Original,Translate_IT
Mentre che li occhi per la fronda verde,Mentre guardavo così intensamente attraverso
ficcava ïo sì come far suole,"i rami verdi, come un cacciatore che, così usato,"
"chi dietro a li uccellin sua vita perde,","avrebbe sprecato la sua vita a inseguire gli uccelli,"
"lo più che padre mi dicea: “Figliuole,","il mio più di padre mi disse: ""Ora vieni,"
"vienne oramai, ché 'l tempo che n'è imposto","figliolo, per il momento il nostro viaggio può permettere"
più utilmente compartir si vuole”.,"è di essere utilizzato più fruttuosamente di questo."""
"Io volsi 'l viso, e 'l passo non men tosto,","Ho girato gli occhi, e non sono stato meno veloce"
"appresso i savi, che parlavan sìe,","per girare i miei passi; ho seguito quei due saggi,"
che l'andar mi facean di nullo costo.,"Il cui discorso era tale, il mio andare non ha portato perdita."
Ed ecco piangere e cantar s'udìe,"""Labïa mëa, Domine"""
"'Labïa mëa, Domine' per modo",è stato pianto e cantato e sentito in tal modo
"tal, che diletto e doglia parturìe.",che ha dato vita sia alla gioia che al dolore.
"“O dolce padre, che è quel ch'i' odo?”,","""Padre mio, cos'è questo che sento?"""
comincia' io; ed elli: “Ombre che vanno,"Ho chiesto. E lui: ""Forse sono ombre che vanno"
forse di lor dover solvendo il nodo”.,"sciogliendo il nodo di ciò che devono."""
"Sì come i peregrin pensosi fanno,","Anche come fanno i pellegrini pensierosi, che quando"
"giugnendo per cammin gente non nota,",Hanno superato la gente sconosciuta a loro
"che si volgono ad essa e non restanno,","lungo la strada, si girerà ma non si fermerà,"
"così di retro a noi, più tosto mota,","Quindi, sorpassandoci... erano venuti da..."
venendo e trapassando ci ammirava,"dietro, ma erano più veloci-una folla di anime,"
d'anime turba tacita e devota.,"devoto e silenzioso, ci guardava nella meraviglia."
"Ne li occhi era ciascuna oscura e cava,",Ogni ombra aveva occhi scuri e vuoti; i loro volti
"palida ne la faccia, e tanto scema",erano pallidi e così emaciati che
che da l'ossa la pelle s'informava.,la loro pelle tesa ha preso la sua forma dalle ossa sotto.
Non credo che così a buccia strema,Non credo che nemmeno Erysichthon
"Erisittone fosse fatto secco,","era stato così asciugato, fino al suo stesso nascondiglio,"
"per digiunar, quando più n'ebbe tema.","dalla fame, quando il suo digiuno lo fece temere di più."
Io dicea fra me stesso pensando: 'Ecco,"Pensando, mi sono detto: ""Vedo la gente"
"la gente che perdé Ierusalemme,","che perse Gerusalemme, quando Maria immerse"
quando Maria nel figlio diè di becco!'.,"il suo becco in suo figlio."" Le orbite di"
Parean l'occhiaie anella sanza gemme:,i loro occhi sembravano come un anello che ha perso le sue gemme;
chi nel viso de li uomini legge 'omo',"e colui che, di fronte all'uomo, avrebbe letto"
ben avria quivi conosciuta l'emme.,L'OMO qui avrebbe riconosciuto la M.
Chi crederebbe che l'odor d'un pomo,Chi-se non sapesse come-avrebbe creduto
"sì governasse, generando brama,","quel desiderio nato dall'odore di un albero,"
"e quel d'un'acqua, non sappiendo como?","l'odore dell'acqua, potrebbe ridurre le anime così?"
"Già era in ammirar che sì li affama,",Mi stavo gia' chiedendo cosa avesse
per la cagione ancor non manifesta,perché non li avevo ancora imparati
"di lor magrezza e di lor trista squama,","la ragione della loro magrità e della loro triste scorza),"
ed ecco del profondo de la testa,"quando - là! - un'ombra, i suoi occhi profondi nella sua testa,"
volse a me li occhi un'ombra e guardò fiso;,"si voltò verso di me, fissando costantemente; e poi"
poi gridò forte: “Qual grazia m'è questa?”.,"gridò ad alta voce: ""Quale grazia mi è concessa!"""
Mai non l'avrei riconosciuto al viso;,Non l'avrei mai riconosciuto.
ma ne la voce sua mi fu palese,"la sua faccia, ma la sua voce mi ha reso evidente"
ciò che l'aspetto in sé avea conquiso.,ciò che il suo aspetto aveva cancellato.
Questa favilla tutta mi raccese,Questa scintilla riaccese in me tutto
"mia conoscenza a la cangiata labbia,","Sapevo di quelle caratteristiche alterate; così,"
e ravvisai la faccia di Forese.,Ho capito che era la faccia di Forese.
"“Deh, non contendere a l'asciutta scabbia","""Ah, non rimproverarmi per le croste secche"
