Original,Translate_IT
Sì come quando i primi raggi vibra,"Facendo, uno dopo l'altro,"
"là dove il suo fattor lo sangue sparse,","Uscito all'orlo, il mio fedele accompagnatore disse:"
"cadendo Ibero sotto l'alta Libra,","""Attenta a quello che ho detto."""
"e l'onde in Gange da nona rïarse,",Il sole ha colpito il mio lato destro
"sì stava il sole; onde 'l giorno sen giva,","E sommerso, un mare di raggi accecante,"
come l'angel di Dio lieto ci apparse.,Con la luce bianca dell'ovest di larghezza blu.
"Fuor de la fiamma stava in su la riva,",Nella mia ombra il fuoco sembrava ancora di più
e cantava 'Beati mundo corde!',"Arrotolare il rosso rosso, accarezzando con un segno del genere"
in voce assai più che la nostra viva.,L'ombra molto nel camminare verso di me.
"Poscia “Più non si va, se pria non morde,","E questo sembrò essere l'occasione,"
"anime sante, il foco: intrate in esso,",Che c'era una conversazione su di me:
"e al cantar di là non siate sorde”,","""Sembra che non sia uguale a un corpo finto."""
ci disse come noi li fummo presso;,"Tutto quello che potevano, hanno giudicato di sopra"
"per ch'io divenni tal, quando lo 'ntesi,","Avvicinati a me, ma sempre attento,"
qual è colui che ne la fossa è messo.,Che il suo piede non si sia mai staccato dalla fiamma.
"In su le man commesse mi protesi,","""Tu, che li rispetti con onore,"
guardando il foco e imaginando forte,"E non segui questi due per pigrizia,"
umani corpi già veduti accesi.,"Oh, guardami qui nella sete e infuocato dal fuoco"
Volsersi verso me le buone scorte;,"E di': ""A tutti noi di darci un po' di vita."""
"e Virgilio mi disse: “Figliuol mio,",Perche' come ora chiediamo la tua parola...
"qui può esser tormento, ma non morte.",Non puo' essere un libico dopo la sorgente.
"Ricorditi, ricorditi! E se io",Come fai ad assorbire i raggi?
"sovresso Gerïon ti guidai salvo,",Come un muro come se fossi morto
che farò ora presso più a Dio?,"Non ancora, come noi, sono entrati in rete."""
Credi per certo che se dentro a l'alvo,"Così lo chiamò uno nella sua distretta di fuoco,"
"di questa fiamma stessi ben mille anni,",E io voglio annunziargli tutto...
non ti potrebbe far d'un capel calvo.,Quando ho visto qualcosa di nuovo.
"E se tu forse credi ch'io t'inganni,","Per la strada, per accendere le fiamme intorno,"
"fatti ver' lei, e fatti far credenza","Al contrario di quelli, è venuto un secondo mucchio,"
con le tue mani al lembo d'i tuoi panni.,E' per questo che sto cercando di capire cosa c'e' di piu' ampio.
"Pon giù omai, pon giù ogne temenza;",E questi e quelli si alzarono in fretta
volgiti in qua e vieni: entra sicuro!”.,E si baciarono di fretta e si baciarono
E io pur fermo e contra coscïenza.,Soddisfatto e gratificante in pieno.
"Quando mi vide star pur fermo e duro,",Questo è ciò che vedete nella turba delle schiere marroni
"turbato un poco disse: “Or vedi, figlio:","Cucire gli em e i mèches con le rughe,"
tra Bëatrice e te è questo muro”.,"Forse: Come va? Wes Wesweg? per sapere,"
Come al nome di Tisbe aperse il ciglio,"Una volta che il saluto dell'amicizia è andato via,"
"Piramo in su la morte, e riguardolla,","Hob, dopo un po' se n'e' andata."
allor che 'l gelso diventò vermiglio;,La folla è in competizione a gridare ad alta voce.
"così, la mia durezza fatta solla,","""Sodoma! Gomorra!"" suonava da questa parte;"
"mi volsi al savio duca, udendo il nome","Da lì: ""Pasiphae strisciava nella vacca,"
che ne la mente sempre mi rampolla.,"E quindi il toro in sé attira l'avarizia."""
Ond'ei crollò la fronte e disse: “Come!,"Come gru, in parte dopo breve riposo"
volenci star di qua?”; indi sorrise,"Volare verso la Libia, timida dal gelo e dai ghiacci,"
come al fanciul si fa ch'è vinto al pome.,"In parte tieni a bada il calore degli Riphei,"
"Poi dentro al foco innanzi mi si mise,","Così si tirano qui, che là dentro in cerchio"
"pregando Stazio che venisse retro,",E cantano la loro canzone con pentimento e angoscia
che pria per lunga strada ci divise.,E gridare dal loro senso di colpa alla vecchia maniera.
"Sì com' fui dentro, in un bogliente vetro",Ma quello che prima si avvicinava a me
"gittato mi sarei per rinfrescarmi,","E pregato, si fermò di nuovo con gli altri,"
tant'era ivi lo 'ncendio sanza metro.,Ascoltando attentamente il desiderio.
"Lo dolce padre mio, per confortarmi,","Io che ho visto due volte il suo desiderio,"
"pur di Beatrice ragionando andava,","""O voi che continuate a sperare,"
dicendo: “Li occhi suoi già veder parmi”.,"Siate sinceri quando si deve andare alla pace,"
Guidavaci una voce che cantava,Non maturo né immaturo lasciai il mondo
"di là; e noi, attenti pur a lei,",Il corpo indietro e sollevato su queste vie
venimmo fuor là ove si montava.,Con la carne e le gambe e il sangue mi hanno assunto.
"'Venite, benedicti Patris mei',","Sono salito su per togliere la cecità,"
"sonò dentro a un lume che lì era,","E va', una donna celeste me lo implora."
tal che mi vinse e guardar nol potei.,"Con ciò che è mortale, verso la luce."
"“Lo sol sen va”, soggiunse, “e vien la sera;","Ma come si adempiono voi, ciò che voi"
"non v'arrestate, ma studiate il passo,","Così ardentemente ansioso: in cielo vi alzate in ali,"
mentre che l'occidente non si annera”.,Il quartiere spazioso e affollato.
Dritta salia la via per entro 'l sasso,"Dite così, voglio portarlo a tutti i clienti:"
verso tal parte ch'io toglieva i raggi,"Chi siete voi, intorno ai quali la fiamma sgorga,"
dinanzi a me del sol ch'era già basso.,"E chi sono quelli che vi si avvicinarono?"""
"E di pochi scaglion levammo i saggi,","Cosi' lucido, stupito, sbalordito, la camicia di montagna,"
"che 'l sol corcar, per l'ombra che si spense,","A chi, guardando intorno, mancano anche le parole,"
sentimmo dietro e io e li miei saggi.,"Quando, cruda e selvaggia, si perde alla città,"
E pria che 'n tutte le sue parti immense,Come non possono nascondere il loro aspetto
"fosse orizzonte fatto d'uno aspetto,",Solo una volta che la sua triste sorpresa si è svanita...
"e notte avesse tutte sue dispense,","Che presto si risolve nelle anime intime,"
ciascun di noi d'un grado fece letto;,"""Guai a te, il piede la strada per la nostra terra,"""
ché la natura del monte ci affranse,"Lui, che conoscevo per prima domanda, disse:"
la possa del salir più e 'l diletto.,"""Lo spirito di miglioramento ha trovato esperienza!"
Quali si stanno ruminando manse,"Ricorda che quella moltitudine si ardeva nel fulmine,"
"le capre, state rapide e proterve","Se l'uomo di Cesare, in modo da appartenergli,"
"sovra le cime avante che sien pranse,","Una volta al trionfo chiamato regina,"
"tacite a l'ombra, mentre che 'l sol ferve,","E gridarono: ""Sodoma!."" Quello che un tempo li infastidiva,"
"guardate dal pastor, che 'n su la verga","Rimproverato di pentimento, come hai udito ora;"
poggiato s'è e lor di posa serve;,E' cosi' che l'incendio si rompe con la vergogna.
"e quale il mandrïan che fori alberga,",Eravamo sgomberati in mezzo ai monti...
"lungo il pecuglio suo queto pernotta,",Ma perche' stiamo ridendo della legge umana...
guardando perché fiera non lo sperga;,Assaporato da appetito animale.
"tali eravamo tutti e tre allotta,","Per questo chiamiamo, con vero biasimo,"
"io come capra, ed ei come pastori,","Il nome della donna, se ci separiamo,"
fasciati quinci e quindi d'alta grotta.,Che si trasformava in bestiame a forma di animale.
Poco parer potea lì del di fori;,"Ora mi hai confessato la nostra colpa,"
"ma, per quel poco, vedea io le stelle",Ma far conoscere i nostri nomi
