Original,Translate_IT
Poi fummo dentro al soglio de la porta,Quando avevo varcato la soglia del cancello
"che 'l mal amor de l'anime disusa,","che, dato che l'amore aberrante dell'anima farebbe"
"perché fa parer dritta la via torta,","il modo storto sembra dritto-è raramente usato,"
sonando la senti' esser richiusa;,"Sentii risuonare il cancello e, ascoltando, sapevo"
"e s'io avesse li occhi vòlti ad essa,","che aveva chiuso; e se mi fossi rivolto verso di esso,"
qual fora stata al fallo degna scusa?,Come puo' la mia colpa aver trovato una scusa adatta?
"Noi salavam per una pietra fessa,",Il nostro sentiero verso l'alto correva tra rocce spaccate;
"che si moveva e d'una e d'altra parte,","sembravano oscillare in una, poi l'altra parte,"
sì come l'onda che fugge e s'appressa.,"Proprio come un'onda che fugge, poi torna indietro."
"“Qui si conviene usare un poco d'arte”,","""Qui avremo bisogno di un po' di ingegno,"""
"cominciò 'l duca mio, “in accostarsi",la mia guida mi avvertì:
"or quinci, or quindi al lato che si parte”.","da questo lato o da quel lato dove la parete di roccia vola."""
"E questo fece i nostri passi scarsi,",Questo ha reso i nostri passi così lenti e esitanti
tanto che pria lo scemo de la luna,che la luna in declino aveva raggiunto il suo letto
"rigiunse al letto suo per ricorcarsi,",per affondare di nuovo nel riposo prima che avessimo
che noi fossimo fuor di quella cruna;,ha fatto la nostra strada attraverso l'occhio di quell'ago; ma quando
ma quando fummo liberi e aperti,"siamo stati liberati da esso, in uno spazio aperto"
"sù dove il monte in dietro si rauna,","sopra, un luogo in cui il pendio si ritira,"
ïo stancato e amendue incerti,Ero esausto; con noi due
"di nostra via, restammo in su un piano","incerto del nostro modo, ci siamo fermati su"
solingo più che strade per diserti.,un altopiano più solitario dei sentieri desertici.
"Da la sua sponda, ove confina il vano,","La distanza dal suo bordo, che delimita il vuoto,"
"al piè de l'alta ripa che pur sale,","alla base del ripido pendio, che sale"
misurrebbe in tre volte un corpo umano;,"e saliva, misurava tre volte il corpo di un uomo;"
"e quanto l'occhio mio potea trar d'ale,","e per quanto la mia vista ha preso il suo volo,"
"or dal sinistro e or dal destro fianco,","ora a sinistra, ora a destra,"
questa cornice mi parea cotale.,quella terrazza mi sembrava altrettanto larga.
"Là sù non eran mossi i piè nostri anco,",Lì dovevamo ancora far avanzare i nostri piedi.
quand'io conobbi quella ripa intorno,Quando ho scoperto che la banca confinante...
"che dritto di salita aveva manco,",meno di banche di altre terrazze...
esser di marmo candido e addorno,era di marmo bianco e ornato di incisioni
"d'intagli sì, che non pur Policleto,",così preciso-non solo Polycletus
ma la natura lì avrebbe scorno.,"Ma anche la Natura, lì, si sentirebbe sconfitta."
L'angel che venne in terra col decreto,L'angelo che raggiunse la terra con il decreto
"de la molt'anni lagrimata pace,","di quella pace che, per molti anni, era stata"
"ch'aperse il ciel del suo lungo divieto,","invocato con lacrime, la pace che ha aperto il Cielo"
dinanzi a noi pareva sì verace,"dopo lungo interdetto, apparve davanti a noi,"
"quivi intagliato in un atto soave,",la sua graziosa azione scolpita con tanta precisione...
che non sembiava imagine che tace.,non sembrava essere un'immagine silenziosa.
Giurato si saria ch'el dicesse 'Ave';,"Uno avrebbe giurato che stava dicendo: ""Ave"";."
perché iv'era imaginata quella,perché in quella scena c'era l'effigie
ch'ad aprir l'alto amor volse la chiave;,di uno che ha girato la chiave che aveva sbloccato
e avea in atto impressa esta favella,l'amore più alto; e nella sua posizione c'era
"'Ecce ancilla Deï', propriamente","ha impressionato queste parole, ""Ecce ancilla Dei,"""
come figura in cera si suggella.,proprio come una figura timbrata in cera.
"“Non tener pur ad un loco la mente”,","""La tua mente non deve occuparsi di una sola parte,"""
"disse 'l dolce maestro, che m'avea",Il gentile padrone ha detto-mi aveva su
da quella parte onde 'l cuore ha la gente.,il lato di lui dove le persone hanno il loro cuore.
"Per ch'i' mi mossi col viso, e vedea","In questo, ho girato la faccia e ho visto oltre"
"di retro da Maria, da quella costa",la forma di Maria-sul lato dove si trovava
"onde m'era colui che mi movea,",colui che mi ha guidato-un'altra storia
un'altra storia ne la roccia imposta;,inciso sulla roccia; quindi mi sono mosso
"per ch'io varcai Virgilio, e fe'mi presso,","passato Virgil e-drew vicino ad esso, in modo che"
acciò che fosse a li occhi miei disposta.,la scena davanti ai miei occhi era più distinta.
Era intagliato lì nel marmo stesso,"Lì, scolpito nello stesso marmo, c'era il carro"
"lo carro e ' buoi, traendo l'arca santa,","e i buoi come trassero l'arca sacra,"
per che si teme officio non commesso.,che fa sì che gli uomini ora temano compiti che non sono a loro carico.
"Dinanzi parea gente; e tutta quanta,","La gente è stata mostrata davanti; e tutto quel gruppo,"
"partita in sette cori, a' due mie' sensi","diviso in sette cori, fatti"
"faceva dir l'un 'No', l'altro 'Sì, canta'.","due dei miei sensi parlano-un senso ha detto, ""No,"""
Similemente al fummo de li 'ncensi,"l'altro disse: ""Sì, cantano."""
"che v'era imaginato, li occhi e 'l naso","circa il fumo di incenso mostrato là, il mio naso"
e al sì e al no discordi fensi.,"e gli occhi contesero, anche, con sì e no."
"Lì precedeva al benedetto vaso,",E là l'umile salmista andò prima
"trescando alzato, l'umile salmista,","il vascello sacro, ballare, sollevare"
e più e men che re era in quel caso.,La sua vestaglia... era al tempo stesso meno e più che re.
"Di contra, effigïata ad una vista","Di fronte a quella scena, e mostrato come alla finestra"
"d'un gran palazzo, Micòl ammirava","di un grande palazzo, Michal guardò come avrebbe"
sì come donna dispettosa e trista.,una donna piena di disprezzo e sofferenza.
"I' mossi i piè del loco dov'io stava,",Guardare più da vicino un'altra scultura...
"per avvisar da presso un'altra istoria,","Al di là di Michal, ha attirato, scintillante, bianco..."
che di dietro a Micòl mi biancheggiava.,Ho fatto la mia strada ancora più a destra.
Quiv'era storïata l'alta gloria,E là la nobile azione di un romano
"del roman principato, il cui valore",principe è stato presentato - il cui valore aveva esortato
mosse Gregorio a la sua gran vittoria;,su Gregory alla sua grande vittoria...
i' dico di Traiano imperadore;,Intendo l'imperatore Traiano; e un povero
"e una vedovella li era al freno,","vedova era vicino alla sua briglia, e si fermò"
di lagrime atteggiata e di dolore.,come una sola in lacrime e tristezza.
Intorno a lui parea calcato e pieno,"Intorno a lui, i cavalieri sembravano schiacciare e folla;"
"di cavalieri, e l'aguglie ne l'oro","sopra le loro teste, su striscioni dorati, aquile"
sovr'essi in vista al vento si movieno.,"sono stati rappresentati, muovendosi nel vento."
La miserella intra tutti costoro,"Tra quella folla, la miserabile donna"
"pareva dir: “Segnor, fammi vendetta","sembrava dire: ""Signore, vendicami per"
"di mio figliuol ch'è morto, ond'io m'accoro”;","l'uccisione di mio figlio - il mio cuore è spezzato."""
ed elli a lei rispondere: “Or aspetta,"E lui rispondeva: ""Aspetta fino a che"
"tanto ch'i' torni”; e quella: “Segnor mio”,","Io sono tornato."" E lei, come uno in cui"
"come persona in cui dolor s'affretta,","il dolore preme con urgenza: ""E, signore, se tu"
"“se tu non torni?”; ed ei: “Chi fia dov'io,","non tornare?"" E lui: ""Colui che sarà"
la ti farà”; ed ella: “L'altrui bene,"al mio posto lo eseguirà per voi."""
"a te che fia, se 'l tuo metti in oblio?”;","""Cosa può fare il bene degli altri per te"
ond'elli: “Or ti conforta; ch'ei convene,"se trascurate i vostri? Egli: ""Siate consolati;"
ch'i' solva il mio dovere anzi ch'i' mova:,il mio dovere sarà fatto prima che io vada:
giustizia vuole e pietà mi ritene”.,"così la giustizia chiede, così la misericordia mi fa rimanere."""
Colui che mai non vide cosa nova,Questo è stato il discorso reso visibile da One
"produsse esto visibile parlare,","in cui non c'è nulla di nuovo, ma noi,"
