Original,Translate_IT
"“Osanna, sanctus Deus sabaòth,","Osanna a te, Dio del potere e della verità,"
superillustrans claritate tua,"A te, che tu qui la lucentezza di quella stessa fiamma"
felices ignes horum malacòth!”.,"Il Regno affluisce con pienezza della tua chiarezza!"""
"Così, volgendosi a la nota sua,","Così sembrava, tornato alla loro danza,"
"fu viso a me cantare essa sustanza,","Celebrare l'anima nella canzone del Signore Supremo,"
sopra la qual doppio lume s'addua;,Circondate la sua luce da una nuova corona di raggi.
"ed essa e l'altre mossero a sua danza,","Ora ho visto la danza rinnovare tutti,"
e quasi velocissime faville,"E scintille come quelle che scappano attraverso i venti,"
mi si velar di sùbita distanza.,Da un'improvvisa rimozione li mascherano.
"Io dubitava e dicea 'Dille, dille!'","Dubitavo. ""Parla, parla, alla padrona,"" sembrava"
"fra me, 'dille' dicea, 'a la mia donna","Parlare il mio cuore con la bocca silenzio,"
che mi diseta con le dolci stille'.,"""Quelli che ti hanno sempre regalato il caglio in una bella rugiada."""
Ma quella reverenza che s'indonna,Solo il timore che ho sempre avuto
"di tutto me, pur per Be e per ice,","Quando era schiavo, dove suonava solo bed ice,"
mi richinava come l'uom ch'assonna.,"Come il sonnambulo, la testa mi lasciò inclinare."
Poco sofferse me cotal Beatrice,Ma lei non mi tollerò così a lungo.
"e cominciò, raggiandomi d'un riso","Con il sorriso, l'Essere Supremo mi splendeva,"
"tal, che nel foco faria l'uom felice:",Il castigo del fuoco e' andato in disgrazia.
"“Secondo mio infallibile avviso,","Disse: ""Ho letto nel tuo petto,"
come giusta vendetta giustamente,Cos'è questo che ti gira in testa?
"punita fosse, t'ha in pensier miso;",Vendetta giusta punizione è stata giusta.
ma io ti solverò tosto la mente;,"Ma presto io disperdero' il tuo spirito,"
"e tu ascolta, ché le mie parole",Cosi' quando la tua mente si aprira' a me...
di gran sentenza ti faran presente.,Sei più ricco di una grande verità.
Per non soffrire a la virtù che vole,"L'uomo che non è nato è disprezzato,"
"freno a suo prode, quell'uom che non nacque,","Tollerare se stessi per la salvezza, la volontà di dominare,"
"dannando sé, dannò tutta sua prole;",Dannato se stesso e con se stesso i suoi germogli;
onde l'umana specie inferma giacque,Minaccia il sesso nella follia e nel falso sogno
"giù per secoli molti in grande errore,","Centinaia di anni di malattia giacevano, opachi e opachi,"
fin ch'al Verbo di Dio discender piacque,"Fino a quando la parola è inclinata allo spazio inferiore,"
"u' la natura, che dal suo fattore","Dove la natura, che si muove in direzione sbagliata"
"s'era allungata, unì a sé in persona","Diverso dal Creatore, completamente legato,"
con l'atto sol del suo etterno amore.,Solo attraverso il camminare del suo amore eterno.
Or drizza il viso a quel ch'or si ragiona:,Guarda con attenzione la mia parola.
"questa natura al suo fattore unita,",Questa natura dedicata al Creatore
"qual fu creata, fu sincera e buona;","E unito a lui, era puro come è nata."
ma per sé stessa pur fu ella sbandita,Ma per mezzo di lei era per un falso tentativo
"di paradiso, però che si torse",Esiliati dal Paradiso perché hanno la ferrovia
