Original,Translate_IT
Già eran li occhi miei rifissi al volto,I miei occhi si fissavano di nuovo
"de la mia donna, e l'animo con essi,","negli occhi della mia signora e la mia anima con loro,"
e da ogne altro intento s'era tolto.,allontanandosi improvvisamente da ogni altro interesse.
"E quella non ridea; ma “S'io ridessi”,","Non rideva, e mi spiegò:"
"mi cominciò, “tu ti faresti quale","“Se io ti sorridessi, tu diventeresti”, disse."
fu Semelè quando di cener fessi:,"Come Semele, che fu ridotto in cenere."
"ché la bellezza mia, che per le scale",Dovevi renderti conto che lungo i gradi
"de l'etterno palazzo più s'accende,",dal palazzo eterno la mia bellezza si trasforma
"com'hai veduto, quanto più si sale,",Man mano che si sale e si cresce sempre di più.
"se non si temperasse, tanto splende,","rifulgerebbe così forte, se ne mostrassi"
"che 'l tuo mortal podere, al suo fulgore,","tutto lo splendore, che il tuo cuore di mortale, davanti a lei,"
sarebbe fronda che trono scoscende.,Sarebbe solo una foglia a seconda dell’uragano.
"Noi sem levati al settimo splendore,",Ecco che ci riceve il settimo splendore
che sotto 'l petto del Leone ardente,"che là, sotto il petto del Leone infuocato,"
raggia mo misto giù del suo valore.,proietta raggi carichi della sua virtù.
"Ficca di retro a li occhi tuoi la mente,",Che la tua mente si applichi a seguire il tuo sguardo!
e fa di quelli specchi a la figura,Cerca di riflettere nei tuoi occhi la figura
che 'n questo specchio ti sarà parvente”.,"che diventerà per te visibile in questo specchio!""."
Qual savesse qual era la pastura,Se si è capito bene quale fosse la pastura
del viso mio ne l'aspetto beato,"che avevano trovato i miei occhi sul suo volto felice,"
"quand'io mi trasmutai ad altra cura,","quando lo abbandonai per cure diverse,"
conoscerebbe quanto m'era a grato,Possiamo capire meglio quale fosse il suo piacere.
"ubidire a la mia celeste scorta,","di obbedire in questo modo alla mia celeste scorta,"
contrapesando l'un con l'altro lato.,facendo di un desiderio il contrappeso dell’altro.
"Dentro al cristallo che 'l vocabol porta,",Dentro il cristallo che gira intorno al mondo
"cerchiando il mondo, del suo caro duce",e che riceve il suo nome dal dolce Signore
"sotto cui giacque ogne malizia morta,","al tempo in cui la terra ignorava la malizia,"
di color d'oro in che raggio traluce,"del colore dell'oro che brilla al sole,"
vid'io uno scaleo eretto in suso,Ho visto una scala che andava dal basso verso l'alto.
"tanto, che nol seguiva la mia luce.",Così lontano che il mio sguardo non ne trovava la fine.
Vidi anche per li gradi scender giuso,Lungo i suoi gradi vidi tante fiamme
"tanti splendor, ch'io pensai ch'ogne lume","discendere, si sarebbe detto che tutte le stelle"
"che par nel ciel, quindi fosse diffuso.",che apparivano in cielo vi si incontravano.
"E come, per lo natural costume,","E come, obbedendo alle loro leggi naturali,"
"le pole insieme, al cominciar del giorno,","la banda dei corvi, non appena il giorno spunta,"
si movono a scaldar le fredde piume;,"si agita per riscaldare le ali intorpidite,"
"poi altre vanno via sanza ritorno,","e poi gli uni se ne vanno per non tornare più,"
"altre rivolgon sé onde son mosse,","gli altri ritornano al loro punto di partenza,"
e altre roteando fan soggiorno;,o rimanere sul posto girando nell'aria;
tal modo parve me che quivi fosse,Allo stesso modo mi sembrava di vedere
"in quello sfavillar che 'nsieme venne,",tutti questi sfarfallio venire allo stesso tempo
sì come in certo grado si percosse.,Si posiziona contemporaneamente su un certo gradino.
"E quel che presso più ci si ritenne,",Colui che si trovava più vicino a noi
"si fé sì chiaro, ch'io dicea pensando:","Diventava così brillante, che dico in me stesso:"
'Io veggio ben l'amor che tu m'accenne.,“Mi accorgo dell’amore che mi vuoi mostrare!”
Ma quella ond'io aspetto il come e 'l quando,"Ma quella che mi aspetto dal mio silenzio, o dire"
"del dire e del tacer, si sta; ond'io,","il quando e il come, tace; nonostante l’invidia"
