Original,Translate_IT
La molta gente e le diverse piaghe,Tantissime anime e tali ferite stravaganti
"avean le luci mie sì inebrïate,",avevano fatto i miei occhi inebriati - essi bramavano
che de lo stare a piangere eran vaghe.,ma Virgil mi disse:
Ma Virgilio mi disse: “Che pur guate?,"""Perché stai fissando così insistentemente?"
perché la vista tua pur si soffolge,Perche' la tua visione si ferma li' sotto?
là giù tra l'ombre triste smozzicate?,tra le ombre perdute e mutilate?
Tu non hai fatto sì a l'altre bolge;,Non l'hai fatto agli altri fossati.
"pensa, se tu annoverar le credi,","Se li contate tutti, considerate:"
che miglia ventidue la valle volge.,Due miglia compongono il circuito della valle.
E già la luna è sotto i nostri piedi;,La luna è già sotto i nostri piedi;
"lo tempo è poco omai che n'è concesso,","il tempo che ci è stato concesso ora è breve,"
e altro è da veder che tu non vedi”.,"e c'è più da vedere di quello che vedete qui."""
"“Se tu avessi”, rispuos'io appresso,","""Avevi tu,"" gli risposi senza sosta,"
"“atteso a la cagion per ch'io guardava,","""riuscivo a considerare il motivo per cui ho guardato,"
forse m'avresti ancor lo star dimesso”.,"potresti avermi concesso un soggiorno più lungo."""
"Parte sen giva, e io retro li andava,",Nel frattempo la mia guida era andata avanti; andai
"lo duca, già faccendo la risposta,","dietro di lui, rispondendo mentre camminavo,"
e soggiugnendo: “Dentro a quella cava,"e aggiungendo: ""In quella cavità su cui"
"dov'io tenea or li occhi sì a posta,","proprio ora, ho mantenuto i miei occhi intenti, credo"
credo ch'un spirto del mio sangue pianga,uno spirito nato dal mio stesso sangue si lamenta
la colpa che là giù cotanto costa”.,"il senso di colpa che, sotto, costa tanto."""
Allor disse 'l maestro: “Non si franga,"A questo il mio padrone ha detto: ""Non lasciate che i vostri pensieri"
lo tuo pensier da qui innanzi sovr'ello.,Su di lui ti interrompera' d'ora in poi.
"Attendi ad altro, ed ei là si rimanga;","prenditi cura di altre cose, che rimanga lì;"
ch'io vidi lui a piè del ponticello,"perché l'ho visto sotto il ponticello,"
"mostrarti e minacciar forte col dito,","il suo dito puntato verso di te, minaccioso,"
e udi' 'l nominar Geri del Bello.,e lo sentì chiamare Geri del Bello.
Tu eri allor sì del tutto impedito,Ma in quel momento eri occupato.
"sovra colui che già tenne Altaforte,",con colui che un tempo era signore dell'Alta Ecorte;
"che non guardasti in là, sì fu partito”.","Non hai notato che Geri se n'e' andato."""
"“O duca mio, la vïolenta morte","""La mia guida, è stata la sua morte per violenza,"
"che non li è vendicata ancor”, diss'io,","per il quale ancora non è vendicato,"" dissi,"
"“per alcun che de l'onta sia consorte,","""da chi condivide la sua vergogna, che ha fatto"
fece lui disdegnoso; ond'el sen gio,"ora è così spregevole, e suppongo"
"sanza parlarmi, sì com'ïo estimo:","per questo ha lasciato senza una parola a me,"
e in ciò m'ha el fatto a sé più pio”.,"e questo mi ha fatto più pietà di lui."""
Così parlammo infino al loco primo,E così abbiamo parlato fino a quando non abbiamo trovato il primo
"che de lo scoglio l'altra valle mostra,","punto della cresta che, se ci fosse più luce,"
"se più lume vi fosse, tutto ad imo.",Mostrerebbe l'altra valle fino in fondo.
Quando noi fummo sor l'ultima chiostra,Quando ci arrampicammo sopra il chiostro finale
"di Malebolge, sì che i suoi conversi","di Malebolge, in modo che i suoi fratelli laici"
"potean parere a la veduta nostra,","sono stati in grado di comparire davanti ai nostri occhi,"
"lamenti saettaron me diversi,","Ho sentito la forza di strani lamenti, come frecce"
che di pietà ferrati avean li strali;,"i cui alberi sono pieni di pietà,"
ond'io li orecchi con le man copersi.,Ho dovuto mettere le mani sulle orecchie.
"Qual dolor fora, se de li spedali",Proprio come le sofferenze che tutti i malati
di Valdichiana tra 'l luglio e 'l settembre,"degli ospedali della Val di Chiana, Maremma,"
e di Maremma e di Sardigna i mali,"Sardina's, da luglio a settembre"
"fossero in una fossa tutti 'nsembre,",se assemblato in un fosso...
"tal era quivi, e tal puzzo n'usciva","così era qui, e un tale puzzo si alzò"
qual suol venir de le marcite membre.,come di solito viene da arti infestanti.
Noi discendemmo in su l'ultima riva,"E tenendosi sempre a sinistra, ci arrampicammo"
"del lungo scoglio, pur da man sinistra;","fino alla riva finale del lungo crinale,"
e allor fu la mia vista più viva,e poi la mia vista poteva vedere più vividamente
"giù ver' lo fondo, là 've la ministra","in fondo, dove la giustizia infallibile,"
de l'alto Sire infallibil giustizia,il ministro dell Alto Signore punisce
punisce i falsador che qui registra.,i falsificatori che aveva registrato.
