Original,Translate_IT
"O Simon mago, o miseri seguaci","O Simon Magus, o discepoli forlorn,"
"che le cose di Dio, che di bontate","Voi che le cose di Dio, che dovrebbero essere"
"deon essere spose, e voi rapaci","Le spose della santità, rapacemente"
"per oro e per argento avolterate,","perché l'argento e l'oro prostituiscano,"
"or convien che per voi suoni la tromba,","Ora ti suggella il suono della tromba,"
però che ne la terza bolgia state.,Perché in questa terza Bolgia dimorate.
"Già eravamo, a la seguente tomba,",Avevamo già sulla seguente tomba
montati de lo scoglio in quella parte,Asceso a quella porzione della falesia
ch'a punto sovra mezzo 'l fosso piomba.,Che nel bel mezzo del fossato appende a piombo.
"O somma sapïenza, quanta è l'arte","Sapienza suprema, quanto sei grande"
"che mostri in cielo, in terra e nel mal mondo,","in cielo, in terra e nel mondo malvagio,"
e quanto giusto tua virtù comparte!,E con ciò che il tuo potere rende giustizia!
Io vidi per le coste e per lo fondo,Ho visto sui lati e sul fondo
"piena la pietra livida di fóri,","La pietra livida con perforazioni riempite,"
d'un largo tutti e ciascun era tondo.,"Tutti di una taglia, e ognuno era rotondo."
Non mi parean men ampi né maggiori,"A me meno ampi non sembravano, né più grandi"
"che que' che son nel mio bel San Giovanni,",Di quelli che nel mio bellissimo San Giovanni
fatti per loco d'i battezzatori;,"Sono stati creati per il luogo dei battisti,"
"l'un de li quali, ancor non è molt'anni,","E uno dei quali, non molti anni fa,"
rupp'io per un che dentro v'annegava:,"Ho rotto per qualcuno, che stava affogando in esso;"
e questo sia suggel ch'ogn'omo sganni.,Sia questo un sigillo a tutti gli uomini da non decifrare.
Fuor de la bocca a ciascun soperchiava,Dalla bocca di ciascuno là prostrod
d'un peccator li piedi e de le gambe,i piedi di un trasgressore e le gambe
"infino al grosso, e l'altro dentro stava.","Fino al vitello, il resto all'interno è rimasto."
Le piante erano a tutti accese intrambe;,In tutte e due le suole erano in fiamme;
"per che sì forte guizzavan le giunte,","Per questo le articolazioni tremavano così violentemente,"
che spezzate averien ritorte e strambe.,Avrebbero rotto i denti e le band.
Qual suole il fiammeggiar de le cose unte,Anche se la fiamma delle cose immutabili non è
"muoversi pur su per la strema buccia,","Per spostarsi solo sulla superficie esterna,"
tal era lì dai calcagni a le punte.,Così è stato anche lì da tallone a punto.
"“Chi è colui, maestro, che si cruccia","""Maestro, che è colui che si contorce,"
"guizzando più che li altri suoi consorti”,","Più degli altri compagni che tremano,"
"diss'io, “e cui più roggia fiamma succia?”.","Ho detto, ""e chi sta succhiando una fiamma più rossa?"""
Ed elli a me: “Se tu vuo' ch'i' ti porti,"Ed egli a me: ""Se tu vuoi che io ti porti"
"là giù per quella ripa che più giace,","Laggiu', lungo quella banca che e' piu' bassa,"
da lui saprai di sé e de' suoi torti”.,"Da lui tu conosci i suoi errori e se stesso."""
"E io: “Tanto m'è bel, quanto a te piace:","E io: ""Quello che ti piace, a me è gradito;"
"tu se' segnore, e sai ch'i' non mi parto",Tu sei il mio Signore e sai che non me ne vado
"dal tuo volere, e sai quel che si tace”.","dal tuo desiderio e sai quello che non si dice."""
Allor venimmo in su l'argine quarto;,Subito dopo la quarta diga siamo arrivati;
volgemmo e discendemmo a mano stanca,"Abbiamo girato, e sul lato sinistro è sceso"
