Original,Translate_IT
“Poscia che Costantin l'aquila volse,"""Dopo che Costantino l'aquila si voltò"
"contr'al corso del ciel, ch'ella seguio","Contro il corso del cielo, che aveva seguito"
"dietro a l'antico che Lavina tolse,","Dietro l'antico che Lavinia prese,"
cento e cent'anni e più l'uccel di Dio,Duecento anni e più l'uccello di Dio
"ne lo stremo d'Europa si ritenne,","All'estremo dell'Europa,"
vicino a' monti de' quai prima uscìo;,Vicino ai monti da cui uscì per primo;
e sotto l'ombra de le sacre penne,E all'ombra dei sacri pennacchi
"governò 'l mondo lì di mano in mano,","Lì governava il mondo di mano in mano,"
"e, sì cangiando, in su la mia pervenne.","E, cambiando così, sul mio stesso illuminato."
"Cesare fui e son Iustinïano,","Cesare lo ero, e sono Justinian,"
"che, per voler del primo amor ch'i' sento,","Che, per volontà dell'amore primordiale che provo,"
d'entro le leggi trassi il troppo e 'l vano.,ha preso dalle leggi l'inutile e ridondante;
"E prima ch'io a l'ovra fossi attento,","E qui all'opera ero attente,"
"una natura in Cristo esser, non piùe,","Una sola natura per esistere in Cristo, non più,"
"credea, e di tal fede era contento;","Credevo, e con tanta fede ero contento."
"ma 'l benedetto Agapito, che fue","Ma benedetto Agapeto, colui che era"
"sommo pastore, a la fede sincera","Il pastore supremo, alla fede sincera"
mi dirizzò con le parole sue.,Mi ha indicato la strada con le sue parole.
"Io li credetti; e ciò che 'n sua fede era,","Lui credevo, e qual era la sua affermazione"
"vegg'io or chiaro sì, come tu vedi","Ora vedo chiaramente, come tu vedi"
ogne contradizione e falsa e vera.,Ogni contraddizione per essere falsa e vera.
"Tosto che con la Chiesa mossi i piedi,","Appena con la Chiesa ho mosso i piedi,"
a Dio per grazia piacque di spirarmi,Dio nella sua grazia si è compiaciuto di questo alto compito
"l'alto lavoro, e tutto 'n lui mi diedi;",Per ispirarmi... e mi sono dato tutto...
"e al mio Belisar commendai l'armi,",E al mio Belisarius ho elogiato
"cui la destra del ciel fu sì congiunta,","Le braccia, alle quali era giunta la destra del cielo"
che segno fu ch'i' dovessi posarmi.,Era un segnale che dovevo riposare.
Or qui a la question prima s'appunta,Ora qui alla prima domanda termina
la mia risposta; ma sua condizione,La mia risposta; ma il suo carattere
"mi stringe a seguitare alcuna giunta,","Mi impedisce di continuare con un sequel,"
perché tu veggi con quanta ragione,Perché tu veda con quanta grande ragione
