Original,Translate_IT
Guardando nel suo Figlio con l'Amore,Guardando Suo Figlio con l'Amore
"che l'uno e l'altro etternalmente spira,","l'Uno e l'Altro soffiano eternamente,"
lo primo e ineffabile Valore,il Potere inesprimibile e primordiale
quanto per mente e per loco si gira,fatto con tale ordine tutte le cose che ruotano
"con tant'ordine fé, ch'esser non puote","che colui che la studia, nella mente e nello spazio,"
sanza gustar di lui chi ciò rimira.,non può che assaporare di Lui.
"Leva dunque, lettore, a l'alte rote","Con me, allora, lettore, alzate gli occhi"
"meco la vista, dritto a quella parte","fino alle alte ruote, direttamente a quella parte"
dove l'un moto e l'altro si percuote;,"dove un moto e l'altro si intersecano,"
e lì comincia a vagheggiar ne l'arte,e da quel momento cominciano a guardare in estasi
"di quel maestro che dentro a sé l'ama,",al lavoro del Maestro. Lui lo ama così tanto in se stesso
tanto che mai da lei l'occhio non parte.,che il Suo occhio non si allontana mai da esso.
Vedi come da indi si dirama,Guarda come da lì il cerchio obliquo
"l'oblico cerchio che i pianeti porta,",che porta i pianeti su di esso si dirama
per sodisfare al mondo che li chiama.,per soddisfare il mondo che li chiama.
"Che se la strada lor non fosse torta,","E se il loro sentiero non fosse deviato,"
"molta virtù nel ciel sarebbe in vano,",molti poteri nei cieli sarebbero vani
e quasi ogne potenza qua giù morta;,e morta quasi ogni potenza sulla terra.
e se dal dritto più o men lontano,"E, se è inclinato più lontano o meno lontano"
"fosse 'l partire, assai sarebbe manco","nell'emisfero superiore o inferiore,"
e giù e sù de l'ordine mondano.,molto mancherebbe nell'ordine del mondo.
"Or ti riman, lettor, sovra 'l tuo banco,","Resta sulla tua panchina ora, lettore,"
"dietro pensando a ciò che si preliba,","pensando alla gioia che hai assaggiato,"
s'esser vuoi lieto assai prima che stanco.,"se, ben prima di stancarti, saresti felice."
Messo t'ho innanzi: omai per te ti ciba;,Ho preparato la tua tavola.
ché a sé torce tutta la mia cura,per la mia attenzione ora risiede
quella materia ond'io son fatto scriba.,in quella materia di cui sono diventato lo scriba.
"Lo ministro maggior de la natura,","Sublime e più grande ministro della natura,"
che del valor del ciel lo mondo imprenta,che imprime il potere del Cielo sul mondo
"e col suo lume il tempo ne misura,","e nelle sue brillanti misure fuori il nostro tempo,"
con quella parte che sù si rammenta,"in combinazione con il luogo che ho notato sopra,"
"congiunto, si girava per le spire",stava ruotando attraverso quelle spirali
in che più tosto ognora s'appresenta;,in cui egli esce ogni giorno più presto.
e io era con lui; ma del salire,"Ed ero in esso, consapevole della mia ascesa"
"non m'accors'io, se non com'uom s'accorge,",nessuno più di uno diventa consapevole
"anzi 'l primo pensier, del suo venire.",degli inizi di un pensiero prima che arrivi.
E' Bëatrice quella che sì scorge,È Beatrice che guida dal bene
"di bene in meglio, sì subitamente",a migliorare così all'improvviso che la sua azione
che l'atto suo per tempo non si sporge.,non ha alcuna misura nel tempo.
Quant'esser convenia da sé lucente,"Tutto quello che ho visto tra il sole, come splendeva"
"quel ch'era dentro al sol dov'io entra'mi,","dev'essere stato, perche', quando sono entrato,"
"non per color, ma per lume parvente!","si è rivelato, non per colore, ma per luce."
"Perch'io lo 'ngegno e l'arte e l'uso chiami,","Se dovessi chiamare il genio, l'abilità e la pratica,"
sì nol direi che mai s'imaginasse;,Non ho mai potuto dire come questo potrebbe essere immaginato.
ma creder puossi e di veder si brami.,Abbastanza se si crede e si desidera vederlo.
E se le fantasie nostre son basse,E se i poteri della nostra immaginazione
"a tanta altezza, non è maraviglia;","sono troppo legati alla terra per una tale altezza, non c'è da meravigliarsi,"
ché sopra 'l sol non fu occhio ch'andasse.,perché l'occhio non ha mai visto luce più luminosa del sole.
Tal era quivi la quarta famiglia,"Così brillante la quarta famiglia del Padre supremo,"
"de l'alto Padre, che sempre la sazia,","che per sempre gli dà soddisfazione, splende,"
mostrando come spira e come figlia.,rivelando come Egli respira e come nasce.
"E Bëatrice cominciò: “Ringrazia,","E Beatrice cominciò: 'Grazie, rendere grazie"
"ringrazia il Sol de li angeli, ch'a questo","al Sole che fa risplendere gli angeli e chi,"
sensibil t'ha levato per sua grazia”.,"per la Sua grazia, vi ha innalzati a questo sole visibile."""
Cor di mortal non fu mai sì digesto,Il cuore mortale non è mai stato così ben preparato
a divozione e a rendersi a Dio,"per l'adorazione, né così veloce da cedere se stesso"
"con tutto 'l suo gradir cotanto presto,",a Dio con assoluto assenso
come a quelle parole mi fec'io;,"come era mio quando ho sentito quelle parole,"
"e sì tutto 'l mio amore in lui si mise,",e tutto il mio amore era così fissato su di Lui
che Bëatrice eclissò ne l'oblio.,che ha eclissato Beatrice nell'oblio.
"Non le dispiacque, ma sì se ne rise,","Questo non le dispiacque. Invece, sorrise,"
che lo splendor de li occhi suoi ridenti,perché lo splendore dei suoi occhi sorridenti
mia mente unita in più cose divise.,Divideva il fuoco della mia mente tra molte cose.
Io vidi più folgór vivi e vincenti,Ho visto molte luci vive di luce accecante
"far di noi centro e di sé far corona,","fa di noi un centro e di se stessi una corona,"
più dolci in voce che in vista lucenti:,le loro voci sono più dolci della luminosità dei loro volti.
così cinger la figlia di Latona,Così suonato a volte vediamo la figlia di Latona
"vedem talvolta, quando l'aere è pregno,",quando l'aria è diventata così pesante
sì che ritenga il fil che fa la zona.,che mantiene il filo che forma la sua cintura.
"Ne la corte del cielo, ond'io rivegno,","Nella corte del Cielo, dalla quale sono tornato,"
si trovan molte gioie care e belle,ci sono molte gemme di tale valore e bellezza
tanto che non si posson trar del regno;,perché non vengano sottratti al regno.
e 'l canto di quei lumi era di quelle;,Queste luci cantavano quei gioielli.
"chi non s'impenna sì che là sù voli,",Colui che non riesce ad alarsi per volare lì
dal muto aspetti quindi le novelle.,Tanto vale aspettare che lo stupido dia la notizia.
"Poi, sì cantando, quelli ardenti soli","Quando, con queste canzoni, quei soli infuocati"
"si fuor girati intorno a noi tre volte,","tre volte si sono fatti strada intorno a noi,"
"come stelle vicine a' fermi poli,","come stelle proprio vicino ai poli fermi e stabili,"
"donne mi parver, non da ballo sciolte,","mi sembravano donne, pronte a ballare,"
"ma che s'arrestin tacite, ascoltando","silenzioso, silenzioso, mentre ascoltano,"
fin che le nove note hanno ricolte.,finché non avranno fatto il nuovo ritornello.
E dentro a l'un senti' cominciar: “Quando,E da uno di loro ho sentito: 'Dal raggio
"lo raggio de la grazia, onde s'accende",di grazia per cui il vero amore si accende
"verace amore e che poi cresce amando,","e che, amando, si vede crescere,"
"multiplicato in te tanto resplende,","'moltiplicato in te, è così splendente"
che ti conduce su per quella scala,che ti conduce su quella scala
u' sanza risalir nessun discende;,"che nessuno scende se non per rimontare,"
qual ti negasse il vin de la sua fiala,Colui Che rinnega la tua sete il vino
