Original,Translate_IT
Parea dinanzi a me con l'ali aperte,Prima di me è apparso con coppia aperta ala
la bella image che nel dolce frui,"La bella immagine, dove, beati nel club,"
liete facevan l'anime conserte;,Il fantasma della corona luminosa era intrecciato.
parea ciascuna rubinetto in cui,"O era come un rubino, di balia"
"raggio di sole ardesse sì acceso,","Il sole così bruciato nella luce e nel fuoco,"
che ne' miei occhi rifrangesse lui.,E' come se mi stesse guardando negli occhi.
"E quel che mi convien ritrar testeso,","La descrizione alla quale mi rivolgevo,"
"non portò voce mai, né scrisse incostro,","Come può la lingua osarla, la penna,"
né fu per fantasia già mai compreso;,Perché l'immaginazione non ha mai conosciuto questo genere di cose?
"ch'io vidi e anche udi' parlar lo rostro,","Io vidi l'Aar e lo sentii dire parole,"
"e sonar ne la voce e “io” e “mio”,","E nella voce, io e Mia suonammo,"
quand'era nel concetto e 'noi' e 'nostro'.,Quando noi e Unser avevamo in mente:
E cominciò: “Per esser giusto e pio,"Egli disse: ""Per essere devoto e giusto"
son io qui essaltato a quella gloria,"Vuoi che mi alzi in questa gloria,"
che non si lascia vincere a disio;,Ogni desiderio ci mostra come poveri e piccoli.
e in terra lasciai la mia memoria,"E ho lasciato la memoria lì nella vita,"
"sì fatta, che le genti lì malvage","Che sia glorioso anche per i malvagi,"
"commendan lei, ma non seguon la storia”.","Quelli che non cercano di camminare sulla mia scia."""
Così un sol calor di molte brage,"Quanti carboni sbucciano il glutine,"
"si fa sentir, come di molti amori",Così ora suonava l'amore di molti
usciva solo un suon di quella image.,Un tono unico per me da quella foto.
Ond'io appresso: “O perpetüi fiori,"""I vostri fiori eterni del bene infinito,"""
"de l'etterna letizia, che pur uno","Ho cominciato ""che voi mi avete dato come uno ora"
"parer mi fate tutti vostri odori,","Inondate il vostro profumo,"
"solvetemi, spirando, il gran digiuno","Vi supplico, con il vostro soffio"
"che lungamente m'ha tenuto in fame,","Affamati, e datemi quel cibo,"
non trovandoli in terra cibo alcuno.,Con la quale la Terra non mi ha mai liberato.
"Ben so io che, se 'n cielo altro reame","Lo so, si riflette in un altro cerchio"
"la divina giustizia fa suo specchio,","del Cielo dalla giustizia del Signore,"
che 'l vostro non l'apprende con velame.,Che non siano saggi sotto il velo.
Sapete come attento io m'apparecchio,"Sapete, sono pronto ad ascoltare,"
ad ascoltar; sapete qual è quello,"Voi sapete anche quale dubbio mi infastidisce,"
dubbio che m'è digiun cotanto vecchio”.,"È insoddisfatto da molto tempo."""
"Quasi falcone ch'esce del cappello,","Come un falco nobile che sfuggiva a Kapp,"
"move la testa e con l'ali si plaude,","La testa si muove, si fa bella e gioiosa,"
"voglia mostrando e faccendosi bello,","L'orgoglio con le ali batte e mostra il desiderio,"
"vid'io farsi quel segno, che di laude","Così si magnificava l'alto segno,"
"de la divina grazia era contesto,","Che la grazia di Dio annuncia nello spazio,"
con canti quai si sa chi là sù gaude.,"Con Sang, come ha sentito solo colui che si sveglia lì."
Poi cominciò: “Colui che volse il sesto,"E cominciò: ""Egli che ha arrotondato il mondo"
"a lo stremo del mondo, e dentro ad esso","E limita, ha un sacco di cose segrete dentro"
"distinse tanto occulto e manifesto,",E vi è molto che si basa su ciò che è evidente.
non poté suo valor sì fare impresso,Ma ha la sua forza dall'inizio
"in tutto l'universo, che 'l suo verbo","Non del tutto pronunciato nel mondo,"
non rimanesse in infinito eccesso.,Perche' infinitamente superiore al suo alto senso.
"E ciò fa certo che 'l primo superbo,","Il primo orgoglio, che è più grottesco di tutti"
"che fu la somma d'ogne creatura,",Le creature stavano in piedi... in mezzo a un brutto litigio...
"per non aspettar lume, cadde acerbo;","La luce non dura, presto in trappola."
e quinci appar ch'ogne minor natura,Perche' ogni essere piu' piccolo e'...
è corto recettacolo a quel bene,"Troppo stretto per portare quel bene,"
che non ha fine e sé con sé misura.,"Questo, infinitamente, si misura solo con se stesso,"
"Dunque vostra veduta, che convene",Non puo' andare cosi' lontano dalla vista dell'uomo.
essere alcun de' raggi de la mente,"Lui, solo un raggio di quel fantasma,"
"di che tutte le cose son ripiene,","L'originale è e fondamento di tutte le cose,"
non pò da sua natura esser possente,"Non può mai essere così potente con la forza,"
"tanto, che suo principio non discerna",Per vedere chiaramente la sua origine...
molto di là da quel che l'è parvente.,Perché la nebbia è così profonda per lui;
Però ne la giustizia sempiterna,Drob alla giustizia primitiva
"la vista che riceve il vostro mondo,","La vista dell'uomo si estende fino a questo punto,"
"com'occhio per lo mare, entro s'interna;",Come se nel fondo del mare gli occhi fossero considerati.
"che, ben che da la proda veggia il fondo,","Facilmente il fondo della spiaggia viene scoperto dall'ago,"
in pelago nol vede; e nondimeno,"Ma mai in mare, quanto fatica e fatica si fanno;"
"èli, ma cela lui l'esser profondo.","C'e' un motivo, ma e' troppo profondo e nascosto."
"Lume non è, se non vien dal sereno","Solo dalla serenità, che non è mai orribile,"
che non si turba mai; anzi è tenèbra,"Viene la luce'all andres è solo oscurità,"
od ombra de la carne o suo veleno.,È l'ombra o il veleno della carne.
Assai t'è mo aperta la latebra,Guarda il nascondiglio che la giustizia
"che t'ascondeva la giustizia viva,","Ti nascondi a lungo, ora onestamente..."
di che facei question cotanto crebra;,E riposare in te sarà il dubbio.
"ché tu dicevi: ""Un uom nasce a la riva","Qualcuno viene creato sulla spiaggia dell'Indo,"
"de l'Indo, e quivi non è chi ragioni","Così hai detto, ma chi parla di Gesù Cristo,"
di Cristo né chi legga né chi scriva;,Chi legge e scrive di lui in quel paese?
e tutti suoi voleri e atti buoni,"Se, per quanto riguarda la ragione,"
"sono, quanto ragione umana vede,",In azione e volontà pura e incontaminata
sanza peccato in vita o in sermoni.,E senza peccato nella parola e nella vita
Muore non battezzato e sanza fede:,"Ed egli incredulo, morto non battezzato,"
ov'è questa giustizia che 'l condanna?,Allora dov'e' il diritto che sta perdendo?
"ov'è la colpa sua, se ei non crede?"".",Dov'è la colpa di non aver acquistato la fede?
"Or tu chi se', che vuo' sedere a scranna,","E chi sei tu, che sei così alto,"
per giudicar di lungi mille miglia,"Per saltare, giudicando, a mille miglia di distanza,"
con la veduta corta d'una spanna?,Perche' c'e' poco spazio per il tuo sguardo?
"Certo a colui che meco s'assottiglia,","In verità mi stanno cercando,"
"se la Scrittura sovra voi non fosse,","Non era su di voi la Parola di Dio,"
da dubitar sarebbe a maraviglia.,Per un motivo di dubbio e di stupore.
Oh terreni animali! oh menti grosse!,"O bestia dalla terra, i loro spiriti robusti laggiù!"
"La prima volontà, ch'è da sé buona,","La prima volontà, buona da sola, va"
"da sé, ch'è sommo ben, mai non si mosse.","Mai fuggire da se stesso, il bene supremo."
Cotanto è giusto quanto a lei consuona:,È giusto ciò che è in armonia con lui.
"nullo creato bene a sé la tira,","Non può vestirsi di un bene creato,"
"ma essa, radïando, lui cagiona”.","Che esce solo dalla sua pienezza di radiazioni."""
Quale sovresso il nido si rigira,"Come sopra il suo nido fa la storiella,"
"poi c'ha pasciuti la cicogna i figli,","Quando ha mangiato la nidiata, fluttuando in cerchio,"
e come quel ch'è pasto la rimira;,"E come guarda lei, la bruta selvaggia;"
"cotal si fece, e sì leväi i cigli,","Così ho fatto anch'io, alzando l'occhio."
"la benedetta imagine, che l'ali","L'immagine sana che le sue ali inciamparono,"
movea sospinte da tanti consigli.,"Rendendo nota la volontà delle gioiose folle,"
"Roteando cantava, e dicea: “Quali","In questo modo, oscillando in cerchio, quindi cantava:"
"son le mie note a te, che non le 'ntendi,","""Come tu non capisci quello che proclamo,"
tal è il giudicio etterno a voi mortali”.,"Così non conoscete il passo dell'eterno giudizio."""
Poi si quetaro quei lucenti incendi,"Poi, ancora nel segno, che crea la gloria"
de lo Spirito Santo ancor nel segno,"Il Romano ha fermato la folla,"
"che fé i Romani al mondo reverendi,",Infiammato dalla luce dello Spirito Santo.
esso ricominciò: “A questo regno,"""In questo regno,"" ha iniziato a nuovo l'Aar,"
"non salì mai chi non credette 'n Cristo,","""Nessuno che non creda in Cristo,"
né pria né poi ch'el si chiavasse al legno.,"Prima o dopo, quando era crocifisso."
"Ma vedi: molti gridan ""Cristo, Cristo!"",","Eppure, ecco, molti gridano: Cristo! Cristo!"
che saranno in giudicio assai men,E un tempo gli appartenete al Giudizio Universale
"a lui, che tal che non conosce Cristo;",Come coloro che non sapevano nulla di Cristo.
"e tai Cristian dannerà l'Etïòpe,",Il giudizio di tali cristiani parla
"quando si partiranno i due collegi,","Un tempo, quando le folle si separano,"
l'uno in etterno ricco e l'altro inòpe.,Quella per l'eterna notte e quella per la luce.
"Che poran dir li Perse a' vostri regi,","Come chiamerà un persiano i vostri principi,"
come vedranno quel volume aperto,"Mostrategli quel libro,"
nel qual si scrivon tutti suoi dispregi?,In grado di leggere il loro biasimo?
"Lì si vedrà, tra l'opere d'Alberto,",L'azione dell'albrecht sarà con un incantesimo duro
"quella che tosto moverà la penna,","Vederlo iscritto nel libro,"
per che 'l regno di Praga fia diserto.,"Che lo colpisca, l'Impero dei Boemia."
Lì si vedrà il duol che sovra Senna,"Anche il dolore della Francia sarà registrato,"
"induce, falseggiando la moneta,","In cui cade per mano del contraffattore di monete,"
quel che morrà di colpo di cotenna.,L'impatto dell'Eber si spegnera'.
"Lì si vedrà la superbia ch'asseta,","Là c'è l'orgoglio, la sete di terra e di denaro,"
"che fa lo Scotto e l'Inghilese folle,","Drob Schott e le nazioni angeliche stanno facendo tollen,"
sì che non può soffrir dentro a sua meta.,E nessuno si tiene al suo limite.
Vedrassi la lussuria e 'l viver molle,Là la ricchezza sarà mostrata
"di quel di Spagna e di quel di Boemme,","Lo Spagnolo e il Boemia, che mai"
che mai valor non conobbe né volle.,"Conosciuto l'incontro, ancora desideroso di conoscere."
Vedrassi al Ciotto di Ierusalemme,"Là, zoppi di Gerusalemme, là vedi"
"segnata con un i la sua bontate,","Con una ""M"" significa i tuoi peccati,"
quando 'l contrario segnerà un emme.,E le tue virtù con una I.
Vedrassi l'avarizia e la viltate,Là si proclamerà anche l'avarizia di niedre
"di quei che guarda l'isola del foco,",Colui che domina dove riposa Anchise
ove Anchise finì la lunga etate;,"Dopo un lungo viaggio, vicino ai camini di Etna."
"e a dare ad intender quanto è poco,","Quanto è piccolo in forza e coraggio,"
"la sua scrittura fian lettere mozze,","Questa sarà la testimonianza delle Scritture abbreviate,"
che noteranno molto in parvo loco.,Che fa molte cose note nello spazio stretto.
E parranno a ciascun l'opere sozze,"E le sporche azioni di Ohm si manifesteranno,"
"del barba e del fratel, che tanto egregia","E che il fratello sia conosciuto ovunque,"
nazione e due corone han fatte bozze.,Quelli con la nobile tribù piegare due corone.
E quel di Portogallo e di Norvegia,"Anche quello di Norweg, quello del Portogallo, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norweg, quello di Norland, quello di"
"lì si conosceranno, e quel di Rascia",E quella di Rascia si distinguera'...
che male ha visto il conio di Vinegia.,La colpa e' della caduta della moneta di Venezia.
"O beata Ungheria, se non si lascia",Possa anche l'Ungheria non soffrire Unbill!
