Original,Translate_IT_1
"A perpetuale infamia e depressione delli malvagi uomini d'Italia, che commendano lo volgare altrui e lo loro propio dispregiano, dico che la loro mossa viene da cinque abominevoli cagioni.",Dichiaro all'eterna vergogna e vergogna dei malvagi italiani che esaltano il vernacolare degli altri popoli e disprezzano il proprio che la loro azione deriva da cinque cause esecrabili:
"La prima è cechitade di discrezione; la seconda, maliziata escusazione; la terza, cupidità di vanagloria; la quarta, argomento d'invidia; la quinta e l'ultima, viltà d'animo, cioè pusillanimità. E ciascuna di queste retadi ha sì grande setta che pochi sono quelli che siano da esse liberi.","Cecità nel potere della discriminazione: auto-giustificazione fraudolenta; avidità per la gloria vuota; errore scoperta spinta da invidia; e, infine, la base della mente, o pusillanimità. Tutti questi difetti disegnare una così grande fazione che in realtà pochi sono coloro che sono liberi di loro."
"Della prima si può così ragionare. Sì come la parte sensitiva dell'anima ha suoi occhi, colli quali aprende la differenza delle cose in quanto elle sono di fuori colorate, così la parte razionale ha suo occhio, collo quale aprende la differenza delle cose in quanto sono ad alcuno fine ordinate: e questo è la discrezione.","La prima fazione può essere descritta come segue. Così come la parte sensibile dell'anima ha occhi con i quali può distinguere tra le cose per quanto riguarda la loro colorazione esterna, così la parte razionale ha il suo occhio con cui può distinguere tra le cose per quanto riguarda il loro essere ordinato ad un certo fine corretto; questo è chiamato il potere della discriminazione."
"E sì come colui che è cieco delli occhi sensibili va sempre secondo che li altri [................... così colui che è cieco dell'occhio della discrezione va sempre secondo che li altri] giudicando lo male e lo bene; [e sì come quelli che è cieco del lume sensibile ........], così quelli che è cieco del lume della discrezione sempre va nel suo giudicio secondo il grido, o diritto o falso; onde, qualunque ora lo guidatore è cieco, conviene che esso e quello, anche cieco, ch'a lui s'appoggia, vegnano a mal fine. Però è scritto che «'l cieco al cieco farà guida, e così cadranno ambindue nella fossa».","E proprio come chi è cieco per mancanza di vista fisica dirige i suoi passi come altri lo guidano, sia per il bene che per il male, così chi è cieco per mancanza di luce di discriminazione dirige sempre i suoi passi in materia di giudizio secondo qualsiasi grido è sollevato, sia giusto o sbagliato. Di conseguenza, ogni volta che la persona che solleva il grido è lui stesso cieco sia lui e qualsiasi altro cieco che si appoggia a lui per guida necessariamente venire a un cattivo fine. Come dice la Scrittura: ""Quando un cieco conduce un altro, entrambi cadranno nel fosso."""
"Questa grida è stata lungamente contro a nostro volgare per le ragioni che di sotto si ragioneranno apresso di questa. E li ciechi sopra notati, che sono quasi infiniti, colla mano in sulla spalla a questi mentitori, sono caduti nella fossa della falsa oppinione, della quale uscire non sanno.","Un grido di questo tipo è stato a lungo sollevato contro il nostro vernacolare, per ragioni che saranno discusse immediatamente sotto. I ciechi appena descritti, il cui numero è quasi infinito, appoggiando le mani sulle spalle di questi bugiardi, sono caduti nel fosso di false opinioni, da cui non sono in grado di fuggire."
"Dell'abito di questa luce discretiva massimamente le populari persone sono orbate; però che, occupate dal principio della loro vita ad alcuno mestiere, dirizzano sì l'animo loro a quello per [la] forza della necessitate, che ad altro non intendono.","Sono soprattutto le persone comuni che sono prive di possesso di questa luce di discriminazione, perché, essendo state impegnate fin dalla più tenera età in qualche occupazione lucrativa, per necessità concentrano la loro mente su questo a tal punto da non interessarsi a nient'altro."
"E però che l'abito di vertude, sì morale come intellettuale, subitamente avere non si può, ma conviene che per usanza s'acquisti, ed ellino la loro usanza pongono in alcuna arte e a discernere l'altre cose non curano, impossibile è a loro discrezione avere.","E dal momento che raggiungere il possesso delle virtù, sia morali che intellettuali, non è opera di un momento, ma deve essere acquisita attraverso la pratica costante, mentre essi si dedicano a praticare qualche abilità professionale e non fare sforzi per diventare discriminanti in questioni al di fuori che, è impossibile per loro di possedere discriminazione."
"Per che incontra che molte volte gridano 'Viva! [Viva!]' la loro morte, e 'Muoia! Muoia!' la loro vita, pur che alcuno cominci; e questo è pericolosissimo difetto nella loro cechitade. Onde Boezio giudica la populare gloria vana, perché la vede sanza discrezione.","Di conseguenza, spesso grideranno ""Viva la loro morte,"" o ""Morte alla loro vita,"" se qualcuno non fa altro che iniziare il grido: questo è un difetto estremamente pericoloso intrinseco alla sua cecità. Boezio considera quindi la stima popolare inutile, riconoscendo che manca di discriminazione."
"Questi sono da chiamare pecore, e non uomini; ché se una pecora si gittasse da una ripa di mille passi, tutte l'altre l'anderebbero dietro; e se una pecora per alcuna cagione al passare d'una strada salta, tutte l'altre saltano, eziandio nulla veggendo da saltare.","Tali persone devono essere chiamate pecore, non uomini; perché se una pecora salta dal bordo di una rupe di mille piedi, tutti gli altri seguono dopo di essa; e se una pecora che attraversa una strada salta, per qualsiasi motivo, tutti gli altri fanno lo stesso, anche se non vedono nulla per saltare."
"E io ne vidi già molte in uno pozzo saltare per una che dentro vi saltò, forse credendo saltare uno muro, non ostante che 'l pastore, piangendo e gridando, colle braccia e col petto dinanzi [a esse] si parava.","Io stesso una volta ho visto molte pecore saltare in un pozzo semplicemente perché uno di loro, pensando forse che stava saltando un muro, aveva appena fatto così; e questo nonostante il pastore, piangendo e gridando, ha cercato di bloccarli con le braccia e il corpo."
