Original,Translate_IT
La concubina di Titone antico,Decrepit Tithon già la concubina
"già s'imbiancava al balco d'orïente,",Iniziava a imbiancarsi sulle rive dell’Oriente
fuor de le braccia del suo dolce amico;,e del suo dolce amico sembrava fuggire dagli abbracci.
"di gemme la sua fronte era lucente,",La sua fronte risplendeva di pietre preziose
poste in figura del freddo animale,che formano il ritratto di questo freddo animale
che con la coda percuote la gente;,chi dalla punta della sua coda attacca gli esseri umani;
"e la notte, de' passi con che sale,",e nello stesso luogo in cui eravamo seduti
"fatti avea due nel loco ov'eravamo,",La notte aveva già fatto due passi verso il giorno.
e 'l terzo già chinava in giuso l'ale;,"e sembrava mettere in moto la partenza del terzo,"
"quand'io, che meco avea di quel d'Adamo,","quando io, che trascinavo il primo dono di Adamo,"
"vinto dal sonno, in su l'erba inchinai","Io, sconfitto dal sonno, mi addormentai nell’erba."
là 've già tutti e cinque sedavamo.,"dove restavano a riposo gli altri quattro, seduti."
Ne l'ora che comincia i tristi lai,"Nel momento in cui la rondine, agli approcci del giorno,"
"la rondinella presso a la mattina,","comincia a derubare una triste lamentela,"
"forse a memoria de' suo' primi guai,","pieno del ricordo delle sue prime pene,"
"e che la mente nostra, peregrina","e quando la nostra mente, liberata dalle catene"
"più da la carne e men da' pensier presa,","del peso della nostra carne e del nostro pensiero,"
"a le sue visïon quasi è divina,","si abbandona alle visioni e quasi profetizza,"
in sogno mi parea veder sospesa,Mi sembrava in sogno di vedere in cielo
"un'aguglia nel ciel con penne d'oro,","un’aquila dalle piume d’oro, sospesa nell’aria,"
con l'ali aperte e a calare intesa;,"Pronti a scendere su di noi, con le ali distese."
ed esser mi parea là dove fuoro,Poi pensavo di trovarmi in questo posto.
"abbandonati i suoi da Ganimede,","dove il bambino Ganimede abbandonò i suoi,"
quando fu ratto al sommo consistoro.,quando fu rapito per il palazzo degli Dei.
Fra me pensava: 'Forse questa fiede,"Ho detto in me stesso: ""È abituato"
"pur qui per uso, e forse d'altro loco","a fare solo qui la sua caccia, e non ama"
disdegna di portarne suso in piede'.,Si aggrappano alla preda altrove che in questo luogo”.
"Poi mi parea che, poi rotata un poco,",E poi mi sembrava che stesse girando nell'aria
"terribil come folgor discendesse,",e si precipitava su di me come un lampo
e me rapisse suso infino al foco.,"e mi toglieva lassù, nel celeste focolare."
Ivi parea che ella e io ardesse;,Poi mi sembrava che bruciassimo entrambi.
"e sì lo 'ncendio imaginato cosse,","e il braciere del sogno era insopportabile,"
che convenne che 'l sonno si rompesse.,fino al punto che finisce per farmi svegliare.
"Non altrimenti Achille si riscosse,",Come Achille un tempo trasalì gettando
li occhi svegliati rivolgendo in giro,"dappertutto intorno a lui sguardi stupiti,"
"e non sappiendo là dove si fosse,","senza sapere quale fosse il luogo che guardava,"
quando la madre da Chirón a Schiro,"Quando sua madre venne a riprenderlo a Chirone,"
"trafuggò lui dormendo in le sue braccia,","lo porta addormentato tra le braccia a Scyros,"
là onde poi li Greci il dipartiro;,da cui i Greci in seguito lo ritirarono;
"che mi scoss'io, sì come da la faccia","così io trasalgo, quando dalle mie palpebre"
"mi fuggì 'l sonno, e diventa' ismorto,","si allontanò dal sonno e perse i colori,"
"come fa l'uom che, spaventato, agghiaccia.",sotto il freddo brivido che mi stringeva il cuore.
"Dallato m'era solo il mio conforto,",Rimaneva accanto a me solo colui che mi consolava.
"e 'l sole er'alto già più che due ore,",il sole era alto nello spazio di due ore;
e 'l viso m'era a la marina torto.,Avevo lo sguardo rivolto verso la riva.
"“Non aver tema”, disse il mio segnore;","“Non temere ora”, disse il mio signore."
"“fatti sicur, ché noi semo a buon punto;",Siamo arrivati a buon approdo; abbiate coraggio!
"non stringer, ma rallarga ogne vigore.","Non mollare, fai un altro sforzo!"
Tu se' omai al purgatorio giunto:,Siamo arrivati alla soglia del Purgatorio:
vedi là il balzo che 'l chiude dintorno;,"guarda il bordo delle rocce che lo circondano,"
vedi l'entrata là 've par digiunto.,e il luogo dove si vede che rimane aperto!
"Dianzi, ne l'alba che procede al giorno,","Nel momento in cui il mattino è anticipato dall’alba,"
"quando l'anima tua dentro dormia,","mentre la tua mente si tuffava nel sonno,"
sovra li fiori ond'è là giù addorno,"sopra questi fiori che adornano la valle,"
"venne una donna, e disse: ""I' son Lucia;","Venne una signora, che disse: “Io sono Lucia."
lasciatemi pigliar costui che dorme;,"Lasciatemi trasportare colui che dorme là,"
"sì l'agevolerò per la sua via"".",perché il montarlo gli costi meno sforzo».
Sordel rimase e l'altre genti forme;,"Sordello resta in basso, con le nobili anime;"
"ella ti tolse, e come 'l dì fu chiaro,","poi ti ha preso e ha cominciato a salire,"
sen venne suso; e io per le sue orme.,Non appena il giorno fu chiaro: io ho seguito i suoi passi.
"Qui ti posò, ma pria mi dimostraro","Ti ha lasciato, non senza avermi mostrato"
li occhi suoi belli quella intrata aperta;,con il suo bel sguardo la porta che ecco;
poi ella e 'l sonno ad una se n'andaro”.,Poi lei e il suo sonno sono scomparsi insieme”.
A guisa d'uom che 'n dubbio si raccerta,Come colui che vede dissipare i suoi dubbi
"e che muta in conforto sua paura,","e sente convertirsi i suoi spaventosi in speranza,"
"poi che la verità li è discoperta,","Dopo aver finalmente appreso la verità,"
mi cambia' io; e come sanza cura,"così diventai me stesso; e subito la mia guida,"
"vide me 'l duca mio, su per lo balzo","e vedendomi rassicurato, partì verso la scogliera,"
"si mosse, e io di rietro inver' l'altura.",di cui salgo il pendio a pochi passi da lui.
"Lettor, tu vedi ben com'io innalzo","Lettore, capirai che ora la mia materia"
"la mia matera, e però con più arte","comincia ad elevarsi: non meravigliarti,"
non ti maravigliar s'io la rincalzo.,Lo vestirò con più artificio.
"Noi ci appressammo, ed eravamo in parte",Ci siamo già avvicinati al luogo.
"che là dove pareami prima rotto,",dove credevo di distinguere prima una fessura
"pur come un fesso che muro diparte,",che sembrava separare due parti del muro;
"vidi una porta, e tre gradi di sotto",e vidi una porta alla quale si poteva
"per gire ad essa, di color diversi,","salire per tre gradinate di colori diversi,"
e un portier ch'ancor non facea motto.,e il cui unico guardiano rimaneva immobile.
"E come l'occhio più e più v'apersi,","E come io aprivo grandi gli occhi, per guardare,"
"vidil seder sovra 'l grado sovrano,","L'ho visto bene, in piedi sulla marcia dall'alto,"
tal ne la faccia ch'io non lo soffersi;,Ma non ho potuto soffrire lo splendore del suo volto.
