Original,Translate_IT_1
"Poi che proemialmente ragionando, me ministro, è lo mio pane [nel]lo precedente trattato con sufficienza preparato, lo tempo chiama e domanda la mia nave uscir di porto; per che, dirizzato l'artimone della ragione all'òra del mio desiderio, entro in pelago con isperanza di dolce cammino e di salutevole porto e laudabile nella fine della mia cena. Ma però che più proficabile sia questo mio cibo, prima che vegna la prima vivanda voglio mostrare come mangiare si dee.","Ora che il mio pane è stato sufficientemente preparato nel libro precedente, con la discussione introduttiva che vi offro, condizioni offerta e comandare la mia nave di lasciare il porto. Così, dopo aver messo la vela della ragione per prendere la brezza del mio desiderio, ho messo in mare con speranze di un viaggio piacevole e di un arrivo sicuro e onorevole al termine del pasto. Ma per garantire che il beneficio maggiore essere derivati dal cibo che offro, desidero spiegare come dovrebbe essere mangiato, prima che la prima portata è servita."
"Dico che, sì come nel primo capitolo è narrato, questa esposizione conviene essere litterale ed allegorica. E a ciò dare a intendere, si vuol sapere che le scritture si possono intendere e deonsi esponere massimamente per quattro sensi.","Come ho notato nel capitolo di apertura, questo commento deve essere letterale e allegorico. Per indicare che cosa significa, si deve spiegare che i testi possono essere interpretati, e quindi devono essere chiariti, principalmente in quattro sensi."
"L'uno si chiama litterale, e questo è quello che [............................................................","Il primo è chiamato letterale: questo è il senso che si esprime semplicemente con il significato palese delle parole di una storia fittizia, come, per esempio, nel caso di favole raccontate dai poeti. Il secondo è detto allegorico: questo è il senso nascosto sotto il mantello di queste favole, e consiste in una verità nascosta sotto una bella menzogna. Un esempio di questo è quello di Ovidio che dice che Orfeo con la sua lira fece addomesticare le bestie selvatiche, e mosse pietre e alberi per seguirlo; ciò significa che il saggio, con lo strumento della sua voce, può domare e ammorbidire i cuori crudeli, e far sì che coloro la cui vita siano privi di conoscenza e di cultura agiscano secondo i suoi desideri."
"L'altro si chiama allegorico, e questo è quello che] si nasconde sotto 'l manto di queste favole, ed è una veritade ascosa sotto bella menzogna: sì come quando dice Ovidio che Orfeo facea colla cetera mansuete le fiere, e li arbori e le pietre a sé muovere: che vuol dire che lo savio uomo collo strumento della sua voce faccia mansuescere ed umiliare li crudeli cuori, e faccia muovere alla sua volontade coloro che [non] hanno vita di scienza e d'arte; e coloro che non hanno vita ragionevole alcuna sono quasi come pietre.","(Perché i saggi hanno ideato questo stratagemma di nascondere il loro significato è qualcosa che spiegherò nel penultimo libro.) Riconosco che i teologi capiscono questo senso allegorico in modo diverso dai poeti; ma poiché la mia intenzione qui è di seguire la pratica dei poeti, comprenderò il senso allegorico come fanno."
"E perché questo nascondimento fosse trovato per li savi, nel penultimo trattato si mosterrà. Veramente li teologi questo senso prendono altrimenti che li poeti; ma però che mia intenzione è qui lo modo delli poeti seguitare, prendo lo senso allegorico secondo che per li poeti è usato.","Il terzo senso è chiamato morale: questo è il senso che gli insegnanti devono essere attenti a notare come lavorano attraverso i testi, a proprio vantaggio e quello dei loro studenti. Si può, ad esempio, notare nel Vangelo che quando Cristo è salito sulla montagna per essere trasfigurato ha preso con sé i tre selezionati dai dodici apostoli; la lezione morale che può essere tratta da questo è che dovremmo avere pochi compagni in materia che ci toccano più da vicino."
"Lo terzo senso si chiama morale, e questo è quello che li lettori deono intentamente andare apostando per le scritture ad utilitade di loro e di loro discenti: sì come apostare si può nello Evangelio, quando Cristo salio lo monte per transfigurarsi, che delli dodici Apostoli menò seco li tre: in che moralmente si può intendere che alle secretissime cose noi dovemo avere poca compagnia.","Il quarto senso è chiamato anagogico, cioè trascendendo i sensi: questo viene fatto emergere quando un'opera viene esposta per quanto riguarda il suo significato spirituale; anche se l'opera è vera in senso letterale, ciò che si dice vi parla anche di cose al di là della nostra conoscenza relativa alla gloria eterna. Si può vedere questo, per esempio, in quel canto del profeta che dice che, quando il popolo di Israele fuggì dall'Egitto, Giuda fu reso santo e libero."
"Lo quarto senso si chiama anagogico, cioè sovrasenso; e questo è quando spiritualmente si spone una scrittura, la quale ancora [che sia vera] eziandio nel senso litterale, per le cose significate significa delle superne cose dell'etternal gloria: sì come vedere si può in quello canto del Profeta che dice che nell'uscita del popolo d'Israel d'Egitto Giudea è fatta santa e libera: che avegna essere vero secondo la lettera sia manifesto, non meno è vero quello che spiritualmente s'intende, cioè che nell'uscita dell'anima dal peccato, essa sia fatta santa e libera in sua potestate.","Infatti, anche se ciò che si dice qui è chiaramente vero in senso letterale, il significato spirituale di queste parole non è meno vero, vale a dire che quando l'anima sfugge dal peccato è reso santo e libero nel suo potere distintivo."
"E in dimostrare questo, sempre lo litterale dee andare innanzi, sì come quello nella cui sentenza li altri sono inchiusi, e sanza lo quale sarebbe impossibile ed inrazionale intendere alli altri, e massimamente allo allegorico.","Per stabilire questo senso, il senso letterale deve sempre essere concesso il primato, come quello nel cui significato tutti gli altri sono contenuti, e senza il quale sarebbe impossibile e irrazionale di occuparsi degli altri sensi, soprattutto allegorico."
"È impossibile, però che in ciascuna cosa che ha dentro e di fuori è impossibile venire al dentro, se prima non si viene al di fuori: onde, con ciò sia cosa che nelle scritture [la litterale sentenza] sia sempre lo di fuori, impossibile è venire all'altre, massimamente all'allegorica, sanza prima venire alla litterale.","Ciò sarebbe impossibile perché in tutto ciò che ha un esterno e un interno è impossibile venire a ciò che è interiore senza prima venire a ciò che è esteriore; poiché, di conseguenza, l'esterno di qualsiasi testo è costituito dal significato letterale, è impossibile venire agli altri significati, soprattutto allegorici, senza prima venire al letterale."
"Ancora: è impossibile, però che in ciascuna cosa, naturale ed artificiale, è impossibile procedere alla forma, sanza prima essere disposto lo subietto sopra che la forma dee stare: sì come impossibile la forma dell'oro è venire, se la materia, cioè lo suo subietto, non è digesta e aparecchiata; e la forma dell'arca venire, se la materia, cioè lo legno, non è prima disposta e aparecchiata.","Inoltre, questo sarebbe impossibile perché in qualsiasi cosa, sia essa naturale o artificiale, è impossibile progredire fino al punto di avere una forma se il soggetto in cui la forma è di qui non è prima pronto a ricevere la forma. Ad esempio, è impossibile per la forma di un oggetto d'oro di venire in essere se la materia in questione, cioè il suo soggetto, non è prima fuso e preparato per la sua ricezione, o per la forma di una scatola di venire in essere se la materia in questione, cioè, il legno, non è prima preparato e preparato per la sua ricezione."
