Original,Translate_IT
Ne l'ora che non può 'l calor dïurno,Nel momento in cui il calore del sole non può più
"intepidar più 'l freddo de la luna,",temperare gli effetti della freschezza lunare
"vinto da terra, e talor da Saturno","e la terra e Saturno sono stati i più forti,"
- quando i geomanti lor Maggior Fortuna,"mentre gli indovini, prima che il giorno arrivi,"
"veggiono in orïente, innanzi a l'alba,","vede sorgere dall’Oriente la loro grande fortuna,"
"surger per via che poco le sta bruna -,","nel luogo dove presto svaniranno le ombre,"
"mi venne in sogno una femmina balba,",Vivo nel sonno una certa donna.
"ne li occhi guercia, e sovra i piè distorta,","bega, con gli occhi di traverso e le gambe contorte,"
"con le man monche, e di colore scialba.","il viso, livido e due monconi per mani."
Io la mirava; e come 'l sol conforta,"Osservandolo, come il sole che rilassa"
"le fredde membra che la notte aggrava,","gli arti intorpiditi che la notte raffredda,"
così lo sguardo mio le facea scorta,Il mio sguardo sembrava sgranchirgli la lingua.
"la lingua, e poscia tutta la drizzava",e poi la rimetteva completamente d’aplomb
"in poco d'ora, e lo smarrito volto,","in poco tempo, dipingendo sul suo viso pallido"
"com'amor vuol, così le colorava.",I colori che l’amore ci mette di solito.
"Poi ch'ell'avea 'l parlar così disciolto,","Non appena ebbe ripreso l’uso delle parole,"
"cominciava a cantar sì, che con pena","Cantò per me da solo, così dolcemente"
da lei avrei mio intento rivolto.,che non avrei potuto distogliere la mia mente.
"“Io son”, cantava, “io son dolce serena,","Lei disse: ""Io sono questa bella Sirena"
che ' marinari in mezzo mar dismago;,"che fa perdere ai marinai la loro strada in mezzo al mare,"
tanto son di piacere a sentir piena!,A loro sembra dolce sentirmi cantare.
Io volsi Ulisse del suo cammin vago,Fu ai suoni della mia voce che Ulisse abbandonò
"al canto mio; e qual meco s'ausa,",la sua via errante; e quelli che ossessionano con me
rado sen parte; sì tutto l'appago!”.,"Non se ne vanno mai più, tanto li so incantare»."
"Ancor non era sua bocca richiusa,","Non ebbe il tempo di chiudere la bocca,"
quand'una donna apparve santa e presta,Una santa signora apparve all’improvviso.
lunghesso me per far colei confusa.,così vicino a me che l’altro ne rimane confuso.
"“O Virgilio, Virgilio, chi è questa?”,","“Oh, Virgilio, Virgilio, e qual è questa donna?”"
fieramente dicea; ed el venìa,"gli disse in collera; e lui, venendo da lei,"
con li occhi fitti pur in quella onesta.,"gli occhi sempre fissi su questa degna immagine,"
"L'altra prendea, e dinanzi l'apria","e prese l'altra donna, lo coprì davanti,"
"fendendo i drappi, e mostravami 'l ventre;","gli stracciò il vestito e mi mostrò il suo ventre,"
quel mi svegliò col puzzo che n'uscia.,"che puzzava fino a quel punto, che io fui svegliato."
"Io mossi li occhi, e 'l buon maestro: “Almen tre","Cercavo lo sguardo, e il mio buon maestro disse:"
"voci t'ho messe!”, dicea, “Surgi e vieni;","«Ti ho chiamato almeno tre volte; andiamo, alzati!"
troviam l'aperta per la qual tu entre”.,e cerchiamo questa breccia dove potrai passare!”
"Sù mi levai, e tutti eran già pieni",Mi alzai. I fianchi della montagna santa
"de l'alto dì i giron del sacro monte,",Erano già ovunque illuminati di un grande giorno.
e andavam col sol novo a le reni.,e il sole nuovo ci spingeva alle spalle.
"Seguendo lui, portava la mia fronte","Camminavo, però, tenendo il fronte piegato,"
"come colui che l'ha di pensier carca,",Come quando ci si sente così carichi di problemi.
che fa di sé un mezzo arco di ponte;,"che si diventa a volta, come l’arco di un ponte,"
quand'io udi' “Venite; qui si varca”,"Quando sentii: “Venite, è da qui che si passa!"
"parlare in modo soave e benigno,",ma dice in modo più dolce e benevolo
qual non si sente in questa mortal marca.,che non si può dire al soggiorno dei mortali.
"Con l'ali aperte, che parean di cigno,","Aprendo la sua ala doppia e che sembrava di cigno,"
volseci in sù colui che sì parlonne,Colui che ci parlava così ci fece salire
tra due pareti del duro macigno.,tra le due pareti della roccia scoscesa.
"Mosse le penne poi e ventilonne,",Poi batteva l’ala facendoci del vento.
"'Qui lugent' affermando esser beati,","e dice che chi è lucente, che porta nella loro anima"
ch'avran di consolar l'anime donne.,La loro consolazione è tra i felici.
"“Che hai che pur inver' la terra guati?”,","“Che cosa hai, dunque, da tenere sempre gli occhi in terra?”"
"la guida mia incominciò a dirmi,","Mi chiese la mia guida, mentre entrambi"
poco amendue da l'angel sormontati.,Siamo arrivati un po’ più in alto dell’angelo.
E io: “Con tanta sospeccion fa irmi,"«Un dubbio», risposi, «è nato a volte"
"novella visïon ch'a sé mi piega,","di un sogno e mi insegue, occupandomi a questo punto"
sì ch'io non posso dal pensar partirmi”.,Non riesco a toglierlo dalla mente”.
"“Vedesti”, disse, “quell'antica strega","“Hai appena visto”, disse, “questa strega antica,"
che sola sovr'a noi omai si piagne;,"la sola causa del pianto che si versa al di sotto,"
vedesti come l'uom da lei si slega.,E ora sai come ci liberiamo.
"Bastiti, e batti a terra le calcagne;",Che questo ti basti; e premuri un po’ il passo!
li occhi rivolgi al logoro che gira,Volgiti verso l'esca che il Padre Eterno
lo rege etterno con le rote magne”.,fa rotolare senza sosta sulla grande macchina!”
"Quale 'l falcon, che prima a' piè si mira,","Come un falco guarda ai suoi piedi,"
indi si volge al grido e si protende,"poi obbedisce all'ordine e si lancia all'assalto,"
"per lo disio del pasto che là il tira,","spinto dal desiderio che lo lega alla sua preda,"
"tal mi fec'io; e tal, quanto si fende",così presi il mio slancio e superai il passaggio
"la roccia per dar via a chi va suso,","che permette di salire a coloro che vanno più in alto,"
n'andai infin dove 'l cerchiar si prende.,per trovare la via che cinge il monte.
"Com'io nel quinto giro fui dischiuso,","Escendo allo scoperto sul quinto cerchio,"
"vidi gente per esso che piangea,",Vidi un po’ dappertutto degli spiriti che piangevano.
giacendo a terra tutta volta in giuso.,"e giacevano per terra, stesi sul ventre."
'Adhaesit pavimento anima mea',"Adhaesit anima pavimento mea,"
"sentia dir lor con sì alti sospiri,","sentii gemere tra i sospiri,"
che la parola a pena s'intendea.,che mi lasciavano a malapena sentire le loro parole.
"“O eletti di Dio, li cui soffriri","O eletti di Dio, voi a cui la giustizia"
"e giustizia e speranza fa men duri,","e la speranza fa le pene meno amare,"
drizzate noi verso li alti saliri”.,mostraci la strada verso i più alti gradini!”
"“Se voi venite dal giacer sicuri,","""Se puoi passare i giganti in franchising,"
"e volete trovar la via più tosto,","per ritrovare la tua strada al più presto,"
le vostre destre sien sempre di fori”.,Bisogna sempre tenere la destra fuori”.
"Così pregò 'l poeta, e sì risposto",Questo è ciò che il poeta ha detto e ricevuto.
poco dinanzi a noi ne fu; per ch'io,"in risposta, che venne un po’ più avanti;"
"nel parlare avvisai l'altro nascosto,","e seppi chi parlava, senza poterlo vedere,"
e volsi li occhi a li occhi al segnor mio:,"e cercavo con gli occhi del mio signore,"
ond'elli m'assentì con lieto cenno,"che mi danneggiò, con sguardo grazioso,"
ciò che chiedea la vista del disio.,tutto ciò che il mio desiderio chiedeva con la mia bocca.
"Poi ch'io potei di me fare a mio senno,","Non appena riuscii ad agire a modo mio,"
trassimi sovra quella creatura,Io venni fino al di sopra di questa creatura.
"le cui parole pria notar mi fenno,","di cui avevo prima notato le parole,"
dicendo: “Spirto in cui pianger matura,e gli dissi: «Spirito le cui lacrime maturano
"quel sanza 'l quale a Dio tornar non pòssi,","ciò che ti era mancato per tornare a Dio,"
sosta un poco per me tua maggior cura.,Sospendi un po' per me la tua preoccupazione più grande!
Chi fosti e perché vòlti avete i dossi,Chi sei tu? Dimmelo. Perché ti giri?
"al sù, mi dì, e se vuo' ch'io t'impetri",la schiena al cielo? Vuoi che io impetri per te
