Original,Translate_IT
"Una medesma lingua pria mi morse,","Uno e la stessa lingua prima mi hanno ferito,"
"sì che mi tinse l'una e l'altra guancia,","Cosi' che tingesse l'una guancia e l'altra,"
e poi la medicina mi riporse;,E poi mi tenne la medicina;
così od'io che solea far la lancia,"Così sento che una volta la lancia di Achille,"
d'Achille e del suo padre esser cagione,La causa era sua e di suo padre.
prima di trista e poi di buona mancia.,Prima una tristezza e poi una grazia.
Noi demmo il dosso al misero vallone,"Abbiamo voltato le spalle alla miserabile valle,"
"su per la ripa che 'l cinge dintorno,","Sulla riva che la cinge intorno,"
attraversando sanza alcun sermone.,Attraversarlo senza parlare.
"Quiv'era men che notte e men che giorno,","Lì c'era meno della notte, e meno del giorno,"
sì che 'l viso m'andava innanzi poco;,così che la mia vista andasse poco in anticipo;
"ma io senti' sonare un alto corno,","Ma sentivo il suono di un corno forte,"
"tanto ch'avrebbe ogne tuon fatto fioco,","Cosi' forte che avrebbe fatto svenire ogni tuono,"
"che, contra sé la sua via seguitando,","Che, contrariamente a quello che segue la sua strada,"
dirizzò li occhi miei tutti ad un loco.,I miei occhi sono diretti interamente verso un posto.
"Dopo la dolorosa rotta, quando",Dopo il doloroso sconforto
"Carlo Magno perdé la santa gesta,","Quando Carlo Magno la santa ammirazione perse,"
non sonò sì terribilmente Orlando.,Così terribilmente Orlando non sembrava.
"Poco portäi in là volta la testa,",Breve mentre la mia testa girava là ho tenuto
che me parve veder molte alte torri;,"Quando ho visto molte torri alte,"
"ond'io: “Maestro, dì, che terra è questa?”.","Dove: ""Maestro, dimmi, che città è questa?"""
Ed elli a me: “Però che tu trascorri,"E lui a me: ""Perché hai guardato avanti"
"per le tenebre troppo da la lungi,","Athwart l'oscurità a troppo grande distanza,"
avvien che poi nel maginare abborri.,Succede che tu sbagli nella tua fantasia.
"Tu vedrai ben, se tu là ti congiungi,","Beh, vedrai, se arrivi lì,"
quanto 'l senso s'inganna di lontano;,Quanto il senso inganna se stesso per distanza;
però alquanto più te stesso pungi”.,"Quindi un po 'più veloce spronare su."""
Poi caramente mi prese per mano,"Poi dolcemente mi prese per mano,"
"e disse: “Pria che noi siam più avanti,","Disse: ""Prima che andassimo oltre,"
"acciò che 'l fatto men ti paia strano,",Che la realtà possa sembrarti
"sappi che non son torri, ma giganti,","Meno strane, sappiate che queste non sono torri, ma giganti,"
e son nel pozzo intorno da la ripa,"E sono nel pozzo, intorno alla banca,"
da l'umbilico in giuso tutti quanti”.,"Dall'ombelico verso il basso, uno e tutti."""
"Come quando la nebbia si dissipa,","Come, quando la nebbia sta scomparendo,"
lo sguardo a poco a poco raffigura,A poco a poco fa la vista rifigurare
"ciò che cela 'l vapor che l'aere stipa,","Che cosa è la nebbia che affolla l'aria nasconde,"
"così forando l'aura grossa e scura,","Quindi, perforando l'aria densa e oscura,"
"più e più appressando ver' la sponda,","Sempre più vicino si avvicina al limite,"
fuggiemi errore e cresciemi paura;,Il mio errore è fuggito e mi è piombato addosso la paura.
"però che, come su la cerchia tonda",Perché come sui suoi parapetti circolari
"Montereggion di torri si corona,","Montereggione si corona di torri,"
così la proda che 'l pozzo circonda,E' così il margine che circonda il pozzo
torreggiavan di mezza la persona,Con una metà dei loro corpi intorriti
"li orribili giganti, cui minaccia","Gli orribili giganti, che Giove minaccia"
Giove del cielo ancora quando tuona.,E' ora dal cielo quando suona.
"E io scorgeva già d'alcun la faccia,","E io di uno già ho visto la faccia,"
"le spalle e 'l petto e del ventre gran parte,","spalle, seno e gran parte della pancia,"
e per le coste giù ambo le braccia.,E giu' lungo i suoi lati entrambe le braccia.
"Natura certo, quando lasciò l'arte","Certamente la natura, quando ha lasciato la costruzione"
"di sì fatti animali, assai fé bene","Di animali come questi, ha fatto bene,"
per tòrre tali essecutori a Marte.,Prendendo tali esecutori da Marte;
E s'ella d'elefanti e di balene,E se di elefanti e balene non lo fa
"non si pente, chi guarda sottilmente,","Pentiti di lei, chi guarda sottilmente"
più giusta e più discreta la ne tene;,Più giusta e più discreta la terrà per esso;
ché dove l'argomento de la mente,Per dove l'argomento dell'intelletto
"s'aggiugne al mal volere e a la possa,","è sommato alla volontà e al potere malvagio,"
nessun riparo vi può far la gente.,Nessun bastione puo' fare la gente contro di esso.
La faccia sua mi parea lunga e grossa,Il suo volto mi apparve lungo e grande
"come la pina di San Pietro a Roma,","Come a Roma la pineta di San Pietro,"
e a sua proporzione eran l'altre ossa;,e in proporzione erano le altre ossa;
"sì che la ripa, ch'era perizoma","Così che il margine, che un grembiule era"
"dal mezzo in giù, ne mostrava ben tanto","Giù dal centro, ha mostrato così tanto di lui"
"di sovra, che di giugnere a la chioma","Sopra di esso, che per raggiungere i suoi capelli"
tre Frison s'averien dato mal vanto;,Tre Frieslanders invano li avevano sfidati;
però ch'i' ne vedea trenta gran palmi,Poiché ho veduto trenta grandi palme di lui
dal loco in giù dov'omo affibbia 'l manto.,Giu' dal luogo dove l'uomo ha le fibbie.
"“Raphèl maì amècche zabì almi”,","""Raphael mai amech izabi almi,"""
"cominciò a gridar la fiera bocca,","Iniziai a gridare la bocca feroce,"
cui non si convenia più dolci salmi.,A cui non si addicevano salmi più dolci.
"E 'l duca mio ver' lui: “Anima sciocca,","E a lui la mia Guida: ""Anima idiota,"
"tienti col corno, e con quel ti disfoga","Attento al tuo corno e sfogati con quello,"
quand'ira o altra passïon ti tocca!,Quando ti tocca l'ira o altra passione.
"Cércati al collo, e troverai la soga",Cerca intorno al tuo collo e troverai la cintura
"che 'l tien legato, o anima confusa,","Che lo tiene attaccato, anima smarrita,"
e vedi lui che 'l gran petto ti doga”.,"E guardalo, dove sbatte il tuo petto potente."""
Poi disse a me: “Elli stessi s'accusa;,"Allora mi disse: ""Egli accusa se stesso;"
questi è Nembrotto per lo cui mal coto,"Questo è Nimrod, il cui pensiero malvagio"
pur un linguaggio nel mondo non s'usa.,Una lingua al mondo non è ancora utilizzata.
Lasciànlo stare e non parliamo a vòto;,Lasciamolo qui e non parliamo invano;
ché così è a lui ciascun linguaggio,Perché anche per lui è ogni lingua
"come 'l suo ad altrui, ch'a nullo è noto”.","Come il suo per gli altri, che a nessuno è conosciuto."""
"Facemmo adunque più lungo vïaggio,","Quindi abbiamo fatto un viaggio più lungo,"
vòlti a sinistra; e al trar d'un balestro,"Girato a sinistra, e una balestra-sparata spesso"
trovammo l'altro assai più fero e maggio.,Abbiamo trovato un altro molto più feroce e grande.
"A cigner lui qual che fosse 'l maestro,","Nel legarlo, chi potrebbe il padrone essere"
"non so io dir, ma el tenea soccinto",Non posso dire; ma aveva pignonato vicino
dinanzi l'altro e dietro il braccio destro,"Dietro il braccio destro e davanti all'altro,"
d'una catena che 'l tenea avvinto,"Con le catene, che lo tenevano così begirt circa"
"dal collo in giù, sì che 'n su lo scoperto","Dal collo in giù, che sulla parte scoperta"
si ravvolgëa infino al giro quinto.,Si è ferito fino al quinto giro.
“Questo superbo volle esser esperto,"""Questo fiero voleva fare esperimenti"
"di sua potenza contra 'l sommo Giove”,","della sua potenza contro la Giova Suprema,"
"disse 'l mio duca, “ond'elli ha cotal merto.","Il mio Leader disse: ""Da dove ha un tale guerriero."
"Fïalte ha nome, e fece le gran prove",Ephialtes è il suo nome; ha mostrato grande abilità.
quando i giganti fer paura a' dèi;,A che ora i giganti terrorizzarono gli dei;
"le braccia ch'el menò, già mai non move”.","Le braccia che impugnava non si muove più."""
"E io a lui: “S'esser puote, io vorrei","E io a lui: ""Se possibile, vorrei"
che de lo smisurato Brïareo,Quella della senza misura Briareus
esperïenza avesser li occhi mei”.,"Questi miei occhi potrebbero avere esperienza."""
Ond'ei rispuose: “Tu vedrai Anteo,"Da dove egli rispose: ""Vedrai Antaeus"
"presso di qui che parla ed è disciolto,","Qui vicino, che può parlare e non è legato,"
che ne porrà nel fondo d'ogne reo.,Che in fondo a tutti i delitti ci mettera'.
"Quel che tu vuo' veder, più là è molto","Molto più lontano è colui che tu vorresti vedere,"
"ed è legato e fatto come questo,","Ed è legato, e fatto come questo,"
salvo che più feroce par nel volto”.,"A meno che non sembri in un aspetto più feroce."""
"Non fu tremoto già tanto rubesto,",Non c'è mai stato un terremoto di tale potenza
"che scotesse una torre così forte,","Che potesse scuotere una torre cosi' violentemente,"
come Fïalte a scuotersi fu presto.,Mentre Ephialtes improvvisamente scosse se stesso.
"Allor temett'io più che mai la morte,","Allora ho avuto più paura della morte che mai,"
