Original,Translate_IT
Avvegna che la subitana fuga,Nella misura in cui il volo istantaneo
"dispergesse color per la campagna,","li aveva dispersi nella pianura,"
"rivolti al monte ove ragion ne fruga,","Girati verso la montagna dove la ragione ci spinge,"
i' mi ristrinsi a la fida compagna:,"Mi strinsi vicino al mio fedele compagno,"
e come sare' io sanza lui corso?,"E come, senza di lui, ho tenuto il mio corso?"
chi m'avria tratto su per la montagna?,Chi mi avrebbe portato sulla montagna?
El mi parea da sé stesso rimorso:,Mi sembrò rimorso in se stesso;
"o dignitosa coscïenza e netta,","O nobile coscienza, e senza macchia,"
come t'è picciol fallo amaro morso!,Come un pungiglione affilato è colpa banale per te!
"Quando li piedi suoi lasciar la fretta,",Dopo che i suoi piedi ebbero messo da parte la fretta
"che l'onestade ad ogn'atto dismaga,","Che mars la dignità di ogni atto,"
"la mente mia, che prima era ristretta,","La mia mente, che fino ad ora era stata trattenuta,"
"lo 'ntento rallargò, sì come vaga,","Lascia perdere le sue facoltà come se fossero felici,"
e diedi 'l viso mio incontr'al poggio,E la mia vista diretta verso la collina
che 'nverso 'l ciel più alto si dislaga.,Che il più alto traliccio del cielo si eleva da solo.
"Lo sol, che dietro fiammeggiava roggio,","Il sole, che nella nostra parte posteriore era rosso fiammeggiante,"
"rotto m'era dinanzi a la figura,",Era rotto davanti a me nella figura
ch'avëa in me de' suoi raggi l'appoggio.,che aveva in me l'arresto dei suoi raggi;
Io mi volsi dallato con paura,"Da un lato mi voltai, con la paura"
"d'essere abbandonato, quand'io vidi","di essere lasciato solo, quando ho visto"
solo dinanzi a me la terra oscura;,Solo davanti a me la terra oscurava.
"e 'l mio conforto: “Perché pur diffidi?”,","""Perché diffidi ancora?"" il mio Consolatore"
a dir mi cominciò tutto rivolto;,Iniziai a dirmi che tutto girava;
“non credi tu me teco e ch'io ti guidi?,"""Non mi pensi con te e io ti guido?"
Vespero è già colà dov'è sepolto,'E' sera là già dove è sepolto
lo corpo dentro al quale io facea ombra;,il corpo nel quale ho gettato un'ombra;
"Napoli l'ha, e da Brandizio è tolto.","'Tis da Brundusium ta'en, e Napoli ce l'ha."
"Ora, se innanzi a me nulla s'aombra,","Ora, se davanti a me non cade l'ombra,"
non ti maravigliar più che d'i cieli,"Non meravigliatevi di esso più che nei cieli,"
che l'uno a l'altro raggio non ingombra.,Perché un raggio non impedisce un altro
"A sofferir tormenti, caldi e geli","Per soffrire tormenti, sia di freddo che di caldo,"
simili corpi la Virtù dispone,"Corpi come questo che il potere fornisce, che vuole"
"che, come fa, non vuol ch'a noi si sveli.",Che il modo in cui funziona non ci venga svelato.
Matto è chi spera che nostra ragione,È pazzo colui che spera che la nostra ragione
possa trascorrer la infinita via,"Può attraversare la via illimitata,"
che tiene una sustanza in tre persone.,Che segue l'unica Sostanza in tre Persone!
"State contenti, umana gente, al quia;","Mortali, rimangono contenti al 'Quia;'"
"ché, se potuto aveste veder tutto,","Se infatti foste stati capaci di vedere tutti,"
mestier non era parturir Maria;,Non c'era bisogno che Maria partorisse;
e disïar vedeste sanza frutto,"E avete visto desiderare senza frutto,"
"tai che sarebbe lor disio quetato,","coloro il cui desiderio sarebbe stato tranquillo,"
ch'etternalmente è dato lor per lutto:,Che sempre più viene dato loro per un dolore.
io dico d'Aristotile e di Plato,"Parlo di Aristotele e di Platone,"
"e di molt'altri”; e qui chinò la fronte,","E molti altri; ""e qui si chinarono la testa,"
"e più non disse, e rimase turbato.","E più non disse, e rimase disturbato."
Noi divenimmo intanto a piè del monte;,"Venimmo al piede del monte,"
"quivi trovammo la roccia sì erta,","Lì così precipitato abbiamo trovato la roccia,"
che 'ndarno vi sarien le gambe pronte.,Quelle gambe agili ci sarebbero state invano.
"Tra Lerice e Turbìa la più diserta,","'Twixt Lerici e Turbia, il più deserto,"
"la più rotta ruina è una scala,",Il sentiero più isolato è una scala
"verso di quella, agevole e aperta.","Facile e aperto, se paragonato a quello."
"“Or chi sa da qual man la costa cala”,","""Chi conosce ora su quale mano la collina"
