Original,Translate_IT
“O sodalizio eletto a la gran cena,"""O borsa di studio che è stata scelta per"
"del benedetto Agnello, il qual vi ciba","la grande cena dell'Agnello Beato, dove si nutre"
"sì, che la vostra voglia è sempre piena,","tu come sempre per soddisfare il tuo bisogno,"
se per grazia di Dio questi preliba,"poiché per grazia di Dio, quest'uomo riceve"
"di quel che cade de la vostra mensa,",pregustazione di qualcosa caduto dalla tua tavola
"prima che morte tempo li prescriba,","prima che la morte abbia assegnato il suo tempo al suo limite,"
ponete mente a l'affezione immensa,"dirigete la vostra mente al suo immenso desiderio,"
e roratelo alquanto: voi bevete,placalo un po': tu che bevi per sempre
sempre del fonte onde vien quel ch'ei pensa”.,"da quella Sorgente che il suo pensiero e il suo desiderio cercano."""
Così Beatrice; e quelle anime liete,"Beatrice, e queste anime deliziate"
"si fero spere sopra fissi poli,","formarono società di sfere attorno a poli fissi,"
"fiammando, volte, a guisa di comete.","fiammeggiavano mentre ruotavano, come le comete brillavano."
E come cerchi in tempra d'orïuoli,"E proprio come, nel macchinario di un orologio,"
"si giran sì, che 'l primo a chi pon mente","a chi li guarda, le ruote girano così"
"quïeto pare, e l'ultimo che voli;","che, mentre la prima ruota sembra riposare, l'ultima"
"così quelle carole, differente-",ruota vola; così ha fatto quei ballerini circling-come
"mente danzando, de la sua ricchezza","ballavano a diverse misure, veloci e lenti..."
"mi facieno stimar, veloci e lente.",rendimi giudice di quali fossero le loro ricchezze.
Di quella ch'io notai di più carezza,"Da quella sfera che ho notato come più preziosa,"
"vid'ïo uscire un foco sì felice,",Ho visto un fuoco uscire con tanta gioia
che nullo vi lasciò di più chiarezza;,che nessuno ha lasciato indietro aveva una maggiore luminosità;
e tre fïate intorno di Beatrice,e quella sfera ha girato tre volte intorno a Beatrice
"si volse con un canto tanto divo,",mentre cantare così divina una canzone che il mio
che la mia fantasia nol mi ridice.,L'immaginazione non può plasmare per me.
Però salta la penna e non lo scrivo:,La mia penna ci salta sopra; io non scrivo:
"ché l'imagine nostra a cotai pieghe,","la nostra fantasia e, tanto più, il discorso"
"non che 'l parlare, è troppo color vivo.",sono troppo disgustosi per dipingere pieghe così profonde.
“O santa suora mia che sì ne prieghe,"""O tu che ci preghi con tanta devozione,"
"divota, per lo tuo ardente affetto","la mia santa sorella, con il tuo affetto caloroso,"
da quella bella spera mi disleghe”.,"mi hai liberato da quella bella sfera."""
"Poscia fermato, il foco benedetto","Quindi, dopo aver fermato la sua mozione,"
"a la mia donna dirizzò lo spiro,",la fiamma benedetta soffia alla mia signora;
che favellò così com'i' ho detto.,"E quello che ha detto, l'ho riportato qui."
Ed ella: “O luce etterna del gran viro,"Ella rispose: ""O luce eterna di questo"
"a cui Nostro Segnor lasciò le chiavi,",grande uomo a cui il nostro Signore ha lasciato le chiavi
"ch'ei portò giù, di questo gaudio miro,",di questa sorprendente gioia-le chiavi
"tenta costui di punti lievi e gravi,",Egli ha portato a terra-fa prova di quest'uomo
"come ti piace, intorno de la fede,","la fede con la quale hai camminato sul mare,"
per la qual tu su per lo mare andavi.,"Chiedigli di puntare la luce e la tomba, proprio come ti pare."
"S'elli ama bene e bene spera e crede,",Che ama bene e spera bene e ha fede
"non t'è occulto, perché 'l viso hai quivi",non è nascosto da voi: vedete che il luogo
dov'ogne cosa dipinta si vede;,dove tutto ciò che accade viene visualizzato.
ma perché questo regno ha fatto civi,Ma poiché questo regno ha guadagnato i suoi cittadini
"per la verace fede, a glorïarla,","per la vera fede, spetta giustamente a lui"
di lei parlare è ben ch'a lui arrivi”.,"per parlare di fede, perché la glorifichi."""
Sì come il baccialier s'arma e non parla,Proprio come il candidato scapolo deve armare
"fin che 'l maestro la question propone,",se stesso e non parla fino al padrone
"per approvarla, non per terminarla,",sottoporre la questione alla discussione-non
così m'armava io d'ogne ragione,per l'insediamento-così mentre lei parlava ho armato
"mentre ch'ella dicea, per esser presto","me stesso con tutte le mie argomentazioni, preparando"
a tal querente e a tal professione.,per un tale interrogatore e tale professione.
"“Dì, buon Cristiano, fatti manifesto:","Ascoltando quella luce respirare, ""Buon cristiano, parlare,"
fede che è?”. Ond'io levai la fronte,"mostrati chiaramente: che cos'è la fede?"""
in quella luce onde spirava questo;,"la mia fronte, poi si volse a Beatrice, il cui sguardo"
"poi mi volsi a Beatrice, ed essa pronte",subito mi ha segnalato di lasciare
sembianze femmi perch'ïo spandessi,le acque della mia sorgente interiore sgorgano.
l'acqua di fuor del mio interno fonte.,"Allora io: ""Così possa la grazia che mi concede"
"“La Grazia che mi dà ch'io mi confessi”,",per confessare al Centurione Capo
"comincia' io, “da l'alto primipilo,","permettere ai miei pensieri di trovare la loro espressione adatta"";"
faccia li miei concetti bene espressi”.,"e seguì: ""Padre, come la penna veritiera"
E seguitai: “Come 'l verace stilo,"del tuo caro fratello scrisse quel fratello che,"
"ne scrisse, padre, del tuo caro frate","con te, metti Roma sulla retta via."
"che mise teco Roma nel buon filo,",la fede è la sostanza delle cose che speriamo
fede è sustanza di cose sperate,e la prova di ciò che non si vede;
e argomento de le non parventi;,"e questo lo prendo per essere la sua quiddity."""
e questa pare a me sua quiditate”.,"E poi ho sentito: ""Tu capisci esattamente,"
"Allora udi': “Dirittamente senti,",se è completamente chiaro a voi perché lui
se bene intendi perché la ripuose,ha prima posto la fede tra le sostanze
"tra le sustanze, e poi tra li argomenti”.","e poi lo definisce come una prova."""
E io appresso: “Le profonde cose,"Prossimo: ""Le cose profonde che mi donano"
"che mi largiscon qui la lor parvenza,","la loro immagine qui, sono nascoste dalla vista sottostante,"
"a li occhi di là giù son sì ascose,","perché il loro essere sia solo nella fede,"
"che l'esser loro v'è in sola credenza,",e su quella fede si fonda la più alta speranza;
sopra la qual si fonda l'alta spene;,ed è così che la fede è chiamata sostanza.
e però di sustanza prende intenza.,"Ed è da questa fede che dobbiamo ragionare,"
E da questa credenza ci convene,"dedurre ciò che possiamo dai silloghismi,"
"silogizzar, sanz'avere altra vista:",senza il nostro essere in grado di vedere di più:
però intenza d'argomento tene”.,"così anche la fede è chiamata prova."""
Allora udi': “Se quantunque s'acquista,"E poi ho sentito: ""Se tutti si impara sotto"
"giù per dottrina, fosse così 'nteso,","come la dottrina era così compresa, ci sarebbe"
non lì avria loco ingegno di sofista”.,"non essere posto per l'intelligenza del sofista."""
Così spirò di quello amore acceso;,Questo discorso è stato respirato da quell'amore acceso.
indi soggiunse: “Assai bene è trascorsa,"Ha aggiunto: ""Ora questa moneta è ben esaminata,"
d'esta moneta già la lega e 'l peso;,e ora conosciamo la sua lega e il suo peso.
ma dimmi se tu l' hai ne la tua borsa”.,"Ma dimmi: ce l'hai nella borsa?"""
"Ond'io: “Sì ho, sì lucida e sì tonda,","E io: ""In effetti io faccio-così luminoso e suono"
che nel suo conio nulla mi s'inforsa”.,"che nulla nel suo francobollo mi porta a dubitare."""
Appresso uscì de la luce profonda,"Poi, dalla luce profonda che brillava lì, ho sentito:"
che lì splendeva: “Questa cara gioia,"""Qual è l'origine della cara gemma"
"sopra la quale ogne virtù si fonda,","che viene a te, la gemma sulla quale tutte le virtù"
onde ti venne?”. E io: “La larga ploia,"sono fondati?"" Io: ""L'abbondanza dello Spirito Santo"
"de lo Spirito Santo, ch'è diffusa",pioggia riversata sulle pergamene vecchie e nuove;
"in su le vecchie e 'n su le nuove cuoia,",questo è il sillogismo che ha dimostrato
è silogismo che la m'ha conchiusa,con tanta persuasività che la fede ha verità
"acutamente sì, che 'nverso d'ella","quando impostato accanto a quell'argomento, tutti gli altri"
ogne dimostrazion mi pare ottusa”.,"Le manifestazioni mi sembrano ottuse."""
Io udi' poi: “L'antica e la novella,"Ho sentito: ""I locali del vecchio e del nuovo"
"proposizion che così ti conchiude,",spingendo la tua conclusione-perché fai
perché l'hai tu per divina favella?”.,"tenere questi per essere il discorso di Dio?"" E io:"
"E io: “La prova che 'l ver mi dischiude,","""La prova che rivela la verità a me si basa"
"son l'opere seguite, a che natura","su atti accaduti; per tali miracoli,"
non scalda ferro mai né batte incude”.,"la natura non può riscaldare il ferro, né battere l'incudine."""
"Risposto fummi: “Dì, chi t'assicura","""Chi vi assicura che quelle opere erano vere?"""
che quell'opere fosser? Quel medesmo,"è venuto la risposta. ""La stessa cosa che ha bisogno"
"che vuol provarsi, non altri, il ti giura”.","prova-nessun'altra cosa-ti attesta che queste opere a voi."""
"“Se 'l mondo si rivolse al cristianesmo”,","Dissi: ""Se senza miracoli il mondo"
"diss'io, “sanza miracoli, quest'uno","è stato rivolto al cristianesimo, cioè"
"è tal, che li altri non sono il centesmo:",così grande un miracolo che tutto il resto
ché tu intrasti povero e digiuno,"non sono la sua centesima parte, perché tu eri povero"
"in campo, a seminar la buona pianta",e affamato quando hai trovato il campo e seminato
che fu già vite e ora è fatta pruno”.,"la pianta buona una volta una vite e ora una spina."""
"Finito questo, l'alta corte santa","Questo fatto, la corte alta e santa risuonava"
risonò per le spere un 'Dio laudamo',"in tutte le sue sfere con ""Te Deum laudamus,"""
ne la melode che là sù si canta.,cantato con la melodia che usano in alto.
"E quel baron che sì di ramo in ramo,","Colui che mi aveva esaminato, quel barone"
"essaminando, già tratto m'avea,",che mi ha condotto da ramo a ramo in modo che
"che a l'ultime fronde appressavamo,","ora ci stavamo avvicinando alle ultime foglie,"
"ricominciò: “La Grazia, che donnea","riprese: ""Quella Grazia che - amabilmente -"
"con la tua mente, la bocca t'aperse","dirige la vostra mente, fino a questo punto ha insegnato"
"infino a qui come aprir si dovea,","come trovare le parole apparentemente per il pensiero,"
sì ch'io approvo ciò che fuori emerse;,perché io approvi quello che hai fatto nascere;
"ma or convien espremer quel che credi,",ma ora dovete dichiarare ciò in cui credete
e onde a la credenza tua s'offerse”.,"e ciò che vi ha dato la fede che ricevete."""
"“O santo padre, e spirito che vedi","""O santo padre, anima che ora può vedere"
"ciò che credesti sì, che tu vincesti",quello che hai creduto con tanta intensità
"ver' lo sepulcro più giovani piedi”,","che, al Suo sepolcro, tu hai seminato i piedi più giovani."""
"comincia' io, “tu vuo' ch'io manifesti","Poi ho iniziato, ""voi mi avreste fatto dire chiaramente"
"la forma qui del pronto creder mio,","la forma della mia inesauribile fede,"
e anche la cagion di lui chiedesti.,e mi chieda anche di dichiararne la fonte.
E io rispondo: Io credo in uno Dio,"Io rispondo: Io credo in un solo Dio-suola,"
"solo ed etterno, che tutto 'l ciel move,","eterno-Colui che, immobile, muove tutto"
"non moto, con amore e con disio;","i cieli con il Suo amore e il Suo desiderio,"
e a tal creder non ho io pur prove,per questa convinzione non ho solo prove
"fisice e metafisice, ma dalmi",sia fisico che metafisico;
anche la verità che quinci piove,Ho anche la verità che qui piove
"per Moïsè, per profeti e per salmi,","attraverso Mosè, i Profeti e i Salmi"
per l'Evangelio e per voi che scriveste,e attraverso i Vangeli e attraverso voi che avete scritto
poi che l'ardente Spirto vi fé almi;,parole date dallo Spirito Santo.
"e credo in tre persone etterne, e queste","E credo in tre Persone Eterne,"
"credo una essenza sì una e sì trina,","e queste credo di essere una sola essenza,"
che soffera congiunto 'sono' ed 'este.',in modo singola e triplice da consentire
De la profonda condizion divina,sia è e sono. Di questa condizione profonda
