Original,Translate_IT
"Da poi che Carlo tuo, bella Clemenza,","Dopo che il tuo Charles mi aveva illuminato,"
"m'ebbe chiarito, mi narrò li 'nganni","giusto Clemence, ha raccontato degli inganni"
che ricever dovea la sua semenza;,"il suo seme era destinato ancora a portare,"
ma disse: “Taci e lascia muover li anni”;,"e disse: ""Taci e lascia passare gli anni."""
sì ch'io non posso dir se non che pianto,E così non posso rivelare più di questo: giusto dolore
giusto verrà di retro ai vostri danni.,Troverai quelli che commettono torto alla tua famiglia.
E già la vita di quel lume santo,Ormai lo spirito nella sua luce santa
rivolta s'era al Sol che la rïempie,"era tornato al Sole che riempie il suo essere,"
come quel ben ch'a ogne cosa è tanto.,quanto alla bontà che basta in tutte le cose.
"Ahi anime ingannate e fatture empie,","Ah, anime ingannate, creature senza rispetto,"
"che da sì fatto ben torcete i cuori,",che stritola i vostri cuori lontano da tanto bene
drizzando in vanità le vostre tempie!,e pensate al vuoto!
Ed ecco un altro di quelli splendori,Ora un altro di quegli splendori mossi
"ver' me si fece, e 'l suo voler piacermi","nella mia direzione, mentre il suo bagliore illuminato"
significava nel chiarir di fori.,ha annunciato il suo desiderio di portarmi gioia.
"Li occhi di Bëatrice, ch'eran fermi","Gli occhi di Beatrice, fissi su di me,"
"sovra me, come pria, di caro assenso","come erano stati prima, tenuto amorevole rassicurazione"
al mio disio certificato fermi.,del suo lieto consenso al mio desiderio.
"“Deh, metti al mio voler tosto compenso,","""Ti prego, fa' che il mio desiderio riceva la sua rapida ricompensa,"
"beato spirto”, dissi, “e fammi prova",benedetto spirito - chiesi - e dammi la prova
ch'i' possa in te refletter quel ch'io penso!”.,"che ciò che penso si riflette in te."""
"Onde la luce che m'era ancor nova,","A quel punto la radiosità, ancora sconosciuta a me,"
"del suo profondo, ond'ella pria cantava,","dalla profondità dalla quale cantava prima,"
seguette come a cui di ben far giova:,ha risposto come qualcuno che si diletta nel fare del bene:
“In quella parte de la terra prava,"""In quella parte dell'Italia degenerata"
italica che siede tra Rïalto,che si estende dal Rialto
"e le fontane di Brenta e di Piava,",alle fonti del Brenta e del Piave
