Original,Translate_IT
“Chi è costui che 'l nostro monte cerchia,"""Chi è quest'uomo che, anche se la morte ha ancora"
"prima che morte li abbia dato il volo,","per concedergli il volo, può girare intorno alla nostra montagna"
e apre li occhi a sua voglia e coverchia?”.,"e può, a volontà, aprire e chiudere gli occhi?"""
"“Non so chi sia, ma so ch'e' non è solo;","""Non so chi sia, ma lo so."
"domandal tu che più li t'avvicini,","Non e' solo, sei piu' vicino, interrogalo."
"e dolcemente, sì che parli, acco'lo”.","e salutatelo con dolcezza, perché risponda."""
"Così due spirti, l'uno a l'altro chini,","Cosi' come due spiriti che si appoggiavano l'uno verso l'altro,"
ragionavan di me ivi a man dritta;,"discutere di me, lungo il mio lato destro;"
"poi fer li visi, per dirmi, supini;","poi si rivolsero alla loro testa per parlarmi,"
e disse l'uno: “O anima che fitta,"e uno cominciò: ""O anima che ancora racchiusa"
"nel corpo ancora inver' lo ciel ten vai,","nel corpo, fai la tua strada verso il Cielo,"
per carità ne consola e ne ditta,che tu ci consoli per amore; dicci chi
onde vieni e chi se'; ché tu ne fai,"sei, da dove vieni; la grazia che hai"
"tanto maravigliar de la tua grazia,",ricevuto-una cosa che non è mai venuto a passare
quanto vuol cosa che non fu più mai”.,"prima-ci ha causato molto stupore."""
E io: “Per mezza Toscana si spazia,"E io: ""Attraverso la Toscana centrale si diffonde"
"un fiumicel che nasce in Falterona,",un piccolo torrente nato a Falterona;
e cento miglia di corso nol sazia.,100 miglia non riescono a riempire il percorso di cui ha bisogno.
Di sovr'esso rech'io questa persona:,Porto questo corpo dalle rive del fiume.
"dirvi ch'i' sia, saria parlare indarno,",per dirvi chi sono io sarebbe per parlare
ché 'l nome mio ancor molto non suona”.,"invano il mio nome non ha ancora guadagnato molta fama."""
“Se ben lo 'ntendimento tuo accarno,"""Se, con la mia comprensione, ho afferrato"
"con lo 'ntelletto”, allora mi rispuose","il tuo significato correttamente,"" mi rispose"
"quei che diceva pria, “tu parli d'Arno”.","Quello che aveva parlato per primo, ""Vuoi dire l'Arno."""
E l'altro disse lui: “Perché nascose,"L'altro gli disse: ""Perché si è nascosto"
"questi il vocabol di quella riviera,","il nome di quel fiume, come si farebbe"
pur com'om fa de l'orribili cose?”.,"nascondendo qualcosa di orribile dalla vista?"""
"E l'ombra che di ciò domandata era,",L'ombra a cui è stata rivolta questa domanda
si sdebitò così: “Non so; ma degno,"ripagato con questo: ""Non lo so, ma esso"
ben è che 'l nome di tal valle pèra;,"è giusto, perché il nome di una tale valle perisca,"
"ché dal principio suo, ov'è sì pregno","per la sua fonte (a cui la catena robusta,"
"l'alpestro monte ond'è tronco Peloro,",Da cui Pelorus è stato tagliato off-surpasses
"che 'n pochi luoghi passa oltra quel segno,",la maggior parte degli altri luoghi con la sua massa di montagne)
infin là 've si rende per ristoro,fino al suo punto finale (dove offre indietro
"di quel che 'l ciel de la marina asciuga,",le acque che evaporano nei cieli
"ond'hanno i fiumi ciò che va con loro,","attinto dal mare, che i corsi d'acqua possono essere forniti),"
vertù così per nimica si fuga,"virtù è visto come serpente, e tutti fuggono"
"da tutti come biscia, o per sventura","da esso come se fosse un nemico,"
"del luogo, o per mal uso che li fruga:",o perché il sito è mal-starred o
ond'hanno sì mutata lor natura,il loro male costume li usa così.
"li abitator de la misera valle,",la natura del popolo di quella valle squallida
che par che Circe li avesse in pastura.,"è cambiato, come se fossero nel pascolo di Circe."
"Tra brutti porci, più degni di galle",Quel fiume inizia il suo infelice corso.
"che d'altro cibo fatto in uman uso,","tra i maiali fallo, più adatti per le ghiande che"
dirizza prima il suo povero calle.,per il cibo concepito per servire i bisogni dell'uomo.
