Original,Translate_IT
"""S'io ti fiammeggio nel caldo d'amore","“Se ti accendo agli occhi nel fuoco dell’amore,"
"di là dal modo che 'n terra si vede,","più forte di quanto si possa concepire sulla terra,"
"sì che del viso tuo vinco il valore,","al punto che con i tuoi occhi offendo il potere,"
"non ti maravigliar, ché ciò procede",Non stupitevi: questo viene dalla vista.
"da perfetto veder, che, come apprende,","perfetta che, non appena vede il bene,"
così nel bene appreso move il piede.,senza perdere un solo istante si dirige verso di lui.
Io veggio ben sì come già resplende,"Tuttavia, osservo che la tua intelligenza"
"ne l'intelletto tuo l'etterna luce,","fa già risplendere la luce eterna,"
"che, vista, sola e sempre amore accende;",che dà amore non appena la si vede;
"e s'altra cosa vostro amor seduce,","e se altri oggetti seducono il tuo cuore,"
"non è se non di quella alcun vestigio,",Qui si trovano i residui informi.
"mal conosciuto, che quivi traluce.","di questo unico amore, brillante in trasparenza."
"Tu vuo' saper se con altro servigio,","Vuoi sapere di me se con altri servizi,"
"per manco voto, si può render tanto","Nonostante i desideri mancati, si potrebbe ottenere"
"che l'anima sicuri di letigio"".",nell’ultimo processo l’assicurazione dell’anima».
Sì cominciò Beatrice questo canto;,In questo modo iniziò il canto.
"e sì com'uom che suo parlar non spezza,","Beatrice; dopo di che, proseguendo il suo discorso,"
continüò così 'l processo santo:,Ha sviluppato il suo santo ragionamento:
"""Lo maggior don che Dio per sua larghezza",La virtù più cara che Dio nella sua larghezza
"fesse creando, e a la sua bontate",nella sua creatura e che risponde meglio
"più conformato, e quel ch'e' più apprezza,","alla sua bontà, la più dolce ai suoi occhi,"
fu de la volontà la libertate;,"Fu la libertà delle sue decisioni,"
"di che le creature intelligenti,","di cui gli esseri dotati di intelligenza, da soli,"
"e tutte e sole, fuoro e son dotate.",Furono provvisti e lo furono da allora.
"Or ti parrà, se tu quinci argomenti,","Se ci pensi meglio, probabilmente capirai."
"l'alto valor del voto, s'è sì fatto","l'importanza di un desiderio, se è stato fatto in modo"
che Dio consenta quando tu consenti;,"che anche Dio acconsenta, quando tu concedi te stesso,"
"ché, nel fermar tra Dio e l'omo il patto,","poiché l’uomo, firmando questo contratto con Dio,"
"vittima fassi di questo tesoro,",spontaneamente si impegna a sacrificarlo
tal quale io dico; e fassi col suo atto.,quel tesoro prezioso di cui ho detto l’interesse.
Dunque che render puossi per ristoro?,Cosa si può proporre in cambio?
"Se credi bene usar quel c'hai offerto,","Se credi che i tuoi doni servano a questo uso,"
di maltolletto vuo' far buon lavoro.,Si tratta di un bene acquisito male volere buoni effetti.
Tu se' omai del maggior punto certo;,Ti senti rassicurato su questo punto cruciale;
"ma perché Santa Chiesa in ciò dispensa,","Eppure, come la Chiesa ne dà delle dispensazioni,"
"che par contra lo ver ch'i' t'ho scoverto,","che sembrano smentire quello che ho appena detto,"
"convienti ancor sedere un poco a mensa,","Non bisogna abbandonare il tavolo,"
"però che 'l cibo rigido c'hai preso,",perché il cibo troppo crudo che hai appena ingoiato
richiede ancora aiuto a tua dispensa.,Chiedi aiuto prima di essere accettato.
Apri la mente a quel ch'io ti paleso,Apri la tua mente a ciò che ti mostro
"e fermalvi entro; ché non fa scïenza,",e tieni presente tutto questo: il sapere non viene
"sanza lo ritenere, avere inteso.",Solo per capire ci vuole la memoria.
Due cose si convegnono a l'essenza,"Se da questo sacrificio si guarda l’essenza,"
di questo sacrificio: l'una è quella,Ci sono due aspetti: da un lato si distingue
di che si fa; l'altr'è la convenenza.,"un oggetto, e dall’altro un obbligo."
