Original,Translate_IT_1
"Poi che veduto è quanto è da reverire l'autoritade imperiale e la filosofica, che deono aiutare le proposte oppinioni, è da ritornare al diritto calle dello inteso processo.","Ora che abbiamo chiarito quanto l'autorità imperiale e l'autorità filosofica debbano essere rispettate, entrambe sembrano dare sostegno alle opinioni di cui sopra, è tempo di cogliere il filo conduttore dell'argomento principale."
"Dico dunque che questa ultima oppinione del vulgo è tanto durata, che sanza altro respetto, sanza inquisizione d'alcuna ragione, gentile è chiamato ciascuno che figlio sia o nepote d'alcuno valente uomo, tutto che esso sia da niente. E questo è quello che dice: ed è tanto durata la così falsa oppinïon tra nui, che l'uom chiama colui omo gentil, che può dicere: 'Io fui nepote' o 'figlio di cotal valente', benché sia da nïente.","L'ultimo parere menzionato, quello della popolazione generale, è diventato così radicato che la gente, senza ulteriori indugi, senza cercare alcuna giustificazione, chiama chiunque sia il figlio o il nipote di una persona veramente degna ""nobile,"" anche se è un buono a nulla. Questo è ciò che si intende per battute: Così radicata questa opinione del tutto falsa è diventata nella nostra società che la gente chiama ogni uomo nobile che può dire: ""Io sono il nipote, o figlio, di tale-e-tale persona degna,"" anche se egli stesso è un buono a nulla."
"Per che è da notare che pericolosissima negligenza è lasciare la mala oppinione prendere piede: ché così come l'erba multiplica nel campo non cultato, e sormonta e cuopre la spiga del frumento sì che, disparte aguardando, lo frumento non pare, e perdesi lo frutto finalmente, così la mala oppinione nella mente, non gastigata e corretta, sì cresce e multiplica sì che le spighe della ragione, cioè la vera oppinione, si nasconde e quasi sepulta si perde.","Si noti qui come pericolosamente negligente è lasciare che un'opinione falsa guadagnare un fondamento. Proprio come in un campo che non è coltivato erba si diffonde e cresce alto e copre le orecchie di mais, in modo che da una distanza il grano si perde di vista, e alla fine il raccolto è distrutto, così nella mente un'opinione falsa che non è sfidato e corretto cresce e si diffonde, in modo che le orecchie della ragione (cioè, la vera opinione) sono nascoste, ed effettivamente sepolte e distrutte."
"Oh come è grande la mia impresa in questa canzone, a volere omai così trifoglioso campo sarchiare, come quello della comune sentenza, sì lungamente da questa cultura abandonato! Certo non del tutto questo mondare intendo, ma solo in quelle parti dove le spighe della ragione non sono del tutto sorprese: cioè coloro dirizzare intendo ne' quali alcuno lumetto di ragione per buona loro natura vive ancora; ché delli altri tanto è da curare quanto di bruti animali: però che non minore maraviglia mi sembra reducere a ragione [quelli in cui è ragione] del tutto spenta, che reducere in vita colui che quattro dì è stato nel sepulcro.","Che compito mi sono posto in questa zona di canzone! Nient'altro che cercare, a quest'ultima data, di sradicare un campo così vasto come quello dell'opinione comune, che è stato lasciato per così tanto tempo. Non intendo, posso dire, di sgombrare tutto questo campo, ma solo quelle parti in cui le orecchie della ragione non sono state completamente soffocate. Quello che intendo fare è porre a destra coloro la cui naturale eccellenza ha tenuto vivo qualche barlume di ragione; il resto va considerato come non più di bestie. Per me non meno un miracolo per ripristinare la ragione a qualcuno in cui la sua luce è stata completamente estinta, che per ripristinare la vita a qualcuno che è stato morto e sepolto per quattro giorni."
"Poi che la mala condizione di questa populare oppinione è narrata, subitamente, quasi come cosa orribile quella percuoto, fuori di tutto l'ordine della riprovagione, dicendo: Ma vilissimo sembra, a chi 'l ver guata, a dare ad intendere la sua intollerabile malizia, dicendo costoro mentire massimamente; però che non solamente colui è vile, cioè non gentile, che disceso di buoni è malvagio, ma eziandio è vilissimo: e pongo essemplo del cammino mostrato.","Dopo aver descritto la deplorevole situazione derivante dal fatto che questo parere è tenuto popolarmente, improvvisamente introdurre una nuova nota molto al di là dei limiti della semplice riprova, sfogandosi in questo parere come qualcosa di abbastanza orribile quando tenuto da quelli citati nel testo a Ma come chiunque con un occhio per la verità sa, il tipo più basso di tutto. Faccio questo per indicare quanto è inverosimile male questo, dichiarando che essi più di tutti tradiscono la verità, perché chiunque è male nonostante essere disceso da buoni antenati non è solo base (l'opposto di nobile), ma completamente base. Faccio un confronto con il caso di una strada indicata a qualcuno."
"Dove, [a] ciò mostrare, fare mi conviene una questione, e rispondere a quella, in questo modo. Una pianura è con certi sentieri: campo con siepi, con fossati, con pietre, con legname, con tutti quasi impedimenti fuori delli suoi stretti sentieri. Nevato è sì che tutto cuopre la neve, e rende una figura in ogni parte, sì che d'alcuno sentiero vestigio non si vede.","Per rendere chiaro questo confronto, devo costruire una domanda, e rispondere ad essa, come segue. Immaginate una pianura attraversata da un certo numero di sentieri; ad eccezione dei sentieri stretti che la attraversano, la pianura è coperta da siepi, fossi, pietre, legname e ogni ostacolo concepibile. Supponiamo, inoltre, che ci sia una nevicata così pesante che la neve copre tutto e fa sembrare l'intera pianura, senza traccia di un sentiero in vista."
"Viene alcuno dall'una parte della campagna e vuole andare a una magione che è dall'altra parte; e per sua industria, cioè per acorgimento e per bontade d'ingegno, solo da sé guidato, per lo diritto cammino si va là dove intende, lasciando le vestigie delli suoi passi diretro da sé. Viene un altro apresso costui, e vuole a questa magione andare, e non li è mestiere se non seguire li vestigi lasciati; e per suo difetto lo cammino, che altri sanza scorta ha saputo tenere, questo, scorto, erra, e tortisce per li pruni e per le ruvine, e alla parte dove dee non va.","Qualcuno viene dal paese da una parte, e vuole andare verso una casa che si trova dall'altra parte. Attraverso la sua ingegnosità, cioè attraverso l'osservazione e la buona intelligenza nativa, senza nessuno se non se stesso per una guida, raggiunge la sua destinazione per il sentiero diretto, lasciando dietro di sé i segni delle sue orme. Qualcun altro viene dietro di lui facendo per la stessa casa, che non ha bisogno di fare altro che seguire i segni già fatti. Ma per sua colpa, si allontana dal sentiero segnato dall'altra persona che ha saputo mantenere ad esso senza nessuno per guidarlo; proseguendo tortuosamente attraverso le spine e i detriti, finisce nel posto sbagliato."
"Quale di costoro si dee dicere valente? Rispondo: quelli che andò dinanzi. Questo altro come si chiamerà? Rispondo: vilissimo. Perché non si chiama non valente, cioè vile? Rispondo: perché non valente, cioè vile, sarebbe da chiamare colui che, non avendo alcuna scorta, non fosse ben camminato; ma però che questi l'ebbe, lo suo errore [e] lo suo difetto non può salire, e però è da dire non vile ma vilissimo.","Quale di questi deve essere considerato una persona di valore? La mia risposta è: colui che è andato per primo. Come è l'altro da descrivere? Base estremamente. Perché non chiamarlo semplicemente inutile, o base? La mia risposta è: inutile (o base) è una parola adatta per descrivere qualcuno che non ha fatto il viaggio con successo in assenza di alcuna guida. Dato che, tuttavia, la persona che ho descritto ha avuto la guida, il suo andare fuori strada e di essere in colpa sono del tipo molto più basso, e quindi merita di essere chiamato non semplicemente base ma completamente base."
"E così quelli che dal padre o d'alcuno suo maggiore [.........................], non solamente è vile, ma vilissimo e degno d'ogni despetto e vituperio più che altro villano. E perché l'uomo da questa infima viltade si guardi, comanda Salomone a colui che 'l valente antecessore hae avuto, nel vigesimo secondo capitolo delli Proverbi: «Non trapasserai li termini antichi che puosero li padri tuoi»; e dinanzi dice, nel quarto capitolo del detto libro: «La via de' giusti», cioè de' valenti, «quasi luce splendiente procede, e quella delli malvagi è oscura. Elli non sanno dove rovinano».","Se qualcuno, quindi, è male anche se è disceso da un buon padre o da un altro antenato, non è semplicemente base, ma completamente così, più degno di disprezzo e censura di qualsiasi altra persona di base. È quello di mettere le persone in guardia contro l'affondamento a questo, la profondità stessa della base, che Salomone nei Proverbi comanda coloro che hanno avuto una persona degna come antenato come segue: ""Non superare i limiti antichi fissati dai vostri padri."" E prima, nello stesso libro egli dichiara: ""La strada del giusto [cioè di persone degne] va avanti come una luce brillante per i nostri passi. La strada del male è coperto nelle tenebre; non sanno dove vengono a lutto."""
"Ultimamente quando si dice: e tocca a tal, ch'è morto e va per terra, a maggiore detrimento dico questo cotale vilissimo essere morto, parendo vivo. Onde è da sapere che veramente morto lo malvagio uomo dire si puote, e massimamente quelli che dalla via del buono suo antecessore si parte.","Infine, dove dico di lui si può dire senza esagerazione: è morto, eppure ancora in giro, parlo ancora più forte contro questo tipo di persona assolutamente base, dicendo che è morto anche se sembra essere vivo. C'è un senso in cui si può dire di una persona malvagia che è veramente morto, soprattutto di qualcuno che si allontana dal sentiero segnato dal suo buon antenato."
