Original,Translate_IT
"Ricorditi, lettor, se mai ne l'alpe","Pensa, Lettore, se la nebbia ti avvolge mai,"
ti colse nebbia per la qual vedessi,"Sulle alpi, attraverso il quale, come attraverso la pelle"
"non altrimenti che per pelle talpe,","Guarda l'occhio della talpa che il tuo sguardo,"
"come, quando i vapori umidi e spessi",Come se il fumo umido che ti rigirasse...
"a diradar cominciansi, la spera","Ora diventa magro e comincia a illuminarsi,"
del sol debilemente entra per essi;,Poi opaca dentro il giro del sole guarda;
e fia la tua imagine leggera,"Eppure sei a malapena in grado di immaginarti,"
in giugnere a veder com'io rividi,"Come ho visto di nuovo il sole, che"
"lo sole in pria, che già nel corcar era.",Vuole scendere nel letto delle onde.
"Sì, pareggiando i miei co' passi fidi","Così, stesso passo con il mio hort, sfuggito"
"del mio maestro, usci' fuor di tal nube","Sono uscito dalla nuvola, come se fossi stato un buio..."
ai raggi morti già ne' bassi lidi.,"Al raggio, che moriva già sulla spiaggia ereditaria."
O imaginativa che ne rube,L'immaginazione che hai dalla sua casa
"talvolta sì di fuor, ch'om non s'accorge","Di gran lunga rapisce l'anima che non si sente,"
"perché dintorno suonin mille tube,","Che ci sia un suono di tromba intorno,"
"chi move te, se 'l senso non ti porge?",Cosa ti eccita se non c'è nulla che tocchi la mente?
"Moveti lume che nel ciel s'informa,","La luce del cielo ti eccita, quella che scende"
per sé o per voler che giù lo scorge.,"Correndo da sé, che conduce anche una volontà."
De l'empiezza di lei che mutò forma,Ho visto l'affare che si muoveva nel piumaggio
"ne l'uccel ch'a cantar più si diletta,","L'uccello si è spezzato, l'eterno pentimento e l'inferno"
ne l'imagine mia apparve l'orma;,Fate il suono dei dolci canti lamentosi.
e qui fu la mia mente sì ristretta,E tutto represso fu miracoloso
"dentro da sé, che di fuor non venìa","Qui la mia anima in se stessa, a nulla inclinando"
cosa che fosse allor da lei ricetta.,E niente che venga dall'esterno.
Poi piovve dentro a l'alta fantasia,"Su di esso apparve che l'immaginazione discendeva,"
