Original,Translate_IT
Poi che la carità del natio loco,L'amore della nostra città natale mi ha sopraffatto;
"mi strinse, raunai le fronde sparte",Ho raccolto gli rami sparsi e ho dato
"e rende'le a colui, ch'era già fioco.",che tornano a lui la cui voce era già trascorsa.
Indi venimmo al fine ove si parte,Da lì abbiamo raggiunto il confine che divide
"lo secondo giron dal terzo, e dove",il secondo dal terzo anello-e la vista
si vede di giustizia orribil arte.,di un'opera spaventosa che la giustizia aveva ideato.
"A ben manifestar le cose nove,","Per chiarire queste strane cose, devo spiegare"
dico che arrivammo ad una landa,che eravamo venuti su una pianura aperta
che dal suo letto ogne pianta rimove.,che bandisce tutte le cose verdi dal suo letto.
La dolorosa selva l'è ghirlanda,"Il bosco del dolore è una ghirlanda intorno ad esso,"
"intorno, come 'l fosso tristo ad essa;",così come quel legno è circondato da un canale triste;
quivi fermammo i passi a randa a randa.,"qui, all'estremità, siamo rimasti i nostri passi."
"Lo spazzo era una rena arida e spessa,","Il terreno era fatto di sabbia, secco e compatto,"
non d'altra foggia fatta che colei,una sabbia non diversa in natura da quella
che fu da' piè di Caton già soppressa.,su cui i piedi di Cato una volta avevano calpestato.
"O vendetta di Dio, quanto tu dei","O vendetta del Signore, come dovresti essere"
esser temuta da ciascun che legge,temuto da tutti coloro che ora sanno leggere
ciò che fu manifesto a li occhi mei!,qualsiasi cosa mi sia stata resa manifesta!
D'anime nude vidi molte gregge,"Ho visto tante stormi di anime nude,"
"che piangean tutte assai miseramente,","tutti piangendo miseramente, e sembrava"
e parea posta lor diversa legge.,che erano governati da decreti diversi.
"Supin giacea in terra alcuna gente,","Alcuni giacevano a terra, appiattiti sulle loro spalle;"
"alcuna si sedea tutta raccolta,","alcuni si sono accovacciati in un crouch, e là si sono seduti;"
e altra andava continüamente.,e altri si muovevano incessantemente.
"Quella che giva 'ntorno era più molta,","Il gruppo più grande erano quelli che camminavano,"
"e quella men che giacëa al tormento,","i più piccoli, i supino nel castigo,"
ma più al duolo avea la lingua sciolta.,ma questi avevano lingue più sciolte per raccontare il loro tormento.
"Sovra tutto 'l sabbion, d'un cader lento,","Sopra quella pianura di sabbia, fiocchi distesi"
"piovean di foco dilatate falde,","la loro caduta era lenta,"
come di neve in alpe sanza vento.,come la neve scende sulle alpi quando non soffia vento.
Quali Alessandro in quelle parti calde,Proprio come le fiamme che Alexander vide
d'Indïa vide sopra 'l süo stuolo,"nelle zone calde dell'India, quando gli incendi sono caduti,"
"fiamme cadere infino a terra salde,","intatto e a terra, sui suoi battaglioni,"
per ch'ei provide a scalpitar lo suolo,"per cui, saggiamente, aveva i suoi soldati vagabondi"
"con le sue schiere, acciò che lo vapore",il suolo per vedere che ogni fuoco è stato speso
mei si stingueva mentre ch'era solo:,prima che si aggiungessero nuove fiamme al vecchio;
tale scendeva l'etternale ardore;,così è sceso il calore infinito;
"onde la rena s'accendea, com'esca","con questo, la sabbia è stato acceso proprio come Tinder"
"sotto focile, a doppiar lo dolore.",quando incontrerai la pietra focaia... domolera' il dolore.
Sanza riposo mai era la tresca,La danza delle mani miserabili non fu mai fatta;
"de le misere mani, or quindi or quinci","Ora qui, ora là, hanno cercato di battere da parte"
escotendo da sé l'arsura fresca.,le fiamme fresche mentre cadevano.
"I' cominciai: “Maestro, tu che vinci","per parlare: ""Padre mio, tu che puoi sconfiggere"
"tutte le cose, fuor che ' demon duri",tutte le cose eccetto quei tenace demoni
"ch'a l'intrar de la porta incontra uscinci,","che ha cercato di bloccarci all'ingresso,"
chi è quel grande che non par che curi,"chi è quel gigante là, chi non sembra"
"lo 'ncendio e giace dispettoso e torto,",per ascoltare il canto di chi mente e disprezza
sì che la pioggia non par che 'l marturi?”.,"e aggroviglia, colui che le piogge non sembrano ammorbidirsi?"""
"E quel medesmo, che si fu accorto","E lui stesso, notando che io"
"ch'io domandava il mio duca di lui,","interrogava la mia guida su di lui, gridava:"
"gridò: “Qual io fui vivo, tal son morto.","""Quello che ero nella vita, sono nella morte."
Se Giove stanchi 'l suo fabbro da cui,Anche se Giove usura il fabbro da cui ha preso
crucciato prese la folgore aguta,"nell'ira, il fulmine affilato con il quale"
onde l'ultimo dì percosso fui;,nel mio ultimo giorno dovevo essere trafitta;
o s'elli stanchi li altri a muta a muta,"o se si stanca gli altri, uno ad uno,"
"in Mongibello a la focina negra,","a Mongibello, alla fucina di fuliggine,"
"chiamando ""Buon Vulcano, aiuta, aiuta!"",","mentre suonava: 'O aiuto, buon vulcano, aiuto!'-"
"sì com'el fece a la pugna di Flegra,",Proprio come ha fatto quando c'era la guerra a Phlegra...
e me saetti con tutta sua forza:,"e mi getta i suoi alberi con tutta la sua forza,"
non ne potrebbe aver vendetta allegra”.,"nemmeno allora avrebbe avuto felice vendetta."""
Allora il duca mio parlò di forza,Allora la mia guida parlò con tanta veemenza
"tanto, ch'i' non l'avea sì forte udito:",come non l'avevo mai sentito usare prima:
"“O Capaneo, in ciò che non s'ammorza","""O Capaneo, per la tua arroganza"
"la tua superbia, se' tu più punito;","che non è spezzato, sei punito tanto più:"
"nullo martiro, fuor che la tua rabbia,",nessuna tortura se non la tua stessa follia
