Original,Translate_IT
"Oppresso di stupore, a la mia guida","Sorprendentemente mi opprime, mi piace"
"mi volsi, come parvol che ricorre",un bambino che si affretta sempre a ritrovare
sempre colà dove più si confida;,il luogo in cui si fida di più si è rivolto alla mia guida;
"e quella, come madre che soccorre",e come una madre veloce a rassicurare
sùbito al figlio palido e anelo,il suo pallido e panting figlio con la stessa voce
"con la sua voce, che 'l suol ben disporre,","che spesso lo ha usato per confortarlo,"
mi disse: “Non sai tu che tu se' in cielo?,"Disse: ""Non sai che sei nei cieli,"
"e non sai tu che 'l cielo è tutto santo,","non sai quanto è santo tutto il Cielo,"
e ciò che ci si fa vien da buon zelo?,come il giusto zelo muove ogni azione qui?
"Come t'avrebbe trasmutato il canto,","Ora, visto che questo grido ti ha agitato"
"e io ridendo, mo pensar lo puoi,",Cosi' tanto che puoi concepire come-hai visto
poscia che 'l grido t'ha mosso cotanto;,il mio sorriso e sentito canzone qui-saresti stato
"nel qual, se 'nteso avessi i prieghi suoi,",confusi; e se aveste capito
già ti sarebbe nota la vendetta,"la preghiera all'interno di quel grido, ormai voi vorreste"
che tu vedrai innanzi che tu muoi.,Conosci la vendetta che vedrai prima della tua morte.
La spada di qua sù non taglia in fretta,La spada che colpisce dall'altezza del Cielo non è né
"né tardo, ma' ch'al parer di colui","frettoloso o lento, tranne che come appare"
che disïando o temendo l'aspetta.,"a chi lo aspetta, a chi anela o teme."
Ma rivolgiti omai inverso altrui;,Ma ora girati verso gli altri spiriti qui;
"ch'assai illustri spiriti vedrai,","perché se metti la vista come ti suggerisco,"
se com'io dico l'aspetto redui”.,"vedrai molti che sono degni di nota."""
"Come a lei piacque, li occhi ritornai,","Come mi piaceva la mia guida, ho girato gli occhi e ho visto"
e vidi cento sperule che 'nsieme,cento piccoli soli; come questi insieme
più s'abbellivan con mutüi rai.,"Getta la luce, ognuno ha reso l'altro più bello."
Io stava come quei che 'n sé repreme,Ero in piedi come uno che frena dentro di sé
"la punta del disio, e non s'attenta","la gola del desiderio e, nel timore di essere"
"di domandar, sì del troppo si teme;","troppo avanti, non osa fare una domanda."
e la maggiore e la più luculenta,"In questo, il più grande e più radioso"
"di quelle margherite innanzi fessi,",tra quelle perle si muoveva in avanti per
per far di sé la mia voglia contenta.,Soddisfa il mio bisogno di sapere chi potrebbe essere.
Poi dentro a lei udi': “Se tu vedessi,"Poi, in quella luce, ho sentito: ""Sei stato per vedere,"
"com'io la carità che tra noi arde,","anche come vedo io, la carità"
li tuoi concetti sarebbero espressi.,"che brucia in noi, i tuoi pensieri sarebbero stati espressi."
"Ma perché tu, aspettando, non tarde","Ma perché, aspettando, non siate lenti a raggiungere"
"a l'alto fine, io ti farò risposta","l'alto obiettivo della vostra ricerca, io risponderò"
"pur al pensier, da che sì ti riguarde.",Cosa pensavi quando hai frenato il tuo discorso.
Quel monte a cui Cassino è ne la costa,Quella montagna sul cui fianco si trova Cassino
fu frequentato già in su la cima,è stato frequentato una volta sul suo vertice da
da la gente ingannata e mal disposta;,"coloro che erano ancora illusi, ancora dispiaciuti;"
e quel son io che sù vi portai prima,e io sono colui che è stato il primo a portare
lo nome di colui che 'n terra addusse,fino a quel picco il nome di Colui Che ha portato
la verità che tanto ci soblima;,a terra la verità che ci eleva alle altezze.
"e tanta grazia sopra me relusse,",E tanta grazia mi aveva portato luce
ch'io ritrassi le ville circunstanti,"che, dal culto corrotto che sedusse"
da l'empio cólto che 'l mondo sedusse.,"il mondo, ho vinto via i siti vicini."
Questi altri fuochi tutti contemplanti,"Queste altre fiamme erano tutte contemplative,"
"uomini fuoro, accesi di quel caldo",uomini che sono stati accesi dal calore che porta
che fa nascere i fiori e ' frutti santi.,"per partorire i santi fiori, i santi frutti."
"Qui è Maccario, qui è Romoaldo,","Qui c'è Macario, qui c'è Romualdus,"
qui son li frati miei che dentro ai chiostri,"Ecco i miei fratelli, quelli che sono rimasti i loro passi"
fermar li piedi e tennero il cor saldo”.,"in mura di clausura, che hanno mantenuto il loro cuore saldo."""
E io a lui: “L'affetto che dimostri,"Ho risposto: ""L'affetto che mostrate"
"meco parlando, e la buona sembianza","nel parlare a me, e la gentilezza che vedo"
"ch'io veggio e noto in tutti li ardor vostri,","e annotate all'interno del fuoco delle vostre luci,"
"così m'ha dilatata mia fidanza,","mi hanno dato tanta più fiducia,"
come 'l sol fa la rosa quando aperta,proprio come il sole che fa espandere la rosa
tanto divien quant'ell'ha di possanza.,e raggiungere la piena fioritura che può.
"Però ti priego, e tu, padre, m'accerta","Perciò vi prego, padre-e che possiate"
"s'io posso prender tanta grazia, ch'io",assicuratemi che posso ricevere una tale grazia...
ti veggia con imagine scoverta”.,"per farmi vedere, svelato, il tuo volto umano."""
"Ond'elli: “Frate, il tuo alto disio","E lui: ""Fratello, il tuo alto desiderio sarà"
"s'adempierà in su l'ultima spera,","compiuto all'interno della sfera finale, come tutti"
ove s'adempion tutti li altri e 'l mio.,le altre anime... e la mia stessa volonta'.
"Ivi è perfetta, matura e intera","Lì, ogni desiderio è perfetto, maturo, intatto;"
ciascuna disïanza; in quella sola,"e solo là, all'interno di quella sfera finale,"
"è ogne parte là ove sempr'era,",è ogni parte dove è sempre stata.
perché non è in loco e non s'impola;,Quella sfera non è nello spazio e non ha poli;
"e nostra scala infino ad essa varca,","la nostra scala arriva fino ad essa, e che"
onde così dal viso ti s'invola.,è il motivo per cui ora è nascosto alla vostra vista.
Infin là sù la vide il patriarca,"Fino a quella sfera, Giacobbe il patriarca"
"Iacobbe porger la superna parte,","poteva vedere la parte più alta di quella scala raggiungere,"
quando li apparve d'angeli sì carca.,quando gli apparve così affollato di angeli.
"Ma, per salirla, mo nessun diparte",Ma ora nessuno alzerebbe i piedi dalla terra.
"da terra i piedi, e la regola mia","per salire su quella scala, e la mia Regola è lasciata"
rimasa è per danno de le carte.,per sprecare la carta su cui era scritto.
Le mura che solieno esser badia,Ciò che un tempo erano mura abbazia sono tane di rapinatori;
"fatte sono spelonche, e le cocolle",quelli che un tempo erano camini sono sacchi di cibo marcio.
sacca son piene di farina ria.,Ma anche l'usura pesante non lo fa
Ma grave usura tanto non si tolle,offendere la volontà di Dio come dolorosamente
"contra 'l piacer di Dio, quanto quel frutto",come l'appropriazione di tale frutto
che fa il cor de' monaci sì folle;,che fa impazzire i cuori dei monaci con l'avidità;
"ché quantunque la Chiesa guarda, tutto",per tutti nel rispetto della Chiesa
è de la gente che per Dio dimanda;,"appartiene a coloro che lo chiedono in nome di Allah,"
non di parenti né d'altro più brutto.,e non a parenti o concubine.
"La carne d'i mortali è tanto blanda,",La carne dei mortali cede cosi' facilmente...
che giù non basta buon cominciamento,sulla terra un buon inizio non corre
dal nascer de la quercia al far la ghianda.,da quando nasce la quercia fino alla ghianda.
"Pier cominciò sanz'oro e sanz'argento,","Pietro non cominciò né con oro né con argento,"
"e io con orazione e con digiuno,","e io con la preghiera e il digiuno, e quando Francesco"
e Francesco umilmente il suo convento;,"iniziò la sua comunione, lo fece umilmente;"
"e se guardi 'l principio di ciascuno,","se osservate il punto di partenza di ciascuno,"
"poscia riguardi là dov'è trascorso,","e guarda di nuovo per vedere dove si è smarrito,"
tu vederai del bianco fatto bruno.,allora vedrete come il bianco è diventato grigio.
Veramente Iordan vòlto retrorso,"Eppure, il Giordano in ritirata, il mare"
"più fu, e 'l mar fuggir, quando Dio volse,","in fuga, quando Dio l'aveva voluto così, erano miracoli"
mirabile a veder che qui 'l soccorso”.,"più meraviglioso del Suo aiuto qui sarà."""
"Così mi disse, e indi si raccolse","Cosi' mi ha parlato, e si e' tirato indietro."
"al suo collegio, e 'l collegio si strinse;","ad unirsi alla sua azienda, che ha chiuso, compatta;"
"poi, come turbo, in sù tutto s'avvolse.","poi, come un turbine, verso l'alto, tutti furono spazzati."
La dolce donna dietro a lor mi pinse,La gentile signora... semplicemente con un segno...
"con un sol cenno su per quella scala,","mi ha spinto dietro di loro e su per quella scala,"
sì sua virtù la mia natura vinse;,così il suo potere ha vinto la mia natura;
né mai qua giù dove si monta e cala,"e mai qui sotto, dove la nostra salita"
"naturalmente, fu sì ratto moto","e la discesa seguire la legge della natura, c'era"
ch'agguagliar si potesse a la mia ala.,movimento veloce come il mio quando ho preso ala.
"S'io torni mai, lettore, a quel divoto","Quindi, lettore, posso tornare ancora una volta"
trïunfo per lo quale io piango spesso,a quei ranghi trionfanti-una fine per cui
"le mie peccata e 'l petto mi percuoto,","Spesso mi picchio il seno, piango per i miei peccati..."
tu non avresti in tanto tratto e messo,più velocemente di quanto il dito possa prelevare
"nel foco il dito, in quant'io vidi 'l segno","da fiamma ed essere spinto in esso, ho visto,"
che segue il Tauro e fui dentro da esso.,"ed era dentro, il segno che segue Toro."
"O glorïose stelle, o lume pregno","O stelle della gloria, costellazione intrisa"
"di gran virtù, dal quale io riconosco","con forza potente, tutto il mio genio..."
"tutto, qual che si sia, il mio ingegno,",qualunque sia il suo valore-hai come fonte:
con voi nasceva e s'ascondeva vosco,con te è nato e sotto di te è stato nascosto
"quelli ch'è padre d'ogne mortal vita,","chi è padre di ogni vita mortale,"
quand'io senti' di prima l'aere tosco;,quando ho sentito per la prima volta l'aria della Toscana;
