Original,Translate_IT
Sì tosto come l'ultima parola,Non appena la fiamma benedetta si era alzata
"la benedetta fiamma per dir tolse,","L'ultima parola per dargli la parola,"
a rotar cominciò la santa mola;,"Iniziarono la macina sacra a ruotare,"
e nel suo giro tutta non si volse,"E nel suo giro non si era girato del tutto,"
"prima ch'un'altra di cerchio la chiuse,","Prima che un altro in un anello lo racchiudesse,"
e moto a moto e canto a canto colse;,"Mozione unita al movimento, canzone al canto;"
"canto che tanto vince nostre muse,","Canto che trascende grandemente le nostre Muse,"
"nostre serene in quelle dolci tube,","Le nostre Sirene, in quei dulcit clarions,"
quanto primo splendor quel ch'e' refuse.,Come splendore primordiale ciò che si riflette.
Come si volgon per tenera nube,E come sono sparsi athwart una nuvola tenera
"due archi paralelli e concolori,","Due arcobaleni paralleli e a colori,"
"quando Iunone a sua ancella iube,","Quando Giunone alla sua serva dà il comando,"
"nascendo di quel d'entro quel di fori,","(Colui che non è nato da colui che è dentro,"
a guisa del parlar di quella vaga,Mi piace parlare di quel vagabondo.
"ch'amor consunse come sol vapori,","che l'amore consumato come il sole i vapori,)"
"e fanno qui la gente esser presaga,","E fai il popolo qui, attraverso il patto"
"per lo patto che Dio con Noè puose,","Dio si mise con Noè, presuntuoso del mondo"
del mondo che già mai più non s'allaga:,"che non sarà più coperto da un diluvio,"
così di quelle sempiterne rose,In tal saggio di quelle rose sempiternal
"volgiensi circa noi le due ghirlande,","Le ghirlande ci circondavano,"
e sì l'estrema a l'intima rispuose.,E così l'esterno all'interno rispose.
"Poi che 'l tripudio e l'altra festa grande,","Dopo il ballo, e altre grandi gioie,"
sì del cantare e sì del fiammeggiarsi,Entrambi i canti e le fiamme
"luce con luce gaudïose e blande,","Efvulgenza con efflusione blithe e tenera,"
"insieme a punto e a voler quetarsi,","Insieme, subito, con un accordo si era fermato,"
pur come li occhi ch'al piacer che i move,"(Anche come gli occhi, che, come la volontà li muove,"
conviene insieme chiudere e levarsi;,"Deve avere bisogno insieme di chiudere e sollevare se stessi,)"
del cor de l'una de le luci nove,Fuori dal cuore di una delle nuove luci
"si mosse voce, che l'ago a la stella","C'era una voce, quell'ago sulla stella."
parer mi fece in volgermi al suo dove;,Mi ha fatto apparire mentre mi voltavo verso il basso.
e cominciò: “L'amor che mi fa bella,"E cominciò: ""L'amore che mi rende giusto"
mi tragge a ragionar de l'altro duca,"Mi attira a parlare dell'altro leader,"
per cui del mio sì ben ci si favella.,Da chi così bene è parlato qui del mio.
"Degno è che, dov'è l'un, l'altro s'induca:","E' giusto, dov'e' l'uno, portare l'altro,"
"sì che, com'elli ad una militaro,","che, mentre erano uniti nella loro guerra,"
così la gloria loro insieme luca.,Insieme anche la loro gloria brilli.
"L'essercito di Cristo, che sì caro","Il soldato di Cristo, che aveva costato"
"costò a rïarmar, dietro a la 'nsegna","Così caro da armare di nuovo, dietro lo standard"
"si movea tardo, sospeccioso e raro,","Spostato lento e dubbioso e in pochi numeri,"
quando lo 'mperador che sempre regna,Quando l'imperatore che regna sempre
"provide a la milizia, ch'era in forse,","Fornito per l'ospite che era in pericolo,"
"per sola grazia, non per esser degna;",solo per grazia e non per merito;
"e, come è detto, a sua sposa soccorse","E, come è stato detto, egli alla sua sposa portò soccorso"
"con due campioni, al cui fare, al cui dire","Con i campioni due, a cui atto, a cui parola"
lo popol disvïato si raccorse.,Le persone straggling sono stati disegnati insieme.
In quella parte ove surge ad aprire,All'interno di quella regione dove il dolce vento dell'ovest
Zefiro dolce le novelle fronde,"Cresce per aprire le nuove foglie, con"
"di che si vede Europa rivestire,","Si vede che l'Europa si veste di nuovo,"
non molto lungi al percuoter de l'onde,"Non lontano dal battere le onde,"
"dietro a le quali, per la lunga foga,",Dietro il quale nella sua lunga carriera il sole
"lo sol talvolta ad ogne uom si nasconde,","A volte si nasconde da ogni uomo,"
siede la fortunata Calaroga,"Si trova la fortunata Calahorra,"
sotto la protezion del grande scudo,Sotto la protezione del possente scudo
in che soggiace il leone e soggioga:,In cui il Leone è soggetto e sovrano.
dentro vi nacque l'amoroso drudo,Lì nacque l'amoreso paramour
"de la fede cristiana, il santo atleta","Di fede cristiana, l'atleta consacra,"
benigno a' suoi e a' nemici crudo;,Gentile con i suoi nemici e crudele con i suoi nemici;
"e come fu creata, fu repleta",E quando è stato creato era la sua mente
"sì la sua mente di viva vertute,","Piena di tanta energia vivente,"
"che, ne la madre, lei fece profeta.",Che in sua madre ha reso profetica.
Poi che le sponsalizie fuor compiute,Non appena gli espousals sono stati completati
"al sacro fonte intra lui e la Fede,","Tra lui e la fede a santa fonte,"
"u' si dotar di mutüa salute,","Dove con mutua sicurezza si dormivano a vicenda,"
"la donna che per lui l'assenso diede,","La donna che per lui aveva dato il suo assenso,"
vide nel sonno il mirabile frutto,Sega in un sogno il frutto ammirevole
ch'uscir dovea di lui e de le rede;,Quell'episodio sarebbe stato da lui e dai suoi eredi;
"e perché fosse qual era in costrutto,","E che potesse essere interpretato com'era,"
quinci si mosse spirito a nomarlo,Uno spirito da questo luogo è andato avanti a chiamarlo
del possessivo di cui era tutto.,Con il Suo possessivo di cui era interamente.
Domenico fu detto; e io ne parlo,Dominic è stato chiamato; e lui io parlo di
sì come de l'agricola che Cristo,Anche come del marito che Cristo
elesse a l'orto suo per aiutarlo.,Eletto nel suo giardino per aiutarlo.
