Original,Translate_IT
"Io era già da quell'ombre partito,","Ero già partito da quelle ombre,"
"e seguitava l'orme del mio duca,","e seguirono le orme della mia Guida,"
"quando di retro a me, drizzando 'l dito,","Quando da dietro, puntando il dito contro di me,"
una gridò: “Ve' che non par che luca,"Uno gridò: ""Vedi, sembra come se non brillasse"
"lo raggio da sinistra a quel di sotto,","Il sole sulla sinistra di lui in basso,"
e come vivo par che si conduca!”.,"E come uno che vive sembra che lo conduca."""
"Li occhi rivolsi al suon di questo motto,","I miei occhi mi voltai verso l'espressione di queste parole,"
e vidile guardar per maraviglia,E li vide guardare con stupore
"pur me, pur me, e 'l lume ch'era rotto.","Ma io, ma io, e la luce che era rotta!"
"“Perché l'animo tuo tanto s'impiglia”,","""Perché la tua mente si occupa così tanto"""
"disse 'l maestro, “che l'andare allenti?","Il Maestro disse: ""Che il tuo ritmo si allenti?"
che ti fa ciò che quivi si pispiglia?,Che importanza ha per te ciò che qui è sussurrato?
"Vien dietro a me, e lascia dir le genti:",Venite dietro a me e lasciate che la gente parli;
"sta come torre ferma, che non crolla","Stare come una torre ferma, che non agita mai"
già mai la cima per soffiar di venti;,la sua sommità per tutti i venti che soffiano;
ché sempre l'omo in cui pensier rampolla,Per sempre l'uomo in cui nasce
"sovra pensier, da sé dilunga il segno,","""Pensando al pensiero, gli toglie il segno,"
perché la foga l'un de l'altro insolla”.,"Perché la forza dell'uno l'altro si indebolisce."""
"Che potea io ridir, se non “Io vegno”?","Cosa potevo dire in risposta se non ""Vengo""?"
"Dissilo, alquanto del color consperso",L'ho detto un po' con quel colore tinto
che fa l'uom di perdon talvolta degno.,Il che rende a volte degno un uomo di grazia.
E 'ntanto per la costa di traverso,Nel frattempo lungo la montagna-side attraverso
"venivan genti innanzi a noi un poco,","E' venuta gente in anticipo su di noi un po',"
cantando 'Miserere' a verso a verso.,Cantare il versetto di Miserere per versetto.
Quando s'accorser ch'i' non dava loco,Quando si resero conto che non avevo posto
"per lo mio corpo al trapassar d'i raggi,","Per il passaggio del sole attraverso il mio corpo,"
mutar lor canto in un “oh!” lungo e roco;,"Hanno cambiato la loro canzone in una lunga e rauca ""Oh!"""
"e due di loro, in forma di messaggi,","e due di loro, in forma di messaggeri,"
corsero incontr'a noi e dimandarne:,Scapparono per incontrarci e ci chiesero:
“Di vostra condizion fatene saggi”.,"""Le tue condizioni ci rendono capaci."""
E 'l mio maestro: “Voi potete andarne,"E disse il mio Maestro: ""Puoi andare per la tua strada"
e ritrarre a color che vi mandaro,"e ritrasferisci a coloro che ti hanno mandato,"
che 'l corpo di costui è vera carne.,Che il corpo di questo è di carne.
