Original,Translate_IT_1
"Comandamento è delli morali filosofi che de' beneficî hanno parlato, che l'uomo dee mettere ingegno e sollicitudine in porgere li suoi beneficî quanto puote [utili] più allo ricevitore: onde io, volendo a cotale imperio essere obediente, intendo questo mio convivio per ciascuna delle sue parti reddere utile quanto più mi sarà possibile.","Si tratta di un precetto di filosofi morali che hanno parlato su come portare beneficio agli altri che in questo modo dobbiamo mettere pensiero e cura per garantire che ciò che offriamo è il più utile possibile al destinatario. Desidero obbedire a questa istruzione, e così mi sforzo per il meglio della mia capacità di rendere ogni parte del mio banchetto utile."
"E però che in questa parte occorre a me di potere alquanto ragionare ragionare] intendo; ché più utile ragionamento fare non si può a coloro che non la conoscono. Ché, sì come dice lo Filosofo nel primo dell'Etica e Tulio in quello del Fine di Beni, male tragge al segno quelli che nol vede; e così male può ire a questa dolcezza chi prima non l'avisa.","Poiché questa particolare parte mi dà l'occasione di parlare della felicità umana, intendo dire qualcosa sulla dolcezza che porta, perché per coloro che non hanno familiarità con essa non c'è più un soggetto utile sul quale potrei parlare. Come dicono sia il filosofo che Cicerone, nessuno può sparare bene ad un bersaglio che non vede; allo stesso modo, nessuno può orientare le sue energie verso il raggiungimento di questa dolcezza se prima non è stato informato dove si trova."
"Onde, con ciò sia cosa che essa sia finale nostro riposo, per lo quale noi vivemo e operiamo ciò che facemo, utilissimo e necessario è questo segno vedere, per dirizzare a quello l'arco della nostra operazione. E massimamente è da gradire quelli che a coloro che nol veggiano l'adita.","Poiché questa è la pace finale che è l'obiettivo di tutta la nostra vita e di ogni nostra azione, non c'è nulla di più utile o più necessario che vedere questo obiettivo, in modo che possiamo puntare a esso con l'arco della nostra attività. E nessuno è più meritevole di ringraziamento che la persona che lo indica a coloro che non sanno dove guardare."
"Lasciando dunque stare l'oppinione che di quello ebbe Epicuro filosofo, e che di quello ebbe Zenone, venire intendo sommariamente alla verace oppinione d'Aristotile e delli altri Peripatetici. Sì come detto è di sopra, della divina bontade, in noi seminata e infusa dal principio della nostra generazione, nasce uno rampollo che li Greci chiamano 'hormén', cioè appetito d'animo naturale.","Lasciando da parte, quindi, le opinioni tenute su questo argomento dal filosofo Epicuro, e da Zenone, ho intenzione subito di presentare la vera visione, tenuto da Aristotele e gli altri Peripatetics. Come è stato detto sopra, l'eccellenza divina che è seminato in noi e infusa in noi all'inizio della nostra vita mette fuori un germoglio, chiamato ormen in greco, che significa il desiderio naturale della mente."
"E sì come nelle biade che, quando nascono, dal principio hanno quasi una similitudine nell'erba essendo, e poi si vengono per processo [di tempo] dissimigliando; così questo naturale appetito, che [de]lla divina grazia surge, dal principio quasi si mostra non dissimile a quello che pur da natura nudamente viene, ma con esso, sì come l'erbate quasi di diversi biadi, si simiglia. E non pur [nel]li uomini, ma e nelli uomini e nelle bestie ha similitudine; e questo [in questo] appare, che ogni animale, sì come elli è nato, sì razionale come bruto, se medesimo ama, e teme e fugge quelle cose che a lui sono contrarie, e quelle odia.","Ora sappiamo che le colture hanno una certa somiglianza l'una con l'altra all'inizio della loro vita, quando tutte sembrano essere una specie di erba, ma che gradualmente manifestano la loro dissimilità man mano che il processo di crescita continua. Allo stesso modo con questo desiderio naturale che scaturisce dalla grazia divina: in un primo momento dà l'apparenza di non essere diversa dal desiderio che nasce puramente e semplicemente dalla natura; come accade con forme di erba che sono in realtà colture di tipo diverso, il primo tipo di desiderio assomiglia agli altri. C'è una somiglianza non solo tra gli uomini, ma anche tra gli uomini e le bestie; questo è visto nel fatto che ogni animale appena nasce, sia esso razionale o bruto, ama se stesso, e teme e evita cose che gli sono inimiche insomma, li odia."
"Procedendo poi, sì come detto è, comincia una dissimilitudine tra loro, nel procedere di questo appetito, ché l'uno tiene uno cammino e l'altro un altro. Sì come dice l'Apostolo: «Molti corrono al palio, ma uno è quelli che 'l prende», così questi umani appetiti per diversi calli dal principio se ne vanno, e uno solo calle è quello che noi mena alla nostra pace. E però, lasciando stare tutti li altri, col trattato è da tenere dietro a quello che bene comincia.","Come indicato sopra, la dissimilità comincia ad apparire tra i desideri nel corso del loro sviluppo in cui si prende una strada, un'altra strada e così via.Le parole dell'Apostolo sono qui apt, ""Anche se molti prendono parte alla corsa per la corona, solo uno la guadagna,"" perché questi desideri umani fin dall'inizio vanno per strade diverse, e tuttavia c'è solo una strada che ci conduce alla nostra pace. Così facendo, in questo trattato lascerò da parte la considerazione di tutti gli altri desideri, e semplicemente descrivere il percorso preso dal desiderio che si avvia sulla strada giusta."
"Dico adunque che dal principio se stesso ama, avegna che indistintamente; poi viene distinguendo quelle cose che a lui sono più amabili e meno, e più odibili [e meno], e séguita e fugge, e più e meno, secondo [che] la conoscenza distingue, non solamente nell'altre cose, che secondamente ama, ma eziandio distingue in sé, che ama principalmente.","Fin dall'inizio, poi, ama se stesso, anche se all'inizio senza discriminazioni. Poi impara a distinguere tra ciò che è più amabile ad esso e ciò che è meno così, ciò che è più odioso e meno così, e, corrispondentemente, cerca o evita quelle cose, secondo come la sua conoscenza discrimina non solo tra le cose esterne a se stesso, che ama secondariamente, ma anche dentro di sé, che ama in primo luogo."
"E conoscendo in sé diverse parti, quelle che in lui sono più nobili, più ama quelle; e con ciò sia cosa che più [nobile] parte dell'uomo sia l'animo che 'l corpo, quello più ama. E così, amando sé principalmente, e per sé l'altre cose, e amando di sé la migliore parte più, manifesto è che più ama l'animo che 'l corpo o che altra cosa: lo quale animo naturalmente più che altra cosa dee amare.","Riconoscendo parti diverse dentro di sé, ama più quelle più nobili. E poiché la mente è una parte più nobile dell'uomo del corpo, ama che più. Dal momento che, allora, ama se stesso in primo luogo, e altre cose per il bene di se stesso, e in sé ama la sua parte più eccellente, è chiaro che ama la sua mente più del suo corpo o di qualsiasi altra cosa e nel farlo segue la legge della natura con la quale dovrebbe amare la mente più di ogni altra cosa."
"Dunque, se la mente si diletta sempre nell'uso della cosa amata, che è frutto d'amore, [e] in quella cosa che massimamente è amata è l'uso massimamente dilettoso, l'uso del nostro animo è massimamente dilettoso a noi. E quello che massimamente è dilettoso a noi, quello è nostra felicitade e nostra beatitudine, oltre la quale nullo diletto è maggiore, né nullo altro pare; sì come vedere si puote, chi bene riguarda la precedente ragione.","Ne consegue che se la mente prende sempre piacere nell'impiegare attivamente ciò che ama (questo è il frutto dell'amore), e l'impiegare attivamente ciò che è più amato è la nostra più grande delizia, allora l'impiegare attivamente la nostra mente è la nostra più grande delizia. E ciò che è la nostra più grande delizia è identico alla nostra felicità e alla nostra beatitudine, oltre la quale non c'è più delizia, e con la quale non c'è nulla di paragonabile. Ciò sarà evidente a chiunque abbia seguito da vicino la discussione precedente."
"E non dicesse alcuno che ogni appetito sia animo; ché qui s'intende animo solamente quello che spetta alla parte razionale, cioè la volontade e lo 'ntelletto. Sì che se volesse chiamare animo l'appetito sensitivo, qui non ha luogo, né instanza puote avere; ché nullo dubita che l'appetito razionale non sia più nobile che 'l sensuale, e però più amabile: e così è questo di che ora si parla.","Qui devo stare attento a un'errata interpretazione. Non sto dicendo che qualsiasi desiderio si qualifica come mente; mente qui mi riferisco unicamente a quel desiderio che riguarda la parte razionale, cioè, la volontà e l'intelletto. Quindi sarebbe fuori luogo e del tutto impossibile per chiunque applicare il termine ""mente"" al desiderio sensuale, perché il desiderio razionale è senza dubbio più nobile del sensuale, ed è, di conseguenza, più amabile. E ', allora, desiderio razionale che sto discutendo. È importante rendersi conto che la nostra mente ha due tipi di attività, pratico e contemplativo. (La parola pratica qui ha la forza di ""efficare qualcosa."")"
