Original,Translate_IT
"”Pape Satàn, pape Satàn aleppe!",“Papa satana papa satana aleppe”
", cominciò Pluto con la voce chioccia;",Gridò verso di noi Plutone con voce rabbiosa;
"e quel savio gentil, che tutto seppe,","e il saggio cortese, al quale nulla sfuggiva,"
disse per confortarmi: “Non ti noccia,"disse, per incoraggiarmi: «Non aver paura,"
"la tua paura; ché, poder ch'elli abbia,","perché, per grande che possa essere quaggiù il suo potere,"
non ci torrà lo scender questa roccia”.,non può impedirti di scendere da queste rive».
"Poi si rivolse a quella 'nfiata labbia,",Poi si voltò verso la bocca gonfia
"e disse: “Taci, maladetto lupo!","e gli rispose: «O lupo maledetto, taci,"
consuma dentro te con la tua rabbia.,O rodi te stesso con la tua rabbia!
Non è sanza cagion l'andare al cupo:,Non è senza ragione che egli scende in questo abisso:
"vuolsi ne l'alto, là dove Michele",Lo si vuole nel luogo in cui l'arcangelo Michel
fé la vendetta del superbo strupo”.,ha saputo vendicarsi dell’orgoglioso gregge».
Quali dal vento le gonfiate vele,Come un velo che gonfia e sostiene il vento
"caggiono avvolte, poi che l'alber fiacca,","cade confusamente quando l'albero si spezza,"
tal cadde a terra la fiera crudele.,Questa bestia maledetta cadde a terra.
"Così scendemmo ne la quarta lacca,",Così potemmo scendere nella quarta fossa.
pigliando più de la dolente ripa,e penetrare più lontano nell'orribile valle
che 'l mal de l'universo tutto insacca.,pieno come un sacco di tutti i mali del mondo
Ahi giustizia di Dio! tante chi stipa,"Chi può ammassare, o divina giustizia,"
nove travaglie e pene quant'io viddi?,tanti nuovi tormenti e pene che ho visto?
e perché nostra colpa sì ne scipa?,E perché il nostro errore costa così tanto?
"Come fa l'onda là sovra Cariddi,","Come l'onda sale continuamente a Charybde,"
"che si frange con quella in cui s'intoppa,","rompendo di volta in volta, scontrandosi con i seguenti,"
così convien che qui la gente riddi.,La gente di qui si mescola e si incrocia.
"Qui vid'i' gente più ch'altrove troppa,","Ho visto più persone che altrove,"
"e d'una parte e d'altra, con grand' urli,","urlano terribilmente, divisi in due bande"
voltando pesi per forza di poppa.,e spingendo davanti a loro dei fardelli inauditi.
Percotëansi 'ncontro; e poscia pur lì,"Alla fine della loro corsa si scontravano tra loro,"
"si rivolgea ciascun, voltando a retro,",riprendere subito il loro duro lavoro;
gridando: “Perché tieni?” e “Perché burli?”.,Alcuni gridavano: “Radin!” gli altri: “Gaspilleur!”
Così tornavan per lo cerchio tetro,"Essi giravano tutti in cerchio nel loro lugubre cerchio,"
"da ogne mano a l'opposito punto,","andando da entrambi i lati verso punti opposti,"
gridandosi anche loro ontoso metro;,Si sono sempre offesi con le stesse parole.
"poi si volgea ciascun, quand'era giunto,","Tutti, dopo il loro shock, facevano un giro indietro,"
per lo suo mezzo cerchio a l'altra giostra.,all'altro capo del quale regnavano altre mescolanze.
"E io, ch'avea lo cor quasi compunto,","E io, sentendo già il mio cuore che si stringeva,"
"dissi: “Maestro mio, or mi dimostra","Mi voltai per dire: “O maestro, spiegami"
"che gente è questa, e se tutti fuor cherci","Chi sono questi uomini? Furono tutti chierici,"
questi chercuti a la sinistra nostra”.,“Sono tanti quelli che vedo a sinistra?”
Ed elli a me: “Tutti quanti fuor guerci,Egli rispose: «Tutti quelli che vedi qui
"sì de la mente in la vita primaia,","In vita, lo spirito era andato troppo male."
che con misura nullo spendio ferci.,e non hanno mai voluto misurare la loro spesa.
"Assai la voce lor chiaro l'abbaia,",Il loro grido lo dice chiaramente.
quando vegnono a' due punti del cerchio,Quando arrivano tutti e due nel cerchio.
dove colpa contraria li dispaia.,dove i torti diversi li fanno urtare.
"Questi fuor cherci, che non han coperchio",E quelli che sui loro capi non hanno tutti i capelli
"piloso al capo, e papi e cardinali,","erano chierici, cardinali, o anche papi,"
in cui usa avarizia il suo soperchio”.,di cui spesso l'avarizia oltrepassa i limiti».
"E io: “Maestro, tra questi cotali","""O maestro, dissi allora, tra tutte queste ombre"
dovre' io ben riconoscere alcuni,Forse potrei riconoscere qualcuno.
che furo immondi di cotesti mali”.,di coloro che sono caduti in questo triste errore».
Ed elli a me: “Vano pensiero aduni:,"Ma egli mi rispose: «La tua speranza è vana,"
"la sconoscente vita che i fé sozzi,","perché la loro vita ignobile, rendendoli opachi"
ad ogne conoscenza or li fa bruni.,"ai raggi del sapere, li rende oscuri qui."
In etterno verranno a li due cozzi:,"Essi si scontreranno fino alla fine dei secoli,"
questi resurgeranno del sepulcro,e gli uni sorgeranno un giorno dal loro sepolcro
"col pugno chiuso, e questi coi crin mozzi.","con il pugno chiuso, gli altri senza capelli."
Mal dare e mal tener lo mondo pulcro,Darlo e tenerli male ascoltati li privano
"ha tolto loro, e posti a questa zuffa:","speranza della salvezza, mettendoli ai tormenti"
"qual ella sia, parole non ci appulcro.","che puoi vedere da qui, senza che te le dica."
"Or puoi, figliuol, veder la corta buffa","Guarda, figlio mio, e vedi la breve farsa"
"d'i ben che son commessi a la fortuna,","di quei beni che, commessi nei giochi della fortuna,"
per che l'umana gente si rabuffa;,"sono ricercati da voi con tanta asprezza,"
ché tutto l'oro ch'è sotto la luna,"perché tutto l'oro trovato sotto la luna, e quello"
"e che già fu, di quest'anime stanche","che non è stato trovato, non può garantire"
non poterebbe farne posare una”.,il riposo di uno solo di questi spiriti perduti».
"“Maestro mio”, diss'io, “or mi dì anche:","«Maestro, gli dico ancora, un solo dettaglio in più:"
"questa fortuna di che tu mi tocche,",Qual è la fortuna a cui ti riferisci?
"che è, che i ben del mondo ha sì tra branche?”.",e chi dispone così di tutti i beni del mondo?».
"E quelli a me: “Oh creature sciocche,","Egli se ne mostrò sorpreso: «O creature pazze,"
quanta ignoranza è quella che v'offende!,quanto la tua ignoranza offuschi la tua mente!
Or vo' che tu mia sentenza ne 'mbocche.,"Goccia a goccia, ecco il latte della mia dottrina:"
"Colui lo cui saver tutto trascende,",Colui il cui sapere supera ogni cosa
fece li cieli e diè lor chi conduce,"e diede il cielo in guardia a uno che li guida,"
"sì, ch'ogne parte ad ogne parte splende,",affinché brillino ovunque in tutte le loro parti
distribuendo igualmente la luce.,e affinché dei loro fuochi sia uguale la divisione.
Similemente a li splendor mondani,"Le ricchezze del mondo hanno avuto la stessa sorte,"
ordinò general ministra e duce,"perché mise alla loro guardia una grande potenza,"
che permutasse a tempo li ben vani,che tutti i beni passano a tempo debito
"di gente in gente e d'uno in altro sangue,","l'uno nelle mani dell'altro, o di razza in razza,"
oltre la difension d'i senni umani;,senza mai fare attenzione ai progetti dei mortali.
"per ch'una gente impera e l'altra langue,","È così che l'uno regna e l'altro vegeta,"
"seguendo lo giudicio di costei,",seguendo il piacere di questa sola forza
che è occulto come in erba l'angue.,"che si nasconde ovunque, come un serpente nell'erba."
Vostro saver non ha contasto a lei:,"Il tuo sapere non può resistergli,"
"questa provede, giudica, e persegue","perché ordina, giudice, giustizia in casa sua"
suo regno come il loro li altri dèi.,come fanno in loro altri poteri celesti.
Le sue permutazion non hanno triegue:,Le sue trasmutazioni non finiscono mai;
necessità la fa esser veloce;,"il duro bisogno lo obbliga a affrettarsi sempre,"
sì spesso vien chi vicenda consegue.,Ciò rende così frequenti i suoi alti come i suoi bassi.
Quest'è colei ch'è tanto posta in croce,E' lei che spesso sceglie come vittima.
"pur da color che le dovrien dar lode,","coloro che, invece di intonare le sue lodi,"
