Original,Translate_IT
Ora era onde 'l salir non volea storpio;,"I nostri passi e le nostre parole non impedivano l’un l’altro,"
ché 'l sole avëa il cerchio di merigge,"ma, mentre dissimulavamo, avanzavamo molto velocemente,"
lasciato al Tauro e la notte a lo Scorpio:,"come una nave spinta da venti favorevoli,"
"per che, come fa l'uom che non s'affigge",mentre gli spiriti che sembravano più che morti
"ma vassi a la via sua, che che li appaia,",mi mostravano per i buchi degli occhi lo stupore
"se di bisogno stimolo il trafigge,",Sentivano di vedere che ero vivo.
"così intrammo noi per la callaia,","E senza perdere il filo del discorso, dicevo:"
uno innanzi altro prendendo la scala,“Forse sale un po’ più lentamente.
che per artezza i salitor dispaia.,"che non avrebbe voluto, a causa di quest’altro."
E quale il cicognin che leva l'ala,"Ma dimmi, se sai, dove si trova Picardo;"
"per voglia di volare, e non s'attenta","mostrami, se è possibile, qualcuno degno di vedere"
"d'abbandonar lo nido, e giù la cala;",tra tutte quelle persone che hanno occhi solo per me».
tal era io con voglia accesa e spenta,"“Mia sorella, la cui bellezza fu sorella della bontà,"
"di dimandar, venendo infino a l'atto",sta godendo della sua degna corona
che fa colui ch'a dicer s'argomenta.,"nell'eterna felicità, nella parte più alta dell'Olimpo."
"Non lasciò, per l'andar che fosse ratto,","Egli disse, poi riprese: «Non è inutile"
"lo dolce padre mio, ma disse: “Scocca","di dirti i nomi di tutti, perché i nostri volti"
"l'arco del dir, che 'nfino al ferro hai tratto”.","Non ricorda più nulla, a forza di digiunare."
Allor sicuramente apri' la bocca,"Eccolo là, disse, mostrandolo con il dito,"
e cominciai: “Come si può far magro,Bonagiunta di Lucca e oltre di lui
là dove l'uopo di nodrir non tocca?”.,il volto che si vede più solcato di altri
“Se t'ammentassi come Meleagro,Un tempo sulle sue braccia portava la santa Chiesa:
"si consumò al consumar d'un stizzo,","è venuto da Tours, e purificato dalla fame"
"non fora”, disse, “a te questo sì agro;",L’anguilla di Bolseno e il vino di Grenache.
"e se pensassi come, al vostro guizzo,","Mostrandoli di volta in volta, mi nominò molti altri."
"guizza dentro a lo specchio vostra image,","Sembravano felici di essere così designati,"
ciò che par duro ti parrebbe vizzo.,In modo che nessuno di loro aggrottasse il sopracciglio.
"Ma perché dentro a tuo voler t'adage,","Vidi come, di fame, mangiavano i loro denti a vuoto"
ecco qui Stazio; e io lui chiamo e prego,"Ubaldin de la Pile, con questo Boniface"
che sia or sanator de le tue piage”.,"di cui la lacrosse ha fornito dei pasti piantuosi,"
"“Se la veduta etterna li dislego”,","e monsignor Marchese, a cui non mancava"
"rispuose Stazio, “là dove tu sie,","beverlo in Forli, quando aveva meno sete,"
discolpi me non potert'io far nego”.,E che pensava di non bere mai abbastanza.
"Poi cominciò: “Se le parole mie,",Ma come ci si ferma all’uno piuttosto che all’altro
"figlio, la mente tua guarda e riceve,","Guardando la gente, venni vicino al Lucchese,"
lume ti fiero al come che tu die.,che sembrava desideroso di sentirmi parlare.
"Sangue perfetto, che poi non si beve","In quello che ha colpito, ho sentito fuggire."
"da l'assetate vene, e si rimane","il nome di Gentucca delle sue labbra, che rode"
"quasi alimento che di mensa leve,",il giusto castigo di cui è macchiato.
prende nel core a tutte membra umane,"«Amico», gli dissi allora, «che sembrava desiderante»."
"virtute informativa, come quello","di parlare con me, dimmi quello che vuoi;"
ch'a farsi quelle per le vene vane.,“Poni fine al tuo dubbio e al mio!”
"Ancor digesto, scende ov'è più bello","“Una donna laggiù, che non ha la benda,"
tacer che dire; e quindi poscia geme,"comincia allora, saprà renderti dolce"
sovr'altrui sangue in natural vasello.,"Il rifugio della mia città, qualunque cosa il mondo dica."
"Ivi s'accoglie l'uno e l'altro insieme,",Tornerai a casa con questo presagio.
"l'un disposto a patire, e l'altro a fare","se leggi qualcos'altro attraverso il mio mormorio,"
per lo perfetto loco onde si preme;,Sono gli stessi fatti che lo rendono più chiaro.
"e, giunto lui, comincia ad operare",Ma dimmi se sono di fronte a quell'uomo stesso.
"coagulando prima, e poi avviva",L'autore dei nuovi versi che iniziano così:
ciò che per sua matera fé constare.,“Chi ha capito cos’è l’amore?”
Anima fatta la virtute attiva,Io dissi: “Sono una persona che non fa altro che annotare
"qual d'una pianta, in tanto differente,","quando l’amore mi ispira, e tradurre in parole"
"che questa è in via e quella è già a riva,",man mano che detta nel mio cuore”.
"tanto ovra poi, che già si move e sente,","Egli disse: «Fratello, ora so cosa mancava"
come spungo marino; e indi imprende,"al Notaio, a Guitton! e ai miei propri versi"
ad organar le posse ond'è semente.,per raggiungere il dolce stile alla moda oggi.
"Or si spiega, figliuolo, or si distende",E capisco anche come con le tue piume
"la virtù ch'è dal cor del generante,","Seguite il più vicino possibile colui che vi ispira,"
dove natura a tutte membra intende.,Il che sicuramente non era il nostro caso.
"Ma come d'animal divegna fante,","Per chi guarda da vicino,"
"non vedi tu ancor: quest'è tal punto,","Passando da uno stile all’altro, questo è tutto ciò che vedrebbe”."
"che più savio di te fé già errante,","Si tutò su questo, con un’aria quasi contenta."
sì che per sua dottrina fé disgiunto,Come gli uccelli che ibereranno sul Nilo
"da l'anima il possibile intelletto,","di tanto in tanto formano bande nell'aria,"
perché da lui non vide organo assunto.,"e poi, prendendo il loro volo, si dispongono in fila,"
Apri a la verità che viene il petto;,così tutte quelle persone che si erano radunate
"e sappi che, sì tosto come al feto","voltarono gli occhi e strinsero la marcia,"
"l'articular del cerebro è perfetto,",L’invidia e la magrezza li rendono più leggeri.
lo motor primo a lui si volge lieto,Come quando si è stanchi di barattare.
"sovra tant'arte di natura, e spira","Ci piace rallentare, lasciando passare gli altri."
"spirito novo, di vertù repleto,","e placarsi al cuore la lunga oppressione,"
"che ciò che trova attivo quivi, tira","lasciandosi superare da tutto il santo gregge,"
"in sua sustanzia, e fassi un'alma sola,",Forese era venuto ad avvicinarsi a me
che vive e sente e sé in sé rigira.,"per dirmi: ""Quando ti rivedrò ancora?"""
"E perché meno ammiri la parola,","“Non so quanto vivrò”, gli dissi."
"guarda il calor del sol che si fa vino,",ma il mio ritorno non può accadere più velocemente
giunto a l'omor che de la vite cola.,che non ritornerò a te con il pensiero.
"Quando Làchesis non ha più del lino,",Il luogo dove mi hanno messo per passarci la vita
"solvesi da la carne, e in virtute",Di giorno in giorno diventa più privo di bene.
ne porta seco e l'umano e 'l divino:,"e, se il mio occhio vede bene, la rovina lo guarda»."
l'altre potenze tutte quante mute;,“Lascia stare!” mi disse. “Vedo il più colpevole”.
"memoria, intelligenza e volontade",che trascina dietro di sé una bestia rabbiosa
in atto molto più che prima agute.,fino al fondo del vallone che non perdona mai.
"Sanza restarsi, per sé stessa cade","sempre più veloce, correndo sempre più veloce,"
mirabilmente a l'una de le rive;,L’animale finisce per dargli la morte.
quivi conosce prima le sue strade.,e abbandonando il suo corpo distrutto.
"Tosto che loco lì la circunscrive,","Questi cerchi, disse, mostrandomi il Cielo,"
la virtù formativa raggia intorno,"a malapena avranno rotolato, che già saprai"
così e quanto ne le membra vive.,Cosa che non potrei spiegarti di più.
"E come l'aere, quand'è ben pïorno,","Ora ti lascio, perché il tempo è troppo caro"
"per l'altrui raggio che 'n sé si reflette,","per quelli del nostro regno, e ne ho persi troppo"
di diversi color diventa addorno;,Vogliono accompagnarti e camminare come te”.
così l'aere vicin quivi si mette,Come il cavaliere che a volte si lancia
e in quella forma ch'è in lui suggella,"e si allontana dal galoppo dei ranghi che lo accompagnano,"
virtüalmente l'alma che ristette;,"per meritare l'onore di urtare il primo,"
e simigliante poi a la fiammella,"così egli si separò da noi a passi di fretta,"
"che segue il foco là 'vunque si muta,",Mentre restavo in cammino con questi due
segue lo spirto sua forma novella.,che qui erano così grandi illuminazioni.
"Però che quindi ha poscia sua paruta,",Quando è arrivato di fronte a noi abbastanza lontano
è chiamata ombra; e quindi organa poi,"perché solo lo sguardo di dentro lo possa seguire,"
ciascun sentire infino a la veduta.,"come in spirito già seguivo le sue parole,"
Quindi parliamo e quindi ridiam noi;,i rami verdi e i frutti di un altro albero
quindi facciam le lagrime e ' sospiri,"all’improvviso mi apparvero, e non molto lontano da noi,"
che per lo monte aver sentiti puoi.,Mi sono rivolto a lui solo alla fine.
Secondo che ci affliggono i disiri,"Sotto questi alberi vidi gente alzare le braccia,"
"e li altri affetti, l'ombra si figura;","e gridare verso l'alto non so cosa,"
e quest'è la cagion di che tu miri”.,"come bambini impazienti e semplici,"
E già venuto a l'ultima tortura,"quando non risponde a colui che essi sollecitano,"
"s'era per noi, e vòlto a la man destra,","ma, per eccitare di più la loro invidia,"
ed eravamo attenti ad altra cura.,mostra loro da lontano l’oggetto che desideravano.
"Quivi la ripa fiamma in fuor balestra,","Questa folla alla fine se ne andò, deturpata,"
e la cornice spira fiato in suso,e allora siamo venuti più vicino a questo grande albero
che la reflette e via da lei sequestra;,che rifiuta il pianto e le umili preghiere.
