Original,Translate_IT
"O poca nostra nobiltà di sangue,","O insignificante nobiltà di sangue,"
se glorïar di te la gente fai,"se ci fai gloria in te qui sotto,"
"qua giù dove l'affetto nostro langue,","dove i nostri affetti sono effimeri,"
mirabil cosa non mi sarà mai:,"Non lo penserò mai strano,"
"ché là dove appetito non si torce,",dove l'appetito non si deforma mai...
"dico nel cielo, io me ne gloriai.","Insomma, il paradiso stesso... anch'io ho gloriato in te."
Ben se' tu manto che tosto raccorce:,"Sei davvero un mantello che si restringe rapidamente,"
"sì che, se non s'appon di dì in die,","in modo che, se non aggiungiamo ad esso giorno per giorno,"
lo tempo va dintorno con le force.,tempo taglia i bordi con le sue cesoie.
"Dal 'voi' che prima a Roma s'offerie,",Con quel Tu che ebbe origine a Roma
"in che la sua famiglia men persevra,","e che la sua progenie conserva meno con l'uso,"
ricominciaron le parole mie;,"Ancora una volta ho cominciato a parlare,"
"onde Beatrice, ch'era un poco scevra,","e Beatrice, che stava un po' distante,"
"ridendo, parve quella che tossio","sorrise, come la signora che tossiva discretamente"
al primo fallo scritto di Ginevra.,alla prima colpa inscritta di Ginevra.
Io cominciai: “Voi siete il padre mio;,"Iniziai: ""Tu sei mio padre,"
voi mi date a parlar tutta baldezza;,Mi spingete a parlare con audace certezza.
"voi mi levate sì, ch'i' son più ch'io.","Tu mi cresci, quindi io sono piu' di me."
Per tanti rivi s'empie d'allegrezza,'La mia mente è sommersa da tali fiumi di delizia
"la mente mia, che di sé fa letizia",che esulta non ha scoppiato
perché può sostener che non si spezza.,con tanta felicità e gioia.
"Ditemi dunque, cara mia primizia,","'Dimmi allora, belovéd stock da cui io primavera,"
quai fuor li vostri antichi e quai fuor li anni,che sono stati i Tuoi antenati e dicono che cosa sono stati gli anni
che si segnaro in vostra püerizia;,scritto nel registro della Tua infanzia.
ditemi de l'ovil di San Giovanni,"'Dimmi dell'ovile di san Giovanni,"
"quanto era allora, e chi eran le genti",Quante persone vivevano lì e chi tra loro
tra esso degne di più alti scanni”.,"erano degni dei suoi altissimi uffici."""
Come s'avviva a lo spirar d'i venti,"Mentre le braci balzano alla fiamma su un soffio di vento,"
"carbone in fiamma, così vid'io quella",Ho visto quella luce risplendere
luce risplendere a' miei blandimenti;,alle mie parole rispettose e persuasive.
"e come a li occhi miei si fé più bella,","E mentre diventava piu' piacevole per me,"
"così con voce più dolce e soave,","così, con una voce più dolce e gentile,"
"ma non con questa moderna favella,","ma non in questa nostra lingua moderna,"
dissemi: “Da quel dì che fu detto  'Ave/i>',"Disse: ""Dal giorno in cui fu pronunciata la prima volta l'Ave"
