Original,Translate_IT
Posto avea fine al suo ragionamento,Il mio alto maestro aveva il suo insegnamento
"l'alto dottore, e attento guardava",Un obiettivo fissato e mi guarda attentamente
ne la mia vista s'io parea contento;,"Di fronte a me, se sono contento."
"e io, cui nova sete ancor frugava,","Io, ancora irritata dalla sete fresca di lei,"
"di fuor tacea, e dentro dicea: 'Forse","Nuora esterna, ma mi disse in silenzio:"
lo troppo dimandar ch'io fo li grava'.,"""Credi che gli dispiaccia troppo la curiosita'?"""
"Ma quel padre verace, che s'accorse","Ma il vero Padre, che ha la volontà,"
"del timido voler che non s'apriva,","Il timido, notato, ha dato parlare ora"
"parlando, di parlare ardir mi porse.",E' il mio nuovo coraggio... per placare il desiderio di parlare.
"Ond'io: “Maestro, il mio veder s'avviva","Io dico: ""La tua luce, il mio caro maestro, l'ultimo"
"sì nel tuo lume, ch'io discerno chiaro","Il mio occhio in modo che ci sia in tutte le cose,"
quanto la tua ragion parta o descriva.,Quelli che descrivi... che si divertono a guardare.
"Però ti prego, dolce padre caro,","Sì, papà, fai in modo che sia più profondo."
"che mi dimostri amore, a cui reduci","Che cos'è quell'amore?Io prego, di'!"
ogne buono operare e 'l suo contraro”.,"Da quale opera buona e cattiva nascono?"""
"“Drizza”, disse, “ver' me l'agute luci","""Rivolgimi l'occhio del tuo spirito,"""
"de lo 'ntelletto, e fieti manifesto","Sostituirà, ""e l'errore di quei ciechi,"
l'error de' ciechi che si fanno duci.,"Quelli che si trasformano in leader, io ti insegno."
"L'animo, ch'è creato ad amar presto,","Lo Spirito, creato, per sentire l'amore,"
"ad ogne cosa è mobile che piace,","Si muove rapidamente verso qualsiasi cosa piaccia,"
tosto che dal piacere in atto è desto.,"Quando il fascino si risveglia, trovatelo."
Vostra apprensiva da esser verace,"Quello che la realtà vi pone davanti agli occhi,"
"tragge intenzione, e dentro a voi la spiega,","si adatta il termine per mostrarlo allo spirito,"
sì che l'animo ad essa volger face;,Quello che poi si ferma lì.
"e se, rivolto, inver' di lei si piega,",E questa direzione... questa opposizione...
"quel piegare è amor, quell'è natura","L'amore è, la natura è quello che è bello"
