Original,Translate_IT
"O insensata cura de' mortali,","O desiderio umano pieno di delirio e inganno,"
quanto son difettivi silogismi,"Come sono deboli i sillogismi,"
quei che ti fanno in basso batter l'ali!,Quelli che ti tirano giù dal volo del piumaggio!
Chi dietro a iura e chi ad amforismi,"Egli seguì il Giuseppe, che seguì l'aforismo."
"sen giva, e chi seguendo sacerdozio,",Egli cerca onore e guadagno come sacerdote;
"e chi regnar per forza o per sofismi,","Egli governava con la violenza, con i sofismi;"
"e chi rubare e chi civil negozio,","Quello rubava, aveva solo in mente un ufficio statale."
chi nel diletto de la carne involto,"Che si è sforzato di catturare con sete di carne,"
"s'affaticava e chi si dava a l'ozio,",Egli si consegnò all'affondamento.
"quando, da tutte queste cose sciolto,",Ma io... mi sono sfuggito a tutto questo...
con Bëatrice m'era suso in cielo,"Nel cielo con Beatrix era,"
cotanto glorïosamente accolto.,Così glorioso e così glorioso ricevuto là.
Poi che ciascuno fu tornato ne lo,Tutti quelli della stessa folla si fermarono in silenzio
"punto del cerchio in che avanti s'era,","In cerchio ritornato al primo posto,"
"fermossi, come a candellier candelo.",E si presentava come una luce sui candelabri.
E io senti' dentro a quella lumera,Mi sembrò che da quell'oscurita mi fosse sfuggito...
"che pria m'avea parlato, sorridendo","Colui che prima mi ha parlato, nuovo suono,"
"incominciar, faccendosi più mera:","E sorridendo, disse in chiaro:"
"“Così com'io del suo raggio resplendo,","""Come se nella luce eterna il mio occhio guarda,"
"sì, riguardando ne la luce etterna,","Mi accende tutto questo con il suo raggio,"
li tuoi pensieri onde cagioni apprendo.,E' cosi' che mi fido del tuo modo di pensare.
"Tu dubbi, e hai voler che si ricerna",Dubitate ancora e sarete lieti di udire
in sì aperta e 'n sì distesa lingua,"In parole aperte e comprensibile largo,"
"lo dicer mio, ch'al tuo sentir si sterna,",Cosi' che possa scoprire la tua capacita' di ragionare...
"ove dinanzi dissi: ""U' ben s'impingua"",",Che cosa è la mia parola suprema: dove prospera
"e là u' dissi: ""Non nacque il secondo"";","E poi, nessun secondo gli è venuto in mente."
e qui è uopo che ben si distingua.,E qui c'è bisogno di una netta distinzione.
"La provedenza, che governa il mondo",L'eterna prudenza che guida lo spazio...
con quel consiglio nel quale ogne aspetto,"Con quella sapienza che riposa in profondità,"
"creato è vinto pria che vada al fondo,","A cui nessun occhio creato scivola,"
però che andasse ver' lo suo diletto,"Acciocchè all'amante si accenda il suo ardore,"
la sposa di colui ch'ad alte grida,Il fulgore della sposa che urlava ad alta voce
"disposò lei col sangue benedetto,","Si sposò con il suo sangue guarito,"
"in sé sicura e anche a lui più fida,","Più fedele in se stesso e a lui, più consacrato,"
"due principi ordinò in suo favore,","Avete, per il vostro favore, due principi."
che quinci e quindi le fosser per guida.,"E qui e là, guidano i due."
L'un fu tutto serafico in ardore;,"Uno era invaso da Serafsglut,"
l'altro per sapïenza in terra fue,L'altro mostra nello splendore delle cherubine
di cherubica luce uno splendore.,La saggezza là nel soggiorno terreno.
"De l'un dirò, però che d'amendue",Di uno sto parlando perché chi di loro
"si dice l'un pregiando, qual ch'om prende,","Lodatevi, non tacete mai dall'altro,"
perch'ad un fine fur l'opere sue.,Perche' entrambi servivano per uno scopo.
Intra Tupino e l'acqua che discende,"Al torrente che scende dalla collina di Ubaldo,"
"del colle eletto dal beato Ubaldo,",E il Tupino... si alza tra le due...
"fertile costa d'alto monte pende,",Una montagna che è fertile e verde.
onde Perugia sente freddo e caldo,"Da lui deve soffrire Hitz e Frost Perugia,"
da Porta Sole; e di rietro le piange,"E dietro questa montagna c'e' Goaldo,"
per grave giogo Nocera con Gualdo.,E sente la sofferenza con Nocera di Joches.
"Di questa costa, là dov'ella frange","Dove si rompe il suo pendio,"
"più sua rattezza, nacque al mondo un sole,","Lì si vedeva un sole splendente che bruciava,"
come fa questo talvolta di Gange.,Proprio quello sul Gange è chiaro alla luce più chiara.
"Però chi d'esso loco fa parole,","Non si chiami il luogo di Ascesi,"
"non dica Ascesi, ché direbbe corto,",Perché poco dice chi così lo ha chiamato;
"ma Orïente, se proprio dir vuole.","No, quello che era indica l'Oriente."
"Non era ancor molto lontan da l'orto,","Anche quando la lucentezza non si alzò lontano dall'alba,"
ch'el cominciò a far sentir la terra,"Cominciò a manifestare tale forza,"
de la sua gran virtute alcun conforto;,Che in questo modo la terra si ristorò.
"ché per tal donna, giovinetto, in guerra","Perché con il padre litigò, giovane d'anni,"
"del padre corse, a cui, come a la morte,",Per una donna davanti alla porta della gioia
la porta del piacer nessun diserra;,"La gente, come prima della morte, custodisce,"
e dinanzi a la sua spirital corte,Fino al giudizio spirituale e al giudizio
e coram patre le si fece unito;,Al padre ha scelto lei come moglie
poscia di dì in dì l'amò più forte.,E ogni giorno preferiva tenere quello che ha giurato.
"Questa, privata del primo marito,","Lei, che si sposò con lei,"
millecent'anni e più dispetta e scura,"Rimase disgustato più di undicicento anni,"
fino a costui si stette sanza invito;,"Ecco, fino a questo, il cliente le mancava,"
né valse udir che la trovò sicura,Anche se per loro Amicias è in pericolo
"con Amiclate, al suon de la sua voce,","Senza pericolo, quando la sua voce suonava,"
colui ch'a tutto 'l mondo fé paura;,Il genio potente che spaventò la terra.
"né valse esser costante né feroce,","Anche se sono saldi, audaci e inesorabili,"
"sì che, dove Maria rimase giuso,","Quando anche Maria rimase giù, si trovò lì,"
ella con Cristo pianse in su la croce.,"Alla croce di Cristo, a lui rimbalzare."
"Ma perch'io non proceda troppo chiuso,",Non dico più in enigmi;
Francesco e Povertà per questi amanti,"Francesco e la povertà guarda in loro,"
prendi oramai nel mio parlar diffuso.,Quella che ti ha descritto ha la mia ampia parola.
"La lor concordia e i lor lieti sembianti,","Il marito Concordia, le sue gioie"
amore e maraviglia e dolce sguardo,E l'amore e i miracoli e lo sguardo dolce
facieno esser cagion di pensier santi;,Risvegliarono la mente sana dove apparvero.
tanto che 'l venerabile Bernardo,"E tale pace si affrettò, tale felicità"
"si scalzò prima, e dietro a tanta pace","A piedi nudi, secondo Bernhard... l'onore..."
"corse e, correndo, li parve esser tardo.",E credeva che sarebbe rimasto indietro.
Oh ignota ricchezza! oh ben ferace!,O nuova ricchezza! Buona di veri valori!
