Original,Translate_IT_1
"Veduto e ragionato è assai sofficientemente sopra quella particola che 'l testo pone, mostrando quelle probitadi che alla gioventute presta la nobile anima; per che da intendere pare alla terza parte che comincia: è nella sua senetta, nella quale intende lo testo mostrare quelle cose che la nobile natura mostra e dee avere nella terza etade, cioè senettute.","È stata data ampia considerazione alla sezione del testo relativa alle buone qualità con cui l'anima nobile fornisce una persona in maturità. E' chiaramente tempo, quindi, di rivolgere la nostra attenzione alla terza parte del testo, cominciando dalla vecchiaia, il cui scopo è quello di descrivere le qualità che la natura nobile mostra e deve possedere nella terza fase della vita, la vecchiaia."
"E dice che l'anima nobile nella senetta si è prudente, si è giusta, si è larga, e allegra di dir bene e prode d'altrui e d'udire quello, cioè che è affabile. E veramente queste quattro vertudi a questa etade sono convenientissime. E a ciò vedere, è da sapere che, sì come dice Tulio in quello Di Senettute, «certo corso ha la nostra buona etade, e una via semplice è quella della nostra buona natura; e a ciascuna parte della nostra etade è data stagione a certe cose».","Si dichiara che in vecchiaia l'anima nobile è prudente e giusta e generosa, e prende piacere nel lodare l'eccellenza a beneficio degli altri e nell'ascoltare questo fatto è, in breve, affabile. Queste quattro virtù sono davvero più adatti in questa fase. Ciò sarà evidente se si tiene conto di ciò che Cicerone dice nella Vecchia Età: ""La nostra buona vita persegue un percorso definito, e la nostra buona natura segue un unico percorso; e in ogni fase della nostra vita è opportuno essere dotati di determinate qualità."""
"Onde, sì come all'adolescenza dato è, com'è detto di sopra, quello per che a perfezione e a maturitade venire possa, così alla gioventute è data la perfezione, e [alla senettute] la maturitade, acciò che la dolcezza del suo frutto e a sé e ad altrui sia proficabile; ché, sì come Aristotile dice, l'uomo è animale civile, per che a lui si richiede non pur a sé ma ad altrui essere utile. Onde si legge di Catone che non a sé, ma alla patria e a tutto 'l mondo nato essere credea.","Come nell'adolescenza, allora, si è dotati di ciò che è necessario per permettere di giungere alla perfezione e al compimento, così nella maturità si è dotati di perfezione e compimento affinché la dolcezza del suo frutto possa giovare sia a se stessi che agli altri. Come dice Aristotele, l'uomo è un animale sociale, e così è richiesto a lui che non solo benefici se stesso ma anche agli altri. Per lo stesso motivo si legge che Cato credeva di essere nato non per il suo bene, ma per quello del suo paese natale e del mondo intero."
"Dunque, appresso la propia perfezione, la quale s'acquista nella gioventute, conviene venire quella che allumina non pur sé ma li altri; e convienesi aprire l'uomo quasi com'una rosa che più chiusa stare non puote, e l'odore che dentro generato è spande: e questo conviene essere in questa terza etade che per mano corre.","La perfezione individuale, acquisita in maturità, dovrebbe quindi essere seguita da quella perfezione che non solo si illumina, ma anche sugli altri; l'uomo dovrebbe aprirsi proprio come una rosa che non può più rimanere chiusa, e il profumo che è stato creato dentro di sé dovrebbe diffondersi all'estero. Ciò dovrebbe avvenire nella terza fase della vita, che è il soggetto a portata di mano."
"Convienesi adunque essere prudente, cioè savio; e a ciò essere si richiede buona memoria delle vedute cose, buona conoscenza delle presenti e buona provedenza delle future. E sì come dice lo Filosofo nel sesto dell'Etica, «impossibile è essere savio chi non è buono», e però non è da dire savio uomo chi con sottratti e con inganni procede, ma è da chiamare astuto; ché, sì come nullo dicerebbe savio quelli che si sapesse bene trarre della punta d'uno coltello nella pupilla dell'occhio, così non è da dire savio quelli che bene sa una malvagia cosa fare, la quale facendo, prima sé sempre che altrui offende, se bene si mira.","Una persona dovrebbe, allora, essere prudente, o saggio. Per essere così deve avere buon ricordo del passato, buona conoscenza del presente e buona lungimiranza sul futuro. Inoltre, come dice il filosofo nell'etica: ""È impossibile per una persona essere saggio se non è buono,"" da cui consegue che chiunque si fa strada per sotterfugio e inganno non merita il nome ""saggio""; il termine corretto per lui è ""astuto."" Proprio come nessuno chiamerebbe una persona saggia per il motivo che aveva la conoscenza esperta di come guidare la punta di un pugnale attraverso l'allievo di un occhio, così in generale una persona non merita di essere chiamato saggio per il motivo che egli ha la conoscenza esperta di fare qualcosa di male, il cui stesso fa sempre infliggere l'auto-ingiuria prima mai infligge gli altri."
"Dalla prudenza vegnono li buoni consigli, li quali conducono sé e altri a buono fine nelle umane cose e operazioni; e questo è quello dono che Salomone, veggendosi al governo del populo essere posto, chiese a Dio, sì come nel terzo libro delli Regi è scritto.","Un'attenta riflessione rivela che è dalla prudenza che derivano particolari buoni consigli di una persona, che guidano sia lui che gli altri a un esito positivo negli affari e nelle azioni umane. È questo dono che Salomone ha chiesto a Dio quando si è trovato incaricato del governo del suo popolo."
"Né questo cotale prudente non attende [che altri] li dimandi 'Consigliami', ma proveggendo per lui, sanza richesta colui consiglia: sì come la rosa, che non pur a quelli che va a lei per lo suo odore rende quello, ma eziandio [a] qualunque apresso lei va.","E chi è benedetto da questa prudenza non aspetta che qualcuno supplichi ""Dammi il tuo consiglio""; piuttosto valuta la situazione per quella persona e offre il suo consiglio senza essere chiesto,"
"Potrebbe qui dire alcuno medico o legista: 'Dunque porterò io lo mio consiglio e darollo eziandio che non mi sia chesto, e della mia arte non averò frutto?' Rispondo, sì come dice nostro Signore: «A grado riceveste, a grado date».","proprio come una rosa non offre il suo profumo solo a coloro che si avvicinano specificamente per esso, ma a chiunque sta passando. A questo punto qualche medico o avvocato può dire: ""Devo, allora, impostare di offrire il mio consiglio anche a coloro che non lo chiedono, e così privarmi di qualsiasi ricompensa per la mia abilità professionale?"" In risposta cito le parole del nostro Salvatore: ""Che cosa è liberamente ricevuto dovrebbe essere dato liberamente."""
"Dico dunque, messere lo legista, che quelli consigli che non hanno rispetto alla tua arte e che procedono solo da quel buono senno che Dio ti diede (che è prudenza, della quale si parla), tu non li déi vendere alli figli di Colui che 'l t'ha dato. Quelli che hanno rispetto all'arte la quale hai comperata, vendere puoi; ma non sì che non si convegnano alcuna volta decimare e dare a Dio, cioè a quelli miseri a cui solo lo grado divino è rimaso.","Dichiaro, allora, mio onorevole amico legale, che nei casi in cui il vostro consiglio non coinvolge la vostra abilità professionale, e deriva semplicemente dal potere di buon giudizio che Dio vi ha dato (che è prudenza, il nostro soggetto presente), non dovreste accusare i figli di Colui che te l'ha data; nei casi che coinvolgono la vostra abilità professionale, potete addebitare per ciò che avete pagato che non è dire che non ci saranno occasioni in cui dovreste piuttosto pagare una decima e fare un dono a Dio, cioè a quei poveri disgraziati il cui unico ricorso è la munificenza di Dio."
"Convienesi anche a questa etade essere giusto, acciò che li suoi giudicî e la sua autoritade sia un lume e una legge alli altri. E perché questa singulare vertù, cioè giustizia, fue veduta per li antichi filosofi apparire perfetta in questa etade, lo reggimento delle cittadi commisero in quelli che in questa etade erano; e però lo collegio delli rettori fu detto Senato.","In questa fase una persona dovrebbe anche essere giusta, in modo che i suoi giudizi e autorità può essere una luce e una legge per gli altri. Antichi filosofi, quindi, riconoscendo che questa virtù singolaremente importante (cioè, la giustizia) brillato nella sua perfezione in vecchiaia (senectute), ha impegnato il governo degli Stati a coloro le cui vite sono state in questa fase. L'organo dominante è stato di conseguenza chiamato il Senato."
