Original,Translate_IT_1
"Mostrata [la] ragione innanzi per che la fama dilata lo bene e lo male oltre la vera quantità, resta in questo capitolo a mostrar quelle ragioni che fan vedere perché la presenza ristringe per opposito; e mostrate quelle, si verrà lievemente al principale proposito, cioè della sopra notata escusa.","Avendo chiarito come la reputazione espanda il bene e il male al di là dei limiti della verità, devo dedicare questo capitolo a spiegare le varie ragioni che dimostrano perché la presenza reale fa il contrario e li diminuisce. Questo chiarimento porterà naturalmente al mio tema principale, la giustificazione di cui sopra."
"Dico adunque che per tre cagioni la presenza fa la persona di meno valore ch'ella non è: l'una delle quali è puerizia, non dico d'etate ma d'animo; la seconda è invidia, - e queste sono nello giudicatore -; la terza è l'umana impuritade, e questa è nello giudicato.","Dichiaro, quindi, che tre cause lavoro per rendere la presenza di una persona risultato nel suo essere tenuto in stima più bassa di quanto egli veramente merita. Il primo è l'imperfezione infantile in termini non di età, ma di mente e il secondo è invidia; queste due sono caratteristiche della persona che fa il giudizio. Il terzo è l'imperfezione umana, che è una caratteristica della persona giudicata."
"La prima si può brievemente così ragionare. La maggiore parte delli uomini vivono secondo senso e non secondo ragione, a guisa di pargoli; e questi cotali non conoscono le cose se non semplicemente di fuori, e la loro bontade, la quale a debito fine è ordinata, non veggiono, per ciò che hanno chiusi li occhi della ragione, li quali passano a veder quello. Onde tosto veggiono tutto ciò che ponno, e giudicano secondo la loro veduta.","Come funziona la prima causa può essere descritto brevemente come segue. La maggior parte delle persone agiscono solo sulla base dei loro sensi e non della loro ragione, vivendo a livello di bambini. Queste persone hanno solo una conoscenza superficiale delle cose, e non vedono la loro bontà, che in ciascuno è diretto ad un dato fine; questo accade perché le persone hanno chiuso gli occhi della loro ragione che, con la loro visione più profonda, percepire tale fine. Di conseguenza, è solo quello che queste persone vedono rapidamente che registra con loro, e il loro giudizio non va più profondo della loro vista."
"E però che alcuna oppinione fanno nell'altrui fama per udita, dalla quale nella presenza si discorda lo imperfetto giudicio che non secondo ragione ma secondo senso giudica solamente, quasi menzogna reputano ciò che prima udito hanno, e dispregiano la persona prima pregiata.","Così quando su sentito dire formano una particolare opinione per quanto riguarda la fama di qualcuno, e questo si rivela diverso dal giudizio imperfetto che essi stessi fanno quando quella persona è presente, un giudizio formato non sulla base della ragione, ma sulla base dei sensi solo, essi considerano ciò che avevano sentito prima come equivalente a una menzogna, e tenere in bassa stima la persona di cui avevano precedentemente pensato molto."
"Onde appo costoro, che sono, ohmè, quasi tutti, la presenza ristringe l'una e l'altra qualitade. Questi cotali tosto sono vaghi e tosto sono sazii, spesso sono lieti e spesso tristi di brievi dilettazioni e tristizie, tosto amici e tosto nemici: ogni cosa fanno come pargoli, sanza uso di ragione.","Così per loro che, tristemente a dire, compongono la stragrande maggioranza la presenza di una persona diminuisce le sue qualità, buone o cattive. Tali persone sono rapidamente entusiasti e rapidamente saziati; sono spesso felici e spesso addolorati a causa di piaceri e dolori triflanti; sono veloci a diventare amici e veloci a diventare nemici. In tutto si comportano come bambini, senza esercitare la ragione."
"La seconda si vede per queste ragioni: che paritade nelli viziosi è cagione d'invidia, e invidia è cagione di mal giudicio, però che non lascia la ragione argomentare per la cosa invidiata, e la potenza giudicativa è allora quel giudice che ode pur l'una parte.","Il seguente rende chiaro come opera la seconda causa. Nelle menti viziose l'uguaglianza dà origine all'invidia, e l'invidia provoca un falso giudizio, poiché impedisce alla ragione di fare un caso per la persona invidiata, e il potere del giudizio agisce allora come un giudice che ascolta solo da una parte."
"Onde, quando questi cotali veggiono la persona famosa, incontanente sono invidi, però che veggiono a sé pari membra e pari potenza, e temono, per la eccellenza di quel cotale, meno essere pregiati.","Così quando queste persone vedono una persona famosa sono immediatamente pieni di invidia; vedono qualcuno di più o meno fisico e capacità, e temono che la sua eccellenza li renderà meno stimati."
"E questi non solamente passionati mal giudicano, ma, diffamando, fanno alli altri mal giudicare: per che appo costoro la presenza ristringe lo bene e lo male in ciascuno apresentato: e dico lo male, perché molti, dilettandosi nelle male operazioni, hanno invidia a' mali operatori.","E non solo essi stessi, influenzati dalle loro emozioni, fanno un falso giudizio, ma, diffamando l'interessato, portano anche gli altri a giudicare falsamente. Il risultato è che per queste persone la presenza di una persona sempre costringe il bene o il male di chiunque incontri realmente. Quello che dico vale anche per il male, in quel molte persone che si dilettano nel fare il male invidiano gli altri del loro genere."
"La terza si è l'umana impuritade, la quale si prende dalla parte di colui che è giudicato e non è sanza familiaritade e conversazione alcuna. Ad evidenzia di questa, è da sapere che l'uomo è da più parti maculato e, come dice Agustino, nullo è sanza macula.","L'imperfezione umana è la terza causa. Questa è una caratteristica della persona che viene giudicata, e non si rivela a meno che la gente non abbia una certa familiarità e conoscenza personale con lui. Per chiarire questo punto si dovrebbe spiegare che un uomo può essere macchiato in molti modi, e, come dice Agostino, nessun uomo è senza qualche macchia."
"Quando è l'uomo maculato d'una passione, alla quale tal volta non può resistere; quando è maculato d'alcuno disconcio membro; e quando è maculato d'alcuno colpo di fortuna; e quando è maculato d'infamia di parenti o d'alcuno suo prossimo: le quali cose la fama non porta seco ma la presenza, e discuoprele per sua conversazione.","In alcune persone il difetto è dovuto ad una certa passione, che a volte non sono in grado di resistere; in altre è dovuto ad una certa sfigurazione fisica; in altre ancora è dovuto ad un qualche colpo di fortuna; in altre ancora è dovuto alla cattiva reputazione dei loro genitori o di qualcuno vicino a loro. È la sua presenza, non la sua reputazione, che porta tali questioni alla luce, perché emergono nel corso della conoscenza personale."
