Original,Translate_IT_1
"Quando ragionate sono le due ineffabilitadi di questa materia, convienesi procedere a ragionare le parole che narrano la mia insufficienza.","Ora che ho discusso i due tipi di ineffabilità che segnano questo argomento, devo continuare a spiegare le parole riguardanti la mia inadeguatezza. Dichiaro, quindi, che la mia inadeguatezza ha una doppia fonte, corrispondente ai due modi appena descritti in cui la grandezza di quella signora è trascendente."
"Dico adunque che la mia insufficienza procede doppiamente, sì come doppiamente trascende l'altezza di costei per lo modo che detto è. Ché a me conviene lasciare per povertà d'intelletto molto di quello che è vero di lei, e che quasi nella mia mente raggia, la quale come corpo diafano riceve quello, non terminando: e questo dico in quella seguente particola: E certo e' mi convien lasciare in pria.","Poiché sono costretto dalla povertà dell'intelletto a lasciare da parte gran parte di ciò che è vero su di lei e che, per così dire, mi manda un raggio di luce nella mente, che, come un corpo diafano, lo riceve senza fermarlo."
"Poi quando dico: «e di quel che s'intende», dico che non pur a quello che lo mio intelletto non sostiene, ma eziandio a quello che io intendo sufficientemente, non [sono sufficiente], però che la lingua mia non è di tanta facundia che dire potesse ciò che nel pensiero mio se ne ragiona: per che è da vedere che, a rispetto della veritade, poco fia quello che dirà. E ciò resulta in grande loda di costei, se bene si guarda: nella quale principalmente s'intende. E quella orazione si può dire bene che vegna dalla fabbrica del rettorico, nel[la] quale ciascuna parte pone mano allo principale intento.","Dico questo nel breve passo iniziale: E senza dubbio... Devo prima affittare a parte. Poi, alle parole E anzi molto di ciò che comprende, dico che la mia inadeguatezza mostra non solo rispetto a ciò che il mio intelletto è troppo debole da sopportare, ma anche rispetto a ciò che io capisco, perché le mie risorse linguistiche non sono abbastanza ricche da poter esprimere il discorso su di lei che si svolge nei miei pensieri; e quindi deve essere riconosciuto che ciò che dirò riflette ma una piccola parte della verità. Ad una persona percettiva il mio dire questo sarà molto rosso a sua lode che è il mio scopo principale; e qualsiasi pezzo di scrittura può certamente essere detto di essere stato realizzato da un retorico in cui ogni parte gioca un ruolo nel raggiungimento del suo scopo principale."
"Poi quando dico: Dunque, se le mie rime avran difetto, escusomi da una colpa della quale non deggio essere colpato, veggendo altri le mie parole essere minori che la dignitade di questa [donna]; e dico che, se difetto fia nelle mie rime, cioè nelle mie parole che a trattare di costei sono ordinate, di ciò è da biasimare la debilitade dello 'ntelletto e la cortezza del nostro parlare: lo quale [per lo] pensiero è vinto, sì che seguire lui non puote a pieno, massimamente là dove lo pensiero nasce d'amore, perché quivi l'anima profondamente più che altrove s'ingegna.","Quando continuo: Quindi, se le mie poesie... sono volenterose, mi scuso di qualsiasi colpa per qualcosa per cui non dovrei essere incolpato quando la gente riconosce che le mie parole non corrispondono al valore di questa signora. Dico che se c'è colpa nelle mie poesie (cioè in quelle come prenderla come tema), la colpa è da attribuire alla debolezza dell'intelletto e alla debolezza del nostro discorso, che è sconfitto dal pensiero in quanto non può seguirla pienamente, soprattutto quando il pensiero scaturisce dall'amore, perché allora i poteri dell'anima sono più profondamente impegnati che in qualsiasi altro momento."
"Potrebbe dire alcuno: 'tu scusi [e accusi] te insiememente, ché argomento di colpa è, non purgamento', in quanto la colpa si dà allo 'ntelletto e al parlare che è mio; ché, sì come, s'elli è buono, io deggio di ciò essere lodato in quanto così [è, così], s'elli è defettivo, deggio essere biasimato.","Qualcuno potrebbe dire: ""si scusi e si accusi contemporaneamente,"" perché ciò che è stato detto è un motivo non di disonore, ma di colpa, in cui la colpa è attribuita all'intelletto e al potere del discorso, entrambi miei, perché proprio come dovrei essere lodato se questi sono buoni, così dovrei essere incolpato se sono cattivi. A questo si può dare la breve risposta che sto veramente scusando, non accusando me stesso."
"A ciò si può brievemente rispondere che non m'acuso, ma scuso veramente. E però è da sapere, secondo la sentenza del Filosofo nel terzo dell'Etica, che l'uomo è degno di loda e di vituperio solo in quelle cose che sono in sua podestà di fare o di non fare; ma in quelle nelle quali non ha podestà, non merita né vituperio né loda, però che l'uno e l'altro è da rendere ad altrui, avegna che le cose siano parte dell'uomo medesimo.","Si deve qui affermare che, come spiega il filosofo nell'etica, l'uomo merita lode o condanna solo per quelle cose che è in suo potere di fare o di non fare; ma per quanto riguarda le cose in cui non ha tale potere egli merita né condanna né lode, dal momento che entrambi devono essere attribuiti a qualche altra causa, anche se le cose in questione fanno parte dell'uomo stesso."
"Onde noi non dovemo vituperare l'uomo perché sia del corpo da sua nativitade laido, però che non fu in sua podestà di farsi bello; ma dovemo vituperare la mala disposizione della materia onde esso è fatto, che fu principio del peccato della natura. E così non dovemo lodare l'uomo per biltate che abbia da sua nativitade nello suo corpo, ché non fu ello di ciò fattore; ma dovemo lodare l'artefice, cioè la natura umana, che tanta bellezza produce [nel]la sua materia quando impedita da essa non è.","Per questo motivo non dobbiamo condannare qualcuno perché è fisicamente brutto fin dalla nascita, poiché non è in suo potere farsi bello; dobbiamo piuttosto condannare la cattiva disposizione della materia dalla quale è stato fatto il suo corpo, perché questa è stata la fonte del malfunzionamento della natura. Allo stesso modo, non dobbiamo lodare qualcuno per qualsiasi bellezza fisica egli può avere dalla nascita, perché non è stato lui che è stata la sua causa; dobbiamo piuttosto lodare colui che ha fatto, cioè, la natura umana, che produce così grande bellezza nella materia che informa quando questo non lo ostacola."
"E però disse bene lo prete allo 'mperadore, che ridea e schernia la laidezza del suo corpo: «Dio è segnore: esso fece noi, e non essinoi»; e sono queste parole del Profeta, in uno verso del Salterio scritte né più né meno come nella risposta del prete. E però veggiamo li cattivi mal nati, che pongono lo studio loro in azzimare la loro [persona, e non curano di ornare la loro] operazione, che dee essere tutta con onestade: che non è altro a fare che ornare l'opera d'altrui ed abandonare la propia.","E così il sacerdote parlò giustamente all'imperatore quando si scherniva e scherniva per la bruttezza del corpo del sacerdote: ""Dio è signore: è stato Lui che ci ha fatti, non noi stessi""; queste sono le parole del profeta, trovate in un versetto dei Salmi, citato con perfetta precisione dal sacerdote nella sua risposta. E così questo punto dovrebbe essere preso a cuore da quegli uomini cattivi e maleducati che si preoccupano di vestire i loro corpi ma non di adornare la loro attività, che dovrebbe essere sempre distinta dal bene: questo non è altro che adornare la mano di qualcun altro trascurando la propria."
"Tornando adunque al proposito, dico che nostro intelletto, per difetto della virtù dalla quale trae quello ch'el vede, che è virtù organica, cioè la fantasia, non puote a certe cose salire (però che la fantasia nol puote aiutare, ché non ha lo di che), sì come sono le sustanze partite da materia; le quali, etsi alcuna considerazione di quelle avere potemo, intendere non le potemo né comprendere perfettamente.","Ritornando al tema principale, quindi, dichiaro che il nostro intelletto non può arrivare a certe cose, come sostanze prive di materia, a causa di una mancanza di potere da cui trae tutto ciò che vede: che il potere, l'immaginazione, è fisico, e quindi per quanto riguarda il tipo di conoscenza appena detto di esso non può essere di aiuto perché manca il punto di vista. E anche se possiamo in qualche misura speculare su queste cose, non possiamo conoscerle direttamente, né comprenderle pienamente."
"E di ciò non è l'uomo da biasimare, ché non esso, dico, fue di questo difetto fattore, anzi fece ciò la natura universale, cioè Dio, che volse in questa vita privare noi da questa luce; che, perché elli lo si facesse, presuntuoso sarebbe a ragionare.","L'uomo non deve essere incolpato di questo, perché ovviamente non è stato lui la causa di questa mancanza; piuttosto, è stato causato dalla natura universale, cioè Dio, la cui volontà è stata quella di privarci di tale luce in questa vita; indagare perché avrebbe dovuto causare questo sarebbe presuntuoso."
