Original,Translate_IT
"O voi che siete in piccioletta barca,","O voi che siete tentati dal desiderio dell'udito,"
"desiderosi d'ascoltar, seguiti","Il viaggio di ritorno verso la mia nave,"
"dietro al mio legno che cantando varca,","Quello che scorre attraverso le inondazioni con il canto,"
tornate a riveder li vostri liti:,"Tornate a casa alla spiaggia abbandonata,"
"non vi mettete in pelago, ché forse,","Non andate in mare, perche' quelli che mi seguono sarebbero..."
"perdendo me, rimarreste smarriti.",Forse se la mia pista scomparve...
L'acqua ch'io prendo già mai non si corse;,Io porto a mari senza navigazione;
"Minerva spira, e conducemi Appollo,","Minerva haucht, Apollo è il mio accompagnatore,"
e nove Muse mi dimostran l'Orse.,Nove muse mi mostrano gli orsi al Polo.
Voialtri pochi che drizzaste il collo,"Voi altri vi strangolate, che a suo tempo"
"per tempo al pan de li angeli, del quale","Siete inclini al pane angelico, alla vita"
"vivesi qui ma non sen vien satollo,","Non ci danno mai sazietà,"
metter potete ben per l'alto sale,"Potete ardentemente salire sull'alto mare,"
"vostro navigio, servando mio solco","Perciò, se vi mettete sul mio solco,"
dinanzi a l'acqua che ritorna equale.,Eh di nuovo l'acqua sta per diventare e appena.
Que' glorïosi che passaro al Colco,"Vi stupirete di ciò che presto manterrete,"
"non s'ammiraron come voi farete,","Più degli eroi che si trasferirono in Colchi,"
quando Iasón vider fatto bifolco.,Sorpreso che è diventato l'aratro Jason.
La concreata e perpetüa sete,"Così veloce quasi come il cerchio del cielo, volato"
del deïforme regno cen portava,"- Noi andiamo, al Regno, al quale Dio ha dato la forma,"
veloci quasi come 'l ciel vedete.,Trainato dalla sete innata e eterna.
"Beatrice in suso, e io in lei guardava;","Beatrix si alza e io la guardo,"
e forse in tanto in quanto un quadrel posa,Ma a malapena così a lungo che sventolare una freccia
"e vola e da la noce si dischiava,","Cura dell'arco, vola e riposa"
giunto mi vidi ove mirabil cosa,Me dove mi guardano le cose meravigliose
mi torse il viso a sé; e però quella,"E' stato legato, e' gia' arrivato con lei."
"cui non potea mia cura essere ascosa,","E loro, abituati a penetrare il mio innress,"
"volta ver' me, sì lieta come bella,","Si rivolse a me con tanta gioia, come è bello:"
"“Drizza la mente in Dio grata”, mi disse,","""Su, offri a Dio il ringraziamento per gli onori!"
“che n'ha congiunti con la prima stella”.,"Siamo qui per mezzo di lui nella prima stella."""
Parev'a me che nube ne coprisse,Sembrava che ci fosse una nuvola che ci avvolgeva.
"lucida, spessa, solida e pulita,","Traslucido di lucentezza, denso, inseparabile e puro,"
quasi adamante che lo sol ferisse.,Come un diamante penetrato dal raggio di sole.
Per entro sé l'etterna margarita,"Quindi la perla eterna ci ha preso,"
"ne ricevette, com'acqua recepe","Come l'acqua, senza separarsi,"
raggio di luce permanendo unita.,In se stesso il raggio prende l'aureola d'oro.
"S'io era corpo, e qui non si concepe","Se io ero un corpo e noi non lo riconosciamo,"
"com'una dimensione altra patio,","Come si trovò in una stanza una seconda,"
"ch'esser convien se corpo in corpo repe,","Così che nel corpo può immergersi,"
accender ne dovria più il disio,Cos'e' che non siamo piu' infiammati dalla spinta?
di veder quella essenza in che si vede,"Vedere l'essere primordiale in cui guardiamo,"
come nostra natura e Dio s'unio.,Come la nostra natura si unì a Dio.
"Lì si vedrà ciò che tenem per fede,","Là ci edificheremo ciò su cui crediamo,"
"non dimostrato, ma fia per sé noto","Non con la prova, no, con se stesso chiaro,"
a guisa del ver primo che l'uom crede.,La prima verita' in cui confidiamo.
"Io rispuosi: “Madonna, sì devoto","""A lui, signora,"" ho detto, ""che mi ha meraviglioso"
"com'esser posso più, ringrazio lui","La Terra rapita, ora gli porto via."
lo qual dal mortal mondo m'ha remoto.,"Da ardore devoto, il sacrificio di ringraziamento."
Ma ditemi: che son li segni bui,Ma dite da dove vengono le macchie scure
"di questo corpo, che là giuso in terra","Su questo corpo Scheib, da cui si può"
fan di Cain favoleggiare altrui?”.,"""Estraendo la sostanza per la favola di Caino."""
"Ella sorrise alquanto, e poi “S'elli erra",Prima sorride un po' e inizia:
"l'oppinïon”, mi disse, “d'i mortali","""Lo spirito dell'uomo è in tali cose,"
"dove chiave di senso non diserra,","Che non può aprire la chiave senso,"
certo non ti dovrien punger li strali,E' cosi' che dovresti sconfiggere il tuo stupore...
"d'ammirazione omai, poi dietro ai sensi","Riconoscendo che, secondo i sensi, non lontano"
vedi che la ragione ha corte l'ali.,La ragione si alza con le ali.
Ma dimmi quel che tu da te ne pensi”.,"Tu che ne pensi? Fammi sapere!"""
E io: “Ciò che n'appar qua sù diverso,"E io: ""Da punti sottili o dense"
credo che fanno i corpi rari e densi”.,"Venite, a mio avviso, alla diversità della luce."""
Ed ella: “Certo assai vedrai sommerso,"Di loro: ""Stai per emettere il verdetto,"
"nel falso il creder tuo, se bene ascolti","Che l'opinione sia sbagliata, fai attenzione."
l'argomentar ch'io li farò avverso.,Quello che sto per dire a Gründ.
La spera ottava vi dimostra molti,"L'ottavo cerchio mostra lo splendore di molte stelle,"
"lumi, li quali e nel quale e nel quanto","Di dimensioni e caratteristiche molto diverse,"
notar si posson di diversi volti.,Come fate a distinguere il vostro aspetto.
"Se raro e denso ciò facesser tanto,","Se questo fosse stato deciso per leggerezza e incoscienza,"
"una sola virtù sarebbe in tutti,","Così in tutti c'è una sola forza,"
più e men distributa e altrettanto.,"Al più, al meno, a colui che ha la stessa sorte."
Virtù diverse esser convegnon frutti,Ma il diverso fondamento dell'istruzione crea
"di princìpi formali, e quei, for ch'uno,","e tutti questi svanìrono,"
seguiterieno a tua ragion distrutti.,"Secondo la tua frase, prima di una proprietà."
"Ancor, se raro fosse di quel bruno","Poi, quando le macchie svaniscono attraverso il sottile,"
"cagion che tu dimandi, o d'oltre in parte",In questo modo si può pensare che sia qua che là
fora di sua materia sì digiuno,Trovare punti deboli di materia in tutto e in parte;
"esto pianeto, o, sì come comparte","O, come nel corpo, in qualche luogo"
"lo grasso e 'l magro un corpo, così questo",Il grasso che copre il magre è andato
nel suo volume cangerebbe carte.,Gli strati attraverso la luna continuano a turno.
"Se 'l primo fosse, fora manifesto","Il primo avrebbe portato alla luce il sole,"
"ne l'eclissi del sol, per trasparere",Quando si oscuro'... .. .il suo splendore.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
lo lume come in altro raro ingesto.,"Poi, come attraverso l'altro tessuto sottile invadere."
Questo non è: però è da vedere,"Ma questo non è, ma il secondo rimane solo,"
"de l'altro; e s'elli avvien ch'io l'altro cassi,","E se confutiamo anche questo,"
falsificato fia lo tuo parere.,Allora la tua frase sara' falsa.
"S'elli è che questo raro non trapassi,","Non può passare attraverso e attraverso il tessuto sottile,"
esser conviene un termine da onde,"Questo deve essere un limite, e qui..."
lo suo contrario più passar non lassi;,La sostanza densa resiste ai raggi.
e indi l'altrui raggio si rifonde,"Indietro, poi, il raggio di esso si accende"
così come color torna per vetro,Così il vetro lancia sul suo lato posteriore
lo qual di retro a sé piombo nasconde.,"Pieno di piombo, torna indietro la tua immagine"
