Original,Translate_IT
Poscia che l'accoglienze oneste e liete,Quando le accoglienze gioiose e graziose erano state
"furo iterate tre e quattro volte,","ripetuto tre e quattro volte, poi Sordello"
"Sordel si trasse, e disse: “Voi, chi siete?”.","si ritirò indietro e chiese: ""Ma tu chi sei?"""
“Anzi che a questo monte fosser volte,"""Prima degli spiriti degni di salire"
"l'anime degne di salire a Dio,","a Dio era stato indirizzato a questa montagna,"
fur l'ossa mie per Ottavian sepolte.,Le mie ossa sono state sepolte da Ottaviano.
Io son Virgilio; e per null'altro rio,"Io sono Virgilio, e sono privato del Cielo"
lo ciel perdei che per non aver fé”.,"per nessuna colpa che non sia la mia mancanza di fede."""
Così rispuose allora il duca mio.,Questa è stata la risposta data dalla mia guida.
Qual è colui che cosa innanzi sé,"Anche come uno che, all'improvviso, ha visto"
"sùbita vede ond'e' si maraviglia,","qualcosa prima di lui e poi, meravigliandosi,"
"che crede e non, dicendo “Ella è ... non è ...”,","fa e non crede, dicendo: ""E '..."
"tal parve quelli; e poi chinò le ciglia,","non è,"" così sembrava Sordello, e poi"
"e umilmente ritornò ver' lui,","piegava la fronte, tornava umilmente a Virgilio,"
e abbracciòl là 've 'l minor s'appiglia.,e lo strinse dove la presenza minore strinse.
"“O gloria di Latin”, disse, “per cui","Disse: ""O gloria dei Latini,"
"mostrò ciò che potea la lingua nostra,","per mezzo del quale la nostra lingua ha rivelato il suo potere, tu,"
"o pregio etterno del loco ond'io fui,","onore eterno della mia città natale,"
qual merito o qual grazia mi ti mostra?,Quale merito o quale grazia mi mostra?
"S'io son d'udir le tue parole degno,","Se mi merito di sentire la tua parola, allora rispondi:"
"dimmi se vien d'inferno, e di qual chiostra”.","Dimmi se vieni dall'Inferno e da quale chiostro."""
"“Per tutt'i cerchi del dolente regno”,","""Attraverso ogni cerchio del regno dispiaciuto,"""
"rispuose lui, “son io di qua venuto;","Gli rispose: ""Ho camminato qui; una potenza"
"virtù del ciel mi mosse, e con lei vegno.","dal Cielo mi ha mosso, e con quello, vengo."
"Non per far, ma per non fare ho perduto","Non per aver-ma non avendo-fatto,"
a veder l'alto Sol che tu disiri,"Ho perso la vista che desiderate, il Sole..."
e che fu tardi per me conosciuto.,l'alto Sole in cui ero in ritardo nel riconoscere.
"Luogo è là giù non tristo di martìri,",C'è un posto sotto che solo le ombre...
"ma di tenebre solo, ove i lamenti","non tormenti-hanno assegnato alla tristezza; là,"
"non suonan come guai, ma son sospiri.","Il lamento non è un grido, ma un sospiro."
Quivi sto io coi pargoli innocenti,"Eccomi qui con i bambini innocenti,"
dai denti morsi de la morte avante,coloro che i denti della morte avevano colto prima
che fosser da l'umana colpa essenti;,sono stati liberati dal peccato umano;
quivi sto io con quei che le tre sante,Eccomi con quelle anime che non erano vestite
"virtù non si vestiro, e sanza vizio",nelle tre sante virtù-ma chi sapeva
conobber l'altre e seguir tutte quante.,e seguirono tutte le altre virtù.
"Ma se tu sai e puoi, alcuno indizio",Ma se lo sai e sei in grado di...
dà noi per che venir possiam più tosto,Vorreste indicare il sentiero che conduce più velocemente
là dove purgatorio ha dritto inizio”.,"al vero punto d'ingresso del Purgatorio?"""
Rispuose: “Loco certo non c'è posto;,"Egli rispose: ""Non è stato assegnato alcun posto fisso"
licito m'è andar suso e intorno;,a noi; sono libero di andare in giro e salire;
"per quanto ir posso, a guida mi t'accosto.","Per quanto mi riguarda, saro' la tua guida."
"Ma vedi già come dichina il giorno,",Ma ora vedi come diminuisce il giorno; di notte
e andar sù di notte non si puote;,non possiamo arrampicarci; e quindi è meglio
però è buon pensar di bel soggiorno.,per trovare un posto piacevole dove possiamo riposare.
Anime sono a destra qua remote;,Qui a destra ci sono gli spiriti separati;
"se mi consenti, io ti merrò ad esse,","se me lo permetti, ti condurrò da loro;"
e non sanza diletto ti fier note”.,"e non senza gioia, li conoscerete."""
"“Com'è ciò?”, fu risposto. “Chi volesse","""Com'è?"" gli è stato chiesto. ""È che lui"
"salir di notte, fora elli impedito",chi cercava di arrampicarsi di notte sarebbe stato impedito
"d'altrui, o non sarria ché non potesse?”.","da altri, o dalla sua stessa mancanza di potere?"""
"E 'l buon Sordello in terra fregò 'l dito,","E buon Sordello, come il suo dito rintracciato"
dicendo: “Vedi? sola questa riga,"lungo la terra, disse: ""Una volta che il sole è tramontato,"
non varcheresti dopo 'l sol partito:,allora-guarda-anche questa linea non può essere superata.
"non però ch'altra cosa desse briga,",E non c'e' altro che l'oscurita'.
"che la notturna tenebra, ad ir suso;",di notte impedisce il vostro arrampicata; è
quella col nonpoder la voglia intriga.,la notte stessa che implica la tua volontà.
Ben si poria con lei tornare in giuso,"Una volta che l'oscurità cade, si può davvero ritirarsi"
"e passeggiar la costa intorno errando,",sotto e vagare senza meta
mentre che l'orizzonte il dì tien chiuso”.,"le pendenze, mentre l'orizzonte è racchiuso"
"Allora il mio segnor, quasi ammirando,","il giorno."" Nel quale il mio signore, come in meraviglia,"
"“Menane”, disse, “dunque là 've dici","Disse: ""Conduceteci là dove, come dite voi,"
ch'aver si può diletto dimorando”.,"possiamo trarre piacere da questa notte di soggiorno."""
"Poco allungati c'eravam di lici,","Non eravamo andati lontano, quando ho percepito"
"quand'io m'accorsi che 'l monte era scemo,","che, proprio come valli cava montagne qui"
a guisa che i vallon li sceman quici.,"nel nostro mondo, in modo che quella montagna là è stata scavata."
"“Colà”, disse quell'ombra, “n'anderemo","Quell'ombra disse: ""E' lì che andremo..."
dove la costa face di sé grembo;,"dove la pendenza si forma, di per sé, un giro;"
e là il novo giorno attenderemo”.,"in quel luogo aspetteremo il nuovo giorno."""
"Tra erto e piano era un sentiero schembo,","C'era un sentiero inclinato, ora ripido, ora piatto;"
"che ne condusse in fianco de la lacca,","ci ha portato a un punto vicino alla valle,"
là dove più ch'a mezzo muore il lembo.,proprio dove il suo bordo confinante era caduto di metà.
"Oro e argento fine, cocco e biacca,","Oro e argento finissimo, cocciniglia, piombo bianco,"
"indaco, legno lucido e sereno,","e litchnite indiana, lucidata, brillante,"
"fresco smeraldo in l'ora che si fiacca,","smeraldo fresco al momento è smorzato,"
"da l'erba e da li fior, dentr'a quel seno","se collocato all'interno di quella valle, tutto sarebbe"
"posti, ciascun saria di color vinto,","sconfitto dai colori dell'erba e dei fiori,"
come dal suo maggiore è vinto il meno.,così come il minore cede il posto al più grande.
"Non avea pur natura ivi dipinto,","E la natura non c'era solo un pittore,"
ma di soavità di mille odori,"ma dalla dolcezza di mille odori,"
vi facea uno incognito e indistinto.,Aveva derivato un odore sconosciuto e mescolato.
"'Salve, Regina' in sul verde e 'n su' fiori","Sull'erba verde e sui fiori, io..."
"quindi seder cantando anime vidi,","ha visto gli spiriti seduti cantare ""Salve, Regina"";"
che per la valle non parean di fuori.,non erano visibili dall'esterno.
"“Prima che 'l poco sole omai s'annidi”,","""Prima che il sole misero cerchi il suo nido,"""
"cominciò 'l Mantoan che ci avea vòlti,","cominciò il Mantova che ci condusse qui,"
“tra color non vogliate ch'io vi guidi.,"""Non chiedetemi di guidarvi in mezzo a loro."
Di questo balzo meglio li atti e ' volti,"Da questa banca, sarà meglio in grado di"
"conoscerete voi di tutti quanti,",fare fuori gli atti e le caratteristiche di tutti loro
che ne la lama giù tra essi accolti.,che se vi uniste a loro nel vuoto.
Colui che più siede alto e fa sembianti,"Colui che è seduto più in alto, con lo sguardo"
"d'aver negletto ciò che far dovea,",di uno troppo lassista in quello che ha intrapreso...
"e che non move bocca a li altrui canti,","la cui bocca, anche se il resto canta, non si muove"
"Rodolfo imperador fu, che potea","era l'imperatore Rudolph, uno che avrebbe potuto guarire"
"sanar le piaghe c'hanno Italia morta,","le ferite che furono la morte dell'Italia,"
sì che tardi per altri si ricrea.,"in modo che un altro, più tardi, deve restaurarla."
"L'altro che ne la vista lui conforta,","il suo prossimo, il cui aspetto lo conforta,"
resse la terra dove l'acqua nasce,governato la terra in cui nascono le acque
"che Molta in Albia, e Albia in mar ne porta:",il Moldau porta all'Elba e
"Ottacchero ebbe nome, e ne le fasce",l'Elba al mare: chiamato Ottokar-
fu meglio assai che Vincislao suo figlio,in fasciatura-bande era più valoroso di
"barbuto, cui lussuria e ozio pasce.","suo figlio, il barbuto Venceslao, che nutre"
E quel nasetto che stretto a consiglio,Quell'uomo dal naso piccolo...
"par con colui c'ha sì benigno aspetto,",che sembra così vicino in consiglio con la sua gentilezza
morì fuggendo e disfiorando il giglio:,"amico, è morto in volo, defilling il giglio:"
guardate là come si batte il petto!,Guarda come batte il suo seno là! E tu vedi
L'altro vedete c'ha fatto a la guancia,"l'altra ombra, che, come sospira, avrebbe riposato"
"de la sua palma, sospirando, letto.",la sua guancia sul palmo come su un letto.
Padre e suocero son del mal di Francia:,Padre e suocero della peste
"sanno la vita sua viziata e lorda,","di Francia, conoscono la sua vita-sua sporcizia, il suo vizio;"
e quindi viene il duol che sì li lancia.,da quella conoscenza cresce il dolore che ha
"Quel che par sì membruto e che s'accorda,","Li ha trafitti. L'altro, che sembra così robusto"
"cantando, con colui dal maschio naso,",e canta in tempo con colui che ha il naso
d'ogne valor portò cinta la corda;,"così virile, indossava il cordone di ogni virtù;"
e se re dopo lui fosse rimaso,e se il giovane sedeva lì dietro di lui
"lo giovanetto che retro a lui siede,","lo aveva seguito solo come re, allora valore"
"ben andava il valor di vaso in vaso,",potrebbe essere stato versato da nave a nave;
che non si puote dir de l'altre rede;,non si può dire questo degli altri suoi eredi;
Iacomo e Federigo hanno i reami;,i suoi regni ora appartengono a Giacomo e Federico...
del retaggio miglior nessun possiede.,ma non possiedono il suo miglior lascito.
Rade volte risurge per li rami,Quanto raramente l'umano vale la pena ascende da ramo
l'umana probitate; e questo vole,e ciò è voluto da Colui Che concede
"quei che la dà, perché da lui si chiami.","quel dono, che si possa pregare a Lui per esso!"
Anche al nasuto vanno mie parole,Le mie parole suggeriscono quello dal naso grosso.
"non men ch'a l'altro, Pier, che con lui canta,","che si riferiscono a Pietro, cantando con lui,"
onde Puglia e Proenza già si dole.,il cui erede porta sofferenza in Puglia e Provenza:
"Tant'è del seme suo minor la pianta,","la pianta è minore del suo seme, così come"
"quanto, più che Beatrice e Margherita,",l'uomo che Beatrice e Margherita sposarono
Costanza di marito ancor si vanta.,e' minore di quello che ha fatto il marito Constance.
Vedete il re de la semplice vita,Vedete il re che ha condotto la vita semplice
"seder là solo, Arrigo d'Inghilterra:",seduto da solo: Enrico d'Inghilterra-lui
questi ha ne' rami suoi migliore uscita.,ha una fortuna migliore con la sua progenie.
"Quel che più basso tra costor s'atterra,","Colui che è seduto più in basso a terra,"
"guardando in suso, è Guiglielmo marchese,","e guardare in alto, è William il Marchese..."
per cui e Alessandria e la sua guerra,"per lui, sia Alessandria che la sua guerra"
fa pianger Monferrato e Canavese”.,"Fai piangere Monferrato e Canavese."""
