Original,Translate_IT_1
"Provato che lo comento latino non sarebbe stato servo conoscente, dirò come non sarebbe stato obediente.","Avendo dimostrato che un commento latino non sarebbe stato un servo con la conoscenza del suo padrone, ora mostrerò come non sarebbe stato un servo obbediente."
"Obediente è quelli che ha la buona disposizione che si chiama obedienza. La vera obedienza conviene avere tre cose sanza le quali essere non può: vuole essere dolce, e non amara; e comandata interamente, e non spontanea; e con misura, e non dismisurata.",Una persona è obbediente se possiede l'ammirevole disposizione chiamata obbedienza.
"Le quali tre cose era impossibile ad avere lo latino comento, e però era impossibile ad essere obediente. Che allo latino fosse stato impossibile, come detto è, si manifesta per cotale ragione.","L'obbedienza vera è presente solo quando tre condizioni ottengono: l'attività della persona deve essere dolce, e non amara; deve essere fatta interamente come risultato di un comando, e non spontaneamente; deve essere fatta con misura, e non in modo non misurato. Sarebbe stato impossibile per un commento latino avere queste tre qualità, e così sarebbe stato impossibile per esso essere obbediente, come il seguente chiaramente mostra."
"Ciascuna cosa che da perverso ordine procede è laboriosa, e per consequente è amara, e non dolce, sì come dormire lo die e vegghiare la notte, e andare indietro e non inanzi. Comandare lo subietto allo sovrano procede da ordine perverso - ché ordine diritto è lo sovrano allo subietto comandare -, e così è amaro, e non dolce. E però che all'amaro comandamento è impossibile dolcemente obedire, impossibile è, quando lo subietto comanda, l'obedienza del sovrano essere dolce.","Ogni atto fatto in contrasto con l'ordine naturale delle cose è faticoso, e di conseguenza è amaro e non dolce, come, ad esempio, dormire durante il giorno ed essere svegli di notte, o camminare indietro e non avanti. Un soggetto quando comanda i suoi atti sovrani in contrasto con l'ordine naturale delle cose, perché nell'ordine giusto delle cose è per il sovrano dare comandi al soggetto; e così il primo è amaro e non dolce. Poiché, inoltre, è impossibile obbedire dolcemente un comando amaro, è impossibile per un sovrano obbedire dolcemente quando è un soggetto che emette il comando."
"Dunque, se lo latino è sovrano del volgare, come di sopra per più ragioni è mostrato, e le canzoni, che sono in persona di comandatore, sono volgari, impossibile è sua obedienza essere dolce.","Se, quindi, il latino è il sovrano del vernacolare, come è stato dimostrato sopra per essere il caso per un certo numero di ragioni, e i canzoni che qui hanno la funzione di comandante sono scritti in vernacolare, è impossibile per il latino obbedire dolcemente."
"Ancora: allora è l'obedienza interamente comandata e da nulla parte spontanea, quando quello [che fa] chi fa obediendo non averebbe fatto sanza comandamento, per suo volere, né tutto né in parte.","Inoltre, un atto di obbedienza è fatto interamente come risultato di un comando, e in nessun rispetto spontaneamente, solo quando ciò che la persona fa nell'obbedire non avrebbe fatto, in tutto o in parte, di sua propria volontà."
"E però, se a me fosse comandato di portare due guarnacche in dosso, e sanza comandamento io mi portasse l'una, dico che la mia obedienza non è interamente comandata ma in parte spontanea. E cotale sarebbe stata quella del comento latino; e per consequente non sarebbe stata obedienza comandata interamente.","Quindi sostengo che, se mi fosse stato ordinato di indossare due cappotti quando ne avrei indossato uno a prescindere da qualsiasi comando, il mio atto di obbedienza sarebbe stato fatto in parte spontaneamente, e non interamente come risultato di un comando."
"Che fosse stata cotale, appare per questo: che lo latino sanza lo comandamento di questo signore averebbe esposite molte parti della sua sentenza - ed espone, chi cerca bene le scritture latinamente scritte -: che non lo fa lo volgare in parte alcuna.","Tale è come un commento latino avrebbe obbedito, e così il suo atto di obbedienza non sarebbe stato fatto interamente come risultato di un comando. Il seguente dimostra che questo sarebbe stato effettivamente il caso: Il latino, senza alcun comando da un tale signore, avrebbe spiegato molti punti fatti nel corso del commento lo fa già, come chiunque faccia un attento studio delle opere scritte in latino è consapevole ."
"Ancora: è l'obedienza con misura, e non dismisurata, quando al termine del comandamento va, e non più oltre: sì come la natura particulare è obediente alla universale, quando fa trentadue denti all'uomo, e non più né meno; e quando fa cinque dita nella mano, e non più né meno; e l'uomo è obediente alla giustizia [quando fa quello, e non più né meno, che la giustizia] comanda, al peccatore.","Inoltre, un atto di obbedienza è fatto con misura e non in modo non misurato quando esegue un comando al limite dettato, senza però oltrepassarlo. Ad esempio, una natura particolare è obbediente alla natura nel suo complesso quando dà ad un uomo trentadue denti, non più e non meno, e quando dà ad ogni mano cinque dita, non più e non meno; allo stesso modo, un uomo è obbediente alla giustizia quando fa pagare a un trasgressore il debito incorso come sua punizione, esigendo da lui non più e non meno di richieste di giustizia."
"Né questo averebbe fatto lo latino, ma peccato averebbe non pur nel difetto e non pur nel soperchio, ma in ciascuno; e così non sarebbe la sua obedienza stata misurata, ma dismisurata, e per consequente non sarebbe stato obediente.","Un commento latino avrebbe fallito anche in questo senso: avrebbe sbagliato non solo sul lato del difetto, né solo sul lato dell'eccesso, ma di entrambi; la sua obbedienza non sarebbe stata, quindi, misurata, ma non misurata, e non sarebbe stata, di conseguenza, obbediente."
