Original,Translate_IT
"Taciti, soli, sanza compagnia","Silenzioso, solo e senza compagnia"
"n'andavam l'un dinanzi e l'altro dopo,","Siamo andati, l'uno davanti, l'altro dopo,"
come frati minor vanno per via.,Come i Frati Minori lungo la loro strada.
Vòlt'era in su la favola d'Isopo,Sulla favola di Aesop è stato diretto
"lo mio pensier per la presente rissa,","Il mio pensiero, a causa dell'attuale litigio,"
dov'el parlò de la rana e del topo;,dove ha parlato della rana e del topo;
ché più non si pareggia 'mo' e 'issa',Per 'mo' e 'issa' non sono più simili
"che l'un con l'altro fa, se ben s'accoppia","Che questo è a quello, se bene ci sposiamo"
principio e fine con la mente fissa.,Fine e inizio con una mente ferma.
"E come l'un pensier de l'altro scoppia,","E come si pensa da un'altra sorgente,"
"così nacque di quello un altro poi,","Dopo di che nacque un altro,"
che la prima paura mi fé doppia.,Che la prima paura dentro di me ha fatto doppio.
Io pensava così: 'Questi per noi,"Così ho riflettuto: ""Questi per nostro conto"
sono scherniti con danno e con beffa,"Si ridono per disprezzare, con ferite e scherniture"
"sì fatta, ch'assai credo che lor nòi.","Così grande, che penso che deve infastidire loro."
"Se l'ira sovra 'l mal voler s'aggueffa,","Se la collera viene istigata per cattiva volontà,"
ei ne verranno dietro più crudeli,Verranno a cercarci più spietati.
che 'l cane a quella lievre ch'elli acceffa'.,"che il cane sul levetto che egli afferra."""
Già mi sentia tutti arricciar li peli,Ho sentito i miei capelli alzarsi tutti alla fine già
"de la paura e stava in dietro intento,","Con il terrore e l'intenzione all'indietro,"
"quand'io dissi: “Maestro, se non celi","Quando ho detto: ""Maestro, se tu non nascondi"
"te e me tostamente, i' ho pavento","Io e te immediatamente, di Malebranche"
d'i Malebranche. Noi li avem già dietro;,Sono nel terrore; ora li abbiamo dietro di noi;
"io li 'magino sì, che già li sento”.","Li immagino, li sento già."""
"E quei: “S'i' fossi di piombato vetro,","E lui: ""Se fossi fatto di vetro di piombo,"
l'imagine di fuor tua non trarrei,La tua immagine verso l'esterno non dovrei attrarre
"più tosto a me, che quella dentro 'mpetro.","Prima per me, più di quanto io imprinti l'interno."
"Pur mo venieno i tuo' pensier tra ' miei,","Proprio ora i tuoi pensieri sono entrati tra i miei,"
"con simile atto e con simile faccia,","Con un atteggiamento simile e un volto simile,"
sì che d'intrambi un sol consiglio fei.,Quindi quella di entrambi i consigli che ho fatto.
"S'elli è che sì la destra costa giaccia,",Se peradventure la riva destra così pendio
"che noi possiam ne l'altra bolgia scendere,","Che noi alla prossima Bolgia possiamo scendere,"
noi fuggirem l'imaginata caccia”.,"Fuggiremo dall'inseguimento immaginato."""
"Già non compié di tal consiglio rendere,","Non ha ancora finito di esprimere tale opinione,"
ch'io li vidi venir con l'ali tese,"Quando li ho visti venire con ali distese,"
"non molto lungi, per volerne prendere.","Non lontano, con la volontà di afferrare su di noi."
"Lo duca mio di sùbito mi prese,","Il mio capo mi colpì all'improvviso,"
come la madre ch'al romore è desta,"Anche come madre che dal rumore si sveglia,"
"e vede presso a sé le fiamme accese,","E vicino a lei vede le fiamme accese,"
"che prende il figlio e fugge e non s'arresta,","che prende suo figlio, e vola, e non si ferma,"
"avendo più di lui che di sé cura,","Avere più cura di lui che di se stessa,"
tanto che solo una camiscia vesta;,Cosi' che la rivestasse solo con un turno.
e giù dal collo de la ripa dura,E verso il basso dalla cima della dura banca
"supin si diede a la pendente roccia,","Supina lo diede alla roccia pendente,"
che l'un de' lati a l'altra bolgia tura.,Quel lato delle altre mura di Bolgia.
Non corse mai sì tosto acqua per doccia,Ne'er scorreva così velocemente l'acqua attraverso uno sluice
"a volger ruota di molin terragno,","Per girare la ruota di qualsiasi mulino costruito a terra,"
"quand'ella più verso le pale approccia,","Quando il più vicino alla pagaia si avvicina,"
"come 'l maestro mio per quel vivagno,","Come fece il mio Maestro lungo quel confine,"
"portandosene me sovra 'l suo petto,","portandomi via con lui sul petto,"
"come suo figlio, non come compagno.","Come suo figlio, e non come compagno."
A pena fuoro i piè suoi giunti al letto,Non proprio il letto del burrone sottostante
"del fondo giù, ch'e' furon in sul colle","I suoi piedi erano arrivati, prima che arrivassero alla collina"
sovresso noi; ma non lì era sospetto:,"Proprio sopra di noi, ma non aveva paura;"
ché l'alta provedenza che lor volle,Per l'alta Provvidenza che aveva ordinato
"porre ministri de la fossa quinta,","Per porre loro ministri del quinto fossato,"
poder di partirs'indi a tutti tolle.,Il potere di là che si allontanava prese da tutti.
Là giù trovammo una gente dipinta,"Una gente dipinta là sotto che abbiamo trovato,"
"che giva intorno assai con lenti passi,","che camminava con passi molto lenti,"
piangendo e nel sembiante stanca e vinta.,Piangendo e nella loro parvenza stanco e sconfitto.
Elli avean cappe con cappucci bassi,Avevano i manti con i cadaveri in basso
"dinanzi a li occhi, fatte de la taglia","Davanti ai loro occhi, e modellato del taglio"
che in Clugnì per li monaci fassi.,Che a Colonia sono fatti per i monaci.
"Di fuor dorate son, sì ch'elli abbaglia;","Senza, sono dorati in modo che abbaglia;"
"ma dentro tutte piombo, e gravi tanto,",Ma interiormente tutto piombo e così pesante
che Federigo le mettea di paglia.,Che Frederick le metteva di paglia.
Oh in etterno faticoso manto!,O manto infaticabile per sempre!
Noi ci volgemmo ancor pur a man manca,"Ancora una volta ci voltammo, ancora alla mano sinistra"
"con loro insieme, intenti al tristo pianto;","insieme con loro, intenti alla loro triste piaghetta;"
ma per lo peso quella gente stanca,"Ma a causa del peso, quella gente stanca"
"venìa sì pian, che noi eravam nuovi","Venne così tardi, che eravamo nuovi"
di compagnia ad ogne mover d'anca.,In compagnia ad ogni movimento del haunch.
Per ch'io al duca mio: “Fa che tu trovi,"Da dove io al mio condottiero: ""Vedi tu trovare"
"alcun ch'al fatto o al nome si conosca,","Qualcuno che può essere conosciuto per atto o nome,"
"e li occhi, sì andando, intorno movi”.","E così, muovendo l'occhio verso di te."""
"E un che 'ntese la parola tosca,","E uno, che ha capito il discorso toscano,"
"di retro a noi gridò: “Tenete i piedi,","Gridò a noi da dietro: ""Rimani nei tuoi piedi,"
voi che correte sì per l'aura fosca!,"Si', chi e' cosi' forte dell'aria scura?"
Forse ch'avrai da me quel che tu chiedi”.,"Forse avrai da me quello che esigerai."""
"Onde 'l duca si volse e disse: “Aspetta,","Dove il Leader lo voltò e disse: ""Aspetta,"
e poi secondo il suo passo procedi”.,"E poi, secondo il suo ritmo procedere."""
"Ristetti, e vidi due mostrar gran fretta","Mi sono fermato, e due hanno visto che mostravo una gran fretta."
"de l'animo, col viso, d'esser meco;","di spirito, in faccia loro, di stare con me;"
ma tardavali 'l carco e la via stretta.,Ma il peso e la via ristretta li ritardarono.
"Quando fuor giunti, assai con l'occhio bieco","Quando sono saliti, a lungo con un'occhiata"
mi rimiraron sanza far parola;,Mi hanno scansionato senza dire una parola.
"poi si volsero in sé, e dicean seco:",Poi si voltò l'uno verso l'altro e disse insieme:
“Costui par vivo a l'atto de la gola;,"""Lui per l'azione della gola sembra vivere;"
"e s'e' son morti, per qual privilegio","E se sono morti, con quale privilegio"
vanno scoperti de la grave stola?”.,"Andate, sono stati scoperti dalla ruba pesante?"""
"Poi disser me: “O Tosco, ch'al collegio","Poi mi disse: ""Tuscan, che al college"
"de l'ipocriti tristi se' venuto,","Venga l'arte degli ipocriti miseri,"
dir chi tu se' non avere in dispregio”.,"Non disdegnare di dirci chi sei."""
E io a loro: “I' fui nato e cresciuto,"E io a loro: ""Nato ero io, e cresciuto"
"sovra 'l bel fiume d'Arno a la gran villa,","Nella grande città sul fiume fieristico di Arno,"
e son col corpo ch'i' ho sempre avuto.,E con il corpo che ho sempre avuto.
"Ma voi chi siete, a cui tanto distilla","Ma chi siete voi, in cui vi si abbatte"
quant'i' veggio dolor giù per le guance?,Lungo le vostre guance quel dolore che vedo?
e che pena è in voi che sì sfavilla?”.,"E che dolore c'è su di te, che scintilla così?"""
E l'un rispuose a me: “Le cappe rance,"E uno mi rispose: ""Questi manti arancioni"
"son di piombo sì grosse, che li pesi","Sono fatti di piombo così pesante, che i pesi"
fan così cigolar le lor bilance.,In questo modo i loro equilibri scricchiolano.
"Frati godenti fummo, e bolognesi;","Frati Gaudenti eravamo noi, e Bolognese;"
io Catalano e questi Loderingo,"Io Catalano, e lui Loderingo"
"nomati, e da tua terra insieme presi","nome e insieme preso dalla tua città,"
"come suole esser tolto un uom solingo,","Siccome la cosa migliore e' prendere un uomo da solo,"
"per conservar sua pace; e fummo tali,","Per mantenere la sua pace, e siamo stati tali"
ch'ancor si pare intorno dal Gardingo”.,"Che ancora è evidente intorno Gardingo."""
"Io cominciai: “O frati, i vostri mali...”;","""O frati,"" cominciai, ""il vostro iniquo..."""
"ma più non dissi, ch'a l'occhio mi corse","Ma non ha detto più, perché ai miei occhi si è affrettato"
"un, crucifisso in terra con tre pali.",Uno crocifisso con tre pale a terra.
"Quando mi vide, tutto si distorse,","Quando mi vide, si contorceva dappertutto,"
soffiando ne la barba con sospiri;,soffiando nella sua barba con suspirazioni;
"e 'l frate Catalan, ch'a ciò s'accorse,","E il frate catalano, che ha notato questo,"
"mi disse: “Quel confitto che tu miri,","Mi disse: ""Questo trafitto, che tu vedi,"
consigliò i Farisei che convenia,Consapevole dei farisei che era stato incontrato
porre un uom per lo popolo a' martìri.,Mettere un uomo in tortura per la gente.
"Attraversato è, nudo, ne la via,","Crosswise e nudo è sul sentiero,"
"come tu vedi, ed è mestier ch'el senta","Come tu percepisci; e ha bisogno di sentire,"
"qualunque passa, come pesa, pria.","Chi passa, prima quanto pesa;"
E a tal modo il socero si stenta,E in modo simile suo suocero viene punito
"in questa fossa, e li altri dal concilio","All'interno di questo fossato, e gli altri del consiglio,"
che fu per li Giudei mala sementa”.,"Che per i Giudei era un seme maligno."""
Allor vid'io maravigliar Virgilio,Ed ecco che vidi Virgilio meravigliare
sovra colui ch'era disteso in croce,Lui che è stato esteso sulla croce
tanto vilmente ne l'etterno essilio.,Così vile in eterno esilio.
Poscia drizzò al frate cotal voce:,Poi diresse al frate questa voce:
"“Non vi dispiaccia, se vi lece, dirci","""Non essere dispiaciuto, se ti è concesso, di dirci"
s'a la man destra giace alcuna foce,Se alla mano destra un qualsiasi pendio passa giù
"onde noi amendue possiamo uscirci,","Con la quale noi due potremo uscire da qui,"
sanza costrigner de li angeli neri,Senza costringere alcuni degli angeli neri
che vegnan d'esto fondo a dipartirci”.,"Venire a estrarci da questo profondo."""
Rispuose adunque: “Più che tu non speri,"Poi ha risposto: ""Più vicino di quanto tu sperassi"
s'appressa un sasso che da la gran cerchia,C'è una roccia che dal grande cerchio
"si move e varca tutt'i vallon feri,","procede e attraversa tutte le valli crudeli,"
salvo che 'n questo è rotto e nol coperchia;,"salvo che in questo 'è rotto, e non ponte;"
