Original,Translate_IT
"Taciti, soli, sanza compagnia","Soli e silenziosi, senza compagnia alcuna,"
"n'andavam l'un dinanzi e l'altro dopo,","Andavamo, uno davanti, l'altro dietro,"
come frati minor vanno per via.,come i francescani quando vanno in viaggio.
Vòlt'era in su la favola d'Isopo,"Quanto a me, questa lotta che abbiamo appena visto"
"lo mio pensier per la presente rissa,",Mi ricordava la favola di Esopo.
dov'el parlò de la rana e del topo;,dove si sente parlare la rana e il ratto.
ché più non si pareggia 'mo' e 'issa',"In effetti, oro e quindi non sono più uguali"
"che l'un con l'altro fa, se ben s'accoppia","che questi due racconti, se ci riferiamo"
principio e fine con la mente fissa.,alla conclusione come all’inizio.
"E come l'un pensier de l'altro scoppia,","Poi, come un'idea chiama un'altra idea,"
"così nacque di quello un altro poi,","A partire da questi dettagli, mi venne un sospetto."
che la prima paura mi fé doppia.,che presto raddoppiò i miei primi spaventi.
Io pensava così: 'Questi per noi,"Pensai: “Questi demoni, ingannati per colpa nostra,"
sono scherniti con danno e con beffa,"sono stati maltrattati così ridicolmente,"
"sì fatta, ch'assai credo che lor nòi.",che è da supporre che l'abbiano sentito passare.
"Se l'ira sovra 'l mal voler s'aggueffa,","Se la rabbia si aggiunge alla loro cattiva volontà,"
ei ne verranno dietro più crudeli,"correranno dietro a noi, più pronti alla nostra perdita"
che 'l cane a quella lievre ch'elli acceffa'.,che non è il cane che corre per la lepre che afferra”.
Già mi sentia tutti arricciar li peli,E ho già sentito i miei capelli alzarsi
"de la paura e stava in dietro intento,",La paura mi faceva guardare indietro.
"quand'io dissi: “Maestro, se non celi","«O maestro, dissi allora, nascondiamoci subito"
"te e me tostamente, i' ho pavento","Da qualche parte, tutti e due!"
d'i Malebranche. Noi li avem già dietro;,"Io temo qualsiasi cosa, perché ci stanno addosso:"
"io li 'magino sì, che già li sento”.",Ho così tanta paura che credo di sentirli già!”
"E quei: “S'i' fossi di piombato vetro,","“Se fossi uno specchio”, rispose lui."
l'imagine di fuor tua non trarrei,la tua immagine visibile sarebbe arrivata meno velocemente
"più tosto a me, che quella dentro 'mpetro.","a me, che non vedo l'immagine della tua anima."
"Pur mo venieno i tuo' pensier tra ' miei,","I tuoi pensieri sono venuti a intrecciarsi con i miei,"
"con simile atto e con simile faccia,","e sono così simili di forma e di figura,"
sì che d'intrambi un sol consiglio fei.,Entrambi portano agli stessi risultati.
"S'elli è che sì la destra costa giaccia,",Se il foro di destra è abbastanza inclinato
"che noi possiam ne l'altra bolgia scendere,","perché si possa passare in fondo all'altra fossa,"
noi fuggirem l'imaginata caccia”.,Noi metteremo in difetto la caccia che tu temi”.
"Già non compié di tal consiglio rendere,","Non aveva finito di spiegare il suo proposito,"
ch'io li vidi venir con l'ali tese,"che io le vidi venire, con le ali spiegate,"
"non molto lungi, per volerne prendere.","e avvicinarsi a noi, desiderosi di prenderci."
"Lo duca mio di sùbito mi prese,","Senza più aspettare, il mio signore mi afferrò"
come la madre ch'al romore è desta,come fa una madre sveglia ai clamore
"e vede presso a sé le fiamme accese,","e vedendo il fuoco circondarlo da ogni parte,"
"che prende il figlio e fugge e non s'arresta,",Prende in fretta il figlio e fugge senza fermarsi.
"avendo più di lui che di sé cura,","(a proposito di lui, dimenticando se stessa)"
tanto che solo una camiscia vesta;,il tempo che gli occorre per indossare una camicia;
e giù dal collo de la ripa dura,e dalla cima della costa si lasciò scivolare
"supin si diede a la pendente roccia,","sulla schiena, lungo tutto questo ripido pendio"
che l'un de' lati a l'altra bolgia tura.,che forma come un muro intorno all'altra fossa.
Non corse mai sì tosto acqua per doccia,L'acqua non corre più veloce al bief del mulino
