Original,Translate_IT
Avvegna che la subitana fuga,Ma mentre il loro volo improvviso si disperdeva
"dispergesse color per la campagna,",quelle anime attraverso la pianura e verso la montagna
"rivolti al monte ove ragion ne fruga,","dove siamo tormentati da punizioni giuste,"
i' mi ristrinsi a la fida compagna:,Mi sono avvicinato al mio vero compagno.
e come sare' io sanza lui corso?,Perche' come avrei potuto correre avanti senza di lui?
chi m'avria tratto su per la montagna?,Chi potrebbe avermi aiutato mentre salivo sulla montagna?
El mi parea da sé stesso rimorso:,Sembrava uno che e' stato punto da auto-riprovevole;
"o dignitosa coscïenza e netta,","o coscienza pura e nobile, tu in cui"
come t'è picciol fallo amaro morso!,ogni piccola colpa diventa un duro rimprovero!
"Quando li piedi suoi lasciar la fretta,",E quando i suoi piedi se ne erano andati in fretta...
"che l'onestade ad ogn'atto dismaga,",perché la fretta nega a tutti gli atti la loro dignità.
"la mente mia, che prima era ristretta,","la mia mente, che era-prima-troppo concentrata, è cresciuta"
"lo 'ntento rallargò, sì come vaga,",più curioso e allargato la sua attenzione;
e diedi 'l viso mio incontr'al poggio,Ho impostato la mia visione verso il pendio che sale
che 'nverso 'l ciel più alto si dislaga.,"più ripidamente, fino al cielo dal mare."
"Lo sol, che dietro fiammeggiava roggio,",Alle mie spalle il sole era rosso fiammeggiante;
"rotto m'era dinanzi a la figura,","ma là, davanti a me, la sua luce fu infranta"
ch'avëa in me de' suoi raggi l'appoggio.,perché i suoi raggi poggiavano sul mio corpo.
Io mi volsi dallato con paura,E quando ho visto il terreno era buio davanti
"d'essere abbandonato, quand'io vidi","di me e di me solo, paura che io"
solo dinanzi a me la terra oscura;,"era stato abbandonato, mi sono girato al mio fianco;"
"e 'l mio conforto: “Perché pur diffidi?”,","e lui, il mio unico conforto,"
a dir mi cominciò tutto rivolto;,"intorno, ha cominciato: ""Perché devi ancora diffidare?"
“non credi tu me teco e ch'io ti guidi?,Non credi che io sia con... e che ti guidi?
Vespero è già colà dov'è sepolto,Il corpo dal quale ho gettato le ombre
lo corpo dentro al quale io facea ombra;,è sepolto dove ora è sera: preso
"Napoli l'ha, e da Brandizio è tolto.","da Brindisi, ora appartiene a Napoli."
"Ora, se innanzi a me nulla s'aombra,","Così, se nessuna ombra cade davanti a me,"
non ti maravigliar più che d'i cieli,non essere più stupito di quando si vede
che l'uno a l'altro raggio non ingombra.,i cieli non ostacolano i raggi dell'altro.
"A sofferir tormenti, caldi e geli",Il Potere ha disposto un tale corpo senza corpo
simili corpi la Virtù dispone,"corpi per soffrire tormenti, calore e freddo;"
"che, come fa, non vuol ch'a noi si sveli.","come questo è fatto, Egli non avrebbe voluto che noi lo sapessimo."
Matto è chi spera che nostra ragione,Stupido è colui che spera nel nostro intelletto
possa trascorrer la infinita via,può raggiungere la fine di quella strada senza fine
che tiene una sustanza in tre persone.,segue solo una sostanza in tre persone.
"State contenti, umana gente, al quia;","Confinatevi, o umani, con la quia;"
"ché, se potuto aveste veder tutto,","Se tu fossi stato in grado di vedere tutto, ci sarebbe"
mestier non era parturir Maria;,non c'è bisogno che Maria partorisca.
e disïar vedeste sanza frutto,Hai visto il desiderio infruttuoso di quegli uomini
"tai che sarebbe lor disio quetato,","chi avrebbe-se la ragione avrebbe potuto-essere soddisfatto,"
ch'etternalmente è dato lor per lutto:,"coloro il cui desiderio si lamenta eternamente,"
io dico d'Aristotile e di Plato,Parlo di Aristotele e di Platone.
"e di molt'altri”; e qui chinò la fronte,","e molti altri."" Qui ha piegato la testa,"
"e più non disse, e rimase turbato.","e non disse più, rimanendo con il suo dolore."
Noi divenimmo intanto a piè del monte;,"A quel tempo avevamo raggiunto la base della montagna,"
"quivi trovammo la roccia sì erta,",scoprire un muro di roccia così pura
che 'ndarno vi sarien le gambe pronte.,che anche le gambe agili sono inutili lì.
"Tra Lerice e Turbìa la più diserta,",Il promontorio più solitario e frastagliato
"la più rotta ruina è una scala,","che si trova tra Turbia e Lerici,"
"verso di quella, agevole e aperta.","rispetto ad esso, fornisce scale ampie e facili."
"“Or chi sa da qual man la costa cala”,","""Ora chissà dove, lungo questa montagna,"""
"disse 'l maestro mio fermando 'l passo,","il mio padrone, fermandosi, chiese:"
“sì che possa salir chi va sanz'ala?”.,"dove anche chi non ha ali può salire?"""
E mentre ch'e' tenendo 'l viso basso,"Mentre lui, i suoi occhi a terra,"
"essaminava del cammin la mente,","la sua mente, considerando quale strada prendere,"
"e io mirava suso intorno al sasso,","e guardai intorno al muro di roccia,"
da man sinistra m'apparì una gente,lungo la sinistra apparve una banda di anime
"d'anime, che movieno i piè ver' noi,",a me di avvicinarsi a noi-ma così
"e non pareva, sì venïan lente.","senza fretta, i loro movimenti non si sono mostrati."
"“Leva”, diss'io, “maestro, li occhi tuoi:","""Alza gli occhi,"" dissi al mio padrone; ""qui"
"ecco di qua chi ne darà consiglio,","sono quelli che possono consigliarci come andare,"
se tu da te medesmo aver nol puoi”.,"se non riesci a trovare consigli in te stesso."""
"Guardò allora, e con libero piglio","A questo, li guardò e, meno angosciati,"
"rispuose: “Andiamo in là, ch'ei vegnon piano;","rispose: ""Andiamo là; i loro passi sono lenti;"
"e tu ferma la spene, dolce figlio”.","e tu, figlio mio, tieniti pronto alla speranza."""
"Ancora era quel popol di lontano,",La distanza da quella compagnia per noi...
"i' dico dopo i nostri mille passi,","Voglio dire, quando avevamo fatto mille passi..."
"quanto un buon gittator trarria con mano,","era ancora fino al lancio di un buon huller,"
quando si strinser tutti ai duri massi,quando tutti si sono accovacciati verso il muro duro della roccia
"de l'alta ripa, e stetter fermi e stretti","e, una volta affollati là, rifiutarono di muoversi,"
