Original,Translate_IT
"Già era l'angel dietro a noi rimaso,","Era gia' l'Angelo lasciato dietro di noi,"
"l'angel che n'avea vòlti al sesto giro,","L'Angelo che al sesto giro ci aveva travolti,"
avendomi dal viso un colpo raso;,dopo aver cancellato un segno dalla mia faccia;
e quei c'hanno a giustizia lor disiro,E coloro che hanno nella giustizia il loro desiderio
"detto n'avea beati, e le sue voci","Ci avevano detto: ""Beati,"""
"con 'sitiunt', sanz'altro, ciò forniro.","Con ""sitio,"" e senza più finirla."
E io più lieve che per l'altre foci,"E io, più luce che attraverso gli altri passi,"
"m'andava, sì che sanz'alcun labore","Andò avanti così, che senza alcun travaglio"
seguiva in sù li spiriti veloci;,Ho seguito verso l'alto gli spiriti dai piedi veloci;
"quando Virgilio incominciò: “Amore,","Quando così Virgilio cominciò: ""L'amore"
"acceso di virtù, sempre altro accese,","Agitato dalla virtù un altro accendino,"
pur che la fiamma sua paresse fore;,A condizione che esternamente la sua fiamma appaiono.
onde da l'ora che tra noi discese,Quindi dall'ora in cui Giovenale discese
"nel limbo de lo 'nferno Giovenale,","Tra noi nell'infernale Limbo,"
"che la tua affezion mi fé palese,","che mi ha reso evidente il tuo affetto,"
mia benvoglienza inverso te fu quale,La mia gentilezza verso di te era altrettanto grande
"più strinse mai di non vista persona,","Come sempre legato ad una persona invisibile,"
sì ch'or mi parran corte queste scale.,In modo che queste scale ora mi sembrino corte.
"Ma dimmi, e come amico mi perdona","Ma dimmi, e perdonami come amico,"
"se troppa sicurtà m'allarga il freno,","Se la troppa sicurezza lascia perdere il controllo,"
e come amico omai meco ragiona:,E come un amico ora tenere discorso con me;
come poté trovar dentro al tuo seno,Come è stato possibile nel tuo seno
"loco avarizia, tra cotanto senno","Per l'avarizia di trovare posto,' in mezzo a tanta saggezza"
di quanto per tua cura fosti pieno?”.,"""Come sei stato saziato dalla tua diligenza?"""
Queste parole Stazio mover fenno,Queste parole eccitato Statius in un primo momento
un poco a riso pria; poscia rispuose:,Qualcosa da ridere; poi rispose:
“Ogne tuo dir d'amor m'è caro cenno.,"""Ogni tua parola è il caro segno dell'amore per me."
Veramente più volte appaion cose,In verità spesso le cose appaiono
che danno a dubitar falsa matera,"che danno materia fallace ai nostri dubbi,"
per le vere ragion che son nascose.,Invece delle vere cause che sono nascoste!
La tua dimanda tuo creder m'avvera,La tua domanda mi mostra la tua fede di essere
"esser ch'i' fossi avaro in l'altra vita,","Che ero negro nell'altra vita,"
forse per quella cerchia dov'io era.,Potrebbe provenire dal cerchio in cui ero.
Or sappi ch'avarizia fu partita,Sappia dunque che l'avarizia è stata rimossa
"troppo da me, e questa dismisura",Troppo lontano da me; e questa stravaganza
migliaia di lunari hanno punita.,Migliaia di periodi lunari hanno punito.
"E se non fosse ch'io drizzai mia cura,","E se non fosse che ho risollevato i miei pensieri,"
"quand'io intesi là dove tu chiame,","Quando ho sentito il brano dove tu esclami,"
crucciato quasi a l'umana natura:,"Come indignato, alla natura umana,"
"'Per che non reggi tu, o sacra fame","'A ciò che non spingi, o maledetta fame"
"de l'oro, l'appetito de' mortali?',","D'oro, l'appetito dei mortali?."""
voltando sentirei le giostre grame.,Girare dovrei sentire le brutte giostre.
Allor m'accorsi che troppo aprir l'ali,Poi ho percepito che le mani potevano allargarsi troppo.
"potean le mani a spendere, e pente'mi","Le loro ali nella spesa, e si pentono di me"
così di quel come de li altri mali.,così come gli altri miei peccati;
Quanti risurgeran coi crini scemi,Quanti con i capelli tosati si alzeranno di nuovo
"per ignoranza, che di questa pecca","A causa dell'ignoranza, che da questo peccato"
toglie 'l penter vivendo e ne li stremi!,Taglia il pentimento vivendo e nella morte!
E sappie che la colpa che rimbecca,E sappiate che la trasgressione che confuta
"per dritta opposizione alcun peccato,",Con opposizione diretta ogni peccato
con esso insieme qui suo verde secca;,Insieme ad esso qui la sua verdure si asciuga.
"però, s'io son tra quella gente stato","Quindi, se io sono stato tra quella gente"
"che piange l'avarizia, per purgarmi,","che piange la sua avarizia per purificarmi,"
per lo contrario suo m'è incontrato”.,"Perché mi è capitato questo contrario."""
“Or quando tu cantasti le crude armi,"""Ora, quando canti le armi implacabili"
"de la doppia trestizia di Giocasta”,","Della duplice afflizione di Jocasta,"""
"disse 'l cantor de' buccolici carmi,",Il cantante dei Songs Bucolic ha detto:
"“per quello che Clïò teco lì tasta,","""Da quello che Clio vi prelude con te,"
non par che ti facesse ancor fedele,Non sembra che ancora ti aveva reso fedele
"la fede, sanza qual ben far non basta.",Quella fede senza la quale non bastano le opere buone.
"Se così è, qual sole o quai candele","Se questo è così, quali candele o che sole"
"ti stenebraron sì, che tu drizzasti",Sparsi la tua oscurità in modo che tu hai tagliato
poscia di retro al pescator le vele?”.,"Le tue vele dietro il Pescatore?"""
Ed elli a lui: “Tu prima m'invïasti,"E lui a lui: ""Tu mi hai diretto per la prima volta"
