Original,Translate_IT
"O insensata cura de' mortali,","O stolte cure dei mortali, come imperfette"
quanto son difettivi silogismi,sono tutti gli argomenti che ti fanno impattare
quei che ti fanno in basso batter l'ali!,le ali nel volo verso il basso [49]
Chi dietro a iura e chi ad amforismi,"Uno ha perseguito la legge, uno l'Ippocrate"
"sen giva, e chi seguendo sacerdozio,","Aforismi, mentre un altro ricercato"
"e chi regnar per forza o per sofismi,","il sacerdozio e un altro, dominano con la forza o con la frode,"
"e chi rubare e chi civil negozio,","uno era in preda al saccheggio, l'altro in realta',"
chi nel diletto de la carne involto,uno stancava se stesso nelle fatiche della carne
"s'affaticava e chi si dava a l'ozio,","e le sue delizie, un altro si diede all'ozio,"
"quando, da tutte queste cose sciolto,","mentre io, liberati da tutte queste cose,"
con Bëatrice m'era suso in cielo,"era alto in cielo con Beatrice,"
cotanto glorïosamente accolto.,così gloriosamente ricevuto.
Poi che ciascuno fu tornato ne lo,Quando ogni fiamma era tornata allo stesso punto
"punto del cerchio in che avanti s'era,","sul cerchio in cui si trovava prima,"
"fermossi, come a candellier candelo.","si è fermato, come una candela sulla sua lampada,"
E io senti' dentro a quella lumera,e ora la luce che aveva già parlato
"che pria m'avea parlato, sorridendo","dal profondo ha ricominciato a parlare,"
"incominciar, faccendosi più mera:",sorridente e splendente ancora più luminoso:
"“Così com'io del suo raggio resplendo,","Anche se riflettessi i suoi raggi radiosi, allora..."
"sì, riguardando ne la luce etterna,","Guardando verso la Luce Eterna, ho afferrato"
li tuoi pensieri onde cagioni apprendo.,i tuoi pensieri e la fonte dei loro inizi.
"Tu dubbi, e hai voler che si ricerna",'Tu sei nel dubbio e vorresti che ristabilissi
in sì aperta e 'n sì distesa lingua,"le mie parole, per renderle chiare e chiare,"
"lo dicer mio, ch'al tuo sentir si sterna,","corrispondente al livello della vostra comprensione,"
"ove dinanzi dissi: ""U' ben s'impingua"",","""Dove sono ingrassate le pecore."""
"e là u' dissi: ""Non nacque il secondo"";","così come, ""Né c'è mai stato un altro nato."""
e qui è uopo che ben si distingua.,E qui bisogna fare una chiara distinzione.
"La provedenza, che governa il mondo",'La provvidenza che governa il mondo
con quel consiglio nel quale ogne aspetto,con una sapienza così profonda che ogni occhio creato da Dio
"creato è vinto pria che vada al fondo,",deve fallire prima che raggiunga la profondità...
però che andasse ver' lo suo diletto,"""così che la sposa di Colui che, gridando"
la sposa di colui ch'ad alte grida,"a gran voce, sposata con il Suo sacro sangue,"
"disposò lei col sangue benedetto,",dovrebbe andare in gioia al suo belovéd
"in sé sicura e anche a lui più fida,","""sicuro di se' e ora a Lui piu' fedele..."
"due principi ordinò in suo favore,","ordinato a suo nome due principi,"
che quinci e quindi le fosser per guida.,"uno da questa parte, uno da quella, per servire da guide."
L'un fu tutto serafico in ardore;,"Uno era tutto serafico nel suo ardore,"
l'altro per sapïenza in terra fue,"l'altro, per la sua sapienza, era sulla terra"
di cherubica luce uno splendore.,risplendente con luce cherubino.
"De l'un dirò, però che d'amendue","- Parlo di uno, perché lodando uno,"
"si dice l'un pregiando, qual ch'om prende,","Qualunque cosa scegliamo, è parlare di entrambi,"
perch'ad un fine fur l'opere sue.,perché hanno lavorato fino ad una sola fine.
Intra Tupino e l'acqua che discende,Tra il Topino e le acque che scendono
"del colle eletto dal beato Ubaldo,",giù dalla cima della collina scelta dalla benedetta Ubaldo
"fertile costa d'alto monte pende,",c'è appeso un fertile pendio da un'alta vetta
onde Perugia sente freddo e caldo,'che fa sentire Perugia sia caldo che freddo
da Porta Sole; e di rietro le piange,"a Porta Sole, mentre dietro l'altro fianco"
per grave giogo Nocera con Gualdo.,Gualdo e Nocera piangono il loro giogo pesante.
"Di questa costa, là dov'ella frange","Da questo pendio, dove si interrompe"
"più sua rattezza, nacque al mondo un sole,","la sua ripida discesa, un sole sorgeva sul mondo,"
come fa questo talvolta di Gange.,come dal Gange il nostro sole a volte fa.
"Però chi d'esso loco fa parole,","'Perciò, chiunque voglia parlare di questo luogo"
"non dica Ascesi, ché direbbe corto,","non dire Ascesi, che trasmetterebbe troppo poco,"
"ma Orïente, se proprio dir vuole.","ma chiamalo Oriente, per suonare il suo giusto valore."
"Non era ancor molto lontan da l'orto,",Non c'era ancora molto tempo.
ch'el cominciò a far sentir la terra,quando per la prima volta ha dato il suo conforto alla terra
de la sua gran virtute alcun conforto;,per la grandezza del suo potere virtuoso.
"ché per tal donna, giovinetto, in guerra","'Perché, ancora giovane, ha combattuto contro il desiderio di suo padre"
"del padre corse, a cui, come a la morte,","per il favore di una donna alla quale, come alla morte,"
la porta del piacer nessun diserra;,"nessuno apre la porta con gioia,"
e dinanzi a la sua spirital corte,'e davanti alla sua corte spirituale
e coram patre le si fece unito;,"si unì a lei e, d'ora in poi,"
poscia di dì in dì l'amò più forte.,"ogni giorno che passava, lui la amava di più."
"Questa, privata del primo marito,","""Lei, priva del suo primo marito, disprezzata e sconosciuta"
millecent'anni e più dispetta e scura,"mille e cento anni e più,"
fino a costui si stette sanza invito;,rimase senza un pretendente fino a quando non venne.
