Original,Translate_IT
“O sodalizio eletto a la gran cena,'O compagnia degli eletti scelti per festeggiare
"del benedetto Agnello, il qual vi ciba","alla grande cena dell'Agnello benedetto,"
"sì, che la vostra voglia è sempre piena,","che ti nutre perché il tuo desiderio sia sempre soddisfatto,"
se per grazia di Dio questi preliba,"""poiché per grazia di Dio quest'uomo gode di un pregusto"
"di quel che cade de la vostra mensa,","di qualunque cosa cada sotto la tua tavola,"
"prima che morte tempo li prescriba,","prima che la morte fissi un limite al suo tempo,"
ponete mente a l'affezione immensa,'heed il suo desiderio incommensurabile e con rugiada
e roratelo alquanto: voi bevete,"da quella fontana dove bevi per sempre,"
sempre del fonte onde vien quel ch'ei pensa”.,"rinfrescarlo alla fonte stessa di tutti i suoi pensieri."""
Così Beatrice; e quelle anime liete,Così Beatrice. E quegli spiriti gioiosi
"si fero spere sopra fissi poli,","si trasformarono in anelli attorno a pali fissi,"
"fiammando, volte, a guisa di comete.",come le comete fiammeggianti nel loro splendore.
E come cerchi in tempra d'orïuoli,E come ruote nei movimenti di un orologio
"si giran sì, che 'l primo a chi pon mente","voltarsi in modo tale che, ad un osservatore,"
"quïeto pare, e l'ultimo che voli;","il più intimo sembra fermo, il più esterno per volare,"
"così quelle carole, differente-","solo perche' quei ballerini nel loro giro,"
"mente danzando, de la sua ricchezza","muoversi in modo diverso, veloce o lento,"
"mi facieno stimar, veloci e lente.",permettimi di valutare la loro ricchezza di gioia.
Di quella ch'io notai di più carezza,Dal ballerino ho fatto finta di essere il più prezioso
"vid'ïo uscire un foco sì felice,",Ho visto spuntare una fiamma così piena di gioia
che nullo vi lasciò di più chiarezza;,che non uno lì ha prodotto una maggiore luminosità.
e tre fïate intorno di Beatrice,"Tre volte ha cerchiato Beatrice,"
"si volse con un canto tanto divo,",il suo canto pieno di delizia celeste
che la mia fantasia nol mi ridice.,La mia fantasia non puo' ripeterlo.
Però salta la penna e non lo scrivo:,"E così la mia penna salta e io non la scrivo,"
"ché l'imagine nostra a cotai pieghe,","perché la nostra immaginazione è troppo cruda, così come il nostro discorso,"
"non che 'l parlare, è troppo color vivo.",per dipingere i colori più sottili delle pieghe di beatitudine.
“O santa suora mia che sì ne prieghe,"'O mia santa sorella, che ci prega"
"divota, per lo tuo ardente affetto","con tale devozione, per l'ardore del tuo amore"
da quella bella spera mi disleghe”.,"mi attiri fuori da quel bel cerchio."""
"Poscia fermato, il foco benedetto","Una volta che il fuoco benedetto era venuto a riposare,"
"a la mia donna dirizzò lo spiro,","perché la mia signora ha proferito queste parole,"
che favellò così com'i' ho detto.,Proprio come qui li ho messi giu'.
Ed ella: “O luce etterna del gran viro,E lei: 'O luce eterna di quel grande uomo
"a cui Nostro Segnor lasciò le chiavi,","con cui il nostro Signore ha lasciato le chiavi,"
"ch'ei portò giù, di questo gaudio miro,","che ha fatto scendere da questa gioia stupefacente,"
"tenta costui di punti lievi e gravi,","Provate quest'uomo come pensate che sia adatto ai punti,"
"come ti piace, intorno de la fede,","minore ed essenziale, sulla fede"
per la qual tu su per lo mare andavi.,per cui hai camminato sul mare.
"S'elli ama bene e bene spera e crede,","'Se il suo amore è giusto, e solo la sua speranza e la sua fede,"
"non t'è occulto, perché 'l viso hai quivi",non è nascosto da voi perché la vostra vista
dov'ogne cosa dipinta si vede;,può raggiungere il luogo dove tutte le cose vengono rivelate.
ma perché questo regno ha fatto civi,Ma dato che questo regno elegge i suoi cittadini...
"per la verace fede, a glorïarla,","per misura della vera fede, è certamente la sua sorte"
di lei parlare è ben ch'a lui arrivi”.,"per parlare di esso, affinché egli possa lodare la sua gloria."""
Sì come il baccialier s'arma e non parla,Proprio come lo scapolo si arma e non parla
"fin che 'l maestro la question propone,",mentre il padrone pone la domanda...
"per approvarla, non per terminarla,","per la discussione, non per la disposizione finale --"
così m'armava io d'ogne ragione,Cosi' mi sono armato di tutte le mie argomentazioni.
"mentre ch'ella dicea, per esser presto","mentre lei parlava, mi preparava"
a tal querente e a tal professione.,per un tale esaminatore e per una tale professione.
"“Dì, buon Cristiano, fatti manifesto:","Parla, buon cristiano, e fai la tua dichiarazione."
fede che è?”. Ond'io levai la fronte,Che cos'è la fede? 'A quel che ho alzato la fronte
in quella luce onde spirava questo;,"alla luce da cui questo soffiò,"
"poi mi volsi a Beatrice, ed essa pronte","e poi ho affrontato Beatrice, che ha subito segnalato,"
sembianze femmi perch'ïo spandessi,"con un'occhiata, che dovrei ora versare"
l'acqua di fuor del mio interno fonte.,le acque che stillano dalla sorgente dentro di me.
"“La Grazia che mi dà ch'io mi confessi”,",Che la grazia che mi permette di confessarmi
"comincia' io, “da l'alto primipilo,","al grande centurione,"" cominciai,"
faccia li miei concetti bene espressi”.,Concedi un'espressione chiara ai miei pensieri.
E seguitai: “Come 'l verace stilo,"E io continuai: ""Come la penna veritiera,"
"ne scrisse, padre, del tuo caro frate","padre, del tuo caro fratello l'ha scritto,"
"che mise teco Roma nel buon filo,","colui che, con voi, ha messo Roma sulla via della verità,"
fede è sustanza di cose sperate,"""La fede è la sostanza delle cose sperate,"
e argomento de le non parventi;,la prova di cose che non si vedono.
e questa pare a me sua quiditate”.,"E questo lo prendo per essere la sua quiddity."""
"Allora udi': “Dirittamente senti,","Allora ho sentito: ""Voi ragionate giustamente se capite"
se bene intendi perché la ripuose,"perché l'ha messo, per primo, tra le sostanze,"
"tra le sustanze, e poi tra li argomenti”.","solo allora per metterlo come prova."""
E io appresso: “Le profonde cose,E io: 'I misteri profondi
"che mi largiscon qui la lor parvenza,","che qui si manifestino così riccamente a me,"
"a li occhi di là giù son sì ascose,",ai nostri occhi sono così nascosti
"che l'esser loro v'è in sola credenza,","'che esistono li' solo per fede,"
sopra la qual si fonda l'alta spene;,su cui si basa la nostra speranza di elevarci.
e però di sustanza prende intenza.,E quindi assume il nome di sostanza.
E da questa credenza ci convene,"'È da questa convinzione che dobbiamo discutere,"
"silogizzar, sanz'avere altra vista:",quando non c'è nient'altro che possiamo esaminare.
però intenza d'argomento tene”.,"E quindi ha il nome di una prova."""
Allora udi': “Se quantunque s'acquista,Poi ho sentito: 'Se tutto ciò che è acquisito qui sotto
"giù per dottrina, fosse così 'nteso,","da dottrina insegnato sono stati questo ben imparato,"
non lì avria loco ingegno di sofista”.,"non ci sarebbe stato spazio per il sofistry."""
Così spirò di quello amore acceso;,Questo soffiò da quell'amore acceso.
indi soggiunse: “Assai bene è trascorsa,E continuò: 'Ora la lega di questa moneta
d'esta moneta già la lega e 'l peso;,"e il peso sono ben esaminati,"
ma dimmi se tu l' hai ne la tua borsa”.,Ma dimmi se ce l'hai nella borsa.
"Ond'io: “Sì ho, sì lucida e sì tonda,","E io: 'Io sì, così luminoso e rotondo"
che nel suo conio nulla mi s'inforsa”.,"non ho dubbi sulla sua coniazione."""
Appresso uscì de la luce profonda,Poi uscì dalla profondità della luce
che lì splendeva: “Questa cara gioia,"""Questa preziosa gemma..."
"sopra la quale ogne virtù si fonda,","su cui riposano tutte le virtù,"
onde ti venne?”. E io: “La larga ploia,"""Qual è stata la sua origine e come l'hai ottenuta?"""
"de lo Spirito Santo, ch'è diffusa","E io: 'La pioggia abbondante dello Spirito Santo,"
"in su le vecchie e 'n su le nuove cuoia,","versato sulle pergamene vecchie e nuove,"
è silogismo che la m'ha conchiusa,E' il sillogismo che me l'ha dimostrato.
"acutamente sì, che 'nverso d'ella","con tanta forza che ogni altra dimostrazione,"
ogne dimostrazion mi pare ottusa”.,"rispetto ad esso, sembrerebbe del tutto inutile."""
Io udi' poi: “L'antica e la novella,"Poi ho sentito: ""I locali, vecchi e nuovi,"
"proposizion che così ti conchiude,","che trovi così convincente nella loro verità,"
perché l'hai tu per divina favella?”.,"perché li prendi per la parola di Dio?."""
"E io: “La prova che 'l ver mi dischiude,",E io: 'La prova che mi ha rivelato la verità
"son l'opere seguite, a che natura","sono le opere che seguirono, per le quali la natura"
non scalda ferro mai né batte incude”.,"né rende il ferro rosso con calore, né colpisce l'incudine."""
