Original,Translate_IT
"“Ecco la fiera con la coda aguzza,","""Ecco il mostro con la coda appuntita,"
che passa i monti e rompe i muri e l'armi!,"che spezza le colline e spezza le mura e le armi,"
Ecco colei che tutto 'l mondo appuzza!”.,"Ecco colui che contagia tutto il mondo."""
Sì cominciò lo mio duca a parlarmi;,Così la mia Guida cominciò a dirmi:
"e accennolle che venisse a proda,","e lo fece sapere che doveva venire a riva,"
vicino al fin d'i passeggiati marmi.,Vicino al confine del marmo calpestato;
E quella sozza imagine di froda,E quell'immagine impura dell'inganno
"sen venne, e arrivò la testa e 'l busto,","Venne su e spinse a terra la sua testa e busto,"
ma 'n su la riva non trasse la coda.,Ma sul confine non ha trascinato la coda.
"La faccia sua era faccia d'uom giusto,","Il volto era come il volto di un uomo giusto,"
"tanto benigna avea di fuor la pelle,","La sua parvenza esteriore era così benigna,"
e d'un serpente tutto l'altro fusto;,E di un serpente tutto il bagagliaio accanto.
due branche avea pilose insin l'ascelle;,"Aveva due zampe, pelose fino alle ascelle;"
lo dosso e 'l petto e ambedue le coste,"la schiena e il seno, ed entrambi i lati che aveva"
dipinti avea di nodi e di rotelle.,Deciso con i cappio e con gli scudi.
"Con più color, sommesse e sovraposte","con più colori, di base o di brodi"
"non fer mai drappi Tartari né Turchi,","Mai in stoffa Tartari ha fatto né Turchi,"
né fuor tai tele per Aragne imposte.,Né tali tessuti di Aracne sono stati deposti.
"Come talvolta stanno a riva i burchi,","Come a volte le piaghe giacciono sulla riva,"
"che parte sono in acqua e parte in terra,","Quella parte è nell'acqua, parte sulla terra;"
e come là tra li Tedeschi lurchi,"E come tra i tedeschi che sgorgavano là,"
"lo bivero s'assetta a far sua guerra,",Il castoro si pianta per condurre la sua guerra;
così la fiera pessima si stava,"Così quel vile mostro giaceva sul confine,"
su l'orlo ch'è di pietra e 'l sabbion serra.,"che è di pietra, e si chiude nella sabbia."
"Nel vano tutta sua coda guizzava,","La sua coda tremava completamente nel vuoto,"
torcendo in sù la venenosa forca,"Contortando verso l'alto la forchetta invenomata,"
ch'a guisa di scorpion la punta armava.,Che nella veste di scorpione armato il suo punto.
Lo duca disse: “Or convien che si torca,"La guida ha detto: ""Ora la forza deve girare da parte"
la nostra via un poco insino a quella,"Il nostro modo un po ', anche a quella bestia"
bestia malvagia che colà si corca”.,"Malevolo, che laggiu' lo divaga."""
"Però scendemmo a la destra mammella,","Siamo dunque scesi dalla parte destra,"
"e diece passi femmo in su lo stremo,","e facemmo dieci passi sull'orlo esterno,"
per ben cessar la rena e la fiammella.,Completamente per evitare la sabbia e la fiamma;
"E quando noi a lei venuti semo,","E dopo che siamo venuti da lui, vedo"
poco più oltre veggio in su la rena,Un po' più lontano sulla sabbia
gente seder propinqua al loco scemo.,Un popolo seduto vicino al luogo cavo.
Quivi 'l maestro “Acciò che tutta piena,Allora mi disse il Maestro:
"esperïenza d'esto giron porti”,","L'esperienza di questo giro tu porti via,"
"mi disse, “va, e vedi la lor mena.",Ora vai a vedere qual e' la loro condizione.
Li tuoi ragionamenti sian là corti;,Lì la tua conversazione sia concisa;
