Original,Translate_IT
Nel tempo che Iunone era crucciata,"Una volta quando Giunone, furioso con Semele,"
"per Semelè contra 'l sangue tebano,","inventato la sua rabbia contro la casa di Tebe,"
"come mostrò una e altra fïata,","come aveva fatto in più di un'occasione,"
"Atamante divenne tanto insano,",Athamas è impazzito così tanto che quando ha visto
che veggendo la moglie con due figli,"sua moglie si avvicina con entrambi i figli,"
"andar carcata da ciascuna mano,","Tenerne uno su questo braccio, uno su quello,"
"gridò: “Tendiam le reti, sì ch'io pigli","Gridò: ""Distendiamo le reti così posso intrappolare"
la leonessa e ' leoncini al varco”;,"la leonessa con i suoi cuccioli mentre passano!"""
"e poi distese i dispietati artigli,",Poi ha raggiunto fuori e con artigli spietati
"prendendo l'un ch'avea nome Learco,","prese colui che si chiamava Learco,"
e rotollo e percosselo ad un sasso;,L'ha girato e l'ha colpito su una roccia.
e quella s'annegò con l'altro carco.,A quel punto si è affogata con l'altro suo fardello.
E quando la fortuna volse in basso,"Quando la Fortuna ebbe sottomesso l'altissimo,"
"l'altezza de' Troian che tutto ardiva,","spirito audace dei Troiani,"
"sì che 'nsieme col regno il re fu casso,","così che sia il re che il regno furono demoliti,"
"Ecuba trista, misera e cattiva,","Ecuba... miserabile, addolorato, prigioniero..."
"poscia che vide Polissena morta,","quando ha visto Polyxena massacrare e,"
e del suo Polidoro in su la riva,"donna in lutto, quando ha visto"
"del mar si fu la dolorosa accorta,","Polidoro morto sulla riva,"
forsennata latrò sì come cane;,"impazzi' e iniziò ad abbaiare come un cane,"
tanto il dolor le fé la mente torta.,il suo dolore le ha sconvolto la mente.
Ma né di Tebe furie né troiane,Ma nessun Tebano impazzito dalla rabbia...
"si vider mäi in alcun tanto crude,",o Troiano -- è mai sembrato così crudele
"non punger bestie, nonché membra umane,","nelle bestie recidenti, molto meno le parti umane,"
"quant'io vidi in due ombre smorte e nude,","come due pallidi, nudi ombre ho visto,"
che mordendo correvan di quel modo,schioccando le loro mascelle mentre si precipitavano in su
che 'l porco quando del porcil si schiude.,come i maiali che si caricano da un vigliacco aperto.
"L'una giunse a Capocchio, e in sul nodo","Quello è venuto a Capocchio, ha messo le sue zanne"
"del collo l'assannò, sì che, tirando,","nel suo collo, poi lo ha trascinato"
grattar li fece il ventre al fondo sodo.,Cosi' la sua pancia ha raschiato il terreno duro come la roccia.
"E l'Aretin che rimase, tremando","E l'Aretina, che stava lì, tremante,"
"mi disse: “Quel folletto è Gianni Schicchi,","mi disse: ""Quel demone è Gianni Schicchi,"
e va rabbioso altrui così conciando”.,"e nella sua rabbia rabbiosa sbrana gli altri."""
"“Oh”, diss'io lui, “se l'altro non ti ficchi","'Oh,' gli ho detto, 'così che l'altro non risolvere"
"li denti a dosso, non ti sia fatica","i suoi denti in te, sii così gentile da dirmi"
"a dir chi è, pria che di qui si spicchi”.","chi è prima che scappi."""
Ed elli a me: “Quell'è l'anima antica,Ed egli rispose: 'Questa è l'anima antica
"di Mirra scellerata, che divenne","di malvagia Mirra, che si è innamorata"
"al padre, fuor del dritto amore, amica.",di suo padre con amore più che lecito.
"Questa a peccar con esso così venne,",'Ella convinse a peccare con lui
"falsificando sé in altrui forma,","assumendo la forma di un'altra persona,"
"come l'altro che là sen va, sostenne,","come fece quell'altra ombra, ansiosa di declassarsi,"
"per guadagnar la donna de la torma,","'per guadagnare il mulo regina del branco,"
"falsificare in sé Buoso Donati,","assumere la forma di Buoso Donati,"
