Original,Translate_IT
Benigna volontade in che si liqua,Guegner Will... in quale diavolo ti trovi?
"sempre l'amor che drittamente spira,","L'amore vero si rivelerà aperto,"
"come cupidità fa ne la iniqua,","Come si manifesta la malvagità per mezzo del desiderio,"
"silenzio puose a quella dolce lira,",Comandamento della dolce corda silenziosa
e fece quïetar le sante corde,"E si fermò nello slancio delle corde curative,"
che la destra del cielo allenta e tira.,La destra di Dio abbassa e aumenta.
Come saranno a' giusti preghi sorde,Come sarà sorda la giusta supplica
"quelle sustanze che, per darmi voglia","Tu, che all'unisono eviti il canto,"
"ch'io le pregassi, a tacer fur concorde?",Per dare il coraggio di chiedere a me stesso.
Bene è che sanza termine si doglia,"Oh, merita di soffrire per sempre"
"chi, per amor di cosa che non duri",Quello perché l'amore si sveglia nel suo petto
"etternalmente, quello amor si spoglia.","Per i mondani, spogliarsi di quell'amore."
Quale per li seren tranquilli e puri,Come per la serenità della notte silenziosa
"discorre ad ora ad or sùbito foco,","Spesso il fuoco corre, nato dal momento,"
"movendo li occhi che stavan sicuri,","e fa gli occhi di chi guarda,"
"e pare stella che tramuti loco,","Come una stella che crea un altro posto,"
se non che da la parte ond'e' s'accende,"Solo che in quel luogo in cui si arde,"
"nulla sen perde, ed esso dura poco:",Non perde nulla e si perde rapidamente;
tale dal corno che 'n destro si stende,Così ho guardato dal braccio alla mano destra
a piè di quella croce corse un astro,"Ora vagare una stella al piede della croce,"
de la costellazion che lì resplende;,Da quella costellazione che era lì splendente.
"né si partì la gemma dal suo nastro,",La Perl non era caduta dalla sua band;
"ma per la lista radïal trascorse,",E' scappata alla luce del cielo e...
che parve foco dietro ad alabastro.,Come il fuoco dietro i cristalli lucidi.
"Sì pïa l'ombra d'Anchise si porse,","Allora, la nostra più grande musa si avvera,"
"se fede merta nostra maggior musa,",Mettete il suo germoglio nei boschetti di Elysium
quando in Eliso del figlio s'accorse.,Anchises si presenta con amore devoto.
"“O sanguis meus, o superinfusa","""Oh tu, mio sangue, su cui si sparse"
"gratïa Deï, sicut tibi cui",La grazia ha chi ha il più alto cast
bis unquam celi ianüa reclusa?”.,"Due volte, come hai aperto la porta del cielo?"""
Così quel lume: ond'io m'attesi a lui;,Mi ha attirato lo Spirito alla luce di questa parola;
"poscia rivolsi a la mia donna il viso,","Quando mi sono rivolta alla mia padrona,"
e quinci e quindi stupefatto fui;,"Ward mi ha adorato, sorpresa, qui come là,"
ché dentro a li occhi suoi ardeva un riso,Perche' avete fatto un tale sorriso nell'occhio...
"tal, ch'io pensai co' miei toccar lo fondo","Che, come ho creduto, il mio motivo in esso"
