Original,Translate_IT
La gloria di colui che tutto move,La gloria di Colui che muove ogni cosa
"per l'universo penetra, e risplende",Entra nell'universo e splendi
in una parte più e meno altrove.,In una parte di più e in un'altra di meno.
Nel ciel che più de la sua luce prende,In quel cielo che la maggior parte della sua luce riceve
"fu' io, e vidi cose che ridire","Ero io, e le cose vedevano che ripetere"
né sa né può chi di là sù discende;,né sa chi discende dall'alto;
"perché appressando sé al suo disire,",Perché avvicinandosi al suo desiderio
"nostro intelletto si profonda tanto,","Il nostro intelletto si inghiottisce fino ad ora,"
che dietro la memoria non può ire.,Che dopo di esso la memoria non può andare.
Veramente quant'io del regno santo,Davvero qualunque cosa del reame santo
"ne la mia mente potei far tesoro,",Avevo il potere di custodire nella mia mente
sarà ora materia del mio canto.,Ora diventera' il soggetto della mia canzone.
"O buono Appollo, a l'ultimo lavoro","O buon Apollo, per quest'ultima meraviglia"
"fammi del tuo valor sì fatto vaso,",Fa' di me un vaso del tuo potere.
come dimandi a dar l'amato alloro.,Come chiede l'amato alloro!
Infino a qui l'un giogo di Parnaso,Un vertice di Parnassus fino ad oggi
assai mi fu; ma or con amendue,"È stato abbastanza per me, ma ora con entrambi"
m'è uopo intrar ne l'aringo rimaso.,Devo entrare nell'arena a sinistra.
"Entra nel petto mio, e spira tue","Entra nel mio seno, tu, e respira"
sì come quando Marsïa traesti,Come al tempo in cui Marsia hai disegnato
de la vagina de le membra sue.,Fuori dal fodero di quei suoi arti.
"O divina virtù, se mi ti presti","O potente divino, prestami te stesso"
tanto che l'ombra del beato regno,Così che l'ombra del regno benedetto
"segnata nel mio capo io manifesti,","Incisa nel mio cervello, posso manifestare..."
vedra'mi al piè del tuo diletto legno,"Tu mi vedrai venire al tuo caro albero,"
"venire, e coronarmi de le foglie",E poi mi incoronerò con quelle foglie
che la materia e tu mi farai degno.,Di cui il tema e tu mi renderai degno.
"Sì rade volte, padre, se ne coglie","Così raramente, Padre, li raccogliamo"
"per trïunfare o cesare o poeta,","Per il trionfo o di Cesare o di Poeta,"
"colpa e vergogna de l'umane voglie,","(La colpa e la vergogna delle inclinazioni umane,)"
che parturir letizia in su la lieta,Che il fogliame di Peneian dovrebbe portare avanti
delfica deïtà dovria la fronda,"Gioia alla gioiosa divinità Delfica,"
"peneia, quando alcun di sé asseta.",Quando qualcuno ne fa sete.
Poca favilla gran fiamma seconda:,Una piccola scintilla è seguita da una grande fiamma;
forse di retro a me con miglior voci,Forse con voci migliori dopo di me
si pregherà perché Cirra risponda.,Sarà fatta la preghiera affinché Cirra risponda!
Surge ai mortali per diverse foci,Agli uomini mortali con passaggi diversi
la lucerna del mondo; ma da quella,"Risveglia la lampada del mondo, ma da quella"
"che quattro cerchi giugne con tre croci,","che circonda quattro unite con tre croci,"
con miglior corso e con migliore stella,Con un corso migliore e con una stella migliore
"esce congiunta, e la mondana cera",e la cera mondana
più a suo modo tempera e suggella.,Tempers e francobolli più dopo la sua moda.
Fatto avea di là mane e di qua sera,Quasi quel passaggio aveva fatto mattina là
"tal foce, e quasi tutto era là bianco","E la sera qui, e c'era del tutto bianco"
"quello emisperio, e l'altra parte nera,","Quell'emisfero, e l'altra parte nera,"
quando Beatrice in sul sinistro fianco,Quando Beatrice verso il lato sinistro
vidi rivolta e riguardar nel sole:,Vidi girarsi e guardare il sole;
aguglia sì non li s'affisse unquanco.,L'aquila non l'ha mai aggrappata cosi'!
E sì come secondo raggio suole,E anche come un secondo raggio è wont
"uscir del primo e risalire in suso,","Emettere dal primo e riascendere,"
"pur come pelegrin che tornar vuole,","Come ad un pellegrino che farebbe ritorno,"
"così de l'atto suo, per li occhi infuso","Così della sua azione, attraverso gli occhi infusi"
"ne l'imagine mia, il mio si fece,","Nella mia immaginazione, nella mia ho fatto,"
e fissi li occhi al sole oltre nostr'uso.,E il sole ha fissato i miei occhi oltre il nostro solito.
"Molto è licito là, che qui non lece",C'è molto di legale che è qui illegale
"a le nostre virtù, mercé del loco","Ai nostri poteri, in virtù del luogo"
fatto per proprio de l'umana spece.,Realizzato per la specie umana come suo.
"Io nol soffersi molto, né sì poco,","Non lo annoio a lungo, né così poco mentre"
"ch'io nol vedessi sfavillar dintorno,",Ma l'ho visto brillare intorno
com' ferro che bogliente esce del foco;,Come il ferro che viene fuso dal fuoco;
e di sùbito parve giorno a giorno,E all'improvviso sembrava che quel giorno al giorno
"essere aggiunto, come quei che puote","È stato aggiunto, come se Colui che ha il potere"
avesse il ciel d'un altro sole addorno.,Aveva con un altro sole il cielo adorna.
Beatrice tutta ne l'etterne rote,Con gli occhi sulle ruote eterne
fissa con li occhi stava; e io in lei,"Ha tenuto Beatrice tutta d'intenti, e io, su di lei"
"le luci fissi, di là sù rimote.","Rimosso la mia visione dall'alto,"
"Nel suo aspetto tal dentro mi fei,",Tale al suo aspetto interiormente è diventato
qual si fé Glauco nel gustar de l'erba,"Come Glauco, degustazione dell'erba che lo ha fatto"
che 'l fé consorto in mar de li altri dèi.,Un pari degli altri dei sotto il mare.
Trasumanar significar,Rappresentare la transumanza a parole
non si poria; però l'essemplo basti,"Impossibile sono stati; l'esempio, allora, sufficiente"
a cui esperïenza grazia serba.,Colui per il quale Grazia l'esperienza si riserva.
S'i' era sol di me quel che creasti,Se io fossi solo quello che di me tu recentemente
"novellamente, amor che 'l ciel governi,","Creatore, Amore che governa il cielo,"
"tu 'l sai, che col tuo lume mi levasti.",Tu sai chi mi hai sollevato con la tua luce!
Quando la rota che tu sempiterni,"Quando ora la ruota, che tu fai eterna"
"desiderato, a sé mi fece atteso","Desiderando te, mi ha reso attento ad esso"
"con l'armonia che temperi e discerni,","Con l'armonia tu modula e misura,"
parvemi tanto allor del cielo acceso,Poi mi parve così tanto di cielo acceso
"de la fiamma del sol, che pioggia o fiume","Per la fiamma del sole, che né pioggia né fiume"
lago non fece alcun tanto disteso.,Ha fatto un lago cosi' diffuso all'estero.
La novità del suono e 'l grande lume,La novità del suono e la grande luce
di lor cagion m'accesero un disio,"Angosciato in me un desiderio per la loro causa,"
mai non sentito di cotanto acume.,Mai prima d'ora con tanta acutezza;
"Ond'ella, che vedea me sì com'io,","Da dove lei, che mi ha visto come ho visto me stessa,"
"a quïetarmi l'animo commosso,","Per calmare in me la mia mente turbata,"
"pria ch'io a dimandar, la bocca aprio","Le ho aperto la bocca, prima che io chiedessi:"
