Original,Translate_IT
"Quel sol che pria d'amor mi scaldò 'l petto,","Quel Sole, che erst con amore il mio seno riscaldato,"
"di bella verità m'avea scoverto,","Di bella verità mi aveva scoperto,"
"provando e riprovando, il dolce aspetto;","Provando e riprovando, l'aspetto dolce."
"e io, per confessar corretto e certo","E, che potrei confessare me stesso convinto"
"me stesso, tanto quanto si convenne","E fiducioso, per quanto fosse adatto,"
leva' il capo a proferer più erto;,Ho alzato la testa per parlare.
ma visïone apparve che ritenne,Ma apparve una visione che mi ritirò
"a sé me tanto stretto, per vedersi,","Così vicino ad esso, per essere visto,"
che di mia confession non mi sovvenne.,Che la mia confessione non mi ricordavo.
"Quali per vetri trasparenti e tersi,","come il vetro lucido e trasparente,"
"o ver per acque nitide e tranquille,","O acque cristalline e indisturbate,"
"non sì profonde che i fondi sien persi,","Ma non così profondo come che il loro letto sia perso,"
tornan d'i nostri visi le postille,Torna di nuovo i contorni dei nostri volti
"debili sì, che perla in bianca fronte","Così debole, che una perla sulla fronte bianca"
non vien men forte a le nostre pupille;,non viene meno rapidamente ai nostri occhi;
tali vid'io più facce a parlar pronte;,"Questi vidi che molti volti mi spingevano a parlare,"
per ch'io dentro a l'error contrario corsi,Cosi' ho sbagliato di fronte.
a quel ch'accese amor tra l'omo e 'l fonte.,A quello che ha acceso l'amore tra uomo e fontana.
"Sùbito sì com'io di lor m'accorsi,","Appena ne sono venuto a conoscenza,"
"quelle stimando specchiati sembianti,","Li stima come sembianze specchiate,"
"per veder di cui fosser, li occhi torsi;","Per vedere chi erano, i miei occhi mi voltai,"
"e nulla vidi, e ritorsili avanti","E nulla vide, e ancora una volta li voltò avanti"
"dritti nel lume de la dolce guida,","Dirigetevi verso la luce della mia dolce Guida,"
"che, sorridendo, ardea ne li occhi santi.",Che sorrideva acceso nei suoi occhi santi.
"“Non ti maravigliar perch'io sorrida”,","""Non meravigliarti,"" mi disse, ""perché"
"mi disse, “appresso il tuo püeril coto,","Sorrido a questa tua puerile presuntuosa,"
"poi sopra 'l vero ancor lo piè non fida,","Dal momento che sulla verità non si fida ancora del suo piede,"
"ma te rivolve, come suole, a vòto:","Ma ti trasforma, come non e', nel vuoto."
"vere sustanze son ciò che tu vedi,","Le sostanze vere sono quelle che tu vedi,"
qui rilegate per manco di voto.,Qui relegare per rottura di qualche voto.
Però parla con esse e odi e credi;,"Parla con loro, ascolta e credi."
ché la verace luce che le appaga,"per la vera luce, che dà loro la pace,"
da sé non lascia lor torcer li piedi”.,"Permette loro di non voltare le spalle."""
E io a l'ombra che parea più vaga,E io all'ombra che sembrava più desiderabile
"di ragionar, drizza'mi, e cominciai,","Per parlare mi ha diretto, e ho cominciato,"
quasi com'uom cui troppa voglia smaga:,Come uno che sbigottisce l'avidità troppo grande:
"“O ben creato spirito, che a' rai","""O spirito ben creato, che nei raggi"
di vita etterna la dolcezza senti,Di vita eterna dost il gusto dolcezza
"che, non gustata, non s'intende mai,","Che essere senza gusto ne'er è compreso,"
grazïoso mi fia se mi contenti,"Grata sarà per me, se tu mi contenti"
del nome tuo e de la vostra sorte”.,"Sia con il tuo nome che con il tuo destino."""
"Ond'ella, pronta e con occhi ridenti:",Dove lei prontamente e con gli occhi ridenti:
