Original,Translate_IT_1
"Non è maraviglia se la divina provedenza, che del tutto l'angelico e lo umano acorgimento soperchia, occultamente a noi molte volte procede, con ciò sia cosa che spesse volte l'umane operazioni alli uomini medesimi ascondono la loro intenzione; ma da maravigliare è forte quando la essecuzione dello etterno consiglio tanto manifesto procede che la nostra ragione [la discerne].","Poiché spesso accade che anche le attività umane non abbiano alcun modello intelligibile per gli occhi umani, è difficile chiedersi se la provvidenza divina, la cui profondità non può mai essere sommersa dall'intelligenza angelica o umana, si dispiega spesso in modi che ci sono nascosti. È, piuttosto, qualcosa di veramente meraviglioso quando la realizzazione del piano eterno si dispiega così chiaramente che la nostra ragione discerne quel piano."
"E però io nel cominciamento di questo capitolo posso parlare colla bocca di Salomone, che in persona della Sapienza dice nelli suoi Proverbi: «Udite: però che di grandi cose io debbo parlare».","All'inizio di questo capitolo, allora, posso fare mie le parole di Salomone quando dice nei Proverbi attraverso la bocca della Sapienza: ""Ascoltami, perché le parole che devo dire sono cariche di significato."""
"Volendo la 'nmensurabile bontà divina l'umana creatura a sé riconformare, che per lo peccato della prevaricazione del primo uomo da Dio era partita e disformata, eletto fu in quello altissimo e congiuntissimo consistorio della Trinitade che 'l Figliuolo di Dio in terra discendesse a fare questa concordia.","Quando Dio, nella sua infinita bontà, ha voluto riconfigurare la creatura umana in una somiglianza di Sé stesso ancora una volta, dopo essersi separato da Lui e deformato attraverso il peccato di trasgressione del primo uomo, è stato deciso in quella corte altissima e unita della Trinità che il Figlio di Dio sarebbe sceso sulla terra per realizzare quell'armonia."
"E però che nella sua venuta lo mondo, non solamente lo cielo ma la terra, convenia essere in ottima disposizione; e la ottima disposizione della terra sia quando ella è monarchia, cioè tutta ad uno principe, come detto è di sopra; ordinato fu per lo divino provedimento quello popolo e quella cittade che ciò dovea compiere, cioè la gloriosa Roma.","Poiché per la sua venuta l'universo, la terra così come il cielo, doveva essere perfettamente disposto e la terra è perfettamente disposto quando è una monarchia (cioè, soggetto nella sua interezza ad un solo sovrano, come spiegato sopra) è stato decretato dalla provvidenza divina che la gente e quale città dovrebbe portare questo, vale a dire, gloriosa Roma."
"E però [che] anche l'albergo dove 'l celestiale rege intrare dovea, convenia essere mondissimo e purissimo, ordinata fu una progenie santissima, della quale dopo molti meriti nascesse una femmina ottima di tutte l'altre, la quale fosse camera del Figliuolo di Dio: e questa progenie fu quella di David, del qual discese la baldezza e l'onore dell'umana generazione, cioè Maria. E però è scritto in Isaia: «Nascerà virga della radice di Iesse, e fiore della sua radice salirà»; e Iesse fu padre del sopra detto David.","Poiché anche l'abitazione in cui doveva entrare il re divino doveva essere pura e immacolata, fu decretato che vi fosse una linea di famiglia della più alta santità, in cui, dopo aver vantato molti membri di grande virtù, sarebbe nata una donna che superava tutti gli altri, che sarebbe stato il luogo di riposo del Figlio di Dio. Questa era la linea di Davide, da cui nacque la gioia e la gloria della razza umana, Maria. Come sta scritto nel profeta Isaia: ""Un germoglio scaturirà dalla radice di Iesse, e dalla sua radice fiorirà un fiore."" Fu in un tempo e nello stesso tempo che ebbe luogo la nascita di Davide e la nascita di Roma, cioè l'arrivo di Enea in Italia da Troia, che fu l'evento da cui la città di Roma prese origine, come testimoniano gli antichi scritti."
"E tutto questo fu in uno temporale, che David nacque e nacque Roma, cioè che Enea venne di Troia in Italia, che fu origine della cittade romana, sì come testimoniano le scritture. Per che assai è manifesto la divina elezione del romano imperio, per lo nascimento della santa cittade, che fu contemporaneo alla radice della progenie di Maria.","Va notato in parentesi che dal momento in cui i cieli iniziarono il loro giro della terra non erano mai in una disposizione più favorevole di quando colui che li ha creati e li governa discese dall'alto, come quelli esperti nelle arti matematiche possono dimostrare fino ad oggi."
"E incidentemente è da toccare che, poi che esso cielo cominciò a girare, in migliore disposizione non fu che allora quando di là su discese Colui che l'ha fatto e che 'l governa: sì come ancora per virtù di loro arti li matematici possono ritrovare.","Anche il mondo non è mai stato così perfettamente disposto, né sarà mai più così, che quando i suoi affari sono stati diretti da una sola voce, quella del sovrano e comandante del popolo romano, come riporta Luca l'evangelista. E da quando la pace universale regnava in tutto il mondo, qualcosa che non è mai accaduto più e mai lo sarà, la nave della società umana ha accelerato direttamente lungo un viaggio pieno di piacere verso il suo porto destinato."
"Né 'l mondo mai non fu né sarà sì perfettamente disposto come allora che alla voce d'un solo, principe del roma[n] populo e comandatore, si [descrisse, sì] come testimonia Luca evangelista. E però [che] pace universale era per tutto, che mai, più non fu né fia, la nave dell'umana compagnia dirittamente per dolce cammino a debito porto correa.","O ineffabile e insondabile sapienza di Dio, che per la Tua venuta preparato così avanti in un momento e nello stesso tempo lassù in Siria e qui in Italia! O stupidissima e base di bestie che pascolano nella veste di esseri umani, che sono così arrogante da parlare contro la nostra fede; con le tue teorizzazioni e le tue indagini faticose desiderate trovare cause per ciò che Dio ha determinato con tale saggezza! Una maledizione su di te e la tua arroganza, e su tutti coloro che ti pagano prestare attenzione."
"Oh ineffabile e incomprensibile sapienza di Dio, che a una ora, per la tua venuta, in Siria suso e qua in Italia tanto dinanzi ti preparasti! E oh stoltissime e vilissime bestiuole che a guisa d'uomo voi pascete, che presummete contra nostra fede parlare e volete sapere, filando e zappando, ciò che Iddio con tanta prudenza hae ordinato! Maladetti siate voi, e la vostra presunzione, e chi a voi crede!","Alla fine del capitolo precedente ho proposto che Roma è stato particolarmente favorito da Dio non solo nella sua nascita, ma anche nella sua crescita. In breve, la mia tesi è che la crescita di Roma, dal momento del suo padre fondatore, Romulus, fino all'età della sua più alta perfezione, sotto il suddetto imperatore, è stato il risultato di divina, non solo umana, attività."
"E come detto è di sopra nel fine del precedente [capitolo del presente] trattato, non solamente speziale nascimento, ma speziale processo ebbe da Dio; ché brievemente, da Romolo cominciando, che fu di quella primo padre, infino alla sua perfettissima etade, cioè al tempo del predetto suo imperadore, non pur per umane ma per divine operazioni andò lo suo processo.","Considerate i sette re che per primi governarono Roma, cioè Romulus, Numa, Tullus, Ancus e i tre Tarquiniii, che agirono come suoi tutori e tutori nella sua infanzia; come possiamo imparare dalle storie di Roma, tutti avevano diversi doni adatti alle esigenze degli anni passati."
