Original,Translate_IT
Poi che la carità del natio loco,Perche' pensavo alla citta' paterna con commozione...
"mi strinse, raunai le fronde sparte","Lascio il fogliame che io, il cuore deve soffrire,"
"e rende'le a colui, ch'era già fioco.",Tornando alla tribù che a malapena sorrideva.
Indi venimmo al fine ove si parte,Arrivammo al confine in breve tempo
"lo secondo giron dal terzo, e dove",Dal secondo circuito interno e nel terzo
si vede di giustizia orribil arte.,Un'opera d'arte crudele di giustizia.
"A ben manifestar le cose nove,",Perché là aperto prima dei nostri passi
dico che arrivammo ad una landa,"E il nostro sguardo si affaccia su una terra aperta,"
che dal suo letto ogne pianta rimove.,Il terreno non ha mai sofferto la piantagione e l'erba.
La dolorosa selva l'è ghirlanda,"E come girava intorno alla foresta delle trincee,"
"intorno, come 'l fosso tristo ad essa;",Quello è stato rovesciato dalla foresta di dolore.
quivi fermammo i passi a randa a randa.,E' qui che siamo stati su entrambi i cerchi di Rand.
"Lo spazzo era una rena arida e spessa,",Lì fu trovata una sabbia profonda e arida.
non d'altra foggia fatta che colei,"Colui che batteva i piedi di Cato,"
che fu da' piè di Caton già soppressa.,Come abbiamo sentito dai vecchi clienti.
"O vendetta di Dio, quanto tu dei","O vendetta di Dio, tutti ti temono,"
esser temuta da ciascun che legge,"A quello che ho visto, la mia canzone rivelerà,"
ciò che fu manifesto a li occhi mei!,E allontanati rapidamente dal sentiero del camion.
D'anime nude vidi molte gregge,"Perché vidi anime nude in moltitudini,"
"che piangean tutte assai miseramente,","Tutti quelli che si lamentano miserabili e pesanti,"
e parea posta lor diversa legge.,Ma le loro pene non erano uguali.
"Supin giacea in terra alcuna gente,",Erano indietro sulla Terra.
"alcuna si sedea tutta raccolta,",Li ho visti cucirsi insieme.
e altra andava continüamente.,C'erano sempre altri che andavano avanti e indietro.
"Quella che giva 'ntorno era più molta,",La maggior parte deve sopportare la punizione camminare.
"e quella men che giacëa al tormento,","Il numero più basso era quello di chi giaceva,"
ma più al duolo avea la lingua sciolta.,Ma più spinto a lamentarsi e a piangere.
"Sovra tutto 'l sabbion, d'un cader lento,",Falls lento ho visto con il raggio rosso
"piovean di foco dilatate falde,","i fiocchi di fuoco di grandi dimensioni che si propagano verso l'alto,"
come di neve in alpe sanza vento.,Come la neve con l'aria silenziosa nella valle alpina.
Quali Alessandro in quelle parti calde,"Come Alessandro una volta balle di fuoco,"
d'Indïa vide sopra 'l süo stuolo,"Fedele fino alla terra, guardava la sua moltitudine"
"fiamme cadere infino a terra salde,","cadono in quella zona calda dell'India,"
per ch'ei provide a scalpitar lo suolo,"Perciò il suo popolo, prevenendo il pericolo,"
"con le sue schiere, acciò che lo vapore","Per ucciderla, dovrai colpire il pavimento."
mei si stingueva mentre ch'era solo:,Perche' singolarmente era piu' facile da estirpare;
tale scendeva l'etternale ardore;,Così ho visto dal fuoco arrossire il terreno;
