Original,Translate_IT
Poscia che 'ncontro a la vita presente,Quando colei che fa impareggia la mia mente
d'i miseri mortali aperse 'l vero,aveva rivelato la verità contro
"quella che 'mparadisa la mia mente,","la vita presente dei miseri mortali,"
come in lo specchio fiamma di doppiero,"poi, come uno il cui modo è illuminato da una lampada a doppia candela"
"vede colui che se n'alluma retro,","tenuto alla sua schiena, che improvvisamente in uno specchio vede"
"prima che l'abbia in vista o in pensiero,",la fiamma prima di averla vista o addirittura pensata
e sé rivolge per veder se 'l vetro,"e si gira per vedere se il vetro gli sta dicendo la verità,"
"li dice il vero, e vede ch'el s'accorda",e poi vede che riflette le cose come sono...
con esso come nota con suo metro;,come le note riflettono il punteggio quando vengono cantate --
così la mia memoria si ricorda,"così mi ricordo di aver fatto,"
ch'io feci riguardando ne' belli occhi,Guardando nei bellissimi occhi
onde a pigliarmi fece Amor la corda.,che l'amore aveva trasformato nella trappola che mi ha catturato.
E com'io mi rivolsi e furon tocchi,Quando mi voltai e mi colpirono gli occhi
"li miei da ciò che pare in quel volume,",da quello che appare su quella sfera girevole...
"quandunque nel suo giro ben s'adocchi,",se uno ma contempla il suo circuitare --
un punto vidi che raggiava lume,Ho visto un punto che ha lampeggiato un fascio di luce
"acuto sì, che 'l viso ch'elli affoca",così affilato l'occhio su cui brucia
chiuder conviensi per lo forte acume;,deve chiudersi contro la sua luminosità penetrante.
"e quale stella par quinci più poca,","La stella che, vista da qui sotto, sembra più piccola"
"parrebbe luna, locata con esso","sarebbe sembrato una luna se messo al suo fianco,"
come stella con stella si collòca.,come quando una stella è posta accanto ad un'altra.
Forse cotanto quanto pare appresso,"Come vicino, forse, come un alone sembra essere"
alo cigner la luce che 'l dipigne,"quando circonda la luce che la colora,"
"quando 'l vapor che 'l porta più è spesso,","dove il vapore che lo forma è più denso,"
distante intorno al punto un cerchio d'igne,c'è girato intorno a quel punto un anello di fuoco
"si girava sì ratto, ch'avria vinto",così veloce che avrebbe facilmente superato
quel moto che più tosto il mondo cigne;,la sfera più rapida che circonda l'universo.
"e questo era d'un altro circumcinto,","Questo punto era circondato da un altro anello,"
"e quel dal terzo, e 'l terzo poi dal quarto,","e che dal terzo, il terzo dal quarto,"
"dal quinto il quarto, e poi dal sesto il quinto.",il quarto per il quinto e il quinto per il sesto.
Sopra seguiva il settimo sì sparto,"Più in alto là ha seguito il settimo, ora si è diffuso così ampio"
"già di larghezza, che 'l messo di Iuno","che il messaggero di Giunone,"
intero a contenerlo sarebbe arto.,non sarebbe in grado di contenere le sue dimensioni.
Così l'ottavo e 'l nono; e ciascheduno,"E così, anche, l'ottavo e il nono,"
"più tardo si movea, secondo ch'era",ciascuno ruotante con velocità ridotta
in numero distante più da l'uno;,Piu' si allontanava dal primo.
e quello avea la fiamma più sincera,E quello meno rimosso dal punto di luce ardente
"cui men distava la favilla pura,","possedeva la fiamma piu' limpida, perche', credo,"
"credo, però che più di lei s'invera.",E' stata la piu' introvabile.
"La donna mia, che mi vedëa in cura","Mia signora, che mi ha visto in grave dubbio"
"forte sospeso, disse: “Da quel punto","ma ansioso di conoscere e comprendere, disse:"
depende il cielo e tutta la natura.,Da quel punto dipendono i cieli e tutta la natura.
Mira quel cerchio che più li è congiunto;,"Osserva quel cerchio piu' vicino,"
e sappi che 'l suo muovere è sì tosto,e capire che il suo moto è così rapido
per l'affocato amore ond'elli è punto”.,"perché è spronato dall'amore fiammeggiante."""
E io a lei: “Se 'l mondo fosse posto,E io a lei: 'Se l'universo fosse organizzato
"con l'ordine ch'io veggio in quelle rote,",nell'ordine che vedo qui tra queste ruote
sazio m'avrebbe ciò che m'è proposto;,Mi accontenterei di quello che hai messo davanti a me.
ma nel mondo sensibile si puote,"'Tuttavia, nel mondo del senso che vediamo"
"veder le volte tanto più divine,",più lontano dal centro girano
quant'elle son dal centro più remote.,più la divinità è nelle loro orbite.
"Onde, se 'l mio disir dee aver fine","'E così, se il mio desiderio di sapere guadagnerà la sua fine"
in questo miro e angelico templo,"in questo raro tempio degli angeli,"
"che solo amore e luce ha per confine,","che non ha che luce e amore per i confini,"
udir convienmi ancor come l'essemplo,'poi ho ancora bisogno di imparare esattamente perché
"e l'essemplare non vanno d'un modo,","modello e copia non seguono lo stesso piano,"
ché io per me indarno a ciò contemplo”.,"perché, usando i miei propri poteri, rifletto su questo invano."""
“Se li tuoi diti non sono a tal nodo,Che le tue dita non sono adatte per annullare questo nodo
"sufficïenti, non è maraviglia:","non è sorprendente, così impigliato"
"tanto, per non tentare, è fatto sodo!”.","è diventato dal non essere mai provato."""
Così la donna mia; poi disse: “Piglia,"La mia signora ha detto questo, poi ha continuato: 'Prendere"
"quel ch'io ti dicerò, se vuo' saziarti;","quello che ti dirò se tu saresti nutrito,"
e intorno da esso t'assottiglia.,e vederti affilare il tuo ingegno su di esso.
Li cerchi corporai sono ampi e arti,'I cieli materiali sono larghi o stretti
secondo il più e 'l men de la virtute,"secondo il potere, più o meno,"
che si distende per tutte lor parti.,è diffuso attraverso tutte le loro parti.
Maggior bontà vuol far maggior salute;,"'La più grande bontà rende più beatitudine,"
"maggior salute maggior corpo cape,",e la beatitudine più grande assume un corpo più grande
s'elli ha le parti igualmente compiute.,quando tutte le sue parti sono uguali nella perfezione.
Dunque costui che tutto quanto rape,"""Questa sfera, dunque, che spazza nel suo moto"
"l'altro universo seco, corrisponde",il resto dell'universo deve corrispondere
al cerchio che più ama e che più sape:,"al ring che ama e conosce di più,"
"per che, se tu a la virtù circonde","""in modo che, se applichi la tua misura,"
"la tua misura, non a la parvenza",non alle loro apparenze ma ai poteri stessi
"de le sustanze che t'appaion tonde,","degli angeli che vi appaiono come cerchi,"
tu vederai mirabil consequenza,"'Vedrete una meravigliosa congruenza,"
"di maggio a più e di minore a meno,","più grande con più, più piccolo con meno, in ogni sfera"
"in ciascun cielo, a süa intelligenza”.",secondo la sua intelligenza celeste.
Come rimane splendido e sereno,Come la volta della nostra aria è lasciata
"l'emisperio de l'aere, quando soffia",sereno e splendente quando Boreas
"Borea da quella guancia ond'è più leno,",soffia dalla sua guancia più dolce
per che si purga e risolve la roffia,e il buio rifiuto del cielo è sgombrato
"che pria turbava, sì che 'l ciel ne ride",e purificato via in modo che il cielo sorrida
con le bellezze d'ogne sua paroffia;,"come tutti i loro quartieri si riempiono di bellezza,"
"così fec'ïo, poi che mi provide",proprio come ho sentito quando la mia signora
"la donna mia del suo risponder chiaro,","mi ha dato la sua risposta lucida,"
e come stella in cielo il ver si vide.,"e, come una stella in cielo, la verità risplendeva."
"E poi che le parole sue restaro,","E quando si fermò nel suo discorso,"
non altrimenti ferro disfavilla,come il ferro bollente spara scintille
"che bolle, come i cerchi sfavillaro.","così brillavano questi cerchi,"
L'incendio suo seguiva ogne scintilla;,ogni scintilla mantenendo al suo anello fiammeggiante. Erano
"ed eran tante, che 'l numero loro",così tanti che il loro numero correva a migliaia di più
più che 'l doppiar de li scacchi s'inmilla.,che il raddoppio successivo dei quadrati di una scacchiera.
Io sentiva osannar di coro in coro,Dal coro al coro ho sentito Hosanna cantare
"al punto fisso che li tiene a li ubi,","al punto fisso, che li tiene - e per sempre -"
"e terrà sempre, ne' quai sempre fuoro.",in quegli ubi che sono sempre stati loro.
E quella che vedëa i pensier dubi,"E lei, che ha capito i pensieri perplessi"
"ne la mia mente, disse: “I cerchi primi","ora presente nella mia mente, ha detto: 'Gli anelli più vicini"
t' hanno mostrato Serafi e Cherubi.,rivela a voi sia Serafini che Cherubini.
"Così veloci seguono i suoi vimi,","""Insegnano i loro legami così rapidamente, sperando che possano guadagnare"
