Original,Translate_IT
"“O Padre nostro, che ne' cieli stai,","""O Padre nostro, dimorando nei cieli,"
"non circunscritto, ma per più amore",Tu... non cerchi mai il suo armadio...
"ch'ai primi effetti di là sù tu hai,","Preferisco fare il trono per le prime opere,"
laudato sia 'l tuo nome e 'l tuo valore,"Loda il tuo nome, il tuo spirito,"
"da ogne creatura, com'è degno",Cosa c'e' di vivo perche' il tuo dolce soffio e' un idiota.
di render grazie al tuo dolce vapore.,L'uomo ringrazia degnamente solo se lo loda.
"Vegna ver' noi la pace del tuo regno,","A noi, Signore, venga la pace del tuo regno,"
"ché noi ad essa non potem da noi,","che nessuno ha mai ottenuto con la propria forza,"
"s'ella non vien, con tutto nostro ingegno.","E che viene solo da noi, scegliendo da te."
Come del suo voler li angeli tuoi,Come gli angeli nell'Osiannasang
"fan sacrificio a te, cantando osanna,","Volete limitarvi a quello che volete,"
così facciano li uomini de' suoi.,E' cosi' che ti opprime l'uomo del cuore.
"Dà oggi a noi la cotidiana manna,",Volete che la nostra manna ci doni oggi;
sanza la qual per questo aspro diserto,Indietro senza questo su una strada ruvida
a retro va chi più di gir s'affanna.,Quelli che pensano di andare avanti così.
E come noi lo mal ch'avem sofferto,"Come noi, qual è l'altro male che ci ha fatto,"
"perdoniamo a ciascuno, e tu perdona","Perdona, oh perdonaci in grazia"
"benigno, e non guardar lo nostro merto.",E non guardare quello che ci meritiamo.
"Nostra virtù che di legger s'adona,",Non permettere che la forza vaga tolga la tentazione
"non spermentar con l'antico avversaro,","Dall'antico nemico, ma liberati"
ma libera da lui che sì la sprona.,"Da lui, l'arbitro incita al peccato e al debito."
"Quest'ultima preghiera, segnor caro,","Non per noi, caro signore, per quelli solo"
"già non si fa per noi, ché non bisogna,","Se è successo, non fate l'ultima di queste richieste,"
ma per color che dietro a noi restaro”.,"Quelli ancora là sono a sorte unentschiednem."""
Così a sé e noi buona ramogna,"Così per se stessi, pregando anche per noi, camminando"
"quell'ombre orando, andavan sotto 'l pondo,","L'ombra lentamente sotto carico pesante,"
"simile a quel che talvolta si sogna,","Come si fa a sognare spesso le loro pressioni,"
disparmente angosciate tutte a tondo,Nel primo cerchio che comprende la montagna;
"e lasse su per la prima cornice,",Si purificano dal fumo della terra e portano
purgando la caligine del mondo.,"Squilibrati pesi, opachi, ma senza riposo."
"Se di là sempre ben per noi si dice,","Se ci dicono sempre quelle cose buone,"
di qua che dire e far per lor si puote,"Che cosa può accadere per loro di questi qui,"
da quei c'hanno al voler buona radice?,Le radici hanno già colpito nell'essere migliore?
Ben si de' loro atar lavar le note,"Sostiene fedelmente il nostro supplico,"
"che portar quinci, sì che, mondi e lievi,",Che presto sfuggano al debito della terra
possano uscire a le stellate ruote.,E vedere i cerchi stellari in modo semplice e puro.
"“Deh, se giustizia e pietà vi disgrievi","""Che vi porti giustizia e grazia,"
"tosto, sì che possiate muover l'ala,","Al fine di mostrarvi la nostalgia,"
"che secondo il disio vostro vi lievi,","Presto, con le ali libere, vi alzate."
mostrate da qual mano inver' la scala,"Ma voi ci mostrate dove si sale,"
"si va più corto; e se c'è più d'un varco,",Diteci la strada e ce n'e' piu' di uno.
quel ne 'nsegnate che men erto cala;,Così ci insegna colui che è meno ripido.
"ché questi che vien meco, per lo 'ncarco","Perché questo qui, con la carne e con le ossa"
"de la carne d'Adamo onde si veste,","Vestito e lamentato da Adamo,"
"al montar sù, contra sua voglia, è parco”.","Deve sembrare in salita contro volontà."""
"Le lor parole, che rendero a queste","Così disse il mio capo, tornando a quelli,"
"che dette avea colui cu' io seguiva,","E questo discorso fu udito,"
non fur da cui venisser manifeste;,Ma non sapevo di chi mi appartenesse.
ma fu detto: “A man destra per la riva,"""Voi potete venire a destra con noi,"
"con noi venite, e troverete il passo","C'è un passaporto, non più ripido del piede"
possibile a salir persona viva.,Il vivo si e' gia' alzato dall'altra parte.
E s'io non fossi impedito dal sasso,E non strinse la pietra alla fine di Dio
"che la cervice mia superba doma,","Al collo fiero ora verso la terra,"
"onde portar convienmi il viso basso,","Così che devo sempre guardare al suolo,"
"cotesti, ch'ancor vive e non si noma,","Così, dopo di lui, sposterei lo sguardo,"
"guardere' io, per veder s'i' 'l conosco,","Per vedere se ho lui che non si chiama,"
e per farlo pietoso a questa soma.,Riconoscere e provare pietà per lui.
Io fui latino e nato d'un gran Tosco:,"Guglielmo Aldobrandeschi, il paese,"
Guiglielmo Aldobrandesco fu mio padre;,"Che l'ha fatto nascere, che ha portato gloria e onore,"
non so se 'l nome suo già mai fu vosco.,Mi ha creato ed è ben noto a voi.
L'antico sangue e l'opere leggiadre,Il vecchio sangue che fece gloria agli antenati
"d'i miei maggior mi fer sì arrogante,","Così arrogante me e orgoglioso e crudo,"
"che, non pensando a la comune madre,",Che non pensavo più alla madre di tutti.
"ogn'uomo ebbi in despetto tanto avante,","E ho disprezzato la gente in questo modo,"
"ch'io ne mori', come i Sanesi sanno,","Che ci sono morto, come sanno i Sanesi"
e sallo in Campagnatico ogne fante.,E ogni bambino di Campagnatico.
Io sono Omberto; e non pur a me danno,Omberto sono io; non solo la mia coscienza
"superbia fa, ché tutti miei consorti","Contamina l'orgoglio, ha anche tutti gli occhi"
ha ella tratti seco nel malanno.,La mia tribu' e' stata trascinata nella miseria.
E qui convien ch'io questo peso porti,"Finche' non avro' fatto abbastanza per il Signore, riposero' su di me."
"per lei, tanto che a Dio si sodisfaccia,","Il peso pesante, e quello che ho fatto lì nella vita"
"poi ch'io nol fe' tra ' vivi, qui tra ' morti”.","Non ha fatto che io faccia qui con i morti."""
Ascoltando chinai in giù la faccia;,"Ascoltavo e mi avvicinavo alla vista abbassata,"
"e un di lor, non questi che parlava,","Un altro però, sotto la pietra, ha preso"
"si torse sotto il peso che li 'mpaccia,",di girarsi per alzare lo sguardo.
"e videmi e conobbemi e chiamava,","Egli vide, riconobbe e mi chiamò e aprì,"
tenendo li occhi con fatica fisi,"Difficilmente in grado di separare lo sguardo dal motivo,"
a me che tutto chin con loro andava.,"A me che camminava con loro,"
"“Oh!”, diss'io lui, “non se' tu Oderisi,","""Tu Odrisl,"" ho gridato, felice di riconoscerlo,"
l'onor d'Agobbio e l'onor di quell'arte,"Sembri la gloria di Gubbio, la gloria dell'arte,"
ch'alluminar chiamata è in Parisi?”.,"L'arte in miniatura chiama i parigini."""
"“Frate”, diss'elli, “più ridon le carte","""Ah, fratello, più allegri sono gli scudi."""
che pennelleggia Franco Bolognese;,"Sostituì quello, ""Franks, il Bolognese,"
"l'onore è tutto or suo, e mio in parte.","Il suo è la gloria, in parte solo mia."
Ben non sare' io stato sì cortese,"Ero così nobile, vivo, non ero stato,"
"mentre ch'io vissi, per lo gran disio","Confessare questo, perché ah!"
de l'eccellenza ove mio core intese.,"All'epoca, il mio cuore orgoglioso, tutto il mio essere."
Di tal superbia qui si paga il fio;,"Per l'orgoglio, qui si paga la dogana."
"e ancor non sarei qui, se non fosse",Dove mi sono pentito perché mi sono pentito da lamentele
"che, possendo peccar, mi volsi a Dio.",Che il suo vapore oscuro mi purifichi.
Oh vana gloria de l'umane posse!,O vana gloria di sapienza sulla terra!
"com' poco verde in su la cima dura,","Quanto poco dura il tuo summit verde,"
se non è giunta da l'etati grosse!,Se piu' crude non diventano i tempi.
Credette Cimabue ne la pittura,"Come pittore, si vedeva Cimabue fiorire,"
"tener lo campo, e ora ha Giotto il grido,","Ora si vede su di lui il Giotto che colpisce,"
sì che la fama di colui è scura.,E quel splendore arde in una notte buia.
