Original,Translate_IT
"""S'io ti fiammeggio nel caldo d'amore","""Quando ti risplendo ardentemente nell'amore,"
"di là dal modo che 'n terra si vede,","Piu' di quanto veda mai un occhio terrestre,"
"sì che del viso tuo vinco il valore,","Cosi' che io oscurassi la luce del tuo occhio,"
"non ti maravigliar, ché ciò procede","Non meravigliatevi che questo accada,"
"da perfetto veder, che, come apprende,","visione piena di ciò che ha messo in luce,"
così nel bene appreso move il piede.,Nello esplorare ci si sposta.
Io veggio ben sì come già resplende,"Oh, gia' splendido. Vedo nel tuo sguardo proclamato."
"ne l'intelletto tuo l'etterna luce,","Nella tua mente una luce eterna,"
"che, vista, sola e sempre amore accende;","Che, a malapena visto, l'amore è sempre infiammato."
"e s'altra cosa vostro amor seduce,","E amate, perché vi affascina un altro fascino,"
"non è se non di quella alcun vestigio,","Così è perché, non riconosciuto, dalla luce, dal vero,"
"mal conosciuto, che quivi traluce.",Un raggio entra nell'amante.
"Tu vuo' saper se con altro servigio,","Oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no."
"per manco voto, si può render tanto","può sostituire il voto rotto,"
"che l'anima sicuri di letigio"".","Per salvare il vostro cuore dall'accusa."""
Sì cominciò Beatrice questo canto;,Così cominciò la sua parola salvifica Beatrice
"e sì com'uom che suo parlar non spezza,","E poi si mise a completare il discorso,"
continüò così 'l processo santo:,"Ininterrottamente, quello che ha iniziato."
"""Lo maggior don che Dio per sua larghezza","""Il più grande Gab delle mani di Dio"
"fesse creando, e a la sua bontate","E la sua ricca bontà è la traccia più chiara,"
"più conformato, e quel ch'e' più apprezza,","Da lui apprezzato come la più alta delle sue donazioni,"
fu de la volontà la libertate;,"È libero arbitrio, dice la creatura,"
"di che le creature intelligenti,","Colui che diede ragione, ricevette da lui,"
"e tutte e sole, fuoro e son dotate.","Di ognuno di questi, ma anche di questi solo."
"Or ti parrà, se tu quinci argomenti,",Da qui si vede l'alto valore del pio
"l'alto valor del voto, s'è sì fatto","I voti, se così è,"
che Dio consenta quando tu consenti;,Che Dio accetti ciò che hai comandato.
"ché, nel fermar tra Dio e l'omo il patto,",Perché chi conclude il contratto con Dio manca
"vittima fassi di questo tesoro,",Offrirti questo tesoro in sacrificio...
tal quale io dico; e fassi col suo atto.,Con i suoi valori nessun altro misura.
Dunque che render puossi per ristoro?,Com'e' possibile che ci sia un sostituto qui?
"Se credi bene usar quel c'hai offerto,","Hai bisogno di quello che hai sacrificato,"
di maltolletto vuo' far buon lavoro.,E' solo beneficenza con le cose rubate.
Tu se' omai del maggior punto certo;,Hai capito la cosa piu' importante...
"ma perché Santa Chiesa in ciò dispensa,","Ma perché la Chiesa libera dal voto,"
"che par contra lo ver ch'i' t'ho scoverto,",E' cosi' che stai mettendo in dubbio la mia verita'.
"convienti ancor sedere un poco a mensa,",Resta un po' al tavolo.
"però che 'l cibo rigido c'hai preso,","Se hai mangiato qualcosa di indigeribile,"
richiede ancora aiuto a tua dispensa.,Il rimedio da cui il dolore scompare.
Apri la mente a quel ch'io ti paleso,"A quello che dico, apri il tuo spirito,"
"e fermalvi entro; ché non fa scïenza,","Poiché l'udito non dà sapienza, no, mantenga;"
"sanza lo ritenere, avere inteso.",Tienilo per essere saggio.
Due cose si convegnono a l'essenza,Questa vittima contiene due cose.
di questo sacrificio: l'una è quella,Il primo: il voto contro e il '
di che si fa; l'altr'è la convenenza.,Il secondo: il contratto di mantenerlo fedele.
Quest'ultima già mai non si cancella,"Quest'ultimo è eterno,"
se non servata; e intorno di lei,"Finche' non sara' compiuto, e come rispettarlo..."
sì preciso di sopra si favella:,Questo è ciò che ti faccio sapere di sopra.
però necessitato fu a li Ebrei,"Per questo gli Ebrei dovevano uccidere delle vittime,"
"pur l'offerere, ancor ch'alcuna offerta",Anche se per la promessa allora e quando
"si permutasse, come saver dei.","Loro, come devi sapere, hanno portato un altro."
"L'altra, che per materia t'è aperta,","L'oggetto può quindi essere che si,"
"puote ben esser tal, che non si falla","Anche senza pentimento e senza biasimo,"
se con altra materia si converta.,Con un altro può scambiarlo.
Ma non trasmuti carco a la sua spalla,Solo che nessuno può sottomettervi
"per suo arbitrio alcun, sanza la volta","A scelta propria, quando il primo carico"
e de la chiave bianca e de la gialla;,La chiave gialla e bianca non staccare.
"e ogne permutanza credi stolta,","E ogni scambio del peso è odiato da Dio,"
se la cosa dimessa in la sorpresa,"Se prendiamo quelli che mettiamo da noi,"
come 'l quattro nel sei non è raccolta.,Non come i Sei i Quattro.
Però qualunque cosa tanto pesa,"Percio', tirate quello che vi e' stato promesso mentre pesate."
"per suo valor che tragga ogne bilancia,","Qualsiasi carrozza scende dal suo peso,"
sodisfar non si può con altra spesa.,Non c'e' nessun posto in cui rimpiazzarlo.
Non prendan li mortali il voto a ciancia;,"Scherzi, mortali, non con i voti."
"siate fedeli, e a ciò far non bieci,","Siate fedeli, ma guardatevi, perché è difficile lamentarsi"
come Ieptè a la sua prima mancia;,"Chiunque, come Iefte, promette ciecamente."
"cui più si convenia dicer 'Mal feci',","A lui piaceva di più: ho fatto male! dire,"
"che, servando, far peggio; e così stolto","Come, tenendo, peggio fare la stessa vergogna"
"ritrovar puoi il gran duca de' Greci,",Si vedeva che portavano i padroni dei Greci;
"onde pianse Efigènia il suo bel volto,",Drob Iphigenia piange in amaro Gram
e fé pianger di sé i folli e i savi,"Si piangevano i bianchi e gli stolti,"
ch'udir parlar di così fatto cólto.,"Si', tutti quelli che hanno sentito parlare di questo tipo di servizio."
"Siate, Cristiani, a muovervi più gravi:","Non essere credulone, popolo cristiano, e cerca,"
"non siate come penna ad ogne vento,",Non essere come la fiumana del vento;
e non crediate ch'ogne acqua vi lavi.,Notate che non tutte le acque vi lavano
"Avete il novo e 'l vecchio Testamento,","Il Vecchio e Nuovo Testamento è tuo,"
e 'l pastor de la Chiesa che vi guida;,"La Chiesa Pastore è il capo dei suoi figli,"
questo vi basti a vostro salvamento.,E questo benedice solo la vostra salvezza.
"Se mala cupidigia altro vi grida,","Qualcuno vi incita a fare il cattivo,"
"uomini siate, e non pecore matte,","Non siete pecore, voi inconsapevoli,"
sì che 'l Giudeo di voi tra voi non rida!,Ma non lasciate che gli ebrei vi insultino dal vicino.
Non fate com'agnel che lascia il latte,Non fate come l'agnello che il seno della madre
"de la sua madre, e semplice e lascivo","Lasciate che, stupido e arrapato, invano"
"seco medesmo a suo piacer combatte!"".","Solo con se stesso combatte per il suo piacere."""
Così Beatrice a me com'ïo scrivo;,"Beatrice parlò e si voltò, ansioso di pioggia,"
poi si rivolse tutta disïante,"Tutti i tendini, il loro sguardo verso la luce,"
a quella parte ove 'l mondo è più vivo.,Empor al bellissimo mondo della vita superiore.
Lo suo tacere e 'l trasmutar sembiante,"Il loro silenzio, voi trasformate la faccia"
"puoser silenzio al mio cupido ingegno,",Commandamenti per lo spirito avido Silenzio
che già nuove questioni avea davante;,E non mi lasciarono fare nuove domande.
e sì come saetta che nel segno,"E veloce come le frecce vibranti mostrano,"
"percuote pria che sia la corda queta,","Infiltrando nel bersaglio, e il tendine riposa,"
così corremmo nel secondo regno.,Così ci affrettammo a salire al secondo impero.
"Quivi la donna mia vid'io sì lieta,","La Signora l'ho vista così con gioia,"
"come nel lume di quel ciel si mise,","Dal momento che il volo ci ha portato alla nuova luce,"
che più lucente se ne fé 'l pianeta.,Che la luce e il calore della stella divennero più brillanti.
"E se la stella si cambiò e rise,","Quando il pianeta, trasformandosi, rideva,"
qual mi fec'io che pur da mia natura,"Come mi sentivo, io, il trasmutabile?"
