Original,Translate_IT
"Mentre che sì per l'orlo, uno innanzi altro,",Mentre sul bordo così uno prima l'altro
"ce n'andavamo, e spesso il buon maestro","Siamo andati sulla nostra strada, spesso il buon Maestro"
diceami: “Guarda: giovi ch'io ti scaltro”;,"Disse: ""Guarda! Basta che ti avverta."""
"feriami il sole in su l'omero destro,","Sulla spalla destra mi colpì ora il sole,"
"che già, raggiando, tutto l'occidente","Che, raggiando fuori, già tutto l'ovest"
mutava in bianco aspetto di cilestro;,Cambiato dal suo aspetto azzurro in bianco.
e io facea con l'ombra più rovente,E con la mia ombra ho fatto la fiamma
parer la fiamma; e pur a tanto indizio,Apparire più rosso; e anche a tale segno
"vidi molt'ombre, andando, poner mente.","Shades ha visto che molti, mentre andavano, prestare attenzione."
Questa fu la cagion che diede inizio,Questa è stata la causa che ha dato loro un inizio
loro a parlar di me; e cominciarsi,per parlare di me; e a se stessi cominciarono
a dir: “Colui non par corpo fittizio”;,"Dire: ""Questo non sembra un corpo fazioso!"""
"poi verso me, quanto potëan farsi,","Poi verso di me, per quanto potevano arrivare,"
"certi si fero, sempre con riguardo","Sono venuti certi di loro, sempre per quanto riguarda"
di non uscir dove non fosser arsi.,Non per uscire dove non sarebbero stati bruciati.
"“O tu che vai, non per esser più tardo,","""O tu che vai, non per essere più lento"
"ma forse reverente, a li altri dopo,","Ma forse reverente, dietro gli altri,"
rispondi a me che 'n sete e 'n foco ardo.,"Rispondimi, che nella sete e nel fuoco bruciano."
Né solo a me la tua risposta è uopo;,né per me solo la tua risposta è necessaria;
ché tutti questi n'hanno maggior sete,Per tutti questi hanno più sete di esso
che d'acqua fredda Indo o Etïopo.,Che per l'etiopo di acqua fredda o indiano.
Dinne com'è che fai di te parete,Dicci com'è che ti fai
"al sol, pur come tu non fossi ancora","Un muro al sole, come se tu non avessi"
di morte intrato dentro da la rete”.,"Entrato ancora nella rete della morte."""
Sì mi parlava un d'essi; e io mi fora,"Così uno di loro mi ha rivolto, e io dritto"
"già manifesto, s'io non fossi atteso","Avrei dovuto rivelarmi, se non fossi stato piegato."
ad altra novità ch'apparve allora;,Su altre novità che poi sono apparse.
ché per lo mezzo del cammino acceso,Per attraverso il mezzo della strada in fiamme
"venne gente col viso incontro a questa,","Venne una gente faccia a faccia con questi,"
la qual mi fece a rimirar sospeso.,Il che mi trattenne in suspense con lo sguardo rivolto verso di loro.
Lì veggio d'ogne parte farsi presta,Vedo che mi affretto su entrambi i lati.
ciascun'ombra e basciarsi una con una,"Ognuna delle ombre, e baciarsi l'un l'altra"
"sanza restar, contente a brieve festa;","Senza una pausa, contenuti con breve saluto."
così per entro loro schiera bruna,Così nel mezzo dei loro battaglioni bruni
"s'ammusa l'una con l'altra formica,",Museruola per museruola una formica incontra un altro
forse a spïar lor via e lor fortuna.,Forse per spiare il loro viaggio o la loro fortuna.
"Tosto che parton l'accoglienza amica,","Non prima è finito l'amichevole saluto,"
"prima che 'l primo passo lì trascorra,","O mai il primo passo passa in avanti,"
sopragridar ciascuna s'affatica:,Ognuno si sforza di gridare l'altro;
la nova gente: “Soddoma e Gomorra”;,"Il nuovo popolo: ""Sodoma e Gomorra!"""
"e l'altra: “Ne la vacca entra Pasife,","Il resto: ""Nella mucca Pasifae entra,"
perché 'l torello a sua lussuria corra”.,"affinché il toro per la sua lussuria scappi!"""
"Poi, come grue ch'a le montagne Rife","Poi come le gru, che ai monti di Ripaean"
"volasser parte, e parte inver' l'arene,","Potrebbe volare in parte, e in parte verso le sabbie,"
"queste del gel, quelle del sole schife,","Questi del gelo, quelli del sole evitante,"
"l'una gente sen va, l'altra sen vene;","Una gente sta andando, e l'altra sta arrivando,"
"e tornan, lagrimando, a' primi canti","E piangendo ritornano alle loro prime canzoni,"
e al gridar che più lor si convene;,"e al grido che più li abbellisce,"
"e raccostansi a me, come davanti,","E vicino a me si avvicinò, come prima,"
"essi medesmi che m'avean pregato,","Lo stesso che mi aveva supplicato,"
attenti ad ascoltar ne' lor sembianti.,Attento ad ascoltare nel loro volto.
"Io, che due volte avea visto lor grato,","Io, che la loro inclinazione aveva visto due volte,"
incominciai: “O anime sicure,"Iniziarono: ""O anime al sicuro in possesso,"
"d'aver, quando che sia, di pace stato,","Quando può essere, di uno stato di pace,"
non son rimase acerbe né mature,Né mature né mature sono rimaste
"le membra mie di là, ma son qui meco","I miei membri sulla terra, ma qui sono con me"
col sangue suo e con le sue giunture.,Con il loro stesso sangue e le loro articolazioni.
Quinci sù vo per non esser più cieco;,Vado quassù per non essere più cieco;
"donna è di sopra che m'acquista grazia,","Una Signora è lassù, che vince questa grazia,"
per che 'l mortal per vostro mondo reco.,Da dove il mortale attraverso il vostro mondo lo porto.
Ma se la vostra maggior voglia sazia,Ma come il tuo più grande desiderio soddisfatto
"tosto divegna, sì che 'l ciel v'alberghi","Possa presto diventare, affinché il Cielo possa ospitarvi"
"ch'è pien d'amore e più ampio si spazia,","che è pieno d'amore, e la maggior parte ampiamente si diffonde,"
"ditemi, acciò ch'ancor carte ne verghi,","Dimmi, che potrei scriverlo di nuovo nei libri,"
"chi siete voi, e chi è quella turba",Chi sei tu e che cos'è questa moltitudine
che se ne va di retro a' vostri terghi”.,"Che va sulla sua strada alle vostre spalle?"""
Non altrimenti stupido si turba,Non altrimenti con meraviglia è sconcertato
"lo montanaro, e rimirando ammuta,","L'alpinista e lo sguardo rotondo è stupido,"
"quando rozzo e salvatico s'inurba,","Quando e' rude e rustico verso la citta',"
che ciascun'ombra fece in sua paruta;,che ogni ombra è diventata nel suo aspetto;
"ma poi che furon di stupore scarche,","Ma quando si dissolsero le loro insidie,"
"lo qual ne li alti cuor tosto s'attuta,","che nei cuori alti si calma rapidamente,"
"“Beato te, che de le nostre marche”,","""Beato tu, che dei nostri confini,"""
