Original,Translate_IT
"Dal centro al cerchio, e sì dal cerchio al centro",Dal bordo al centro si vede scorrere l'acqua
"movesi l'acqua in un ritondo vaso,","Nella nappa rotonda, dal centro al bordo,"
secondo ch'è percosso fuori o dentro:,Come si fa a spingersi verso l'esterno o verso l'interno.
ne la mia mente fé sùbito caso,"Questo era ciò che ora stava davanti alla mia anima,"
"questo ch'io dico, sì come si tacque",La vita sana di Tommaso taceva silenziosa
"la glorïosa vita di Tommaso,","E dolcemente intasata la sua voce svanì,"
per la similitudine che nacque,Se quella somiglianza che si verifica...
"del suo parlare e di quel di Beatrice,","Quando parlò, poi la bocca di Beatricen,"
"a cui sì cominciar, dopo lui, piacque:",Che ora è piaciuto alzare la voce:
"“A costui fa mestieri, e nol vi dice","""Gli è necessario, anche se non vi conosce"
"né con la voce né pensando ancora,","Nelle parole c'è ancora da leggere dentro,"
d'un altro vero andare a la radice.,Cercare un'altra ragione di verità.
Diteli se la luce onde s'infiora,Ditegli se questa luce che il vostro essere
"vostra sustanza, rimarrà con voi","Così splendidamente fiorita, vi rimarrà per sempre"
etternalmente sì com'ell'è ora;,"Nello stesso splendore, ha dimostrato fino ad ora."
"e se rimane, dite come, poi","E, restate. Dite così, per non sbagliare mai,"
"che sarete visibili rifatti,","Come quando sarete di nuovo visibili,"
esser porà ch'al veder non vi nòi”.,"Non acceca e non confonde il vostro sguardo."""
"Come, da più letizia pinti e tratti,",Come con il desiderio più intenso spesso qui sulla terra
a la fïata quei che vanno a rota,Le ballerine che ballano con allegria
"levan la voce e rallegrano li atti,",Alzate la voce e rallegratevi.
"così, a l'orazion pronta e divota,","Così ha mostrato la nuova voglia di doppia corona,"
li santi cerchi mostrar nova gioia,"Quando gli chiese, così presto, ma devotamente,"
nel torneare e ne la mira nota.,In gioioso girare e cantare miracoli e splendore.
Qual si lamenta perché qui si moia,"Chi si lamenta della nostra morte sulla terra,"
"per viver colà sù, non vide quive","Per vivere lì, oh che sente e pensa"
lo refrigerio de l'etterna ploia.,Non come ci pasceremo sulla rugiada eterna.
Quell'uno e due e tre che sempre vive,"Che tre, due e uno, che dirige tutto"
"e regna sempre in tre e 'n due e 'n uno,","E vivete per sempre in una, due e tre,"
"non circunscritto, e tutto circunscrive,",E... eternamente senza limiti... l'universo confinato...
tre volte era cantato da ciascuno,Le canzoni sono state cantate in melodee
"di quelli spirti con tal melodia,",Tre volte nel coro per ottenere il pieno salario del dovere
ch'ad ogne merto saria giusto muno.,E dare ogni merito.
E io udi' ne la luce più dia,E una voce risuonava alla luce della luce
"del minor cerchio una voce modesta,",Il cerchio più piccolo poi si avvicinò alla mitezza
"forse qual fu da l'angelo a Maria,",Non è quello dell'angelo della profezia.
risponder: “Quanto fia lunga la festa,"""Fino a quando il piacere nella terra celeste,"
"di paradiso, tanto il nostro amore",Per tutto il tempo che il nostro amore dura e fa
si raggerà dintorno cotal vesta.,Dimostrati intorno a noi in questo splendore.
La sua chiarezza séguita l'ardore;,"E la sua chiarezza, corrisponde al fuoco,"
"l'ardor la visïone, e quella è tanta,","La brama di oscurità, e questo sarà più per noi,"
quant'ha di grazia sovra suo valore.,Piu' la Grazia e' su di noi.
Come la carne glorïosa e santa,"Quando prenderemo il corpo guarito,"
"fia rivestita, la nostra persona","Sarà il nostro essere in grazia superiore,"
più grata fia per esser tutta quanta;,"Piu' e' completo, piu' e' perfetto."
per che s'accrescerà ciò che ne dona,"Ma la luce libera si alzerà,"
"di gratüito lume il sommo bene,","che riceviamo per grazia dal Supremo Bene,"
lume ch'a lui veder ne condiziona;,"luce che ci permette di vederlo,"
"onde la visïon crescer convene,","E più in alto si affacciano gli occhi,"
"crescer l'ardor che di quella s'accende,","Più alto è il calore che accende l'oscurita,"
crescer lo raggio che da esso vene.,Più alto è il raggio che proviene da esso.
"Ma sì come carbon che fiamma rende,","Ma, come il carbone che spruzza la fiamma,"
"e per vivo candor quella soverchia,",Sopravvivono in un vibrato splendore
sì che la sua parvenza si difende;,E si vede come splendono anche questi.
così questo folgór che già ne cerchia,"Così lo splendore che già ora ci gira,"
fia vinto in apparenza da la carne,"Una volta sconfisse le nostre apparenze carnali,"
che tutto dì la terra ricoperchia;,Quando Dio lo libererà dalla sua tomba.
né potrà tanta luce affaticarne:,Non saremo così splendenti per il castigo.
ché li organi del corpo saran forti,"Perché forte per godere tutte le vigorose,"
a tutto ciò che potrà dilettarne”.,"Sarà ogni strumento del nostro corpo."""
Tanto mi parver sùbiti e accorti,Amen chiamarono entrambi cori e lasciarono
"e l'uno e l'altro coro a dicer “Amme!”,","Per coerenza, il desiderio di desiderare,"
che ben mostrar disio d'i corpi morti:,Riunirsi ai loro corpi.
"forse non pur per lor, ma per le mamme,","E probabilmente non solo per sé, no, per l'accoglienza"
per li padri e per li altri che fuor cari,"dei padri, delle madri e degli altri cari,"
anzi che fosser sempiterne fiamme.,Quella che la amava... prima che avvolgesse la fiamma.
"Ed ecco intorno, di chiarezza pari,","E guarda, alla lucentezza di questi fuochi eterni"
"nascere un lustro sopra quel che v'era,",È venuto la stessa chiarezza intorno come quando la luce
per guisa d'orizzonte che rischiari.,Rinnovare la freccia d'oro del giorno del sole.
E sì come al salir di prima sera,"Come quando si rompe gradualmente la sera,"
"comincian per lo ciel nove parvenze,","Nel cielo punti, piccolo e pallido, brillare,"
