Original,Translate_IT
In forma dunque di candida rosa,"Così, a forma di quella rosa bianca, il santo"
mi si mostrava la milizia santa,"la legione è stato mostrato a me-l'ostia che Cristo,"
che nel suo sangue Cristo fece sposa;,"con il Suo stesso sangue, aveva preso come Sua Sposa."
"ma l'altra, che volando vede e canta","L'altro ospite che, volando, vede e canta"
la gloria di colui che la 'nnamora,"la gloria di Colui che trae il suo amore,"
"e la bontà che la fece cotanta,","e quella bontà che le ha concesso tale gloria,"
sì come schiera d'ape che s'infiora,"proprio come uno sciame di api che, in un momento,"
una fïata e una si ritorna,"entra nei fiori e, in un altro, gira"
"là dove suo laboro s'insapora,","tornando a quel lavoro che produce un tale dolce aroma,"
nel gran fior discendeva che s'addorna,disceso in quel vasto fiore abbellito
"di tante foglie, e quindi risaliva","con molti petali, poi di nuovo si alzò"
là dove 'l süo amor sempre soggiorna.,alla dimora eterna del suo amore.
Le facce tutte avean di fiamma viva,I loro volti erano tutte fiamme vive; le loro ali
"e l'ali d'oro, e l'altro tanto bianco,","erano d'oro; e per il resto, il loro bianco era così"
che nulla neve a quel termine arriva.,"intensa, nessuna neve può corrispondere al bianco che hanno mostrato."
"Quando scendean nel fior, di banco in banco","Quando si sono arrampicati su quella rosa fiorita,"
porgevan de la pace e de l'ardore,"di rango in grado, hanno condiviso quella pace e ardore"
ch'elli acquistavan ventilando il fianco.,"che avevano guadagnato, con ali che gonfiavano i loro lati."
Né l'interporsi tra 'l disopra e 'l fiore,"Né così vasta una folla in volo, anche se"
di tanta moltitudine volante,si interpose tra la rosa candida
impediva la vista e lo splendore:,"e luce sopra, ostruire la vista o lo splendore,"
ché la luce divina è penetrante,perché la luce di Dio penetra così
"per l'universo secondo ch'è degno,",l'universo secondo il valore
sì che nulla le puote essere ostante.,"da ogni parte, che nessuna cosa può impedirlo."
"Questo sicuro e gaudïoso regno,","Questo regno fiducioso e gioioso, affollato"
"frequente in gente antica e in novella,","con persone di epoche nuove e antiche,"
viso e amore avea tutto ad un segno.,ha trasformato tutta la sua vista e ardore in un solo segno.
Oh trina luce che 'n unica stella,"O tre volte luce che, in una singola stella"
"scintillando a lor vista, sì li appaga!","scintillano nei loro occhi, li contengono così,"
guarda qua giuso a la nostra procella!,Guardate giù e vedete la nostra tempesta qui sotto!
