Original,Translate_IT_1
"Veduto come, nel principio delle laude di costei, sottilmente si dice essa essere della divina sustanza, in quanto primieramente si considera, da procedere e da vedere è come seconda[ria]mente dico essa essere nelle causate intelligenze.","Ora che abbiamo visto come, all'inizio delle lodi di questa signora, la presento sottilmente come appartenente all'essenza divina se considerata nella sua forma primaria, è tempo di andare avanti e vedere come la presento come esistente in secondo luogo nelle intelligenze create."
"Dico adunque: Ogni Intelletto di là su la mira: dove è da sapere che 'di là su' dico, faccendo relazione a Dio che dinanzi è menzionato; e per questo escludo le Intelligenze che sono in essilio della superna patria, le quali filosofare non possono, però che amore in loro è del tutto spento, e a filosofare, come già detto è, è necessario amore. Per che si vede che le infernali Intelligenze dallo aspetto di questa bellissima sono private. E però che essa è beatitudine dello 'ntelletto, la sua privazione è amarissima e piena d'ogni tristizia.","Io dico, allora: Ogni Intelletto là sopra sguardi alti su di lei. Va spiegato qui che con le parole ""là in alto"" indico una relazione con Dio, che è già stato menzionato; e quindi escludo le Intelligenze che vivono in esilio dalla loro patria celeste, che non possono filosofare, perché in loro l'amore è del tutto estinto, e, come è stato spiegato, l'amore è intrinseco alla filosofizzazione. È evidente, quindi, che le Intelligenze nell'inferno sono private della vista di questa bellissima signora; e, poiché essa costituisce la felicità dell'intelletto, essere privata di lei è amara nell'estremo e piena di tristezza assoluta."
"Poi quando dico: E quella gente che qui s'innamora, discendo a mostrare come nell'umana intelligenza essa secondariamente ancora vegna; della quale filosofia umana séguito poi per lo trattato, essa commendando. Dico adunque che la gente che s'innamora 'qui', cioè in questa vita, la sente nel suo pensiero, non sempre, ma quando Amore fa della sua pace sentire. Dove sono da vedere tre cose che in questo testo sono toccate.","Nelle parole che seguono, e quelle persone che qui sono innamorate, scendo dalla scala dell'essere per spiegare come la filosofia in senso secondario entra anche nell'intelligenza umana; poi dedico il resto di questo trattato alla filosofia come esiste nell'essere umano, per lodarlo. Dico, allora, che le persone che sono innamorate ""qui,"" cioè in questa vita, la sperimenteranno nei loro pensieri non sempre, ma quando l'amore darà loro esperienza della sua pace. Qui tre punti toccati in questo testo devono essere colti."
"La prima si è quando si dice: la «gente che qui s'innamora», per che pare farsi distinzione nella umana generazione. E di necessitate fare si conviene, ché, secondo che manifestamente appare, e nel seguente trattato per intenzione si ragionerà, grandissima parte delli uomini vivono più secondo lo senso che secondo ragione; e quelli che secondo lo senso vivono di questa innamorare è impossibile, però che di lei avere non possono alcuna apprensione.","Il primo è menzionato quando dico: persone che qui sono innamorate, dove è evidente che una distinzione è fatta tra gli esseri umani. È necessario fare tale distinzione perché, come è abbondantemente chiaro, e come sarà espressamente discusso nel libro seguente, la stragrande maggioranza dell'umanità vive più secondo la loro natura sensuale che secondo la loro ragione; ed è impossibile per coloro che vivono secondo i loro sensi amare questa donna perché non possono avere conoscenza di lei."
"La seconda si è quando dice: «Quando Amor fa sentir», dove si par fare distinzione di tempo. La quale cosa anco [fare si conviene, ché], avegna che le Intelligenze separate questa donna mirino continuamente, l'umana intelligenza ciò fare non può; però che l'umana natura - fuori della speculazione, della quale s'appaga lo 'ntelletto e la ragione - abisogna di molte cose a suo sustentamento; per che la nostra sapienza è tal volta abituale solamente, e non attuale: che non incontra ciò nell'altre intelligenze, che solo di natura intellettiva sono perfette.","Il secondo punto è menzionato quando dico: quando l'Amore dà loro una certa esperienza, dove è chiaro che si fa una distinzione nel tempo. È necessario fare anche questa distinzione, perché anche se le purissime Intelligenze guardano incessantemente a questa donna, l'intelligenza umana è incapace di farlo, poiché la natura umana ha bisogno di molte cose per il suo sostentamento oltre alla contemplazione, che soddisfa l'intelletto e la ragione. Di conseguenza, la nostra saggezza è a volte abituale solo, e non attuale, che non è il caso delle altre Intelligenze, la cui perfezione consiste di una natura interamente intellettuale."
"Onde, quando l'anima nostra non hae atto di speculazione, non si può dire veramente che sia in filosofia se non in quanto ha l'abito di quella e la potenza di potere lei svegliare; e però tal volta è con quella [la] gente che qui s'innamora, e tal volta no.","Quindi, quando la nostra anima non sta realmente contemplando, non può veramente essere descritta come essere nel regno della filosofia, se non nella misura in cui possiede la filosofia per via di un'abitudine e ha il potere di essere in grado di risvegliarla in attività. E così quelle persone che qui sono innamorate a volte sono in compagnia della filosofia, e a volte no."
"La terza è quando dice l'ora che quella gente è con essa, cioè quando Amore della sua pace fa sentire; che non vuole altro dire se non: quando l'uomo è in ispeculazione attuale, però che della pace di questa donna non fa lo studio sen[tire se n]on nell'atto della speculazione. E così si vede come questa è donna primieramente di Dio e secondariamente dell'altre intelligenze separate per continuo sguardare; e appresso dell'umana intelligenza per riguardare discontinuato.","Il terzo punto è menzionato quando parlo di quando è che quelle persone sono in sua compagnia, cioè quando l'Amore dà esperienza della sua pace; questo si riferisce al momento in cui l'essere umano è in realtà contemplando, perché lo studio non dà alcuna esperienza della pace di questa signora, se non nell'atto di contemplazione. Così è chiaro come questa signora appartiene principalmente a Dio, e secondariamente alle altre puri Intelligenze attraverso il loro continuo vederla, e poi all'intelligenza umana attraverso il suo vederla ininterrottamente."
"Veramente, sempre è l'uomo che ha costei per donna da chiamare filosofo, non ostante che tuttavia non sia nell'ultimo atto di filosofia, però che dall'abito maggiormente è altri da denominare. Onde dicemo d'alcuno virtuoso, non solamente virtute operando, ma l'abito della virtù avendo; e dicemo l'uomo facundo eziandio non parlando, per l'abito della facundia, cioè del bene parlare. E di questa filosofia, in quanto dall'umana intelligenza è participata, saranno omai le seguenti commendazioni, a mostrare come grande parte del suo bene all'umana natura è conceduto.","Tuttavia, chi ha questa donna come sua signora deve sempre essere chiamato un filosofo, nonostante non sia sempre nell'atto stesso di filosofare, poiché una persona deve essere designata principalmente sulla base dell'abitudine. Così diciamo che qualcuno è virtuoso non solo quando agisce virtuosamente ma anche quando ha l'abitudine di essere virtuoso; diciamo che qualcuno è eloquente anche quando non parla, a causa dell'abitudine di essere eloquente, cioè di essere un buon oratore. L'argomento delle lodi che ora seguiranno sarà questa Filosofia come parte dell'intelligenza umana, e il loro scopo sarà quello di mostrare quale grande misura della sua bontà è stata concessa alla natura umana."
"Dico adunque appresso: 'Suo essere piace tanto a chi liele dàe' (dal quale, sì come da fonte primo, si diriva), 'che sempre [infonde in lei la sua vertute] oltre la capacitade della nostra natura', la quale fa bella e virtuosa. Onde, avegna che all'abito di quella per alquanti si vegna, non vi si viene sì per alcuno, che propiamente abito dire si possa: però che 'l primo studio, cioè quello per lo quale l'abito si genera, non puote quello perfettamente acquistare.","Continuo, allora, a dire: ""Così grande è il suo essere gradito a colui che la dona su di lei"" da cui deriva come dalla sua fonte primordiale ""che Egli versa incessantemente il Suo potere in lei al di là della capacità della nostra natura,"" che Egli rende bella e virtuosa. Così, sebbene alcune persone raggiungano un potere abituale per filosofare, nessuno lo raggiunge a tal punto che può essere chiamato un potere abituale in senso stretto, perché il primo studio, attraverso il quale il potere è generato, non può acquisire perfettamente il possesso della Filosofia."
"E qui si vede l'umile sua loda: ché, perfetta e imperfetta, nome di perfezione non perde. E per questa sua dismisuranza si dice che l'anima della filosofia lo manifesta in quel ch'ella conduce, cioè che Dio metta sempre in lei del suo lume. Dove si vuole a memoria reducere che di sopra è detto che amore è forma di Filosofia, e però qui si chiama anima di lei.","E qui la nota di umiltà nella nostra lode diventa evidente: perché se nella sua forma perfetta o imperfetta non perde mai il nome della perfezione. A causa di questa sua qualità trascendente dico che l'anima della Filosofia rende chiaro in ciò che porta, cioè rende chiaro che Dio incessantemente le conferisce una misura della Sua luce. A questo proposito ciò che è stato detto sopra deve essere ricordato, che l'amore è la forma della Filosofia, e così qui è chiamata la sua anima."
