Original,Translate_IT
"Quando ambedue li figli di Latona,","Nel momento in cui il figlio di Latone e sua figlia,"
"coperti del Montone e de la Libra,","accanto all'Ariete o alla Bilancia,"
"fanno de l'orizzonte insieme zona,","dall’orizzonte formano la loro cintura comune,"
quant'è dal punto che 'l cenìt inlibra,il tempo che lo zenit li tiene in equilibrio
"infin che l'uno e l'altro da quel cinto,",Fino a quando i due non escono da questa zona.
"cambiando l'emisperio, si dilibra,","e cambiano emisfero, è uguale a quello"
"tanto, col volto di riso dipinto,","durante il quale si tuffa Beatrice, girando"
"si tacque Bëatrice, riguardando","il suo volto dove brillava la felicità, per fissare"
fiso nel punto che m'avëa vinto.,Il suo sguardo sul punto che mi aveva abbagliato.
"Poi cominciò: “Io dico, e non dimando,","“Ti dirò, ella fece, e senza che tu chiedessi,"
"quel che tu vuoli udir, perch'io l'ho visto","quello che vuoi sapere, perché l'ho appena visto"
là 've s'appunta ogne  ubi e ogne quando,in questo luogo che fanno tutti i luoghi e i tempi.
"Non per aver a sé di bene acquisto,","Non è per avere un bene che gli fosse proprio,"
"ch'esser non può, ma perché suo splendore","ciò che non ha senso, ma perché il suo splendore"
"potesse, risplendendo, dir ""Subsisto"",","Forse, brillando più forte, affermare: ""Sussisto!""."
"in sua etternità di tempo fore,","che nella sua eternità, al di fuori di ogni limite,"
"fuor d'ogne altro comprender, come i piacque,","fuori dai limiti del tempo, per il suo piacere, l’Amore"
s'aperse in nuovi amor l'etterno amore.,L’eterno si è aperto in nuovi amori.
Né prima quasi torpente si giacque;,Fino ad allora non era rimasto inattivo.
ché né prima né poscia procedette,poiché lo spirito di Dio non ha planato su queste acque
lo discorrer di Dio sovra quest'acque.,"Il tempo che precede, né quello che segue."
"Forma e materia, congiunte e purette,","La forma e la materia, insieme o separati,"
"usciro ad esser che non avia fallo,","puri di ogni difetto, procedendo allo stesso modo"
come d'arco tricordo tre saette.,che un triplo tratto sgorga dall’arco a tripla corda.
"E come in vetro, in ambra o in cristallo",Come attraverso il vetro o l'ambra o il cristallo
"raggio resplende sì, che dal venire",un raggio risplende così in fretta che non passa
"a l'esser tutto non è intervallo,","senza spazio di tempo tra raggiungere e brillare,"
così 'l triforme effetto del suo sire,così del Signore questa fonte triforme
ne l'esser suo raggiò insieme tutto,"prima di tutto nella sua creazione,"
sanza distinzïone in essordire.,tutto e senza conoscere alcun inizio.
Concreato fu ordine e costrutto,La sostanza ricevette un ordine scritturale
a le sustanze; e quelle furon cima,di cui fu improntata; e si misero le essenze
nel mondo in che puro atto fu produtto;,"che genera l’atto puro, al vertice del creato."
