Original,Translate_IT
Ora cen porta l'un de' duri margini;,"Ora stiamo insieme a pezzi,"
"e 'l fummo del ruscel di sopra aduggia,",E il vapore del torrente che nebbia sopra di esso protegge
sì che dal foco salva l'acqua e li argini.,L'acqua e le dighe prima delle fiamme.
"Quali Fiamminghi tra Guizzante e Bruggia,","Come il suo paese sostiene i Flandri,"
"temendo 'l fiotto che 'nver' lor s'avventa,",Bang prima dell'alluvione crollò dalla costruzione
fanno lo schermo perché 'l mar si fuggia;,La diga solida rimbalza e schizza;
"e quali Padoan lungo la Brenta,",Come lungo il castello di Brenta e il villaggio di Aue
"per difender lor ville e lor castelli,","I Padovani sono in custodia,"
anzi che Carentana il caldo senta:,Prima che il Chiarentana scopra il gelo;
"a tale imagine eran fatti quelli,","Così anche qui la diga era dello stesso tipo,"
"tutto che né sì alti né sì grossi,",Solo che in masse poco alte e spesse
"qual che si fosse, lo maestro félli.",Il maestro di questa costruzione è stato costruito.
Già eravam da la selva rimossi,Ho lasciato la foresta molto indietro.
"tanto, ch'i' non avrei visto dov'era,","Così lo sguardo rivolto verso di lui,"
"perch'io in dietro rivolto mi fossi,",Ma non era in grado di afferrarlo.
quando incontrammo d'anime una schiera,C'era uno sciame che correva ai piedi della diga.
"che venian lungo l'argine, e ciascuna","E come la luna nuova di sera, l'orrore"
ci riguardava come suol da sera,"Dopo quello e quello si tende lo sguardo,"
guardare uno altro sotto nuova luna;,Così li guardammo verso di noi;
e sì ver' noi aguzzavan le ciglia,"E come il vecchio sarto dopo il ruscello,"
come 'l vecchio sartor fa ne la cruna.,E' cosi' che ci affioravano le sopracciglia.
"Così adocchiato da cotal famiglia,","E come tutti hanno preso, chi ha preso"
"fui conosciuto da un, che mi prese","Io con l'orlo, conoscendo me,"
per lo lembo e gridò: “Qual maraviglia!”.,"E gridò con sorpresa: ""Che meraviglia! Tu, da dove?"""
"E io, quando 'l suo braccio a me distese,","E io, come mi ha attaccato, ho voltato le spalle"
"ficcaï li occhi per lo cotto aspetto,","Il suo sguardo fisso sulla faccia, che schizza"
sì che 'l viso abbrusciato non difese,"Erano tostati, ma il bruciato mostrò"
la conoscenza süa al mio 'ntelletto;,Subito i tratti ben noti a me;
"e chinando la mano a la sua faccia,","E così, inclinando, verso il suo volto, le braccia,"
"rispuosi: “Siete voi qui, ser Brunetto?”.","Ho detto: ""Signor Brunetto, siete qui?"""
"E quelli: “O figliuol mio, non ti dispiaccia",- Figliuol mio - disse lui - che la mia misericordia ti abbia.
se Brunetto Latino un poco teco,"Prego, Brunett Latini ti parla."
ritorna 'n dietro e lascia andar la traccia”.,"Un po' qui, lontano da questo sciame."""
"I' dissi lui: “Quanto posso, ven preco;","""Vi supplico per questo,"" rispondo,"
"e se volete che con voi m'asseggia,","""Perciò sarò felice di sedere con voi,"
"faròl, se piace a costui che vo seco”.","Se questo approva, perché mi guida."""
"“O figliuol”, disse, “qual di questa greggia","E lui: ""Ah, figliolo, chi risiede di questo gregge,"
"s'arresta punto, giace poi cent'anni",Non puoi sventolare un secolo dopo
sanz'arrostarsi quando 'l foco il feggia.,"E giace, il fuoco che sopporta, sulla terra."
Però va oltre: i' ti verrò a' panni;,"Vai, ti seguo."
"e poi rigiugnerò la mia masnada,",Finche' non torniamo alla mia rossa...
che va piangendo i suoi etterni danni”.,"Quella che piange va nel dolore ed eterno biasimo."""
Io non osava scender de la strada,Mi piaceva scendere accanto a lui.
per andar par di lui; ma 'l capo chino,"Ma io non oserei e andai, il capo inclinato,"
tenea com'uom che reverente vada.,"Come si fa a camminare con riverenza,"
El cominciò: “Qual fortuna o destino,"""Tu, che scende prima della morte,"
anzi l'ultimo dì qua giù ti mena?,"Ha cominciato, ""Qual è il destino della tua ricerca?"
e chi è questi che mostra 'l cammino?”.,"E chi è colui che ti mostra i sentieri?"""
"“Là sù di sopra, in la vita serena”,","""Là in alto,"" ho detto, ""nella vita allegra"
"rispuos'io lui, “mi smarri' in una valle,","Lo ero, maturo la mia età, senza consigli"
avanti che l'età mia fosse piena.,Persa e circondata da una valle.
Pur ier mattina le volsi le spalle:,Da cui mi sono dimesso ieri mattina.
"questi m'apparve, tornand'ïo in quella,","Torniamo nella valle, e' arrivata la mia scala."
e reducemi a ca per questo calle”.,"E riportami a casa su questo sentiero."""
"Ed elli a me: “Se tu segui tua stella,","Poi disse: ""Se continui a seguire le tue stelle."
"non puoi fallire a glorïoso porto,","Poi, se ho ben notato nella vita, crea"
