Original,Translate_IT_1
"Amore, secondo la concordevole sentenza delli savi di lui ragionanti, e secondo quello che per esperienza continuamente vedemo, è che congiunge e unisce l'amante colla persona amata; onde Pittagora dice: «Nell'amistà si fa uno di più».","L'amore, come sappiamo dal consenso delle menti più raffinate che trattano del suo significato, e da ciò che la nostra esperienza ci dice continuamente, è ciò che unisce e unisce l'amante con il suo amato. Da qui l'osservazione di Pitagora: ""L'amicizia lega molti in uno."""
"E però che le cose congiunte comunicano naturalmente intra sé le loro qualitadi, in tanto che talvolta è che l'una torna del tutto nella natura dell'altra, incontra che le passioni della persona amata entrano nella persona amante, sì che l'amore dell'una si comunica nell'altra, e così l'odio e lo desiderio e ogni altra passione. Per che li amici dell'uno sono dall'altro amati, e li nimici odiati; per che in greco proverbio è detto: «Delli amici essere deono tutte le cose comuni».","E poiché le cose che sono unite comunicano naturalmente le loro qualità l'una all'altra, a tal punto che a volte si assume completamente la natura dell'altra, si scopre che i sentimenti della persona amata diventano parte della persona che ama, in modo che l'amore sentito dall'uno sia comunicato all'altro; allo stesso modo con l'odio, il desiderio e tutti gli altri sentimenti. Ecco perché gli amici dell'uno sono amati dall'altro, e i suoi nemici odiano. Come dice il proverbio greco: ""I veri amici condividono tutto."""
"Onde io, fatto amico di questa donna di sopra nella verace esposizione nominata, cominciai ad amare e odiare secondo l'amore e l'odio suo. Cominciai adunque ad amare li seguitatori della veritade e odiare li seguitatori dello errore e della falsitade, com'ella face.","Quando, allora, diventai l'amica di questa signora (come descritto nel racconto accurato di cui sopra), cominciai ad amare e ad odiare secondo il suo amore e il suo odio. Cominciai, quindi, ad amare coloro che seguivano la verità, e ad odiare coloro che seguivano l'errore e la falsità, come lei."
"Ma però che ciascuna cosa per sé è da amare, e nulla è da odiare se non per sopravenimento di malizia, ragionevole ed onesto è, non le cose, ma le malizie delle cose odiare e procurare da esse di partire. E a ciò s'alcuna persona intende, la mia eccellentissima donna intende massimamente: a partire, dico, la malizia delle cose, la quale cagione è d'odio; però che in lei è tutta ragione e in lei è fontalmente l'onestade.","Tuttavia, poiché tutto ciò che è considerato in sé merita di essere amato, e nulla merita di essere odiato se non nella misura in cui è distorto dal male, è ragionevole e giusto odiare ciò che è male nelle cose, ma non le cose stesse, e di sforzarsi di eliminare tale male. Nessuno è più intento a questo fine (di eliminare il male nelle cose, che è ciò che è odioso in loro) della mia più eccellente signora, perché è la piena perfezione della ragione, e la fonte di tutta la giustizia."
"Io, lei seguitando nell'opera sì come nella passione quanto potea, li errori della gente abominava e dispregiava, non per infamia o vituperio delli erranti, ma delli errori: li quali biasimando credea fare dispiacere, e dispiaciuti, partire da coloro che per essi eran da me odiati.","Io, che la seguo in azione così come nel sentire al meglio delle mie capacità, ho criticato e inveigliato contro errori ampiamente detenuti tra l'umanità, al fine di screditare e di mettere in discredito non quelli che erano in errore, ma gli errori stessi. Il mio scopo era quello di rendere gli errori offensivi, e quindi di eliminarli da quelli che, per loro conto, erano diventati odiosi per me."
"Intra li quali errori uno io massimamente riprendea, lo quale non solamente è dannoso e pericoloso a coloro che in esso stanno, ma eziandio alli altri, che lui riprendano, porta dolore e danno.","Tra questi errori c'è stato uno che ho censurato soprattutto, in quanto non solo è dannoso per coloro che lo detengono, ma causa ferite e lesioni anche a coloro che lo censurano."
"Questo è l'errore dell'umana bontade in quanto in noi è dalla natura seminata e che 'nobilitade' chiamare si dee; che [per] mala consuetudine e per poco intelletto era tanto fortificato, che [l']oppinione quasi di tutti n'era falsificata; e della falsa oppinione nascevano li falsi giudicii, e de' falsi giudicii nascevano le non giuste reverenze e vilipensioni: per che li buoni erano in villano despetto tenuti, e li malvagi onorati ed essaltati. La qual cosa era pessima confusione del mondo; sì come vedere puote chi mira quello che di ciò può seguitare, sottilmente.","Questo è l'errore relativo all'eccellenza umana, considerato nella misura in cui è seminato in noi per natura, e il cui nome proprio è ""nobiltà."" A causa della condotta malvagia delle persone e della scarsa conoscenza, l'errore su questo argomento è stato così radicato che quasi tutti erano stati portati a sostenere un'opinione falsa su di esso. L'opinione falsa ha dato luogo a giudizi falsi, e giudizi falsi a atteggiamenti ingiusti di rispetto e disprezzo. Di conseguenza, le persone buone sono state disprezzate come base, mentre le persone cattive sono state onorate e esaltate. Ciò ha spinto gli affari del mondo nella confusione distesa, come è evidente a chiunque con un occhio discernimento per le possibili conseguenze di tale visione."
"Il perché, con ciò fosse cosa che questa mia donna un poco li suoi dolci sembianti transmutasse a me, massimamente in quelle parti dove io mirava, e cercava se la prima materia delli elementi era da Dio intesa, - per la qual cosa un poco dal frequentare lo suo aspetto mi sostenni -, quasi nella sua assenzia dimorando, entrai a riguardare col pensiero lo difetto umano intorno al detto errore.","Ora è accaduto che la mia signora ha cessato di rivelarsi a me con la sua dolcezza abbastanza abituata, in particolare per quanto riguarda la mia ricerca di sapere se la materia principale degli elementi era un oggetto della conoscenza di Dio. Di conseguenza, mi sono astenuto per un certo tempo dal tentativo di vederla, e, poiché ora ho passato il mio tempo senza la sua compagnia, ho dato la mia attenzione all'errore dell'umanità su questo argomento."
"E per fuggire oziositade, che massimamente di questa donna è nemica, e per istinguere questo errore che tanti amici le toglie, propuosi di gridare alla gente che per mal cammino andavano, acciò che per diritto calle si dirizzasse[ro]; e cominciai una canzone nel cui principio dissi: Le dolci rime d'amor ch'i' solia. Nella quale io intendo riducer la gente in diritta via sopra la propia conoscenza della verace nobilitade; sì come per la conoscenza del suo testo, alla esposizione del quale ora s'intende, vedere si potrà.","Dal momento che ho voluto evitare l'ozio, il nemico principale di questa signora, e per estirpare questo errore che la deruba di tanti amici, ho deciso di gridare a coloro che stavano prendendo una via falsa, in modo che essi avrebbero diretto i loro passi sulla strada giusta. Ho cominciato a comporre un canzone, di cui la linea di apertura è: Devo abbandonare le dolci poesie d'amore che sono state la ricerca costante dei miei pensieri. È mia intenzione in questo canzone riportare le persone sulla strada giusta per quanto riguarda il giusto riconoscimento della vera nobiltà, come sarà evidente da una lettura del testo su cui sto per commentare."
"E però che in questa canzone s'intese a rimedio così necessario, non era buono sotto alcuna figura parlare, ma convennesi per via tostana questa medicina [dare], acciò che fosse tostana la sanitade; la quale corrotta, a così laida morte si correa.","Poiché era lo scopo di questo canzone di portare un rimedio estremamente necessario, era inappropriato usare il discorso figurativo; quello che era stato richiesto era un modo rapido di somministrare questo farmaco, in modo che le persone avrebbero presto recuperare la loro salute, perché quando quello ha cominciato a soffrire allora una morte veramente orribile rapidamente seguito."
"Non sarà dunque mestiere nella esposizione di costei alcuna allegoria aprire, ma solamente [l]a sentenza secondo la lettera ragionare. Per mia donna intendo sempre quella che nella precedente ragione è ragionata, cioè quella luce virtuosissima, Filosofia, li cui raggi fanno [dal]li fiori rifronzire e fruttificare la verace delli uomini nobilitade, della quale trattare la proposta canzone pienamente intende.","Non avrò bisogno, quindi, di commentare questa canzone, di svelare qualsiasi allegoria, ma solo di spiegare il significato letterale del testo. La spiegazione data nella precedente discussione sull'identità della mia signora ancora ottiene: è quella luce piena di meravigliosa potenza, Filosofia, i cui raggi fanno fiorire i fiori ancora una volta e portare frutti nella vera nobiltà umana. È lo scopo del canzone indicato sopra per esplorare pienamente questo tema."
