Original,Translate_IT
Se mai continga che 'l poema sacro,"Se succedesse che il Poema Sacro,"
"al quale ha posto mano e cielo e terra,","al quale il cielo e la terra hanno posto la mano,"
"sì che m'ha fatto per molti anni macro,","che mi ha fatto piegare per molti anni,"
vinca la crudeltà che fuor mi serra,# O'ercome the cruelty that bread me out #
"del bello ovile ov'io dormi' agnello,","Dal bel ovile, dove ho dormito un agnello,"
nimico ai lupi che li danno guerra;,"Un nemico per i lupi che la guerra su di esso,"
"con altra voce omai, con altro vello","Con altra voce immediatamente, con altro vello"
"ritornerò poeta, e in sul fonte","Poeta tornerò, e al mio font"
del mio battesmo prenderò 'l cappello;,Battesimo prenderò la corona di alloro;
"però che ne la fede, che fa conte",Perché nella fede che fa conoscere
"l'anime a Dio, quivi intra' io, e poi","Tutte le anime a Dio là sono entrato, e poi"
Pietro per lei sì mi girò la fronte.,Pietro per il suo bene così la mia fronte circondata.
Indi si mosse un lume verso noi,In seguito verso di noi ha mosso una luce
di quella spera ond'uscì la primizia,Fuori da quella fascia da cui uscirono i primi frutti
che lasciò Cristo d'i vicari suoi;,"Quale dei suoi vicari Cristo dietro di lui ha lasciato,"
"e la mia donna, piena di letizia,","E poi mia Signora, piena di estasi,"
"mi disse: “Mira, mira: ecco il barone","Mi disse: ""Guarda, guarda! Ecco il barone"
per cui là giù si vicita Galizia”.,"Per chi al di sotto della Galizia è frequentato."""
Sì come quando il colombo si pone,"Allo stesso modo, quando una colomba si accende"
"presso al compagno, l'uno a l'altro pande,","presso il suo compagno, spargono tutti e due,"
"girando e mormorando, l'affezione;","Circondando e mormorando, il loro affetto,"
così vid'ïo l'un da l'altro grande,Così uno ha visto I dall'altro grand
"principe glorïoso essere accolto,","Principe glorificato di essere accolto con benvenuto,"
laudando il cibo che là sù li prande.,Il cibo che lassù viene mangiato.
"Ma poi che 'l gratular si fu assolto,","Ma quando le loro gratificazioni furono complete,"
"tacito coram me ciascun s'affisse,","Silenziosamente 'coram me' ciascuno si è fermato,"
ignito sì che vincëa 'l mio volto.,Cosi' incandescente che mi e' venuta in mente.
Ridendo allora Bëatrice disse:,"Sorridendo in seguito, disse Beatrice:"
“Inclita vita per cui la larghezza,"""Vita illustre, con cui le benefazioni"
"de la nostra basilica si scrisse,","Della nostra Basilica sono stati descritti,"
fa risonar la spene in questa altezza:,Fai risuonare Hope entro questa altitudine;
"tu sai, che tante fiate la figuri,",Tu lo sai come lo fai personificazione
quante Iesù ai tre fé più carezza”.,"Come Gesù ai tre ha dato maggiore chiarezza."""
“Leva la testa e fa che t'assicuri:,"""Alza la testa e assicurati;"
"ché ciò che vien qua sù del mortal mondo,",Per quello che viene qui dal mondo mortale
convien ch'ai nostri raggi si maturi”.,"Bisogna maturare nel nostro splendore."""
Questo conforto del foco secondo,Questa consolazione mi venne dal secondo fuoco;
mi venne; ond'io leväi li occhi a' monti,"Per questo ho alzato gli occhi sulle colline,"
che li 'ncurvaron pria col troppo pondo.,Che li ha piegati prima con troppo peso.
“Poi che per grazia vuol che tu t'affronti,"""Dal momento che, per sua grazia, il nostro imperatore vuole che tu"
"lo nostro Imperadore, anzi la morte,","Dovresti trovarti faccia a faccia, prima della tua morte,"
"ne l'aula più secreta co' suoi conti,","Nella camera più segreta, con i suoi Conti,"
"sì che, veduto il ver di questa corte,","Così che, la verità vien da questa corte,"
"la spene, che là giù bene innamora,","Speranza, che là sotto giustamente innamorati,"
"in te e in altrui di ciò conforte,","Così tu rinforzi in te stesso e negli altri,"
"dì quel ch'ell'è, dì come se ne 'nfiora","Di' quello che è, e come sta fiorindo con esso"
"la mente tua, e dì onde a te venne”.","La tua mente, e dire da dove è venuto a te."""
Così seguì 'l secondo lume ancora.,Così la seconda luce continuò di nuovo.
E quella pïa che guidò le penne,"E il Compassionevole, che ha pilotato"
"de le mie ali a così alto volo,","Il piumaggio delle mie ali in volo così alto,"
a la risposta così mi prevenne:,In risposta mi ha anticipato così:
“La Chiesa militante alcun figliuolo,"""Nessun bambino qualunque sia la Chiesa Militante"
"non ha con più speranza, com'è scritto","Di speranza più grande possiede, come è scritto"
nel Sol che raggia tutto nostro stuolo:,In quel Sole che irradia tutta la nostra band;
però li è conceduto che d'Egitto,Perciò gli è stato concesso dall'Egitto
"vegna in Ierusalemme per vedere,","Venire a Gerusalemme per vedere,"
anzi che 'l militar li sia prescritto.,O ancora la sua guerra sarà completata.
"Li altri due punti, che non per sapere","I due punti restanti, che non per conoscenza"
"son dimandati, ma perch'ei rapporti","Sono stati richiesti, ma che egli riferisce"
"quanto questa virtù t'è in piacere,","Quanto questa virtù a te è gradita,"
"a lui lasc'io, ché non li saran forti","A lui me ne vado, perché duro non li troverà,"
"né di iattanza; ed elli a ciò risponda,","né di lode a se stessi, e che egli risponda loro;"
e la grazia di Dio ciò li comporti”.,"E che la grazia di Dio in questo lo assista!"""
Come discente ch'a dottor seconda,"Come un discepolo, che il suo maestro segue,"
"pronto e libente in quel ch'elli è esperto,","Pronto e disponibile, dove è esperto,"
"perché la sua bontà si disasconda,","Che la sua competenza possa essere dimostrata,"
"“Spene”, diss'io, “è uno attender certo","""La speranza,"" ho detto, ""è l'attesa certa"
"de la gloria futura, il qual produce","Di gloria futura, che è l'effetto"
grazia divina e precedente merto.,Di grazia divina e merito precedente.
Da molte stelle mi vien questa luce;,da molte stelle mi giunge questa luce;
ma quei la distillò nel mio cor pria,Ma prima me l'ha instillato nel cuore.
che fu sommo cantor del sommo duce.,Che era il cantante principale per il capitano capo.
"'Sperino in te', ne la sua tëodia","'Sperente in te', nell'alta Teodia"
"dice, 'color che sanno il nome tuo':","Dice: ""Quelli che conoscono il tuo nome."""
"e chi nol sa, s'elli ha la fede mia?","Non lo sa, se possiede la mia fede?"
"Tu mi stillasti, con lo stillar suo,","Mi hai instillato, allora, con il suo instillare"
"ne la pistola poi; sì ch'io son pieno,","Nella Lettera, in modo che io sia pieno,"
e in altrui vostra pioggia repluo”.,"E su altri piove di nuovo la tua pioggia."""
"Mentr'io diceva, dentro al vivo seno","Mentre parlavo, nel seno vivo"
di quello incendio tremolava un lampo,"Di quella combustione tremava un'effusione,"
sùbito e spesso a guisa di baleno.,"Improvviso e frequente, in veste di fulmine;"
Indi spirò: “L'amore ond'ïo avvampo,"Poi ha respirato: ""L'amore con cui sono infiammato"
ancor ver' la virtù che mi seguette,Verso la virtù ancora che mi ha seguito
"infin la palma e a l'uscir del campo,","sul palmo e sul campo,"
vuol ch'io respiri a te che ti dilette,Volontà che io respiro a te che tu delizia
di lei; ed emmi a grato che tu diche,"In lei, e grato a me è la tua parola"
quello che la speranza ti 'mpromette”.,"Qualsiasi cosa la Speranza ti prometta."""
E io: “Le nove e le scritture antiche,"E io: ""Le antiche Scritture e il nuovo"
"pongon lo segno, ed esso lo mi addita,","Il marchio stabilisce, e questo me lo mostra,"
de l'anime che Dio s'ha fatte amiche.,Di tutte le anime che Dio ha fatto suoi amici.
Dice Isaia che ciascuna vestita,Isaia dice che ognuno vestito
ne la sua terra fia di doppia vesta:,"Nella sua terra ci saranno due vesti,"
e la sua terra è questa dolce vita;,E la sua terra è questa vita deliziosa.
"e 'l tuo fratello assai vie più digesta,","Anche tuo fratello, molto più esplicitamente,"
"là dove tratta de le bianche stole,","là dove tratta le vesti di bianco,"
questa revelazion ci manifesta”.,"Questa rivelazione ci manifesta."""
