Original,Translate_IT
Al fine de le sue parole il ladro,"A conclusione delle sue parole, il ladro"
"le mani alzò con amendue le fiche,","Sollevò le mani in alto con entrambi i fichi,"
"gridando: “Togli, Dio, ch'a te le squadro!”.","Piangendo: ""Prendete questo, Dio, perché a te io miro a loro."""
"Da indi in qua mi fuor le serpi amiche,",Da quel momento i serpenti erano miei amici;
"perch'una li s'avvolse allora al collo,",Per uno si è intrecciato sul suo collo
come dicesse 'Non vo' che più diche';,"Come se dicesse: ""Non parlerai più."""
"e un'altra a le braccia, e rilegollo,","E un altro, intorno alle sue braccia, e lo rimbalzo,"
"ribadendo sé stessa sì dinanzi,","Richiudendosi insieme così di fronte,"
che non potea con esse dare un crollo.,Che con loro non poteva fare una mozione.
"Ahi Pistoia, Pistoia, ché non stanzi","Pistoia, ah, Pistoia! perché non risolvere"
"d'incenerarti sì che più non duri,","Bruciare te stesso in cenere e così perire,"
poi che 'n mal fare il seme tuo avanzi?,Dal momento che nel male-fai il tuo seme più eccellente?
Per tutt'i cerchi de lo 'nferno scuri,"Attraverso tutti i cupi cerchi di questo Inferno,"
"non vidi spirto in Dio tanto superbo,","Spirito non ho visto contro Dio così orgoglioso,"
non quel che cadde a Tebe giù da' muri.,Non colui che è caduto a Tebe giù dalle mura!
El si fuggì che non parlò più verbo;,Fuggì e non parlò più
e io vidi un centauro pien di rabbia,E ho visto un centauro pieno di rabbia
"venir chiamando: “Ov'è, ov'è l'acerbo?”.","Vieni a gridare: ""Dov'è, dov'è lo sfigato?"""
"Maremma non cred'io che tante n'abbia,",Non credo che la Maremma ne abbia così tanti.
quante bisce elli avea su per la groppa,"Serpenti come lui aveva lungo tutta la schiena,"
infin ove comincia nostra labbia.,Fino a dove inizia il nostro volto.
"Sovra le spalle, dietro da la coppa,","Sulle spalle, proprio dietro la nuca,"
con l'ali aperte li giacea un draco;,"Con le ali spalancate era un drago che giaceva,"
e quello affuoca qualunque s'intoppa.,E da' fuoco a tutto cio' che incontra.
"Lo mio maestro disse: “Questi è Caco,","Il mio Maestro disse: ""Quello è Cacus, che"
"che, sotto 'l sasso di monte Aventino,",Sotto la roccia sul Monte Aventino
di sangue fece spesse volte laco.,Crea spesso un lago di sangue.
"Non va co' suoi fratei per un cammino,","Non va sulla stessa strada con i suoi fratelli,"
per lo furto che frodolente fece,A causa del furto fraudolento che ha fatto
del grande armento ch'elli ebbe a vicino;,"della gran mandria che gli era vicina,"
onde cessar le sue opere biece,Dove le sue azioni tortuose cessarono sotto
"sotto la mazza d'Ercule, che forse","La mazza di Ercole, che per avventura"
"gliene diè cento, e non sentì le diece”.","Gliene diede cento e non ne sentì dieci."""
"Mentre che sì parlava, ed el trascorse,","Mentre parlava così, era passato,"
"e tre spiriti venner sotto noi,","E gli spiriti tre erano venuti sotto di noi,"
"de' quai né io né 'l duca mio s'accorse,","di cui non sapevo nulla, né il mio condottiero,"
se non quando gridar: “Chi siete voi?”;,"Fino a che ora hanno gridato: ""Chi sei?"""
"per che nostra novella si ristette,","Per questo motivo la nostra storia si è fermata,"
e intendemmo pur ad essi poi.,E poi siamo stati intenti solo su di loro.
"Io non li conoscea; ma ei seguette,",Io non li conoscevo; ma avvenne che
"come suol seguitar per alcun caso,",Siccome non succedera' per caso...
"che l'un nomar un altro convenette,","Quell'uno per nominare l'altro è stato costretto,"
dicendo: “Cianfa dove fia rimaso?”;,"esclamando: ""Dove può essere rimasto Cianfa?"""
"per ch'io, acciò che 'l duca stesse attento,","Da dove io, affinché il Leader potesse partecipare,"
mi puosi 'l dito su dal mento al naso.,Verso l'alto dal mento al naso il mio dito disteso.
"Se tu se' or, lettore, a creder lento","Se tu sei, Reader, ora lento a credere"
"ciò ch'io dirò, non sarà maraviglia,","Quello che dirò, non sarà meraviglioso,"
"ché io che 'l vidi, a pena il mi consento.",Perche' chi l'ha visto difficilmente puo' ammetterlo.
"Com'io tenea levate in lor le ciglia,","Mentre tenevo in mano loro le mie sopracciglia,"
e un serpente con sei piè si lancia,Ecco un serpente con le freccette da sei piedi
"dinanzi a l'uno, e tutto a lui s'appiglia.","Di fronte a uno, e si fissa completamente su di lui."
Co' piè di mezzo li avvinse la pancia,"Con i piedi medi lo legava alla pancia,"
e con li anterïor le braccia prese;,e con quelli in avanti le sue braccia prese;
poi li addentò e l'una e l'altra guancia;,Poi spinse i denti attraverso una guancia e l'altra;
"li diretani a le cosce distese,","L'oscuro lo stese sulle sue cosce,"
e miseli la coda tra 'mbedue,"e si mise la coda tra i due,"
e dietro per le ren sù la ritese.,E dietro le redini si diffonde.
Ellera abbarbicata mai non fue,Ivy non e' mai stata allacciata dai suoi ardigli.
"ad alber sì, come l'orribil fiera","Unto un albero così, come questo rettile orribile"
per l'altrui membra avviticchiò le sue.,Sulle membra dell'altro si intrecciava la sua.
"Poi s'appiccar, come di calda cera","Poi si sono avvicinati, come se di cera riscaldata"
"fossero stati, e mischiar lor colore,",erano stati fatti e mischiati al loro colore;
né l'un né l'altro già parea quel ch'era:,Né l'uno né l'altro sembrarono quello che era;
"come procede innanzi da l'ardore,",E' come procedere prima della fiamma
"per lo papiro suso, un color bruno","verso l'alto lungo la carta un colore marrone,"
che non è nero ancora e 'l bianco more.,"Il che non e' ancora nero, e il bianco muore."
"Li altri due 'l riguardavano, e ciascuno","Gli altri due guardarono, e ciascuno di loro"
"gridava: “Omè, Agnel, come ti muti!","Gridò: ""O me, Agnello, come cambi!"
Vedi che già non se' né due né uno”.,"Ecco, tu non sei né due né uno."""
"Già eran li due capi un divenuti,","Già le due teste erano diventate una,"
quando n'apparver due figure miste,Quando ci sono apparse due figure mescolate
"in una faccia, ov'eran due perduti.","In una faccia, in cui i due si sono persi."
Fersi le braccia due di quattro liste;,"Delle quattro liste sono state modellate le due braccia,"
le cosce con le gambe e 'l ventre e 'l casso,"Cosce e gambe, pancia e petto"
divenner membra che non fuor mai viste.,I membri sono diventati che non sono mai stati visti.
Ogne primaio aspetto ivi era casso:,Ogni aspetto originale è stato cancellato;
due e nessun l'imagine perversa,Due e ancora nessuno ha fatto l'immagine perversa
parea; e tal sen gio con lento passo.,"Apparire, e tale partito con passo lento."
Come 'l ramarro sotto la gran fersa,"Anche come lucertola, sotto il grande flagello"
"dei dì canicular, cangiando sepe,","Di giorni canicolare, scambio di siepi,"
"folgore par se la via attraversa,",Il fulmine appare se la strada si attraversa;
"sì pareva, venendo verso l'epe","Così apparve, venendo verso il ventre"
"de li altri due, un serpentello acceso,","Dei due altri, un piccolo serpente ardente,"
livido e nero come gran di pepe;,Lividi e neri come un peperoncino.
e quella parte onde prima è preso,E in quella parte dove è ricevuto per la prima volta
"nostro alimento, a l'un di lor trafisse;",Il nostro alimento è uno di loro trafitto;
poi cadde giuso innanzi lui disteso.,Poi è caduto verso il basso davanti a lui esteso.
"Lo trafitto 'l mirò, ma nulla disse;","Il trafisso lo guardò, ma non disse nulla;"
"anzi, co' piè fermati, sbadigliava","No, piuttosto con i piedi immobili sbadigliò,"
pur come sonno o febbre l'assalisse.,Come se il sonno o la febbre l'avessero assalito.
Elli 'l serpente e quei lui riguardava;,Egli guardò il serpente e lo guardò;
l'un per la piaga e l'altro per la bocca,"Uno attraverso la ferita, l'altro attraverso la bocca"
"fummavan forte, e 'l fummo si scontrava.","Fumava violentemente, e il fumo si agitava."
Taccia Lucano omai là dov'e' tocca,"D'ora in poi tacete Lucan, dove parla"
"del misero Sabello e di Nasidio,","Sabello miserabile e Nassidio,"
e attenda a udir quel ch'or si scocca.,E aspettate di sentire che cosa ora sarà sparato avanti.
"Taccia di Cadmo e d'Aretusa Ovidio,","Ovidio silenzioso, di Cadmo e di Aretusa;"
ché se quello in serpente e quella in fonte,"Perche' se lui a un serpente, lei a una fontana,"
"converte poetando, io non lo 'nvidio;","Converte il fallace, che io non lo rancore;"
ché due nature mai a fronte a fronte,Perché due nature mai fronte a fronte
non trasmutò sì ch'amendue le forme,"Ha trasmutato, in modo che entrambe le forme"
a cambiar lor matera fosser pronte.,Per scambiare la loro materia era pronto.
"Insieme si rispuosero a tai norme,","Insieme hanno risposto in tal modo,"
"che 'l serpente la coda in forca fesse,","Che a una forchetta il serpente si spezzò la coda,"
e 'l feruto ristrinse insieme l'orme.,Ed eke il ferito ha attirato i suoi piedi insieme.
Le gambe con le cosce seco stesse,Le gambe insieme alle cosce stesse
"s'appiccar sì, che 'n poco la giuntura","Aderendo così, che in poco tempo il frangente"
non facea segno alcun che si paresse.,Non c'e' traccia di cio' che l'ha reso evidente.
Togliea la coda fessa la figura,Egli con la coda di chiodo di garofano assunto la figura
"che si perdeva là, e la sua pelle","L'altro stava perdendo, e la sua pelle"
"si facea molle, e quella di là dura.","Divenne elastico, e l'altro e' duro."
"Io vidi intrar le braccia per l'ascelle,","Ho visto le braccia ripiegarsi verso l'interno sulle ascelle,"
"e i due piè de la fiera, ch'eran corti,","E entrambi i piedi del rettile, che erano corti,"
tanto allungar quanto accorciavan quelle.,Allunga quanto quelli contratti.
"Poscia li piè di rietro, insieme attorti,","Poi i piedi posteriori, insieme attorcigliati,"
"diventaron lo membro che l'uom cela,","Divenne il membro che un uomo nasconde,"
e 'l misero del suo n'avea due porti.,E del suo stesso il disgraziato ne ha creati due.
Mentre che 'l fummo l'uno e l'altro vela,Mentre entrambi i veli di espirazione
"di color novo, e genera 'l pel suso","Con un nuovo colore, e genera capelli"
