Original,Translate_IT
Già era in loco onde s'udia 'l rimbombo,Non prima di aver raggiunto il luogo dove uno
"de l'acqua che cadea ne l'altro giro,","sentiva un mormorio, come il ronzio di un alveare,"
"simile a quel che l'arnie fanno rombo,","di acque come sono caduti al cerchio successivo,"
"quando tre ombre insieme si partiro,","quando, partendo verso l'alto, correvano tre ombre,"
"correndo, d'una torma che passava",lasciare un'altra società che ha passato
sotto la pioggia de l'aspro martiro.,sotto la pioggia del castigo amaro.
"Venian ver' noi, e ciascuna gridava:",Vennero verso di noi e ciascuno di loro gridò:
“Sòstati tu ch'a l'abito ne sembri,"""Fermati, tu che dai tuoi vestiti sembri essere"
essere alcun di nostra terra prava”.,"qualcuno che viene dal nostro paese indecente!"""
"Ahimè, che piaghe vidi ne' lor membri,","Ah me, quali ferite ho visto sui loro arti,"
"ricenti e vecchie, da le fiamme incese!","ferite nuove e vecchie, ferite che le fiamme hanno bruciato dentro!"
Ancor men duol pur ch'i' me ne rimembri.,Mi addolora ancora quando me lo ricordo.
A le lor grida il mio dottor s'attese;,"Quando gridarono, il mio padrone prestava attenzione;"
"volse 'l viso ver' me, e “Or aspetta”,",Volse la faccia verso di me e poi disse:
"disse, “a costor si vuole esser cortese.","""Ora aspettate: a questi bisogna mostrare cortesia."
E se non fosse il foco che saetta,E se non fosse la natura di questo posto
"la natura del loco, i' dicerei","per gli alberi di fuoco a cadere, direi che in fretta"
che meglio stesse a te che a lor la fretta”.,"era più appariscente per te che per quei tre."""
"Ricominciar, come noi restammo, ei","Appena ci siamo fermati, hanno iniziato."
"l'antico verso; e quando a noi fuor giunti,","e quando ci giunsero,"
fenno una rota di sé tutti e trei.,"formarono una ruota, tutti e tre insieme."
"Qual sogliono i campion far nudi e unti,","Come i campioni, nudi, oliati, faranno sempre,"
"avvisando lor presa e lor vantaggio,",ciascuno studiando la presa che gli serve meglio
"prima che sien tra lor battuti e punti,","prima che i colpi e le ferite comincino a cadere,"
"così rotando, ciascuno il visaggio","mentre ruotava così, ognuno si assicurava che il suo viso"
"drizzava a me, sì che 'n contraro il collo","si rivolse a me, in modo che il loro collo si opponesse"
faceva ai piè continüo vïaggio.,i loro piedi in un solo flusso ininterrotto.
E “Se miseria d'esto loco sollo,"E, ""Se lo squallore di questa sabbia mutevole,"
"rende in dispetto noi e nostri prieghi”,","insieme con le nostre caratteristiche al forno e sterile,"
"cominciò l'uno, “e 'l tinto aspetto e brollo,","rende noi e le nostre richieste spregevoli,"""
la fama nostra il tuo animo pieghi,"un siad, ""allora la nostra fama inclini la vostra mente"
"a dirne chi tu se', che i vivi piedi","per dirci chi sei, i cui piedi viventi"
così sicuro per lo 'nferno freghi.,possono fare loro attraverso l'Inferno con tale certezza.
"Questi, l'orme di cui pestar mi vedi,","Colui ai cui passi mi vedete camminare, anche se"
"tutto che nudo e dipelato vada,","ora deve girare intorno sia pelato e nudo,"
fu di grado maggior che tu non credi:,è stato più alto in grado di quanto si creda:
nepote fu de la buona Gualdrada;,"era un nipote del buon Gualdrada,"
"Guido Guerra ebbe nome, e in sua vita",e Guido Guerra era il suo nome; nella vita
fece col senno assai e con la spada.,la sua spada e il suo buon senso hanno compiuto molto.
"L'altro, ch'appresso me la rena trita,","L'altro che, dietro di me, calpesta la sabbia..."
"è Tegghiaio Aldobrandi, la cui voce","Teggiaio Aldobrandi, la cui voce"
nel mondo sù dovria esser gradita.,avrebbero dovuto essere ascoltati nel mondo di sopra.
"E io, che posto son con loro in croce,","E io, che ho condiviso questo castigo con loro,"
"Iacopo Rusticucci fui, e certo","era Jacopo Rusticucci; certamente,"
la fiera moglie più ch'altro mi nuoce”.,"più di ogni altra cosa, la mia selvaggia moglie mi ha distrutto."""
"S'i' fossi stato dal foco coperto,","Se avessi avuto scudo e riparo dal fuoco,"
"gittato mi sarei tra lor di sotto,",Avrei dovuto buttarmi laggiù tra loro...
e credo che 'l dottor l'avria sofferto;,Credo che il mio padrone l'avrebbe sanzionato.
"ma perch'io mi sarei brusciato e cotto,","ma dato che questo mi avrebbe lasciato bruciato e cotto,"
vinse paura la mia buona voglia,la mia paura ha vinto contro la buona intenzione
